wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,relative_humidity,time,snw_dpth,week_of_year
163.0, 92.0, 0.0, 0.0, -8.9, 0.0, -7.8, -7.7, 268.0, 0.0, 0.0, 91.0,2020-12-30 00:00:00, None,53
172.0, 91.0, 0.0, 0.0, -8.9, 0.0, -7.7, -7.7, 163.0, 0.0, 0.0, 91.0,2020-12-30 01:00:00, None,53
231.0, 91.0, 0.0, 0.0, -8.9, 0.0, -7.7, -7.8, 172.0, 0.0, 0.0, 91.0,2020-12-30 02:00:00, None,53
64.0, 91.0, 0.0, 0.0, -9.0, 1.7, -7.8, -8.6, 231.0, 0.0, 0.0, 91.0,2020-12-30 03:00:00, None,53
64.0, 91.0, 1.7, 0.0, -9.8, 2.3, -8.6, -8.6, 64.0, 0.0, 0.0, 91.0,2020-12-30 04:00:00, None,53
54.0, 91.0, 2.3, 0.0, -9.8, 2.4, -8.6, -7.9, 64.0, 0.0, 0.0, 91.0,2020-12-30 05:00:00, None,53
78.0, 91.0, 2.4, 0.0, -9.1, 3.6, -7.9, -7.7, 54.0, 0.0, 0.0, 91.0,2020-12-30 06:00:00, None,53
52.0, 91.0, 3.6, 0.0, -8.9, 3.7, -7.7, -7.4, 78.0, 0.0, 0.0, 92.0,2020-12-30 07:00:00, None,53
63.0, 92.0, 3.7, 0.0, -8.5, 5.7, -7.4, -6.9, 52.0, 0.0, 0.0, 92.0,2020-12-30 08:00:00, None,53
63.0, 92.0, 5.7, 0.0, -8.0, 5.1, -6.9, -6.5, 63.0, 0.0, 0.0, 92.0,2020-12-30 09:00:00, None,53
39.0, None, None, 0.0, None, 4.2, None, -6.2, None, None, None, 92.0,2020-12-30 10:00:00, None,53
32.0, 92.0, 4.2, 0.0, -7.3, 2.6, -6.2, -5.7, 39.0, 0.0, 0.0, 91.0,2020-12-30 11:00:00, None,53
60.0, 91.0, 2.6, 0.0, -6.9, 3.6, -5.7, -5.4, 32.0, 0.0, 0.0, 90.0,2020-12-30 12:00:00, None,53
36.0, None, None, 0.0, None, 3.1, None, -5.1, None, None, None, 88.0,2020-12-30 13:00:00, None,53
13.0, 88.0, 3.1, 0.0, -6.8, 2.4, -5.1, -5.2, 36.0, 0.0, None, 90.0,2020-12-30 14:00:00, None,53
341.0, 90.0, 2.4, 0.0, -6.6, 2.7, -5.2, -5.4, 13.0, 0.0, 0.0, 91.0,2020-12-30 15:00:00, None,53
238.0, 91.0, 2.7, 0.0, -6.6, 2.5, -5.4, -5.7, 341.0, 0.0, 0.0, 93.0,2020-12-30 16:00:00, None,53
295.0, 93.0, 2.5, 0.0, -6.6, 3.0, -5.7, -5.7, 238.0, 0.0, 0.0, 93.0,2020-12-30 17:00:00, None,53
271.0, 93.0, 3.0, 0.0, -6.6, 2.3, -5.7, -5.6, 295.0, 0.0, 0.0, 93.0,2020-12-30 18:00:00, None,53
264.0, 93.0, 2.3, 0.0, -6.6, 2.7, -5.6, -5.6, 271.0, 0.0, 0.0, 93.0,2020-12-30 19:00:00, None,53
243.0, 93.0, 2.7, 0.0, -6.6, 2.4, -5.6, -5.9, 264.0, 0.0, 0.0, 93.0,2020-12-30 20:00:00, None,53
264.0, 93.0, 2.4, 0.0, -6.8, 2.7, -5.9, -5.9, 243.0, 0.0, 0.0, 93.0,2020-12-30 21:00:00, None,53
258.0, 93.0, 2.7, 0.0, -6.8, 2.1, -5.9, -6.5, 264.0, 0.0, 0.0, 92.0,2020-12-30 22:00:00, None,53
262.0, 92.0, 2.1, 0.0, -7.6, 2.9, -6.5, -8.2, 258.0, 0.0, 0.0, 90.0,2020-12-30 23:00:00, None,53
241.0, 90.0, 2.9, 0.0, -9.5, 4.2, -8.2, -10.2, 262.0, 0.0, 0.0, 87.0,2020-12-31 00:00:00, None,53
