time,tasmin,tasmax,pcp,week_of_year
2018-12-17,-1.5,1.1,40.2,51
2018-12-18,0.3,1.3,35.4,51
2018-12-19,-2.0,0.9,25.1,51
2018-12-20,-4.6,-0.5,26.9,51
2018-12-21,-10.2,-3.3,5.5,51
2018-12-22,-8.4,-5.7,3.8,51
2018-12-23,-5.8,-2.9,12.0,51
