AirTemperature,Rain,WindSpeed,time,WindDirection,RelativeHumidity,week_of_year
-2.7,0.0, 19.8,2017-01-08 00:00:00, 265.0,93.0,2
-2.7,0.0, 18.7,2017-01-08 00:15:00, 269.0,90.0,2
-2.5,0.0, 20.7,2017-01-08 00:30:00, 260.0,88.0,2
-2.5,0.0, 21.5,2017-01-08 00:45:00, 256.0,86.0,2
-2.3,0.0, 20.6,2017-01-08 01:00:00, 263.0,85.0,2
-2.3,0.0, 14.4,2017-01-08 01:15:00, 279.0,85.0,2
-2.2,0.0, 20.7,2017-01-08 01:30:00, 259.0,81.0,2
-2.1,0.0, 24.5,2017-01-08 01:45:00, 255.0,79.0,2
-2.1,0.0, 23.2,2017-01-08 02:00:00, 253.0,80.0,2
-2.2,0.0, 19.5,2017-01-08 02:15:00, 256.0,84.0,2
-2.1,0.0, 20.0,2017-01-08 02:30:00, 254.0,84.0,2
-2.3,0.0, 18.2,2017-01-08 02:45:00, 259.0,85.0,2
-2.2,0.0, 23.6,2017-01-08 03:00:00, 248.0,81.0,2
-2.1,0.0, 20.7,2017-01-08 03:15:00, 257.0,81.0,2
-2.1,0.0, 24.2,2017-01-08 03:30:00, 246.0,81.0,2
-2.1,0.0, 19.8,2017-01-08 03:45:00, 254.0,79.0,2
-2.1,0.0, 16.1,2017-01-08 04:00:00, 270.0,81.0,2
-2.2,0.0, 18.3,2017-01-08 04:15:00, 246.0,82.0,2
-2.5,0.0, 21.6,2017-01-08 04:30:00, 236.0,86.0,2
-2.5,0.0, 20.6,2017-01-08 04:45:00, 236.0,85.0,2
-2.5,0.0, 21.0,2017-01-08 05:00:00, 242.0,85.0,2
-2.5,0.0, 18.9,2017-01-08 05:15:00, 251.0,84.0,2
-2.4,0.0, 18.2,2017-01-08 05:30:00, 254.0,83.0,2
-2.3,0.0, 19.9,2017-01-08 05:45:00, 246.0,82.0,2
-2.1,0.0, 21.2,2017-01-08 06:00:00, 246.0,81.0,2
-2.1,0.0, 23.8,2017-01-08 06:15:00, 247.0,79.0,2
-2.0,0.0, 21.6,2017-01-08 06:30:00, 245.0,80.0,2
-1.8,0.0, 23.3,2017-01-08 06:45:00, 245.0,79.0,2
-1.8,0.0, 23.3,2017-01-08 07:00:00, 237.0,79.0,2
-1.9,0.0, 23.0,2017-01-08 07:15:00, 240.0,79.0,2
-1.9,0.0, 22.4,2017-01-08 07:30:00, 235.0,78.0,2
-1.9,0.0, 23.1,2017-01-08 07:45:00, 233.0,79.0,2
-1.9,0.0, 24.2,2017-01-08 08:00:00, 239.0,80.0,2
-1.9,0.0, 23.0,2017-01-08 08:15:00, 241.0,80.0,2
-1.9,0.0, 25.3,2017-01-08 08:30:00, 233.0,80.0,2
-1.8,0.0, 25.5,2017-01-08 08:45:00, 236.0,79.0,2
-1.7,0.0, 25.9,2017-01-08 09:00:00, 229.0,77.0,2
-1.7,0.0, 23.7,2017-01-08 09:15:00, 232.0,77.0,2
-1.7,0.0, 23.5,2017-01-08 09:30:00, 241.0,77.0,2
-1.6,0.0, 22.7,2017-01-08 09:45:00, 242.0,77.0,2
-1.4,0.0, 24.1,2017-01-08 10:00:00, 245.0,76.0,2
-1.2,0.0, 24.7,2017-01-08 10:15:00, 241.0,75.0,2
-1.2,0.0, 24.9,2017-01-08 10:30:00, 241.0,74.0,2
-0.9,0.0, 26.1,2017-01-08 10:45:00, 246.0,72.0,2
-0.9,0.0, 27.6,2017-01-08 11:00:00, 239.0,75.0,2
-0.8,0.0, 29.5,2017-01-08 11:15:00, 240.0,74.0,2
-0.8,0.0, 27.2,2017-01-08 11:30:00, 245.0,74.0,2
-0.9,0.0, 26.0,2017-01-08 11:45:00, 247.0,74.0,2
-1.0,0.0, 24.8,2017-01-08 12:00:00, 239.0,78.0,2
-1.3,0.0, 27.4,2017-01-08 12:15:00, 235.0,81.0,2
-1.9,0.0, 27.5,2017-01-08 12:30:00, 241.0,90.0,2
-2.1,0.0, 28.2,2017-01-08 12:45:00, 245.0,94.0,2
-1.9,0.0, 25.4,2017-01-08 13:00:00, 252.0,95.0,2
-1.8,0.0, 23.1,2017-01-08 13:15:00, 254.0,95.0,2
-1.8,0.0, 19.0,2017-01-08 13:30:00, 254.0,96.0,2
-1.9,0.0, 21.3,2017-01-08 13:45:00, 252.0,96.0,2
-1.8,0.0, 21.0,2017-01-08 14:00:00, 254.0,96.0,2
-1.8,0.0, 21.7,2017-01-08 14:15:00, 254.0,96.0,2
-1.9,0.0, 26.2,2017-01-08 14:30:00, 249.0,96.0,2
-1.9,0.0, 27.5,2017-01-08 14:45:00, 246.0,96.0,2
-1.7,0.0, 23.9,2017-01-08 15:00:00, 250.0,96.0,2
-1.7,0.0, 25.0,2017-01-08 15:15:00, 251.0,96.0,2
-1.6,0.0, 25.1,2017-01-08 15:30:00, 248.0,96.0,2
