RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,rel_hum,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,air_temp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,time,stn_pres,week_of_year,PRECIP_DETECTOR_RATIO,mslp
50.5, None, None, None,27.06,60.9, None, None,-10.0, None, None, None, None, None, None, None, None, None,-2.347, None, None, None, None,9.34, None, None, None, None,2018-03-12 00:00:00, None,11,,
51.12, None, None, None,25.31,61.0, None, None,-10.0, None, None, None, None, None, None, None, None, None,-2.673, None, None, None, None,9.11, None, None, None, None,2018-03-12 01:00:00, None,11,,
50.93, None, None, None,25.76,61.6, None, None,-11.0, None, None, None, None, None, None, None, None, None,-2.8, None, None, None, None,9.76, None, None, None, None,2018-03-12 02:00:00, None,11,,
52.59, None, None, None,28.12,60.96, None, None,-11.0, None, None, None, None, None, None, None, None, None,-3.148, None, None, None, None,9.06, None, None, None, None,2018-03-12 03:00:00, None,11,,
54.1, None, None, None,28.45,61.2, None, None,-10.0, None, None, None, None, None, None, None, None, None,-3.37, None, None, None, None,10.26, None, None, None, None,2018-03-12 04:00:00, None,11,,
55.27, None, None, None,30.4,60.81, None, None,-10.0, None, None, None, None, None, None, None, None, None,-3.613, None, None, None, None,9.36, None, None, None, None,2018-03-12 05:00:00, None,11,,
54.54, None, None, None,30.04,60.35, None, None,-11.0, None, None, None, None, None, None, None, None, None,-3.99, None, None, None, None,9.53, None, None, None, None,2018-03-12 06:00:00, None,11,,
62.85, None, None, None,31.73,60.68, None, None,-10.0, None, None, None, None, None, None, None, None, None,-4.37, None, None, None, None,10.1, None, None, None, None,2018-03-12 07:00:00, None,11,,
63.28, None, None, None,31.59,61.47, None, None,-10.0, None, None, None, None, None, None, None, None, None,-4.447, None, None, None, None,10.17, None, None, None, None,2018-03-12 08:00:00, None,11,,
61.52, None, None, None,31.35,60.41, None, None,-10.0, None, None, None, None, None, None, None, None, None,-4.457, None, None, None, None,11.17, None, None, None, None,2018-03-12 09:00:00, None,11,,
55.08, None, None, None,31.43,58.86, None, None,-11.0, None, None, None, None, None, None, None, None, None,-4.174, None, None, None, None,10.58, None, None, None, None,2018-03-12 10:00:00, None,11,,
50.75, None, None, None,25.3,61.82, None, None,-11.0, None, None, None, None, None, None, None, None, None,-3.273, None, None, None, None,10.69, None, None, None, None,2018-03-12 11:00:00, None,11,,
38.25, None, None, None,24.96,61.41, None, None,-11.0, None, None, None, None, None, None, None, None, None,-0.069, None, None, None, None,9.79, None, None, None, None,2018-03-12 12:00:00, None,11,,
29.51, None, None, None,25.59,60.4, None, None,-14.0, None, None, None, None, None, None, None, None, None,1.88, None, None, None, None,9.68, None, None, None, None,2018-03-12 13:00:00, None,11,,
29.32, None, None, None,29.27,58.73, None, None,-14.0, None, None, None, None, None, None, None, None, None,2.36, None, None, None, None,9.1, None, None, None, None,2018-03-12 14:00:00, None,11,,
32.68, None, None, None,33.3,57.13, None, None,-13.0, None, None, None, None, None, None, None, None, None,1.156, None, None, None, None,8.64, None, None, None, None,2018-03-12 15:00:00, None,11,,
32.94, None, None, None,33.0,57.08, None, None,-13.0, None, None, None, None, None, None, None, None, None,1.425, None, None, None, None,9.15, None, None, None, None,2018-03-12 16:00:00, None,11,,
32.15, None, None, None,29.07,59.65, None, None,-13.0, None, None, None, None, None, None, None, None, None,1.358, None, None, None, None,8.78, None, None, None, None,2018-03-12 17:00:00, None,11,,
39.18, None, None, None,26.85,59.06, None, None,-11.0, None, None, None, None, None, None, None, None, None,1.099, None, None, None, None,9.67, None, None, None, None,2018-03-12 18:00:00, None,11,,
36.96, None, None, None,25.33,60.61, None, None,-12.0, None, None, None, None, None, None, None, None, None,0.677, None, None, None, None,10.07, None, None, None, None,2018-03-12 19:00:00, None,11,,
47.35, None, None, None,25.71,61.68, None, None,-10.0, None, None, None, None, None, None, None, None, None,0.102, None, None, None, None,10.07, None, None, None, None,2018-03-12 20:00:00, None,11,,
