wind_direction,air_temperature,wind_gust_speed,tendency_amount,wind_speed,mean_sea_level,dew_point,snow_amount,air_temperature_yesterday_high,relative_humidity,time,air_temperature_yesterday_low,total_precipitation,week_of_year
None, -7.5, None, -0.16, 0.0, 100.6, -8.4, None, None, 93.0,2022-01-15 00:00:00, None, None,3
67.5, -7.2, None, -0.11, 3.0, 100.6, -8.1, None, None, 93.0,2022-01-15 01:00:00, None, None,3
0.0, -7.2, None, 0.03, 2.0, 100.6, -8.1, None, None, 93.0,2022-01-15 02:00:00, None, None,3
67.5, -6.6, None, 0.05, 8.0, 100.6, -7.4, None, None, 94.0,2022-01-15 03:00:00, None, None,3
None, -7.1, None, 0.12, 0.0, 100.7, -8.0, None, None, 93.0,2022-01-15 04:00:00, None, None,3
45.0, -6.6, None, 0.21, 2.0, 100.9, -7.4, None, None, 94.0,2022-01-15 05:00:00, None, None,3
45.0, -6.6, None, 0.21, 2.0, 100.9, -7.4, None, None, 94.0,2022-01-15 06:00:00, None, None,3
22.5, -6.2, None, 0.19, 3.0, 101.0, -7.0, None, None, 94.0,2022-01-15 07:00:00, None, None,3
247.5, -5.8, None, 0.15, 2.0, 101.0, -6.6, None, None, 94.0,2022-01-15 08:00:00, None, None,3
247.5, -4.9, None, 0.32, 2.0, 101.2, -5.6, None, None, 95.0,2022-01-15 09:00:00, None, None,3
None, -3.8, None, 0.34, 0.0, 101.3, -4.3, None, None, 96.0,2022-01-15 10:00:00, None, None,3
None, -2.8, None, 0.36, 0.0, 101.4, -3.2, None, None, 97.0,2022-01-15 11:00:00, None, None,3
247.5, -1.8, None, 0.34, 1.0, 101.5, -2.1, None, None, 98.0,2022-01-15 12:00:00, None, None,3
225.0, -1.3, None, 0.31, 6.0, 101.6, -1.6, None, None, 98.0,2022-01-15 13:00:00, None, None,3
202.5, -1.2, None, 0.28, 8.0, 101.7, -1.4, None, None, 98.0,2022-01-15 14:00:00, None, None,3
202.5, -1.1, None, 0.24, 6.0, 101.8, -1.3, None, None, 98.0,2022-01-15 15:00:00, None, None,3
180.0, -1.1, None, 0.18, 7.0, 101.8, -1.4, None, None, 98.0,2022-01-15 16:00:00, None, None,3
225.0, -1.7, None, 0.17, 3.0, 101.9, -2.0, None, None, 98.0,2022-01-15 17:00:00, None, None,3
202.5, -1.7, None, 0.14, 2.0, 101.9, -1.9, None, None, 98.0,2022-01-15 18:00:00, None, None,3
247.5, -2.5, None, 0.12, 3.0, 102.0, -2.8, None, None, 97.0,2022-01-15 19:00:00, None, None,3
None, -3.6, None, 0.09, 0.0, 102.0, -4.1, None, None, 97.0,2022-01-15 20:00:00, None, None,3
270.0, -3.3, None, 0.06, 3.0, 102.0, -3.7, None, None, 97.0,2022-01-15 21:00:00, None, None,3
247.5, -4.6, None, 0.0, 3.0, 101.9, -5.2, None, None, 96.0,2022-01-15 22:00:00, None, None,3
None, -5.9, None, -0.07, 0.0, 101.9, -6.6, None, -1.0, 95.0,2022-01-15 23:00:00, -7.8, 0.6,3
None, -5.6, None, -0.17, 0.0, 101.8, -6.3, None, None, 95.0,2022-01-16 00:00:00, None, None,3
None, -7.4, None, -0.07, 0.0, 101.9, -8.3, None, None, 93.0,2022-01-16 01:00:00, None, None,3
45.0, -8.3, None, -0.08, 4.0, 101.8, -9.1, None, None, 93.0,2022-01-16 02:00:00, None, None,3
112.5, -10.8, None, -0.11, 2.0, 101.7, -12.0, None, None, 91.0,2022-01-16 03:00:00, None, None,3
90.0, -9.8, None, -0.22, 3.0, 101.7, -10.9, None, None, 92.0,2022-01-16 04:00:00, None, None,3
67.5, -8.5, None, -0.3, 4.0, 101.5, -9.6, None, None, 92.0,2022-01-16 05:00:00, None, None,3
None, -7.8, None, -0.25, 0.0, 101.4, -8.7, None, None, 93.0,2022-01-16 06:00:00, None, None,3
337.5, -7.1, None, -0.31, 1.0, 101.3, -8.0, None, None, 93.0,2022-01-16 07:00:00, None, None,3
None, -6.6, None, -0.3, 0.0, 101.2, -7.4, None, None, 94.0,2022-01-16 08:00:00, None, None,3
45.0, -6.0, None, -0.31, 3.0, 101.1, -6.8, None, None, 94.0,2022-01-16 09:00:00, None, None,3
67.5, -5.8, None, -0.28, 7.0, 101.0, -6.6, None, None, 94.0,2022-01-16 10:00:00, None, None,3
None, -5.5, None, -0.23, 0.0, 100.9, -6.3, None, None, 94.0,2022-01-16 11:00:00, None, None,3
None, -5.4, None, -0.21, 0.0, 100.9, -6.2, None, None, 94.0,2022-01-16 12:00:00, None, None,3
None, -4.8, None, -0.17, 0.0, 100.8, -5.5, None, None, 95.0,2022-01-16 13:00:00, None, None,3
None, -4.1, None, -0.14, 0.0, 100.8, -4.8, None, None, 95.0,2022-01-16 14:00:00, None, None,3
None, -3.6, None, -0.11, 0.0, 100.8, -4.1, None, None, 96.0,2022-01-16 15:00:00, None, None,3
None, -3.8, None, -0.09, 0.0, 100.7, -4.3, None, None, 96.0,2022-01-16 16:00:00, None, None,3
None, -4.0, None, 0.0, 0.0, 100.8, -4.5, None, None, 96.0,2022-01-16 17:00:00, None, None,3
None, -4.3, None, -0.06, 0.0, 100.7, -4.9, None, None, 96.0,2022-01-16 18:00:00, None, None,3
None, -4.2, None, -0.08, 0.0, 100.6, -4.8, None, None, 96.0,2022-01-16 19:00:00, None, None,3
None, -4.6, None, -0.18, 0.0, 100.6, -5.3, None, None, 95.0,2022-01-16 20:00:00, None, None,3
