TempC,SolarRadiationWm,RH,Wetness,WindSpeedms,Pressurembar,Rainmm,GustSpeedms,time,WindDirection,DewPtC,week_of_year
1.208,0.6,94.0,3.53,1.51,908.95, 0.0,5.29,2016-02-19 00:00:00, None,0.3,8
1.044,0.6,94.5,3.53,1.51,909.95, 0.0,5.04,2016-02-19 01:00:00, None,0.3,8
1.208,0.6,94.4,3.53,1.51,910.45, 0.0,5.04,2016-02-19 02:00:00, None,0.4,8
1.398,0.6,93.5,2.94,1.01,910.85, 0.0,4.28,2016-02-19 03:00:00, None,0.5,8
1.262,0.6,93.0,3.53,1.01,911.15, 0.0,4.03,2016-02-19 04:00:00, None,0.3,8
1.126,0.6,92.5,4.12,1.51,911.55, 0.0,4.53,2016-02-19 05:00:00, None,0.0,8
0.934,0.6,92.7,3.53,0.5,911.95, 0.0,3.02,2016-02-19 06:00:00, None,-0.1,8
-0.06,0.6,93.0,100.0,0.5,912.05, 0.0,3.53,2016-02-19 07:00:00, None,-1.1,8
-0.591,24.4,95.9,100.0,0.0,912.25, 0.0,2.27,2016-02-19 08:00:00, None,-1.2,8
0.384,68.1,96.0,2.35,0.0,912.55, 0.0,0.76,2016-02-19 09:00:00, None,-0.2,8
4.089,425.6,89.2,0.0,0.25,912.75, 0.0,3.53,2016-02-19 10:00:00, None,2.5,8
4.063,251.9,78.3,0.0,1.76,912.85, 0.0,6.04,2016-02-19 11:00:00, None,0.6,8
4.844,250.6,76.2,0.0,1.26,912.95, 0.0,5.79,2016-02-19 12:00:00, None,1.0,8
4.921,189.4,74.7,0.0,1.51,912.85, 0.0,5.29,2016-02-19 13:00:00, None,0.8,8
6.357,391.9,72.3,0.0,1.51,912.65, 0.0,4.53,2016-02-19 14:00:00, None,1.7,8
5.591,283.1,71.0,0.0,1.26,912.75, 0.0,4.78,2016-02-19 15:00:00, None,0.8,8
4.714,35.6,78.2,0.0,1.26,912.95, 0.0,3.78,2016-02-19 16:00:00, None,1.2,8
4.011,10.6,82.7,0.0,0.5,913.35, 0.0,3.02,2016-02-19 17:00:00, None,1.3,8
0.024,0.6,87.8,94.71,0.0,913.75, 0.0,2.01,2016-02-19 18:00:00, None,-1.8,8
-1.47,0.6,94.5,100.0,0.0,914.35, 0.0,0.0,2016-02-19 19:00:00, None,-2.2,8
-0.451,0.6,95.5,100.0,0.0,914.95, 0.0,1.76,2016-02-19 20:00:00, None,-1.1,8
-1.015,0.6,93.4,38.24,0.0,915.55, 0.0,1.51,2016-02-19 21:00:00, None,-1.9,8
-1.242,0.6,93.2,4.12,0.0,916.35, 0.0,1.51,2016-02-19 22:00:00, None,-2.2,8
-1.47,0.6,93.8,18.82,0.0,917.15, 0.0,1.01,2016-02-19 23:00:00, None,-2.3,8
-1.785,0.6,95.4,20.0,0.0,918.05, 0.0,0.0,2016-02-20 00:00:00, None,-2.4,8
-2.044,0.6,95.7,18.82,0.0,918.75, 0.0,0.0,2016-02-20 01:00:00, None,-2.6,8
-2.334,0.6,95.6,17.06,0.0,919.55, 0.0,0.0,2016-02-20 02:00:00, None,-2.9,8
-2.508,0.6,95.6,15.88,0.0,920.35, 0.0,0.0,2016-02-20 03:00:00, None,-3.1,8
-2.8,0.6,95.5,14.71,0.0,921.35, 0.0,0.0,2016-02-20 04:00:00, None,-3.4,8
-2.742,0.6,95.3,14.71,0.0,922.35, 0.0,0.0,2016-02-20 05:00:00, None,-3.4,8
-2.392,0.6,95.3,14.71,0.0,923.45, 0.0,0.0,2016-02-20 06:00:00, None,-3.0,8
-0.958,0.6,96.2,25.88,0.0,924.65, 0.0,0.0,2016-02-20 07:00:00, None,-1.5,8
-0.339,18.1,96.4,82.35,0.0,926.05, 0.0,0.0,2016-02-20 08:00:00, None,-0.8,8
1.071,79.4,94.0,100.0,0.0,927.25, 0.0,0.0,2016-02-20 09:00:00, None,0.2,8
1.425,104.4,90.5,1.76,0.5,928.55, 0.0,3.78,2016-02-20 10:00:00, None,0.0,8
1.805,168.1,89.6,1.18,1.26,929.65, 0.0,4.03,2016-02-20 11:00:00, None,0.3,8
2.45,203.1,89.1,0.59,0.76,930.65, 0.0,4.53,2016-02-20 12:00:00, None,0.8,8
4.037,254.4,83.7,0.0,0.25,931.15, 5.2,2.52,2016-02-20 13:00:00, None,1.5,8
6.102,578.1,79.6,0.0,0.5,931.65, 0.0,3.02,2016-02-20 14:00:00, None,2.8,8
6.306,299.4,66.9,0.0,0.76,932.25, 0.0,3.53,2016-02-20 15:00:00, None,0.6,8
5.334,176.9,56.1,0.0,2.01,932.75, 0.0,5.79,2016-02-20 16:00:00, None,-2.7,8
3.485,30.6,60.9,0.0,0.5,933.05, 0.0,3.53,2016-02-20 17:00:00, None,-3.3,8
-3.33,0.6,81.7,2.94,0.0,933.25, 0.0,1.76,2016-02-20 18:00:00, None,-6.0,8
-5.326,0.6,91.0,12.35,0.0,933.45, 0.0,0.0,2016-02-20 19:00:00, None,-6.6,8
