TempC,SolarRadiationWm,RH,Wetness,WindSpeedms,Pressurembar,Rainmm,GustSpeedms,time,WindDirection,DewPtC,week_of_year
-0.62,0.6,88.6,100.0,0.56,896.75,0.0,2.6,2016-02-19 00:00:00,5.6,-2.3,8
-2.334,0.6,85.3,100.0,0.56,897.45,0.0,2.23,2016-02-19 01:00:00,25.3,-4.5,8
-4.106,0.6,89.1,100.0,0.56,897.95,0.0,1.48,2016-02-19 02:00:00,5.6,-5.6,8
-4.137,0.6,90.9,100.0,0.37,898.65,0.0,1.48,2016-02-19 03:00:00,21.1,-5.4,8
-4.348,0.6,90.7,100.0,0.74,898.85,0.0,1.67,2016-02-19 04:00:00,2.8,-5.6,8
-2.16,0.6,88.4,100.0,0.74,899.05,0.0,1.86,2016-02-19 05:00:00,2.8,-3.8,8
-1.299,0.6,84.9,100.0,0.74,899.35,0.0,2.04,2016-02-19 06:00:00,14.0,-3.5,8
-1.756,0.6,84.7,100.0,0.37,899.45,0.0,2.97,2016-02-19 07:00:00,42.1,-4.0,8
-1.584,24.4,84.2,30.59,0.56,899.55,0.0,2.41,2016-02-19 08:00:00,19.7,-3.9,8
-0.789,114.4,83.8,4.71,0.56,899.75,0.0,1.86,2016-02-19 09:00:00,59.0,-3.2,8
1.044,210.6,79.9,2.94,0.74,900.25,0.0,1.86,2016-02-19 10:00:00,53.3,-2.0,8
4.428,464.4,73.5,2.35,0.93,900.35,0.0,3.15,2016-02-19 11:00:00,88.4,0.1,8
5.257,408.1,67.2,1.76,1.67,900.35,0.0,4.08,2016-02-19 12:00:00,89.9,-0.3,8
5.385,390.6,65.7,1.76,1.48,900.25,0.0,4.08,2016-02-19 13:00:00,82.8,-0.5,8
5.05,241.9,64.1,1.76,1.48,900.15,0.0,3.34,2016-02-19 14:00:00,73.0,-1.2,8
5.565,168.1,62.0,1.18,1.11,900.05,0.0,2.97,2016-02-19 15:00:00,68.8,-1.1,8
4.558,85.6,62.5,1.18,0.93,900.35,0.0,2.41,2016-02-19 16:00:00,36.5,-2.0,8
3.512,20.6,68.6,1.18,1.3,900.75,0.0,3.9,2016-02-19 17:00:00,2.8,-1.7,8
2.584,0.6,72.6,1.76,1.67,901.05,0.0,4.27,2016-02-19 18:00:00,355.2,-1.8,8
2.45,0.6,75.2,1.76,1.48,901.65,0.0,4.64,2016-02-19 19:00:00,12.6,-1.5,8
2.155,0.6,76.3,100.0,0.93,902.35,0.0,3.9,2016-02-19 20:00:00,51.9,-1.6,8
0.66,0.6,85.9,100.0,0.74,903.15,0.0,2.6,2016-02-19 21:00:00,11.2,-1.4,8
0.934,0.6,90.7,100.0,0.74,903.75,0.2,2.6,2016-02-19 22:00:00,7.0,-0.4,8
0.632,0.6,92.3,100.0,0.56,904.45,0.2,2.23,2016-02-19 23:00:00,63.2,-0.5,8
0.605,0.6,92.9,100.0,0.56,905.25,0.0,1.48,2016-02-20 00:00:00,8.4,-0.4,8
0.218,0.6,93.6,100.0,0.19,906.55,0.0,0.93,2016-02-20 01:00:00,355.2,-0.7,8
0.356,0.6,94.2,100.0,0.37,907.85,0.6,1.86,2016-02-20 02:00:00,8.4,-0.5,8
-0.06,0.6,94.3,100.0,0.37,908.95,0.0,1.3,2016-02-20 03:00:00,32.3,-0.9,8
-1.015,0.6,94.5,100.0,0.19,910.15,0.0,0.93,2016-02-20 04:00:00,46.3,-1.8,8
-1.641,0.6,94.9,100.0,0.0,911.25,0.0,0.74,2016-02-20 05:00:00,46.3,-2.4,8
-2.305,0.6,95.0,100.0,0.19,912.55,0.0,1.67,2016-02-20 06:00:00,16.8,-3.0,8
-2.8,0.6,94.9,100.0,0.37,913.95,0.0,1.67,2016-02-20 07:00:00,355.2,-3.5,8
