TempC,time,RH,week_of_year
1.126,2022-01-15 00:00:00,94.4,3
1.317,2022-01-15 01:00:00,94.1,3
3.195,2022-01-15 02:00:00,87.7,3
4.454,2022-01-15 03:00:00,76.8,3
4.895,2022-01-15 04:00:00,71.5,3
3.564,2022-01-15 05:00:00,70.2,3
3.221,2022-01-15 06:00:00,74.3,3
1.044,2022-01-15 07:00:00,82.1,3
0.687,2022-01-15 08:00:00,89.3,3
1.153,2022-01-15 09:00:00,90.5,3
2.343,2022-01-15 10:00:00,88.4,3
4.688,2022-01-15 11:00:00,76.4,3
4.532,2022-01-15 12:00:00,67.8,3
4.246,2022-01-15 13:00:00,64.7,3
4.141,2022-01-15 14:00:00,63.8,3
3.827,2022-01-15 15:00:00,70.1,3
2.77,2022-01-15 16:00:00,69.2,3
2.69,2022-01-15 17:00:00,72.7,3
2.69,2022-01-15 18:00:00,72.2,3
2.182,2022-01-15 19:00:00,73.2,3
0.107,2022-01-15 20:00:00,79.6,3
-0.451,2022-01-15 21:00:00,84.9,3
0.577,2022-01-15 22:00:00,88.3,3
-0.255,2022-01-15 23:00:00,90.3,3
-0.255,2022-01-16 00:00:00,91.6,3
0.77,2022-01-16 01:00:00,91.7,3
0.301,2022-01-16 02:00:00,93.5,3
0.301,2022-01-16 03:00:00,95.4,3
0.329,2022-01-16 04:00:00,96.1,3
0.273,2022-01-16 05:00:00,96.6,3
0.412,2022-01-16 06:00:00,97.0,3
0.467,2022-01-16 07:00:00,97.2,3
0.522,2022-01-16 08:00:00,97.2,3
0.467,2022-01-16 09:00:00,97.4,3
0.412,2022-01-16 10:00:00,97.6,3
0.522,2022-01-16 11:00:00,97.7,3
0.77,2022-01-16 12:00:00,97.9,3
1.371,2022-01-16 13:00:00,98.1,3
1.398,2022-01-16 14:00:00,98.1,3
1.724,2022-01-16 15:00:00,98.2,3
1.289,2022-01-16 16:00:00,98.1,3
1.994,2022-01-16 17:00:00,97.9,3
2.209,2022-01-16 18:00:00,97.8,3
1.724,2022-01-16 19:00:00,98.0,3
1.94,2022-01-16 20:00:00,98.5,3
2.236,2022-01-16 21:00:00,98.8,3
2.61,2022-01-16 22:00:00,98.7,3
2.744,2022-01-16 23:00:00,98.1,3
2.503,2022-01-17 00:00:00,98.2,3
2.717,2022-01-17 01:00:00,98.5,3
2.209,2022-01-17 02:00:00,98.6,3
3.142,2022-01-17 03:00:00,98.5,3
2.45,2022-01-17 04:00:00,97.2,3
2.903,2022-01-17 05:00:00,97.9,3
2.557,2022-01-17 06:00:00,98.8,3
2.209,2022-01-17 07:00:00,99.1,3
2.316,2022-01-17 08:00:00,99.2,3
1.859,2022-01-17 09:00:00,99.3,3
2.021,2022-01-17 10:00:00,99.4,3
3.274,2022-01-17 11:00:00,99.6,3
3.406,2022-01-17 12:00:00,99.5,3
2.236,2022-01-17 13:00:00,97.6,3
1.262,2022-01-17 14:00:00,97.8,3
0.907,2022-01-17 15:00:00,98.1,3
-0.283,2022-01-17 16:00:00,98.6,3
-0.032,2022-01-17 17:00:00,98.2,3
-1.213,2022-01-17 18:00:00,97.6,3
-2.625,2022-01-17 19:00:00,97.1,3
-4.318,2022-01-17 20:00:00,95.1,3
-6.802,2022-01-17 21:00:00,91.7,3
-7.543,2022-01-17 22:00:00,90.8,3
-7.869,2022-01-17 23:00:00,91.3,3
-8.297,2022-01-18 00:00:00,91.5,3
-8.73,2022-01-18 01:00:00,91.1,3
-8.797,2022-01-18 02:00:00,90.4,3
-9.61,2022-01-18 03:00:00,89.7,3
-10.058,2022-01-18 04:00:00,90.8,3
-10.092,2022-01-18 05:00:00,91.6,3
-10.127,2022-01-18 06:00:00,92.1,3
-10.197,2022-01-18 07:00:00,92.2,3
-10.546,2022-01-18 08:00:00,92.6,3
-10.371,2022-01-18 09:00:00,92.5,3
-10.058,2022-01-18 10:00:00,92.0,3
-9.508,2022-01-18 11:00:00,91.8,3
-9.303,2022-01-18 12:00:00,91.2,3
-9.1,2022-01-18 13:00:00,91.0,3
-9.066,2022-01-18 14:00:00,91.2,3
-9.303,2022-01-18 15:00:00,91.8,3
-9.713,2022-01-18 16:00:00,92.3,3
-9.782,2022-01-18 17:00:00,93.0,3
-9.851,2022-01-18 18:00:00,93.7,3
-9.919,2022-01-18 19:00:00,93.8,3
-9.851,2022-01-18 20:00:00,93.5,3
-10.266,2022-01-18 21:00:00,93.3,3
-10.581,2022-01-18 22:00:00,93.2,3
-10.792,2022-01-18 23:00:00,93.2,3
-10.969,2022-01-19 00:00:00,93.0,3
-10.827,2022-01-19 01:00:00,92.9,3
-11.361,2022-01-19 02:00:00,92.6,3
-12.013,2022-01-19 03:00:00,92.1,3
-12.343,2022-01-19 04:00:00,91.9,3
-13.619,2022-01-19 05:00:00,91.4,3
-14.865,2022-01-19 06:00:00,90.8,3
-12.751,2022-01-19 07:00:00,91.2,3
-9.851,2022-01-19 08:00:00,92.4,3
-9.439,2022-01-19 09:00:00,92.3,3
-7.968,2022-01-19 10:00:00,91.3,3
-7.187,2022-01-19 11:00:00,89.8,3
-6.136,2022-01-19 12:00:00,87.4,3
-5.202,2022-01-19 13:00:00,87.0,3
-4.469,2022-01-19 14:00:00,87.0,3
-4.106,2022-01-19 15:00:00,85.8,3
-3.866,2022-01-19 16:00:00,86.1,3
-3.627,2022-01-19 17:00:00,88.6,3
-3.242,2022-01-19 18:00:00,92.2,3
-2.479,2022-01-19 19:00:00,94.3,3
-1.871,2022-01-19 20:00:00,95.6,3
-1.327,2022-01-19 21:00:00,96.2,3
-0.817,2022-01-19 22:00:00,97.5,3
-0.143,2022-01-19 23:00:00,98.2,3
0.246,2022-01-20 00:00:00,96.7,3
0.384,2022-01-20 01:00:00,95.9,3
0.467,2022-01-20 02:00:00,95.2,3
1.18,2022-01-20 03:00:00,95.0,3
1.588,2022-01-20 04:00:00,94.5,3
2.37,2022-01-20 05:00:00,94.6,3
1.832,2022-01-20 06:00:00,95.1,3
2.53,2022-01-20 07:00:00,96.8,3
2.477,2022-01-20 08:00:00,91.8,3
3.036,2022-01-20 09:00:00,93.8,3
1.724,2022-01-20 10:00:00,93.9,3
1.778,2022-01-20 11:00:00,94.8,3
4.011,2022-01-20 12:00:00,87.2,3
2.584,2022-01-20 13:00:00,80.7,3
3.116,2022-01-20 14:00:00,82.5,3
1.94,2022-01-20 15:00:00,86.3,3
0.934,2022-01-20 16:00:00,93.8,3
1.371,2022-01-20 17:00:00,95.9,3
1.751,2022-01-20 18:00:00,93.8,3
