time,HUMIDITY,week_of_year
2021-10-01 00:00:00,58.6,40
2021-10-01 01:00:00,51.8,40
2021-10-01 02:00:00,53.4,40
2021-10-01 03:00:00,54.2,40
2021-10-01 04:00:00,57.0,40
2021-10-01 05:00:00,64.5,40
2021-10-01 06:00:00,63.9,40
2021-10-01 07:00:00,60.0,40
2021-10-01 08:00:00,50.9,40
2021-10-01 09:00:00,41.7,40
2021-10-01 10:00:00,42.6,40
2021-10-01 11:00:00,44.2,40
2021-10-01 12:00:00,42.9,40
2021-10-01 13:00:00,40.1,40
2021-10-01 14:00:00,37.5,40
2021-10-01 15:00:00,39.5,40
2021-10-01 16:00:00,40.0,40
2021-10-01 17:00:00,39.8,40
2021-10-01 18:00:00,44.6,40
2021-10-01 19:00:00,49.1,40
2021-10-01 20:00:00,51.7,40
2021-10-01 21:00:00,52.6,40
2021-10-01 22:00:00,53.5,40
2021-10-01 23:00:00,57.9,40
2021-10-02 00:00:00,60.4,40
2021-10-02 01:00:00,66.1,40
2021-10-02 02:00:00,75.1,40
2021-10-02 03:00:00,75.5,40
2021-10-02 04:00:00,66.9,40
2021-10-02 05:00:00,67.1,40
2021-10-02 06:00:00,65.0,40
2021-10-02 07:00:00,66.9,40
2021-10-02 08:00:00,57.8,40
2021-10-02 09:00:00,51.7,40
2021-10-02 10:00:00,43.2,40
2021-10-02 11:00:00,39.9,40
2021-10-02 12:00:00,37.8,40
2021-10-02 13:00:00,34.0,40
2021-10-02 14:00:00,33.7,40
2021-10-02 15:00:00,35.0,40
2021-10-02 16:00:00,35.0,40
2021-10-02 17:00:00,40.1,40
2021-10-02 18:00:00,45.7,40
2021-10-02 19:00:00,50.6,40
2021-10-02 20:00:00,55.6,40
2021-10-02 21:00:00,66.1,40
2021-10-02 22:00:00,64.5,40
2021-10-02 23:00:00,56.1,40
2021-10-03 00:00:00,50.9,40
2021-10-03 01:00:00,46.2,40
2021-10-03 02:00:00,49.2,40
2021-10-03 03:00:00,48.2,40
2021-10-03 04:00:00,44.5,40
2021-10-03 05:00:00,43.3,40
2021-10-03 06:00:00,47.3,40
2021-10-03 07:00:00,47.7,40
2021-10-03 08:00:00,59.8,40
2021-10-03 09:00:00,51.6,40
2021-10-03 10:00:00,33.2,40
2021-10-03 12:00:00,30.2,40
2021-10-03 13:00:00,30.9,40
2021-10-03 14:00:00,34.9,40
2021-10-03 15:00:00,37.0,40
2021-10-03 16:00:00,45.2,40
2021-10-03 17:00:00,46.5,40
2021-10-03 18:00:00,48.6,40
2021-10-03 19:00:00,51.9,40
2021-10-03 20:00:00,56.8,40
2021-10-03 21:00:00,59.9,40
2021-10-03 22:00:00,57.0,40
2021-10-03 23:00:00,51.6,40
2021-10-04 00:00:00,50.6,40
2021-10-04 01:00:00,49.4,40
2021-10-04 02:00:00,45.0,40
2021-10-04 03:00:00,51.6,40
2021-10-04 04:00:00,61.7,40
2021-10-04 05:00:00,51.3,40
2021-10-04 06:00:00,57.2,40
2021-10-04 07:00:00,57.3,40
2021-10-04 08:00:00,64.5,40
2021-10-04 09:00:00,47.9,40
2021-10-04 10:00:00,36.4,40
2021-10-04 11:00:00,35.2,40
2021-10-04 12:00:00,34.1,40
2021-10-04 13:00:00,32.0,40
2021-10-04 14:00:00,31.0,40
2021-10-04 15:00:00,30.8,40
2021-10-04 16:00:00,32.1,40
2021-10-04 17:00:00,33.9,40
2021-10-04 18:00:00,39.4,40
2021-10-04 19:00:00,59.3,40
2021-10-04 20:00:00,66.4,40
2021-10-04 21:00:00,68.8,40
2021-10-04 22:00:00,72.5,40
2021-10-04 23:00:00,76.5,40
2021-10-05 00:00:00,80.2,40
2021-10-05 01:00:00,78.1,40
2021-10-05 02:00:00,75.9,40
2021-10-05 03:00:00,76.3,40
2021-10-05 04:00:00,78.9,40
2021-10-05 05:00:00,78.1,40
2021-10-05 06:00:00,76.0,40
2021-10-05 07:00:00,75.7,40
2021-10-05 08:00:00,91.1,40
2021-10-05 09:00:00,96.1,40
2021-10-05 10:00:00,97.6,40
2021-10-05 11:00:00,97.6,40
2021-10-05 12:00:00,96.9,40
2021-10-05 13:00:00,96.2,40
2021-10-05 14:00:00,95.1,40
2021-10-05 15:00:00,93.6,40
2021-10-05 16:00:00,96.2,40
2021-10-05 17:00:00,96.9,40
2021-10-05 18:00:00,95.5,40
2021-10-05 19:00:00,97.1,40
2021-10-05 20:00:00,97.5,40
2021-10-05 21:00:00,95.7,40
2021-10-05 22:00:00,96.4,40
2021-10-05 23:00:00,98.0,40
2021-10-06 00:00:00,98.4,40
2021-10-06 01:00:00,97.3,40
2021-10-06 02:00:00,92.2,40
2021-10-06 03:00:00,89.6,40
2021-10-06 04:00:00,91.6,40
2021-10-06 05:00:00,90.7,40
2021-10-06 06:00:00,93.5,40
2021-10-06 07:00:00,95.9,40
2021-10-06 08:00:00,97.3,40
2021-10-06 09:00:00,96.2,40
2021-10-06 10:00:00,90.3,40
2021-10-06 11:00:00,85.7,40
2021-10-06 12:00:00,84.9,40
2021-10-06 13:00:00,79.7,40
2021-10-06 14:00:00,70.9,40
2021-10-06 15:00:00,75.7,40
2021-10-06 16:00:00,77.2,40
2021-10-06 17:00:00,83.3,40
2021-10-06 18:00:00,89.7,40
2021-10-06 19:00:00,94.0,40
2021-10-06 20:00:00,94.1,40
2021-10-06 21:00:00,90.8,40
2021-10-06 22:00:00,94.6,40
2021-10-06 23:00:00,93.8,40
2021-10-07 00:00:00,92.4,40
2021-10-07 01:00:00,90.6,40
2021-10-07 02:00:00,92.1,40
2021-10-07 03:00:00,82.0,40
2021-10-07 04:00:00,79.1,40
2021-10-07 05:00:00,78.2,40
2021-10-07 06:00:00,76.0,40
2021-10-07 07:00:00,73.3,40
2021-10-07 08:00:00,68.7,40
2021-10-07 09:00:00,59.4,40
2021-10-07 10:00:00,53.6,40
2021-10-07 11:00:00,49.6,40
