wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,relative_humidity,time,snw_dpth,week_of_year
25.0, 37.0, 0.4, 0.0, -19.1, 0.6, -6.8, -6.4, 40.0, 0.0, 0.2, 35.0,2021-01-22 00:00:00, None,4
34.0, 35.0, 0.6, 0.0, -19.4, 0.2, -6.4, -6.2, 25.0, 0.0, 0.2, 33.0,2021-01-22 01:00:00, None,4
1.0, 33.0, 0.2, 0.0, -19.9, 1.4, -6.2, -5.9, 34.0, 0.0, 0.2, 30.0,2021-01-22 02:00:00, None,4
21.0, 30.0, 1.4, 0.0, -20.7, 7.1, -5.9, -5.2, 1.0, 0.0, 0.2, 28.0,2021-01-22 03:00:00, None,4
65.0, 28.0, 7.1, 0.0, -20.9, 0.6, -5.2, -5.5, 21.0, 0.0, 0.2, 28.0,2021-01-22 04:00:00, None,4
12.0, 28.0, 0.6, 0.0, -21.2, 1.8, -5.5, -5.0, 65.0, 0.0, 0.2, 24.0,2021-01-22 05:00:00, None,4
352.0, 24.0, 1.8, 0.0, -22.5, 3.8, -5.0, -5.4, 12.0, 0.0, 0.2, 26.0,2021-01-22 06:00:00, None,4
335.0, 26.0, 3.8, 0.0, -21.9, 7.2, -5.4, -5.5, 352.0, 0.0, 0.2, 28.0,2021-01-22 07:00:00, None,4
357.0, 28.0, 7.2, 0.0, -21.2, 2.8, -5.5, -5.3, 335.0, 0.0, 0.2, 30.0,2021-01-22 08:00:00, None,4
352.0, 30.0, 2.8, 0.0, -20.2, 1.3, -5.3, -2.7, 357.0, 0.0, 0.2, 20.0,2021-01-22 09:00:00, None,4
274.0, 20.0, 1.3, 0.8, -22.6, 0.0, -2.7, -0.1, 352.0, 0.0, 0.2, 21.0,2021-01-22 10:00:00, None,4
86.0, 21.0, 0.0, 0.6, -19.8, 0.1, -0.1, 1.0, 274.0, 0.8, 1.0, 23.0,2021-01-22 11:00:00, None,4
243.0, 23.0, 0.1, 0.0, -17.8, 0.6, 1.0, 1.9, 86.0, 0.6, 1.6, 22.0,2021-01-22 12:00:00, None,4
219.0, 22.0, 0.6, 0.0, -17.6, 1.2, 1.9, 1.6, 243.0, 0.0, 1.6, 21.0,2021-01-22 13:00:00, None,4
256.0, 21.0, 1.2, 0.0, -18.4, 0.8, 1.6, 0.6, 219.0, 0.0, 1.4, 23.0,2021-01-22 14:00:00, None,4
116.0, 23.0, 0.8, 0.0, -18.2, 0.6, 0.6, -0.7, 256.0, 0.0, 1.4, 20.0,2021-01-22 15:00:00, None,4
42.0, 20.0, 0.6, 0.0, -20.9, 3.0, -0.7, -1.7, 116.0, 0.0, 1.4, 19.0,2021-01-22 16:00:00, None,4
36.0, 19.0, 3.0, 0.0, -22.3, 1.6, -1.7, -2.6, 42.0, 0.0, 1.4, 22.0,2021-01-22 17:00:00, None,4
59.0, 22.0, 1.6, 0.0, -21.4, 0.6, -2.6, -3.9, 36.0, 0.0, 1.4, 30.0,2021-01-22 18:00:00, None,4
42.0, 30.0, 0.6, 0.0, -18.9, 2.4, -3.9, -2.4, 59.0, 0.0, 1.4, 18.0,2021-01-22 19:00:00, None,4
23.0, 18.0, 2.4, 0.0, -23.5, 1.9, -2.4, -3.0, 42.0, 0.0, 1.4, 21.0,2021-01-22 20:00:00, None,4
18.0, 21.0, 1.9, 0.0, -22.3, 2.8, -3.0, -2.6, 23.0, 0.0, 1.4, 18.0,2021-01-22 21:00:00, None,4
60.0, 18.0, 2.8, 0.0, -23.7, 0.8, -2.6, -3.5, 18.0, 0.0, 1.4, 23.0,2021-01-22 22:00:00, None,4
37.0, 23.0, 0.8, 0.0, -21.7, 5.7, -3.5, -2.3, 60.0, 0.0, 1.4, 19.0,2021-01-22 23:00:00, None,4
15.0, 19.0, 5.7, 0.0, -22.8, 0.0, -2.3, -3.5, 37.0, 0.0, 1.4, 26.0,2021-01-23 00:00:00, None,4
27.0, 26.0, 0.0, 0.0, -20.3, 0.4, -3.5, -3.8, 15.0, 0.0, 1.4, 26.0,2021-01-23 01:00:00, None,4
21.0, 26.0, 0.4, 0.0, -20.5, 0.5, -3.8, -3.2, 27.0, 0.0, 1.4, 23.0,2021-01-23 02:00:00, None,4
341.0, 23.0, 0.5, 0.0, -21.4, 0.5, -3.2, -3.5, 21.0, 0.0, 1.4, 26.0,2021-01-23 03:00:00, None,4
42.0, 26.0, 0.5, 0.0, -20.3, 0.9, -3.5, -3.5, 341.0, 0.0, 1.4, 24.0,2021-01-23 04:00:00, None,4
27.0, 24.0, 0.9, 0.0, -21.2, 0.2, -3.5, -3.9, 42.0, 0.0, 1.4, 30.0,2021-01-23 05:00:00, None,4
343.0, 30.0, 0.2, 0.0, -18.9, 0.2, -3.9, -4.9, 27.0, 0.0, 1.4, 36.0,2021-01-23 06:00:00, None,4
92.0, 36.0, 0.2, 0.0, -17.7, 1.0, -4.9, -4.5, 343.0, 0.0, 1.4, 32.0,2021-01-23 07:00:00, None,4
128.0, 32.0, 1.0, 0.0, -18.7, 0.5, -4.5, -4.2, 92.0, 0.0, 1.4, 33.0,2021-01-23 08:00:00, None,4
170.0, 33.0, 0.5, 0.0, -18.1, 3.8, -4.2, -2.3, 128.0, 0.0, 1.4, 33.0,2021-01-23 09:00:00, None,4
