CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,rel_hum,time,stn_pres,week_of_year
2.311, 95.7, None, None,55.26, 0.042,105.9, None, None, None, None, None, None, 2.0, 868.0, None, None,2016-10-21 00:00:00, None,43
2.4, 96.1, None, None,70.38, 0.04,152.5, None, None, None, None, None, None, 2.0, 866.0, None, None,2016-10-21 01:00:00, None,43
2.342, 96.0, None, None,73.8, 0.0,79.31, None, None, None, None, None, None, 2.0, 864.0, None, None,2016-10-21 02:00:00, None,43
2.352, 96.3, None, None,28.6, 0.0,124.3, None, None, None, None, None, None, 2.0, 859.0, None, None,2016-10-21 03:00:00, None,43
2.424, 96.3, None, None,78.61, 0.0,151.7, None, None, None, None, None, None, 2.0, 865.0, None, None,2016-10-21 04:00:00, None,43
2.002, 96.2, None, None,24.64, 0.0,119.3, None, None, None, None, None, None, 1.0, 866.0, None, None,2016-10-21 05:00:00, None,43
1.63, 96.4, None, None,29.26, 0.0,132.2, None, None, None, None, None, None, 1.0, 861.0, None, None,2016-10-21 06:00:00, None,43
1.794, 96.5, None, None,51.41, 0.0,95.6, None, None, None, None, None, None, 1.0, 860.0, None, None,2016-10-21 07:00:00, None,43
1.929, 96.5, None, None,32.83, 0.0,93.5, None, None, None, None, None, None, 1.0, 864.0, None, None,2016-10-21 08:00:00, None,43
2.59, 96.4, None, None,61.4, 0.0,47.52, None, None, None, None, None, None, 2.0, 863.0, None, None,2016-10-21 09:00:00, None,43
2.858, 96.3, None, None,21.73, 0.0,305.0, None, None, None, None, None, None, 2.0, 861.0, None, None,2016-10-21 10:00:00, None,43
