RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,PRECIP_DETECTOR_RATIO,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,air_temp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,rel_hum,time,stn_pres,week_of_year
21.24, None, None, None,10.25,269.8, None, None,-20.0, None, None, None, None, None, None, None, None,-2.63, None, None, None, None,21.02, None, None, None, None, None,2016-10-21 00:00:00, None,43
21.39, None, None, None,4.904,283.0, None, None,-20.0, None, None, None, None, None, None, None, None,-3.119, None, None, None, None,22.99, None, None, None, None, None,2016-10-21 01:00:00, None,43
21.45, None, None, None,8.41,275.6, None, None,-20.0, None, None, None, None, None, None, None, None,-3.34, None, None, None, None,14.71, None, None, None, None, None,2016-10-21 02:00:00, None,43
21.36, None, None, None,6.013,268.9, None, None,-20.0, None, None, None, None, None, None, None, None,-3.043, None, None, None, None,14.48, None, None, None, None, None,2016-10-21 03:00:00, None,43
21.43, None, None, None,7.49,270.1, None, None,-20.0, None, None, None, None, None, None, None, None,-3.273, None, None, None, None,14.57, None, None, None, None, None,2016-10-21 04:00:00, None,43
21.56, None, None, None,5.386,264.5, None, None,-21.0, None, None, None, None, None, None, None, None,-3.687, None, None, None, None,15.86, None, None, None, None, None,2016-10-21 05:00:00, None,43
21.45, None, None, None,8.15,269.6, None, None,-20.0, None, None, None, None, None, None, None, None,-3.322, None, None, None, None,12.9, None, None, None, None, None,2016-10-21 06:00:00, None,43
21.69, None, None, None,4.765,250.6, None, None,-21.0, None, None, None, None, None, None, None, None,-4.121, None, None, None, None,18.37, None, None, None, None, None,2016-10-21 07:00:00, None,43
21.72, None, None, None,6.102,222.5, None, None,-21.0, None, None, None, None, None, None, None, None,-4.247, None, None, None, None,22.54, None, None, None, None, None,2016-10-21 08:00:00, None,43
21.07, None, None, None,5.31,150.3, None, None,-19.0, None, None, None, None, None, None, None, None,-2.067, None, None, None, None,36.2, None, None, None, None, None,2016-10-21 09:00:00, None,43
20.81, None, None, None,4.261,204.3, None, None,-19.0, None, None, None, None, None, None, None, None,-1.208, None, None, None, None,41.52, None, None, None, None, None,2016-10-21 10:00:00, None,43
20.57, None, None, None,2.579,181.5, None, None,-18.0, None, None, None, None, None, None, None, None,-0.396, None, None, None, None,55.92, None, None, None, None, None,2016-10-21 11:00:00, None,43
