RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,rel_hum,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,air_temp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,time,week_of_year
63.74, None, None, None, 3.512, 283.9, None, None, None, None, None, None, None, None, None, None, None, None,-2.645, None, None, None, None, 10.19, None, None, None, None,2017-10-30 06:00:00,44
82.3, None, None, None, 3.555, 286.4, None, None, None, None, None, None, None, None, None, None, None, None,-3.392, None, None, None, None, 7.358, None, None, None, None,2017-10-30 07:00:00,44
77.44, None, None, None, 3.932, 283.8, None, None, None, None, None, None, None, None, None, None, None, None,-3.621, None, None, None, None, 4.476, None, None, None, None,2017-10-30 08:00:00,44
62.05, None, None, None, 1.884, 281.0, None, None, None, None, None, None, None, None, None, None, None, None,0.258, None, None, None, None, 6.574, None, None, None, None,2017-10-30 09:00:00,44
64.42, None, None, None, 1.373, 99.9, None, None, None, None, None, None, None, None, None, None, None, None,2.24, None, None, None, None, 37.4, None, None, None, None,2017-10-30 10:00:00,44
54.55, None, None, None, 1.839, 101.0, None, None, None, None, None, None, None, None, None, None, None, None,3.238, None, None, None, None, 22.58, None, None, None, None,2017-10-30 11:00:00,44
61.33, None, None, None, 1.514, 100.4, None, None, None, None, None, None, None, None, None, None, None, None,3.595, None, None, None, None, 31.79, None, None, None, None,2017-10-30 12:00:00,44
53.67, None, None, None, 1.629, 94.8, None, None, None, None, None, None, None, None, None, None, None, None,3.325, None, None, None, None, 29.97, None, None, None, None,2017-10-30 14:00:00,44
30.93, None, None, None, 0.496, 81.4, None, None, None, None, None, None, None, None, None, None, None, None,3.108, None, None, None, None, 39.76, None, None, None, None,2017-10-30 15:00:00,44
65.95, None, None, None, 1.815, 277.7, None, None, None, None, None, None, None, None, None, None, None, None,-0.661, None, None, None, None, 31.29, None, None, None, None,2017-10-30 17:00:00,44
65.29, None, None, None, 4.429, 284.7, None, None, None, None, None, None, None, None, None, None, None, None,-1.274, None, None, None, None, 6.711, None, None, None, None,2017-10-30 18:00:00,44
77.87, None, None, None, 4.675, 279.4, None, None, None, None, None, None, None, None, None, None, None, None,-2.047, None, None, None, None, 6.842, None, None, None, None,2017-10-30 19:00:00,44
67.59, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,-2.358, None, None, None, None, None, None, None, None, None,2017-10-30 20:00:00,44
74.49, None, None, None, 4.071, 279.7, None, None, None, None, None, None, None, None, None, None, None, None,-2.857, None, None, None, None, 7.503, None, None, None, None,2017-10-30 22:00:00,44
75.97, None, None, None, 3.895, 282.4, None, None, None, None, None, None, None, None, None, None, None, None,-2.727, None, None, None, None, 6.25, None, None, None, None,2017-10-30 23:00:00,44
77.69, None, None, None, 3.599, 286.4, None, None, None, None, None, None, None, None, None, None, None, None,-3.213, None, None, None, None, 9.63, None, None, None, None,2017-10-31 00:00:00,44
71.16, None, None, None, 3.01, 288.7, None, None, None, None, None, None, None, None, None, None, None, None,-3.17, None, None, None, None, 7.024, None, None, None, None,2017-10-31 01:00:00,44
73.51, None, None, None, 3.519, 288.2, None, None, None, None, None, None, None, None, None, None, None, None,-3.14, None, None, None, None, 7.548, None, None, None, None,2017-10-31 02:00:00,44
74.43, None, None, None, 2.608, 289.7, None, None, None, None, None, None, None, None, None, None, None, None,-2.607, None, None, None, None, 8.93, None, None, None, None,2017-10-31 03:00:00,44
73.05, None, None, None, 1.435, 287.0, None, None, None, None, None, None, None, None, None, None, None, None,-1.856, None, None, None, None, 10.09, None, None, None, None,2017-10-31 04:00:00,44
