pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,time,max_air_temp_snc_last_reset,MINIMUM_AIR_TEMPERATURE,dwpt_temp,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,snwfl_amt_pst1hr,rel_hum,MAXIMUM_AIR_TEMPERATURE,PRECIPITATION_NEW,snw_dpth,HEIGHT_OF_SNOW,week_of_year
None, None, -2.183, None,2017-10-30 06:00:00, None, None, None, None, None, None, None, None, None, None, None, -0.007,44
None, None, -2.333, None,2017-10-30 07:00:00, None, None, None, None, None, None, None, None, None, None, None, -0.056,44
None, None, -1.958, None,2017-10-30 08:00:00, None, None, None, None, None, None, None, None, None, None, None, 0.164,44
None, None, -1.47, None,2017-10-30 09:00:00, None, None, None, None, None, None, None, None, None, None, None, -0.036,44
None, None, -1.106, None,2017-10-30 10:00:00, None, None, None, None, None, None, None, None, None, None, None, 0.081,44
None, None, 0.0, None,2017-10-30 11:00:00, None, None, None, None, None, None, None, None, None, None, None, 0.204,44
None, None, 1.095, None,2017-10-30 12:00:00, None, None, None, None, None, None, None, None, None, None, None, -0.011,44
None, None, 2.347, None,2017-10-30 14:00:00, None, None, None, None, None, None, None, None, None, None, None, 0.077,44
None, None, 2.646, None,2017-10-30 15:00:00, None, None, None, None, None, None, None, None, None, None, None, 0.031,44
None, None, 1.74, None,2017-10-30 17:00:00, None, None, None, None, None, None, None, None, None, None, None, 0.069,44
None, None, 1.244, None,2017-10-30 18:00:00, None, None, None, None, None, None, None, None, None, None, None, 0.135,44
None, None, 1.9, None,2017-10-30 19:00:00, None, None, None, None, None, None, None, None, None, None, None, -0.135,44
None, None, 1.713, None,2017-10-30 20:00:00, None, None, None, None, None, None, None, None, None, None, None, 0.103,44
None, None, 1.713, None,2017-10-30 21:00:00, None, None, None, None, None, None, None, None, None, None, None, 0.203,44
None, None, 2.013, None,2017-10-30 22:00:00, None, None, None, None, None, None, None, None, None, None, None, 0.127,44
None, None, 1.835, None,2017-10-30 23:00:00, None, None, None, None, None, None, None, None, None, None, None, 0.125,44
None, None, 2.078, None,2017-10-31 00:00:00, None, None, None, None, None, None, None, None, None, None, None, 0.098,44
None, None, 1.834, None,2017-10-31 01:00:00, None, None, None, None, None, None, None, None, None, None, None, 0.184,44
None, None, 1.882, None,2017-10-31 02:00:00, None, None, None, None, None, None, None, None, None, None, None, 0.004,44
None, None, 1.769, None,2017-10-31 03:00:00, None, None, None, None, None, None, None, None, None, None, None, 0.041,44
None, None, 1.947, None,2017-10-31 04:00:00, None, None, None, None, None, None, None, None, None, None, None, 0.109,44
None, None, 2.05, None,2017-10-31 05:00:00, None, None, None, None, None, None, None, None, None, None, None, 0.048,44
None, None, 2.162, None,2017-10-31 06:00:00, None, None, None, None, None, None, None, None, None, None, None, 0.07,44
None, None, 2.116, None,2017-10-31 07:00:00, None, None, None, None, None, None, None, None, None, None, None, 0.016,44
None, None, 2.163, None,2017-10-31 08:00:00, None, None, None, None, None, None, None, None, None, None, None, 0.159,44
None, None, 2.022, None,2017-10-31 09:00:00, None, None, None, None, None, None, None, None, None, None, None, 0.19,44
None, None, 2.848, None,2017-10-31 10:00:00, None, None, None, None, None, None, None, None, None, None, None, 0.096,44
None, None, 3.665, None,2017-10-31 11:00:00, None, None, None, None, None, None, None, None, None, None, None, 0.199,44
None, None, 4.604, None,2017-10-31 12:00:00, None, None, None, None, None, None, None, None, None, None, None, 0.171,44
