RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,rel_hum,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,air_temp,mslp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,time,stn_pres,week_of_year
None, None, None, None, 3.607, 26.64, None, None, None, None, None, None, None, None, 33.26, None, None, -4.616, None, None, None, 49.02, None, None, None, None, None,2017-10-30 06:00:00, None,44
None, None, None, None, 3.626, 18.25, None, None, None, None, None, None, None, None, 33.42, None, None, -4.963, None, None, None, 47.26, None, None, None, None, None,2017-10-30 07:00:00, None,44
None, None, None, None, 3.511, 10.38, None, None, None, None, None, None, None, None, 33.32, None, None, -5.157, None, None, None, 31.46, None, None, None, None, None,2017-10-30 08:00:00, None,44
None, None, None, None, 1.572, 81.3, None, None, None, None, None, None, None, None, 33.5, None, None, -5.328, None, None, None, 49.2, None, None, None, None, None,2017-10-30 09:00:00, None,44
None, None, None, None, 1.841, 61.37, None, None, None, None, None, None, None, None, 33.1, None, None, -4.592, None, None, None, 47.62, None, None, None, None, None,2017-10-30 10:00:00, None,44
None, None, None, None, 1.997, 88.2, None, None, None, None, None, None, None, None, 33.67, None, None, -3.265, None, None, None, 36.47, None, None, None, None, None,2017-10-30 11:00:00, None,44
None, None, None, None, 0.411, 105.2, None, None, None, None, None, None, None, None, 33.33, None, None, -1.855, None, None, None, 32.16, None, None, None, None, None,2017-10-30 12:00:00, None,44
None, None, None, None, 1.501, 137.6, None, None, None, None, None, None, None, None, 33.94, None, None, -0.692, None, None, None, 26.25, None, None, None, None, None,2017-10-30 16:00:00, None,44
None, None, None, None, 0.733, 146.7, None, None, None, None, None, None, None, None, 33.9, None, None, -1.663, None, None, None, 24.48, None, None, None, None, None,2017-10-30 17:00:00, None,44
None, None, None, None, 0.581, 152.9, None, None, None, None, None, None, None, None, 34.03, None, None, -2.184, None, None, None, 15.37, None, None, None, None, None,2017-10-30 18:00:00, None,44
