air_temp,CURRENT_AIR_TEMPERATURE1,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,snwfl_amt_pst1hr,max_air_temp_snc_last_reset,HEIGHT_OF_SNOW,time,snw_dpth,dwpt_temp,stn_pres,week_of_year
None,2.067, None, None, None, None, 1.143,2017-10-30 06:00:00, None, None, None,44
None,1.471, None, None, None, None, 1.027,2017-10-30 07:00:00, None, None, None,44
None,2.16, None, None, None, None, 0.817,2017-10-30 08:00:00, None, None, None,44
None,2.756, None, None, None, None, 1.187,2017-10-30 09:00:00, None, None, None,44
None,3.72, None, None, None, None, 1.959,2017-10-30 10:00:00, None, None, None,44
None,4.508, None, None, None, None, 1.082,2017-10-30 11:00:00, None, None, None,44
None,7.71, None, None, None, None, 2.402,2017-10-30 12:00:00, None, None, None,44
None,7.3, None, None, None, None, 0.382,2017-10-30 14:00:00, None, None, None,44
None,8.22, None, None, None, None, 0.504,2017-10-30 15:00:00, None, None, None,44
None,8.87, None, None, None, None, 0.387,2017-10-30 16:00:00, None, None, None,44
None,8.87, None, None, None, None, 0.879,2017-10-30 17:00:00, None, None, None,44
None,10.43, None, None, None, None, 1.803,2017-10-30 18:00:00, None, None, None,44
None,9.95, None, None, None, None, 0.502,2017-10-30 19:00:00, None, None, None,44
None,9.78, None, None, None, None, 0.894,2017-10-30 20:00:00, None, None, None,44
None,9.83, None, None, None, None, 0.668,2017-10-30 21:00:00, None, None, None,44
None,10.38, None, None, None, None, 1.417,2017-10-30 22:00:00, None, None, None,44
None,9.77, None, None, None, None, None,2017-10-30 23:00:00, None, None, None,44
None,10.25, None, None, None, None, 0.479,2017-10-31 00:00:00, None, None, None,44
None,10.16, None, None, None, None, None,2017-10-31 01:00:00, None, None, None,44
None,10.6, None, None, None, None, 0.763,2017-10-31 02:00:00, None, None, None,44
None,10.77, None, None, None, None, 1.288,2017-10-31 03:00:00, None, None, None,44
None,9.91, None, None, None, None, 1.427,2017-10-31 04:00:00, None, None, None,44
None,10.04, None, None, None, None, 1.114,2017-10-31 05:00:00, None, None, None,44
None,9.48, None, None, None, None, None,2017-10-31 06:00:00, None, None, None,44
None,9.31, None, None, None, None, None,2017-10-31 07:00:00, None, None, None,44
None,8.99, None, None, None, None, 0.896,2017-10-31 08:00:00, None, None, None,44
None,8.7, None, None, None, None, 0.291,2017-10-31 09:00:00, None, None, None,44
None,7.82, None, None, None, None, 2.431,2017-10-31 10:00:00, None, None, None,44
None,7.36, None, None, None, None, 1.2,2017-10-31 11:00:00, None, None, None,44
None,6.836, None, None, None, None, 2.277,2017-10-31 12:00:00, None, None, None,44
None,6.156, None, None, None, None, 2.278,2017-10-31 13:00:00, None, None, None,44
None,5.524, None, None, None, None, None,2017-10-31 14:00:00, None, None, None,44
None,4.893, None, None, None, None, None,2017-10-31 15:00:00, None, None, None,44
None,4.687, None, None, None, None, None,2017-10-31 16:00:00, None, None, None,44
None,3.582, None, None, None, None, None,2017-10-31 17:00:00, None, None, None,44
None,3.31, None, None, None, None, None,2017-10-31 18:00:00, None, None, None,44
None,3.058, None, None, None, None, None,2017-10-31 19:00:00, None, None, None,44
None,2.898, None, None, None, None, None,2017-10-31 20:00:00, None, None, None,44
None,2.787, None, None, None, None, None,2017-10-31 21:00:00, None, None, None,44
None,1.649, None, None, None, None, None,2017-10-31 22:00:00, None, None, None,44
None,1.471, None, None, None, None, 4.181,2017-10-31 23:00:00, None, None, None,44
None,1.042, None, None, None, None, None,2017-11-01 00:00:00, None, None, None,44
None,1.136, None, None, None, None, None,2017-11-01 01:00:00, None, None, None,44
None,1.051, None, None, None, None, None,2017-11-01 02:00:00, None, None, None,44
None,0.949, None, None, None, None, None,2017-11-01 03:00:00, None, None, None,44
None,0.549, None, None, None, None, None,2017-11-01 04:00:00, None, None, None,44
None,0.734, None, None, None, None, None,2017-11-01 05:00:00, None, None, None,44
None,0.987, None, None, None, None, None,2017-11-01 06:00:00, None, None, None,44
None,0.994, None, None, None, None, None,2017-11-01 07:00:00, None, None, None,44
None,0.827, None, None, None, None, None,2017-11-01 08:00:00, None, None, None,44
None,0.937, None, None, None, None, None,2017-11-01 09:00:00, None, None, None,44
None,1.656, None, None, None, None, None,2017-11-01 10:00:00, None, None, None,44
None,4.575, None, None, None, None, None,2017-11-01 11:00:00, None, None, None,44
None,4.623, None, None, None, None, None,2017-11-01 12:00:00, None, None, None,44
None,2.722, None, None, None, None, None,2017-11-01 13:00:00, None, None, None,44
None,3.152, None, None, None, None, None,2017-11-01 14:00:00, None, None, None,44
None,3.292, None, None, None, None, None,2017-11-01 15:00:00, None, None, None,44
None,3.039, None, None, None, None, 0.915,2017-11-01 16:00:00, None, None, None,44
None,1.882, None, None, None, None, None,2017-11-01 17:00:00, None, None, None,44
None,-1.957, None, None, None, None, 2.186,2017-11-01 18:00:00, None, None, None,44
None,-2.852, None, None, None, None, None,2017-11-01 19:00:00, None, None, None,44
None,-3.951, None, None, None, None, None,2017-11-01 20:00:00, None, None, None,44
None,-5.2, None, None, None, None, None,2017-11-01 21:00:00, None, None, None,44
None,-6.277, None, None, None, None, 0.866,2017-11-01 22:00:00, None, None, None,44
None,-6.866, None, None, None, None, 1.203,2017-11-01 23:00:00, None, None, None,44
None,-7.69, None, None, None, None, 1.768,2017-11-02 00:00:00, None, None, None,44
None,-8.28, None, None, None, None, 0.382,2017-11-02 01:00:00, None, None, None,44
None,-9.18, None, None, None, None, None,2017-11-02 02:00:00, None, None, None,44
None,-9.72, None, None, None, None, 1.624,2017-11-02 03:00:00, None, None, None,44
None,-10.03, None, None, None, None, 1.509,2017-11-02 04:00:00, None, None, None,44
None,-10.29, None, None, None, None, 1.739,2017-11-02 05:00:00, None, None, None,44
None,-10.88, None, None, None, None, 1.172,2017-11-02 06:00:00, None, None, None,44
None,-11.34, None, None, None, None, 0.981,2017-11-02 07:00:00, None, None, None,44
None,-11.94, None, None, None, None, 0.402,2017-11-02 08:00:00, None, None, None,44
None,-12.39, None, None, None, None, 0.295,2017-11-02 09:00:00, None, None, None,44
None,-11.48, None, None, None, None, 0.005,2017-11-02 10:00:00, None, None, None,44
None,-12.11, None, None, None, None, 0.23,2017-11-02 11:00:00, None, None, None,44
None,-12.04, None, None, None, None, 1.058,2017-11-02 12:00:00, None, None, None,44
None,-11.38, None, None, None, None, 0.477,2017-11-02 13:00:00, None, None, None,44
None,-11.13, None, None, None, None, 0.891,2017-11-02 14:00:00, None, None, None,44
None,-11.5, None, None, None, None, 2.247,2017-11-02 15:00:00, None, None, None,44
None,-11.9, None, None, None, None, 0.829,2017-11-02 16:00:00, None, None, None,44
None,-11.86, None, None, None, None, 0.103,2017-11-02 17:00:00, None, None, None,44
None,-11.93, None, None, None, None, 0.097,2017-11-02 18:00:00, None, None, None,44
None,-12.14, None, None, None, None, 1.131,2017-11-02 19:00:00, None, None, None,44
None,-12.43, None, None, None, None, 2.106,2017-11-02 20:00:00, None, None, None,44
None,-12.7, None, None, None, None, 3.542,2017-11-02 21:00:00, None, None, None,44
None,-13.07, None, None, None, None, 3.541,2017-11-02 22:00:00, None, None, None,44
None,-13.4, None, None, None, None, 2.565,2017-11-02 23:00:00, None, None, None,44
None,-13.64, None, None, None, None, 2.476,2017-11-03 00:00:00, None, None, None,44
None,-13.84, None, None, None, None, 2.233,2017-11-03 01:00:00, None, None, None,44
None,-14.02, None, None, None, None, 2.403,2017-11-03 02:00:00, None, None, None,44
None,-14.33, None, None, None, None, 2.75,2017-11-03 03:00:00, None, None, None,44
None,-14.44, None, None, None, None, 2.439,2017-11-03 04:00:00, None, None, None,44
None,-14.87, None, None, None, None, 1.997,2017-11-03 05:00:00, None, None, None,44
None,-14.92, None, None, None, None, 1.982,2017-11-03 06:00:00, None, None, None,44
None,-14.67, None, None, None, None, 1.883,2017-11-03 07:00:00, None, None, None,44
None,-14.7, None, None, None, None, 1.457,2017-11-03 08:00:00, None, None, None,44
None,-14.57, None, None, None, None, 1.893,2017-11-03 09:00:00, None, None, None,44
None,-12.64, None, None, None, None, 1.674,2017-11-03 10:00:00, None, None, None,44
None,-11.43, None, None, None, None, 1.307,2017-11-03 11:00:00, None, None, None,44
None,-10.34, None, None, None, None, 0.997,2017-11-03 12:00:00, None, None, None,44
None,-9.66, None, None, None, None, 1.798,2017-11-03 13:00:00, None, None, None,44
None,-10.08, None, None, None, None, 1.18,2017-11-03 14:00:00, None, None, None,44
None,-9.97, None, None, None, None, 0.994,2017-11-03 15:00:00, None, None, None,44
None,-9.72, None, None, None, None, 1.173,2017-11-03 16:00:00, None, None, None,44
None,-9.4, None, None, None, None, 1.428,2017-11-03 17:00:00, None, None, None,44
None,-9.23, None, None, None, None, 1.553,2017-11-03 18:00:00, None, None, None,44
None,-9.06, None, None, None, None, 1.984,2017-11-03 19:00:00, None, None, None,44
None,-10.49, None, None, None, None, 2.215,2017-11-03 20:00:00, None, None, None,44
None,-10.69, None, None, None, None, 1.852,2017-11-03 21:00:00, None, None, None,44
None,-10.61, None, None, None, None, 2.296,2017-11-03 22:00:00, None, None, None,44
None,-9.94, None, None, None, None, 2.335,2017-11-03 23:00:00, None, None, None,44
None,-8.68, None, None, None, None, 1.678,2017-11-04 00:00:00, None, None, None,44
None,-8.42, None, None, None, None, 2.295,2017-11-04 01:00:00, None, None, None,44
None,-7.76, None, None, None, None, 2.631,2017-11-04 02:00:00, None, None, None,44
None,-5.937, None, None, None, None, 2.94,2017-11-04 03:00:00, None, None, None,44
None,-7.84, None, None, None, None, None,2017-11-04 04:00:00, None, None, None,44
None,-8.91, None, None, None, None, 2.227,2017-11-04 05:00:00, None, None, None,44
None,-8.03, None, None, None, None, 2.41,2017-11-04 06:00:00, None, None, None,44
None,-8.53, None, None, None, None, 1.543,2017-11-04 07:00:00, None, None, None,44
None,-9.11, None, None, None, None, 0.936,2017-11-04 08:00:00, None, None, None,44
None,-9.85, None, None, None, None, 3.558,2017-11-04 09:00:00, None, None, None,44
