WDIR_VECT,TEMP_MEAN,WSPD_SCLR,HUMIDITY,time,week_of_year
142.6,3.7, None,93.8,2018-10-29 00:00:00,44
108.1,3.6, None,93.7,2018-10-29 01:00:00,44
69.9,3.5, None,95.1,2018-10-29 02:00:00,44
122.1,3.5, None,96.0,2018-10-29 03:00:00,44
115.3,3.8, None,93.4,2018-10-29 04:00:00,44
126.2,3.7, None,92.8,2018-10-29 05:00:00,44
117.0,3.6, None,92.5,2018-10-29 06:00:00,44
104.7,3.5, None,93.3,2018-10-29 07:00:00,44
150.0,3.0, None,94.3,2018-10-29 08:00:00,44
136.2,3.1, None,91.5,2018-10-29 09:00:00,44
136.5,4.2, None,87.2,2018-10-29 10:00:00,44
129.9,5.2, None,82.9,2018-10-29 11:00:00,44
154.3,5.9, None,79.8,2018-10-29 12:00:00,44
169.8,6.9, None,72.8,2018-10-29 13:00:00,44
183.0,7.6, None,68.5,2018-10-29 14:00:00,44
170.1,7.7, None,67.1,2018-10-29 15:00:00,44
179.3,7.7, None,68.4,2018-10-29 16:00:00,44
162.2,7.5, None,69.0,2018-10-29 17:00:00,44
166.6,6.9, None,71.4,2018-10-29 18:00:00,44
164.5,6.5, None,73.9,2018-10-29 19:00:00,44
145.1,6.0, None,76.8,2018-10-29 20:00:00,44
134.4,5.6, None,79.2,2018-10-29 21:00:00,44
136.1,5.5, None,79.2,2018-10-29 22:00:00,44
137.2,5.6, None,78.7,2018-10-29 23:00:00,44
168.3,5.8, None,77.0,2018-10-30 00:00:00,44
149.4,5.7, None,77.6,2018-10-30 01:00:00,44
111.6,5.4, None,79.7,2018-10-30 02:00:00,44
111.4,5.1, None,80.3,2018-10-30 03:00:00,44
21.1,4.1, None,85.6,2018-10-30 04:00:00,44
93.7,2.9, None,91.2,2018-10-30 05:00:00,44
67.8,3.0, None,89.8,2018-10-30 06:00:00,44
322.7,2.2, None,92.3,2018-10-30 07:00:00,44
332.9,1.9, None,93.2,2018-10-30 08:00:00,44
322.7,1.7, None,93.7,2018-10-30 09:00:00,44
349.1,2.3, None,92.0,2018-10-30 10:00:00,44
338.2,4.4, None,85.5,2018-10-30 11:00:00,44
325.3,6.4, None,74.7,2018-10-30 12:00:00,44
63.4,7.9, None,65.2,2018-10-30 13:00:00,44
183.3,9.4, None,55.2,2018-10-30 14:00:00,44
178.8,9.5, None,50.5,2018-10-30 15:00:00,44
189.7,9.2, None,48.7,2018-10-30 16:00:00,44
182.4,8.6, None,51.0,2018-10-30 17:00:00,44
152.1,7.8, None,55.1,2018-10-30 18:00:00,44
