pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,time,max_air_temp_snc_last_reset,MINIMUM_AIR_TEMPERATURE,dwpt_temp,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,snwfl_amt_pst1hr,rel_hum,MAXIMUM_AIR_TEMPERATURE,PRECIPITATION_NEW,snw_dpth,HEIGHT_OF_SNOW,week_of_year
None, None, -1.47, None,2020-11-25 00:00:00, -0.2, None, -6999.0, -1.5, -1.8, -0.1, 0.0, -6999.0, None, None, 24.0, 24.36,48
None, None, -1.608, None,2020-11-25 01:00:00, -0.2, None, -6999.0, -1.6, -1.8, 0.1, 0.0, -6999.0, None, None, 24.0, 24.31,48
None, None, -1.788, None,2020-11-25 02:00:00, -0.2, None, -6999.0, -1.8, -1.8, 0.0, 0.0, -6999.0, None, None, 24.0, 24.09,48
None, None, -1.9, None,2020-11-25 03:00:00, -0.2, None, -6999.0, -1.9, -2.0, 0.0, 0.0, -6999.0, None, None, 24.0, 24.12,48
None, None, -1.94, None,2020-11-25 04:00:00, -0.2, None, -6999.0, -1.9, -2.0, 0.0, 0.0, -6999.0, None, None, 24.0, 24.13,48
None, None, -2.142, None,2020-11-25 05:00:00, -0.2, None, -6999.0, -2.1, -2.1, 0.0, 0.0, -6999.0, None, None, 24.0, 24.01,48
None, None, -2.12, None,2020-11-25 06:00:00, -0.2, None, -6999.0, -2.1, -2.2, 0.1, 0.0, -6999.0, None, None, 24.0, 24.0,48
None, None, -2.217, None,2020-11-25 07:00:00, -2.1, None, -6999.0, -2.2, -2.2, None, None, -6999.0, None, None, None, 23.94,48
None, None, -2.24, None,2020-11-25 08:00:00, -2.1, None, -6999.0, -2.2, -2.3, None, None, -6999.0, None, None, None, 23.85,48
None, None, -2.35, None,2020-11-25 09:00:00, -2.1, None, -6999.0, -2.4, -2.4, None, None, -6999.0, None, None, None, 23.79,48
None, None, -2.143, None,2020-11-25 10:00:00, -2.1, None, -6999.0, -2.1, -2.4, 0.0, 0.0, -6999.0, None, None, 24.0, 23.9,48
None, None, -1.681, None,2020-11-25 11:00:00, -1.7, None, -6999.0, -1.7, -2.4, None, None, -6999.0, None, None, None, 23.76,48
None, None, -1.517, None,2020-11-25 12:00:00, -1.3, None, -6999.0, -1.5, -2.4, -0.1, 0.0, -6999.0, None, None, 24.0, 23.78,48
None, None, -1.01, None,2020-11-25 13:00:00, -1.0, None, -6999.0, -1.0, -2.4, 0.2, 0.0, -6999.0, None, None, 24.0, 23.79,48
None, None, -0.62, None,2020-11-25 14:00:00, -0.6, None, -6999.0, -0.6, -2.4, 0.0, 0.0, -6999.0, None, None, 24.0, 23.72,48
None, None, -0.93, None,2020-11-25 15:00:00, -0.6, None, -6999.0, -0.9, -2.4, 0.0, None, -6999.0, None, None, None, 23.68,48
None, None, -1.269, None,2020-11-25 16:00:00, -0.6, None, -6999.0, -1.3, -2.4, 0.1, 0.0, -6999.0, None, None, 24.0, 23.69,48
None, None, -1.482, None,2020-11-25 17:00:00, -0.6, None, -6999.0, -1.5, -2.4, 0.0, 0.0, -6999.0, None, None, 24.0, 23.55,48
None, None, -1.821, None,2020-11-25 18:00:00, -0.6, None, -6999.0, -1.8, -2.4, 0.1, 0.0, -6999.0, None, None, 24.0, 23.59,48
None, None, -1.776, None,2020-11-25 19:00:00, -1.8, None, -6999.0, -1.8, -1.9, -0.1, 0.0, -6999.0, None, None, 24.0, 23.58,48
None, None, -1.811, None,2020-11-25 20:00:00, -1.8, None, -6999.0, -1.8, -1.9, 0.0, 0.0, -6999.0, None, None, 23.0, 23.36,48
None, None, -1.67, None,2020-11-25 21:00:00, -1.6, None, -6999.0, -1.7, -2.0, None, None, -6999.0, None, None, None, 23.43,48
None, None, -1.446, None,2020-11-25 22:00:00, -1.3, None, -6999.0, -1.4, -2.0, 0.0, 0.0, -6999.0, None, None, 23.0, 23.41,48
None, None, -1.082, None,2020-11-25 23:00:00, -1.1, None, -6999.0, -1.1, -2.0, None, None, -6999.0, None, None, None, 23.4,48
None, None, -0.745, None,2020-11-26 00:00:00, -0.4, None, -6999.0, -0.7, -2.0, None, None, -6999.0, None, None, None, 23.32,48
None, None, -0.11, None,2020-11-26 01:00:00, -0.1, None, -6999.0, -0.1, -2.0, None, None, -6999.0, None, None, None, 23.39,48
None, None, -0.041, None,2020-11-26 02:00:00, 0.1, None, -6999.0, 0.0, -2.0, 0.1, 0.0, -6999.0, None, None, 23.0, 23.34,48
None, None, 0.143, None,2020-11-26 03:00:00, 0.1, None, -6999.0, 0.1, -2.0, 0.1, 0.0, -6999.0, None, None, 24.0, 23.52,48
None, None, -0.103, None,2020-11-26 04:00:00, 0.2, None, -6999.0, -0.1, -2.0, None, None, -6999.0, None, None, None, 23.28,48
None, None, -0.079, None,2020-11-26 05:00:00, 0.2, None, -6999.0, -0.1, -2.0, None, None, -6999.0, None, None, None, 24.62,48
None, None, 0.223, None,2020-11-26 06:00:00, 0.2, None, -6999.0, 0.2, -2.0, 0.8, 1.0, -6999.0, None, None, 25.0, 24.88,48
None, None, 0.086, None,2020-11-26 07:00:00, 0.2, None, -6999.0, 0.1, 0.1, 0.9, 2.0, -6999.0, None, None, 26.0, 26.17,48
None, None, 0.07, None,2020-11-26 08:00:00, 0.2, None, -6999.0, 0.1, 0.1, 0.7, 1.0, -6999.0, None, None, 27.0, 26.57,48
None, None, 0.09, None,2020-11-26 09:00:00, 0.2, None, -6999.0, 0.1, 0.1, 0.5, 0.0, -6999.0, None, None, 26.0, 26.27,48
None, None, None, None,2020-11-26 10:00:00, 0.2, None, -6999.0, 0.1, 0.1, None, None, -6999.0, None, None, None, None,48
None, None, 0.134, None,2020-11-26 12:00:00, 0.2, None, -6999.0, 0.1, -0.2, 0.1, 0.0, -6999.0, None, None, 26.0, 26.05,48
None, None, 0.666, None,2020-11-26 13:00:00, 0.8, None, -6999.0, 0.7, -0.2, 0.1, 0.0, -6999.0, None, None, 26.0, 26.26,48
None, None, 0.605, None,2020-11-26 15:00:00, 0.9, None, -6999.0, 0.6, -0.2, 0.0, 0.0, -6999.0, None, None, 26.0, 26.07,48
None, None, 0.129, None,2020-11-26 16:00:00, 0.9, None, -6999.0, 0.1, -0.2, None, None, -6999.0, None, None, None, 26.05,48
None, None, 0.018, None,2020-11-26 17:00:00, 0.9, None, -6999.0, 0.0, -0.2, 0.0, 0.0, -6999.0, None, None, 26.0, 25.99,48
None, None, -0.03, None,2020-11-26 18:00:00, 0.9, None, -6999.0, 0.0, -0.2, -0.1, 0.0, -6999.0, None, None, 26.0, 25.93,48
None, None, -0.505, None,2020-11-26 19:00:00, 0.0, None, -6999.0, -0.5, -0.5, -0.1, 0.0, -6999.0, None, None, 26.0, 25.83,48
None, None, -1.551, None,2020-11-26 20:00:00, 0.0, None, -6999.0, -1.6, -1.5, 0.0, 0.0, -6999.0, None, None, 26.0, 25.55,48
None, None, -2.597, None,2020-11-26 21:00:00, 0.0, None, -6999.0, -2.6, -2.6, 0.0, 0.0, -6999.0, None, None, 26.0, 25.53,48
None, None, -3.14, None,2020-11-26 22:00:00, 0.0, None, -6999.0, -3.1, -3.1, 0.0, 0.0, -6999.0, None, None, 25.0, 25.39,48
None, None, -4.13, None,2020-11-26 23:00:00, 0.0, None, -6999.0, -4.1, -4.1, 0.0, 0.0, -6999.0, None, None, 25.0, 25.42,48
None, None, -4.639, None,2020-11-27 00:00:00, 0.0, None, -6999.0, -4.6, -4.7, 0.1, 0.0, -6999.0, None, None, 25.0, 25.44,48
None, None, -5.535, None,2020-11-27 01:00:00, 0.0, None, -6999.0, -5.5, -5.6, -0.2, 0.0, -6999.0, None, None, 25.0, 25.3,48
None, None, -6.108, None,2020-11-27 02:00:00, 0.0, None, -6999.0, -6.1, -6.1, -0.1, 0.0, -6999.0, None, None, 25.0, 25.26,48
None, None, -6.702, None,2020-11-27 03:00:00, 0.0, None, -6999.0, -6.7, -6.7, 0.4, 0.0, -6999.0, None, None, 25.0, 25.34,48
None, None, -7.311, None,2020-11-27 04:00:00, 0.0, None, -6999.0, -7.3, -7.3, 0.0, 0.0, -6999.0, None, None, 25.0, 25.42,48
None, None, -7.778, None,2020-11-27 05:00:00, 0.0, None, -6999.0, -7.8, -7.8, 0.0, 0.0, -6999.0, None, None, 25.0, 25.45,48
None, None, -8.37, None,2020-11-27 06:00:00, 0.0, None, -6999.0, -8.4, -8.4, 0.0, 0.0, -6999.0, None, None, 25.0, 25.44,48
None, None, -8.71, None,2020-11-27 07:00:00, -8.3, None, -6999.0, -8.7, -8.7, 0.0, 0.0, -6999.0, None, None, 26.0, 25.51,48
None, None, -9.35, None,2020-11-27 08:00:00, -8.3, None, -6999.0, -9.4, -9.4, -0.4, 0.0, -6999.0, None, None, 26.0, 25.71,48
None, None, -9.92, None,2020-11-27 09:00:00, -8.3, None, -6999.0, -9.9, -9.9, 0.4, 0.0, -6999.0, None, None, 26.0, 25.66,48
None, None, -9.56, None,2020-11-27 10:00:00, -8.3, None, -6999.0, -9.6, -10.1, 0.1, 0.0, -6999.0, None, None, 26.0, 25.73,48
None, None, -8.71, None,2020-11-27 11:00:00, -8.3, None, -6999.0, -8.7, -10.1, -0.2, 0.0, -6999.0, None, None, 26.0, 25.76,48
None, None, -7.511, None,2020-11-27 12:00:00, -7.5, None, -6999.0, -7.5, -10.1, -0.2, 0.0, -6999.0, None, None, 26.0, 25.78,48
None, None, -6.868, None,2020-11-27 13:00:00, -6.9, None, -6999.0, -6.9, -10.1, 0.1, 0.0, -6999.0, None, None, 26.0, 25.74,48
None, None, -6.35, None,2020-11-27 14:00:00, -6.4, None, -6999.0, -6.4, -10.1, 0.0, 0.0, -6999.0, None, None, 26.0, 25.63,48
None, None, -6.243, None,2020-11-27 15:00:00, -6.2, None, -6999.0, -6.2, -10.1, 0.0, 0.0, -6999.0, None, None, 26.0, 25.68,48
None, None, -6.21, None,2020-11-27 16:00:00, -6.2, None, -6999.0, -6.2, -10.1, 0.1, 0.0, -6999.0, None, None, 26.0, 25.61,48
None, None, -6.82, None,2020-11-27 17:00:00, -6.2, None, -6999.0, -6.8, -10.1, 0.0, 0.0, -6999.0, None, None, 26.0, 25.63,48
None, None, -6.92, None,2020-11-27 18:00:00, -6.2, None, -6999.0, -6.9, -10.1, 0.0, 0.0, -6999.0, None, None, 26.0, 25.62,48
None, None, -6.96, None,2020-11-27 19:00:00, -6.9, None, -6999.0, -7.0, -7.1, 0.1, 0.0, -6999.0, None, None, 26.0, 25.56,48
None, None, -7.687, None,2020-11-27 20:00:00, -6.9, None, -6999.0, -7.7, -7.7, 0.0, 0.0, -6999.0, None, None, 26.0, 25.54,48
None, None, -8.91, None,2020-11-27 21:00:00, -6.9, None, -6999.0, -8.9, -9.0, 0.0, 0.0, -6999.0, None, None, 26.0, 25.54,48
None, None, -10.13, None,2020-11-27 22:00:00, -6.9, None, -6999.0, -10.1, -10.1, 0.1, 0.0, -6999.0, None, None, 25.0, 25.29,48
None, None, -10.69, None,2020-11-27 23:00:00, -6.9, None, -6999.0, -10.7, -10.7, 0.1, 0.0, -6999.0, None, None, 25.0, 25.33,48
None, None, -11.37, None,2020-11-28 00:00:00, -6.9, None, -6999.0, -11.4, -11.4, 0.0, 0.0, -6999.0, None, None, 25.0, 25.28,48
None, None, -12.1, None,2020-11-28 01:00:00, -6.9, None, -6999.0, -12.1, -12.1, 0.2, 0.0, -6999.0, None, None, 25.0, 25.21,48
None, None, -12.08, None,2020-11-28 02:00:00, -6.9, None, -6999.0, -12.1, -12.3, -0.1, 0.0, -6999.0, None, None, 25.0, 25.0,48
None, None, -11.38, None,2020-11-28 03:00:00, -6.9, None, -6999.0, -11.4, -12.3, 0.0, 0.0, -6999.0, None, None, 25.0, 24.9,48
None, None, -9.89, None,2020-11-28 04:00:00, -6.9, None, -6999.0, -9.9, -12.3, -0.1, 0.0, -6999.0, None, None, 25.0, 24.82,48
None, None, -8.56, None,2020-11-28 05:00:00, -6.9, None, -6999.0, -8.6, -12.3, 0.2, 0.0, -6999.0, None, None, 25.0, 24.96,48
None, None, -7.698, None,2020-11-28 06:00:00, -6.9, None, -6999.0, -7.7, -12.3, -0.3, 0.0, -6999.0, None, None, 25.0, 24.89,48
None, None, -6.09, None,2020-11-28 07:00:00, -6.1, None, -6999.0, -6.1, -7.8, -0.1, 0.0, -6999.0, None, None, 25.0, 25.06,48
None, None, -6.254, None,2020-11-28 08:00:00, -5.9, None, -6999.0, -6.3, -7.8, 0.0, 0.0, -6999.0, None, None, 25.0, 25.3,48
None, None, -6.144, None,2020-11-28 09:00:00, None, None, None, None, None, None, None, None, None, None, None, 24.91,48
None, None, -5.618, None,2020-11-28 10:00:00, -5.6, None, -6999.0, -5.6, -7.8, -0.2, 0.0, -6999.0, None, None, 25.0, 25.0,48
None, None, -5.469, None,2020-11-28 11:00:00, -5.1, None, -6999.0, -5.5, -7.8, 0.4, 0.0, -6999.0, None, None, 25.0, 25.0,48
None, None, -4.56, None,2020-11-28 12:00:00, -4.5, None, -6999.0, -4.6, -7.8, -0.1, 0.0, -6999.0, None, None, 25.0, 24.67,48
None, None, -3.784, None,2020-11-28 13:00:00, -3.8, None, -6999.0, -3.8, -7.8, 0.0, 0.0, -6999.0, None, None, 24.0, 24.47,48
None, None, -3.434, None,2020-11-28 14:00:00, -3.4, None, -6999.0, -3.4, -7.8, 0.0, 0.0, -6999.0, None, None, 24.0, 24.19,48
None, None, -2.566, None,2020-11-28 15:00:00, -2.5, None, -6999.0, -2.6, -7.8, 0.1, 1.0, -6999.0, None, None, 25.0, 24.6,48
None, None, -2.132, None,2020-11-28 16:00:00, -1.8, None, -6999.0, -2.1, -7.8, 0.5, 2.0, -6999.0, None, None, 26.0, 25.68,48
None, None, -1.506, None,2020-11-28 17:00:00, -1.2, None, -6999.0, -1.5, -7.8, 0.5, 1.0, -6999.0, None, None, 26.0, 25.97,48
None, None, -1.211, None,2020-11-28 18:00:00, -0.9, None, -6999.0, -1.2, -7.8, 0.7, 1.0, -6999.0, None, None, 26.0, 26.4,48
None, None, -0.814, None,2020-11-28 19:00:00, -0.6, None, -6999.0, -0.8, -1.2, 0.7, 0.0, -6999.0, None, None, 26.0, 26.42,48
None, None, -0.818, None,2020-11-28 20:00:00, -0.6, None, -6999.0, -0.8, -1.2, 0.8, 2.0, -6999.0, None, None, 28.0, 27.56,48
None, None, -0.453, None,2020-11-28 21:00:00, -0.4, None, -6999.0, -0.5, -1.2, 1.1, 2.0, -6999.0, None, None, 29.0, 28.98,48
None, None, None, None,2020-11-29 01:00:00, 0.1, None, -6999.0, 0.0, -1.2, 0.9, 1.0, -6999.0, None, None, 35.0, None,48
None, None, 0.062, None,2020-11-29 02:00:00, 0.1, None, -6999.0, 0.1, -1.2, 1.0, 1.0, -6999.0, None, None, 36.0, 35.54,48
None, None, 0.057, None,2020-11-29 03:00:00, 0.1, None, -6999.0, 0.1, -1.2, 1.6, 1.0, -6999.0, None, None, 36.0, 36.47,48
None, None, 0.173, None,2020-11-29 04:00:00, 0.2, None, -6999.0, 0.2, -1.2, 1.7, 1.0, -6999.0, None, None, 37.0, 36.73,48
None, None, 0.074, None,2020-11-29 05:00:00, 0.2, None, -6999.0, 0.1, -1.2, 1.1, 0.0, -6999.0, None, None, 36.0, 36.38,48
None, None, 0.278, None,2020-11-29 06:00:00, 0.4, None, -6999.0, 0.3, -1.2, 1.0, -1.0, -6999.0, None, None, 36.0, 35.72,48
None, None, 0.043, None,2020-11-29 07:00:00, 0.3, None, -6999.0, 0.0, 0.0, 1.1, 1.0, -6999.0, None, None, 36.0, 36.27,48
None, None, 0.09, None,2020-11-29 08:00:00, 0.3, None, -6999.0, 0.1, 0.0, None, None, -6999.0, None, None, None, 35.84,48
None, None, 0.05, None,2020-11-29 09:00:00, 0.3, None, -6999.0, 0.1, 0.0, None, None, -6999.0, None, None, None, 36.12,48
None, None, 0.09, None,2020-11-29 10:00:00, 0.3, None, -6999.0, 0.1, 0.0, 1.0, 0.0, -6999.0, None, None, 36.0, 35.91,48
None, None, 0.09, None,2020-11-29 11:00:00, 0.3, None, -6999.0, 0.1, 0.0, 1.5, 0.0, -6999.0, None, None, 36.0, 35.69,48
None, None, 0.11, None,2020-11-29 12:00:00, None, None, None, None, None, None, None, None, None, None, None, 35.28,48
None, None, 0.132, None,2020-11-29 13:00:00, 0.3, None, -6999.0, 0.1, 0.0, 1.5, 1.0, -6999.0, None, None, 36.0, 35.55,48
None, None, 0.157, None,2020-11-29 14:00:00, 0.3, None, -6999.0, 0.2, 0.0, 1.2, 0.0, -6999.0, None, None, 35.0, 35.35,48
None, None, None, None,2020-11-29 15:00:00, 0.3, None, -6999.0, 0.1, 0.0, None, None, -6999.0, None, None, None, None,48
None, None, 0.067, None,2020-11-29 16:00:00, 0.3, None, -6999.0, 0.1, 0.0, 0.6, None, -6999.0, None, None, None, 34.52,48
None, None, 0.105, None,2020-11-29 17:00:00, 0.3, None, -6999.0, 0.1, 0.0, 0.5, 0.0, -6999.0, None, None, 34.0, 34.46,48
None, None, 0.108, None,2020-11-29 18:00:00, 0.3, None, -6999.0, 0.1, 0.0, 0.4, 0.0, -6999.0, None, None, 34.0, 34.05,48
