air_temp,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,rel_hum,min_air_temp_snc_last_reset,time,dwpt_temp,week_of_year
0.6, 0.616, 71.44, 2.5, 71.0, 0.6,2020-11-25 00:00:00, -4.0,48
-0.6, -0.555, 76.47, 2.5, 76.0, -0.7,2020-11-25 01:00:00, -4.0,48
0.5, 0.462, 70.47, 2.5, 70.0, -1.5,2020-11-25 02:00:00, -4.0,48
0.8, 0.835, 73.14, 2.5, 73.0, -1.5,2020-11-25 03:00:00, -3.0,48
0.9, 0.917, 66.59, 2.5, 67.0, -1.5,2020-11-25 04:00:00, -5.0,48
0.9, 0.921, 64.83, 2.5, 65.0, -1.5,2020-11-25 05:00:00, -5.0,48
0.7, 0.736, 66.19, 2.5, 66.0, -1.5,2020-11-25 06:00:00, -5.0,48
0.5, 0.504, 67.87, 0.9, 68.0, 0.3,2020-11-25 07:00:00, -5.0,48
-1.6, -1.551, 82.7, 0.9, 83.0, -1.5,2020-11-25 08:00:00, -4.0,48
-0.8, -0.771, 85.5, 0.9, 86.0, -1.8,2020-11-25 09:00:00, -3.0,48
1.5, 1.504, 67.57, 1.5, 68.0, -1.8,2020-11-25 10:00:00, -4.0,48
1.8, 1.81, 66.98, 2.5, 67.0, -1.8,2020-11-25 11:00:00, -4.0,48
0.8, 0.768, 71.14, 2.5, 71.0, -1.8,2020-11-25 12:00:00, -4.0,48
1.6, 1.553, 64.2, 2.5, 64.0, -1.8,2020-11-25 13:00:00, -4.0,48
-0.1, -0.065, 75.1, 2.5, 75.0, -1.8,2020-11-25 14:00:00, -4.0,48
-1.0, -0.98, 79.08, 2.5, 79.0, -1.8,2020-11-25 15:00:00, -4.0,48
-1.5, -1.525, 81.1, 2.5, 81.0, -1.8,2020-11-25 16:00:00, -4.0,48
-2.4, -2.404, 85.0, 2.5, 85.0, -2.4,2020-11-25 17:00:00, -4.0,48
-2.6, -2.581, 85.7, 2.5, 86.0, -2.7,2020-11-25 18:00:00, -4.0,48
-2.2, -2.191, 83.1, -1.7, 83.0, -2.6,2020-11-25 19:00:00, -4.0,48
-2.6, -2.614, 86.6, -1.7, 87.0, -2.6,2020-11-25 20:00:00, -4.0,48
-2.9, -2.914, 88.0, -1.7, 88.0, -3.1,2020-11-25 21:00:00, -4.0,48
-3.1, -3.104, 88.9, -1.7, 89.0, -3.1,2020-11-25 22:00:00, -4.0,48
-2.9, -2.87, 86.4, -1.7, 86.0, -3.3,2020-11-25 23:00:00, -5.0,48
-3.3, -3.251, 88.4, -1.7, 88.0, -3.4,2020-11-26 00:00:00, -5.0,48
-2.7, -2.715, 86.3, -1.7, 86.0, -3.4,2020-11-26 01:00:00, -4.0,48
-1.9, -1.926, 84.4, -1.7, 84.0, -3.4,2020-11-26 02:00:00, -4.0,48
-2.3, -2.345, 87.5, -1.2, 88.0, -3.4,2020-11-26 03:00:00, -4.0,48
-2.5, -2.479, 89.7, -1.2, 90.0, -3.4,2020-11-26 04:00:00, -4.0,48
-1.7, -1.67, 89.7, -1.2, 90.0, -3.4,2020-11-26 05:00:00, -3.0,48
-1.6, -1.647, 84.4, -0.8, 84.0, -3.4,2020-11-26 06:00:00, -4.0,48
-1.2, -1.243, 82.8, -1.2, 83.0, -2.2,2020-11-26 07:00:00, -3.0,48
0.6, 0.576, 70.2, 0.9, 70.0, -2.2,2020-11-26 08:00:00, -4.0,48
2.2, 2.174, 59.94, 2.2, 60.0, -2.2,2020-11-26 09:00:00, -5.0,48
3.1, None, None, 3.0, 57.0, -2.2,2020-11-26 10:00:00, -4.0,48
3.6, 3.614, 55.44, 3.8, 55.0, -2.2,2020-11-26 12:00:00, -4.0,48
3.6, 3.6, 56.38, 3.8, 56.0, -2.2,2020-11-26 13:00:00, -4.0,48
3.9, 3.874, 55.66, 3.9, 56.0, -2.2,2020-11-26 14:00:00, -4.0,48
3.5, 3.549, 59.49, 4.1, 59.0, -2.2,2020-11-26 16:00:00, -4.0,48
3.8, 3.784, 57.77, 4.1, 58.0, -2.2,2020-11-26 17:00:00, -4.0,48
1.8, 1.803, 71.33, 4.1, 71.0, -2.2,2020-11-26 18:00:00, -3.0,48
2.8, 2.77, 68.61, 3.5, 69.0, 1.5,2020-11-26 19:00:00, -2.0,48
2.3, 2.346, 73.24, 3.5, 73.0, 1.5,2020-11-26 20:00:00, -2.0,48
3.0, 2.996, 70.71, 3.5, 71.0, 1.5,2020-11-26 21:00:00, -2.0,48
1.9, 1.879, 77.35, 3.5, 77.0, 1.5,2020-11-26 22:00:00, -2.0,48
2.4, 2.402, 74.04, 3.6, 74.0, 1.5,2020-11-26 23:00:00, -1.0,48
2.5, 2.537, 73.86, 4.1, 74.0, 1.5,2020-11-27 00:00:00, -2.0,48
4.2, 4.209, 65.42, 4.1, 65.0, 1.5,2020-11-27 01:00:00, -2.0,48
3.4, 3.384, 71.62, 4.2, 72.0, 1.5,2020-11-27 02:00:00, -1.0,48
3.6, 3.575, 71.67, 4.3, 72.0, 1.5,2020-11-27 03:00:00, -1.0,48
3.4, 3.423, 73.96, 4.3, 74.0, 1.5,2020-11-27 04:00:00, -1.0,48
3.1, 3.062, 78.32, 4.3, 78.0, 1.5,2020-11-27 05:00:00, 0.0,48
3.8, 3.761, 71.48, 4.3, 71.0, 1.5,2020-11-27 06:00:00, -1.0,48
4.2, 4.155, 69.13, 4.4, 69.0, 3.5,2020-11-27 07:00:00, -1.0,48
4.5, 4.464, 65.91, 4.5, 66.0, 3.5,2020-11-27 08:00:00, -2.0,48
4.9, 4.932, 64.32, 5.0, 64.0, 3.5,2020-11-27 09:00:00, -1.0,48
4.9, 4.944, 66.23, 5.1, 66.0, 3.5,2020-11-27 10:00:00, -1.0,48
4.9, 4.874, 69.69, 5.1, 70.0, 3.5,2020-11-27 11:00:00, 0.0,48
5.7, 5.691, 61.83, 5.8, 62.0, 3.5,2020-11-27 12:00:00, -1.0,48
6.4, 6.419, 59.27, 6.6, 59.0, 3.5,2020-11-27 13:00:00, -1.0,48
6.3, 6.293, 59.4, 6.8, 59.0, 3.5,2020-11-27 14:00:00, -1.0,48
5.7, 5.718, 59.52, 6.8, 60.0, 3.5,2020-11-27 15:00:00, -2.0,48
5.3, 5.346, 56.2, 6.8, 56.0, 3.5,2020-11-27 16:00:00, -3.0,48
5.5, 5.53, 54.9, 6.8, 55.0, 3.5,2020-11-27 17:00:00, -3.0,48
5.6, 5.574, 53.67, 6.8, 54.0, 3.5,2020-11-27 18:00:00, -3.0,48
4.1, 4.104, 63.75, 5.8, 64.0, 4.1,2020-11-27 19:00:00, -2.0,48
3.8, 3.78, 67.39, 5.8, 67.0, 3.8,2020-11-27 20:00:00, -2.0,48
2.2, 2.237, 74.76, 5.8, 75.0, 1.8,2020-11-27 21:00:00, -2.0,48
4.5, 4.462, 70.5, 5.8, 71.0, 1.8,2020-11-27 22:00:00, 0.0,48
4.2, 4.193, 68.62, 5.8, 69.0, 1.8,2020-11-27 23:00:00, -1.0,48
3.8, 3.77, 68.96, 5.8, 69.0, 1.8,2020-11-28 00:00:00, -2.0,48
3.3, 3.254, 71.77, 5.8, 72.0, 1.8,2020-11-28 01:00:00, -1.0,48
3.8, 3.753, 67.19, 5.8, 67.0, 1.8,2020-11-28 02:00:00, -2.0,48
3.1, 3.068, 73.66, 5.8, 74.0, 1.8,2020-11-28 03:00:00, -1.0,48
2.9, 2.913, 76.44, 5.8, 76.0, 1.8,2020-11-28 04:00:00, -1.0,48
0.6, 0.587, 90.1, 5.8, 90.0, 0.6,2020-11-28 05:00:00, -1.0,48
-0.2, -0.203, 95.7, 5.8, 96.0, -0.2,2020-11-28 06:00:00, -1.0,48
-1.0, -0.955, 96.6, -0.2, 97.0, -1.1,2020-11-28 07:00:00, -2.0,48
-1.3, -1.295, 97.3, -0.2, 97.0, -1.4,2020-11-28 08:00:00, -2.0,48
-1.3, -1.287, 97.7, -0.2, 98.0, -1.5,2020-11-28 09:00:00, -1.0,48
-0.5, -0.45, 96.4, -0.2, 96.0, -1.5,2020-11-28 10:00:00, -1.0,48
-0.2, -0.174, 96.2, 0.0, 96.0, -1.5,2020-11-28 11:00:00, -1.0,48
-0.7, -0.668, 96.3, 0.0, 96.0, -1.5,2020-11-28 12:00:00, -1.0,48
-0.4, -0.444, 96.8, 0.0, 97.0, -1.5,2020-11-28 13:00:00, -1.0,48
-0.5, -0.475, 96.5, 0.0, 97.0, -1.5,2020-11-28 14:00:00, -1.0,48
-0.9, -0.866, 97.0, 0.0, 97.0, -1.5,2020-11-28 15:00:00, -1.0,48
-1.4, -1.386, 96.2, 0.0, 96.0, -1.5,2020-11-28 16:00:00, -2.0,48
-1.8, -1.778, 96.7, 0.0, 97.0, -1.9,2020-11-28 17:00:00, -2.0,48
-2.0, -2.039, 94.0, 0.0, 94.0, -2.1,2020-11-28 18:00:00, -3.0,48
-2.5, -2.533, 94.4, -1.9, 94.0, -2.5,2020-11-28 19:00:00, -3.0,48
-2.5, -2.549, 87.9, -1.9, 88.0, -3.0,2020-11-28 20:00:00, -4.0,48
-2.8, -2.826, 87.0, -1.9, 87.0, -3.0,2020-11-28 21:00:00, -4.0,48
-3.1, -3.092, 89.3, -1.9, 89.0, -3.3,2020-11-28 22:00:00, -4.0,48
-3.0, -2.965, 87.8, -1.9, 88.0, -3.4,2020-11-28 23:00:00, -5.0,48
-3.6, -3.647, 91.7, -1.9, 92.0, -3.9,2020-11-29 00:00:00, -5.0,48
-3.7, -3.711, 92.9, -1.9, 93.0, -4.1,2020-11-29 01:00:00, -5.0,48
-3.4, -3.441, 92.3, -1.9, 92.0, -4.1,2020-11-29 02:00:00, -4.0,48
-3.6, -3.639, 91.9, -1.9, 92.0, -4.1,2020-11-29 03:00:00, -5.0,48
-3.6, -3.631, 92.1, -1.9, 92.0, -4.1,2020-11-29 04:00:00, -5.0,48
-3.8, -3.806, 92.2, -1.9, 92.0, -4.1,2020-11-29 05:00:00, -5.0,48
-2.1, -2.065, 74.13, -0.5, 74.0, -4.1,2020-11-29 06:00:00, -5.0,48
-3.6, -3.576, 86.5, -1.7, 87.0, -3.6,2020-11-29 07:00:00, -5.0,48
-3.3, -3.294, 84.2, -1.7, 84.0, -3.7,2020-11-29 08:00:00, -5.0,48
-3.5, -3.477, 87.3, -1.7, 87.0, -3.7,2020-11-29 09:00:00, -5.0,48
-2.8, -2.784, 82.0, -1.7, 82.0, -3.7,2020-11-29 10:00:00, -5.0,48
-2.3, -2.252, 79.31, -1.7, 79.0, -3.7,2020-11-29 11:00:00, -5.0,48
-1.2, -1.235, 74.11, -1.2, 74.0, -3.7,2020-11-29 12:00:00, -5.0,48
0.2, 0.226, 68.18, 0.2, 68.0, -3.7,2020-11-29 13:00:00, -5.0,48
-0.4, -0.365, 80.5, 0.8, 81.0, -3.7,2020-11-29 14:00:00, -3.0,48
-1.0, -0.972, 84.6, 0.8, 85.0, -3.7,2020-11-29 15:00:00, -3.0,48
-1.5, -1.459, 84.2, 0.8, 84.0, -3.7,2020-11-29 16:00:00, -4.0,48
-0.6, -0.561, 76.01, 0.8, 76.0, -3.7,2020-11-29 17:00:00, -4.0,48
-1.6, -1.596, 84.4, 0.8, 84.0, -3.7,2020-11-29 18:00:00, -4.0,48
-1.4, -1.378, 84.9, -1.1, 85.0, -1.6,2020-11-29 19:00:00, -3.0,48
-0.9, -0.918, 86.0, -0.4, 86.0, -1.6,2020-11-29 20:00:00, -3.0,48
0.0, 0.029, 75.51, -0.2, 76.0, -1.6,2020-11-29 21:00:00, -4.0,48
-0.7, -0.676, 76.72, 1.3, 77.0, -1.6,2020-11-29 22:00:00, -4.0,48
0.1, 0.144, 69.85, 1.3, 70.0, -1.6,2020-11-29 23:00:00, -5.0,48
-0.7, -0.728, 79.61, 1.4, 80.0, -1.6,2020-11-30 00:00:00, -3.0,48
-0.7, -0.748, 75.37, 1.4, 75.0, -1.6,2020-11-30 01:00:00, -4.0,48
-0.6, -0.577, 72.63, 1.4, 73.0, -1.6,2020-11-30 02:00:00, -4.0,48
0.9, 0.886, 66.86, 1.4, 67.0, -1.6,2020-11-30 03:00:00, -4.0,48
2.5, 2.544, 60.54, 2.5, 61.0, -1.6,2020-11-30 04:00:00, -4.0,48
2.7, 2.723, 61.53, 3.0, 62.0, -1.6,2020-11-30 05:00:00, -4.0,48
2.7, 2.679, 64.41, 3.1, 64.0, -1.6,2020-11-30 06:00:00, -4.0,48
1.1, 1.149, 76.49, 2.7, 76.0, 1.3,2020-11-30 07:00:00, -2.0,48
0.5, 0.472, 83.3, 2.7, 83.0, 0.4,2020-11-30 08:00:00, -2.0,48
0.1, 0.058, 92.3, 2.7, 92.0, 0.1,2020-11-30 09:00:00, -1.0,48
-0.2, -0.192, 94.6, 2.7, 95.0, -0.5,2020-11-30 10:00:00, -1.0,48
0.7, 0.704, 92.8, 2.7, 93.0, -0.5,2020-11-30 11:00:00, 0.0,48
