air_temp,CURRENT_AIR_TEMPERATURE1,min_air_temp_snc_last_reset,max_air_temp_snc_last_reset,rel_hum,time,dwpt_temp,week_of_year
-1.0, -1.012, -1.0, 0.6, -6999.0,2020-11-25 00:00:00, -6999.0,48
-2.1, -2.116, -2.1, 0.6, -6999.0,2020-11-25 01:00:00, -6999.0,48
-3.5, -3.45, -3.4, 0.6, -6999.0,2020-11-25 02:00:00, -6999.0,48
-4.3, -4.292, -4.3, 0.6, -6999.0,2020-11-25 03:00:00, -6999.0,48
-4.7, -4.699, -4.7, 0.6, -6999.0,2020-11-25 04:00:00, -6999.0,48
-4.3, -4.257, -4.7, 0.6, -6999.0,2020-11-25 05:00:00, -6999.0,48
-3.7, -3.665, -4.7, 0.6, -6999.0,2020-11-25 06:00:00, -6999.0,48
-3.8, -3.771, -3.8, -3.5, -6999.0,2020-11-25 07:00:00, -6999.0,48
-3.9, -3.928, -3.9, -3.5, -6999.0,2020-11-25 08:00:00, -6999.0,48
-4.3, -4.291, -4.3, -3.5, -6999.0,2020-11-25 09:00:00, -6999.0,48
-3.2, -3.181, -4.4, -3.2, -6999.0,2020-11-25 10:00:00, -6999.0,48
-0.4, -0.367, -4.4, -0.4, -6999.0,2020-11-25 11:00:00, -6999.0,48
1.2, 1.211, -4.4, 1.2, -6999.0,2020-11-25 12:00:00, -6999.0,48
2.6, 2.604, -4.4, 2.6, -6999.0,2020-11-25 13:00:00, -6999.0,48
2.3, 2.341, -4.4, 3.0, -6999.0,2020-11-25 14:00:00, -6999.0,48
2.3, 2.251, -4.4, 3.0, -6999.0,2020-11-25 15:00:00, -6999.0,48
0.7, 0.726, -4.4, 3.0, -6999.0,2020-11-25 16:00:00, -6999.0,48
-0.9, -0.853, -4.4, 3.0, -6999.0,2020-11-25 17:00:00, -6999.0,48
-3.1, -3.095, -4.4, 3.0, -6999.0,2020-11-25 18:00:00, -6999.0,48
-4.6, -4.593, -4.6, -3.1, -6999.0,2020-11-25 19:00:00, -6999.0,48
-5.1, -5.09, -5.1, -3.1, -6999.0,2020-11-25 20:00:00, -6999.0,48
-5.2, -5.244, -5.2, -3.1, -6999.0,2020-11-25 21:00:00, -6999.0,48
-5.3, -5.295, -5.3, -3.1, -6999.0,2020-11-25 22:00:00, -6999.0,48
-5.3, -5.264, -5.3, -3.1, -6999.0,2020-11-25 23:00:00, -6999.0,48
-6.1, -6.05, -6.0, -3.1, -6999.0,2020-11-26 00:00:00, -6999.0,48
-6.6, -6.599, -6.6, -3.1, -6999.0,2020-11-26 01:00:00, -6999.0,48
-6.2, -6.211, -6.6, -3.1, -6999.0,2020-11-26 02:00:00, -6999.0,48
-6.4, -6.423, -6.6, -3.1, -6999.0,2020-11-26 03:00:00, -6999.0,48
-6.5, -6.466, -6.6, -3.1, -6999.0,2020-11-26 04:00:00, -6999.0,48
-6.1, -6.139, -6.6, -3.1, -6999.0,2020-11-26 05:00:00, -6999.0,48
-5.6, -5.588, -6.6, -3.1, -6999.0,2020-11-26 06:00:00, -6999.0,48
-5.0, -5.018, -5.6, -4.9, -6999.0,2020-11-26 07:00:00, -6999.0,48
-5.7, -5.743, -5.8, -4.9, -6999.0,2020-11-26 08:00:00, -6999.0,48
-4.2, -4.217, -5.8, -4.3, -6999.0,2020-11-26 09:00:00, -6999.0,48
-2.1, None, -5.8, -2.1, -6999.0,2020-11-26 10:00:00, -6999.0,48
2.0, 2.002, -5.8, 2.0, -6999.0,2020-11-26 12:00:00, -6999.0,48
2.9, 2.911, -5.8, 2.9, -6999.0,2020-11-26 13:00:00, -6999.0,48
3.0, 3.036, -5.8, 3.3, -6999.0,2020-11-26 14:00:00, -6999.0,48
2.0, 1.957, -5.8, 3.3, -6999.0,2020-11-26 15:00:00, -6999.0,48
1.1, 1.097, -5.8, 3.3, -6999.0,2020-11-26 16:00:00, -6999.0,48
0.7, 0.714, -5.8, 3.3, -6999.0,2020-11-26 17:00:00, -6999.0,48
0.5, 0.522, -5.8, 3.3, -6999.0,2020-11-26 18:00:00, -6999.0,48
0.5, 0.458, 0.4, 0.5, -6999.0,2020-11-26 19:00:00, -6999.0,48
0.7, 0.714, 0.4, 0.7, -6999.0,2020-11-26 20:00:00, -6999.0,48
0.7, 0.691, 0.4, 0.7, -6999.0,2020-11-26 21:00:00, -6999.0,48
0.6, 0.608, 0.4, 0.7, -6999.0,2020-11-26 22:00:00, -6999.0,48
0.6, 0.585, 0.4, 0.7, -6999.0,2020-11-26 23:00:00, -6999.0,48
0.7, 0.671, 0.4, 0.7, -6999.0,2020-11-27 00:00:00, -6999.0,48
0.9, 0.863, 0.4, 0.9, -6999.0,2020-11-27 01:00:00, -6999.0,48
1.0, 1.032, 0.4, 1.0, -6999.0,2020-11-27 02:00:00, -6999.0,48
1.3, 1.288, 0.4, 1.3, -6999.0,2020-11-27 03:00:00, -6999.0,48
1.2, 1.233, 0.4, 1.3, -6999.0,2020-11-27 04:00:00, -6999.0,48
1.2, 1.159, 0.4, 1.3, -6999.0,2020-11-27 05:00:00, -6999.0,48
0.8, 0.777, 0.4, 1.3, -6999.0,2020-11-27 06:00:00, -6999.0,48
0.4, 0.424, 0.4, 0.8, -6999.0,2020-11-27 07:00:00, -6999.0,48
0.5, 0.479, 0.4, 0.8, -6999.0,2020-11-27 08:00:00, -6999.0,48
1.1, 1.075, 0.4, 1.1, -6999.0,2020-11-27 09:00:00, -6999.0,48
2.4, 2.372, 0.4, 2.3, -6999.0,2020-11-27 10:00:00, -6999.0,48
3.6, 3.573, 0.4, 3.6, -6999.0,2020-11-27 11:00:00, -6999.0,48
4.6, 4.595, 0.4, 4.6, -6999.0,2020-11-27 12:00:00, -6999.0,48
5.6, 5.614, 0.4, 5.6, -6999.0,2020-11-27 13:00:00, -6999.0,48
6.0, 5.955, 0.4, 5.9, -6999.0,2020-11-27 14:00:00, -6999.0,48
6.8, 6.807, 0.4, 7.0, -6999.0,2020-11-27 15:00:00, -6999.0,48
4.5, 4.541, 0.4, 7.0, -6999.0,2020-11-27 16:00:00, -6999.0,48
2.6, 2.607, 0.4, 7.0, -6999.0,2020-11-27 17:00:00, -6999.0,48
1.9, 1.861, 0.4, 7.0, -6999.0,2020-11-27 18:00:00, -6999.0,48
1.6, 1.593, 1.6, 1.9, -6999.0,2020-11-27 19:00:00, -6999.0,48
2.2, 2.245, 1.6, 2.2, -6999.0,2020-11-27 20:00:00, -6999.0,48
2.2, 2.162, 1.6, 2.3, -6999.0,2020-11-27 21:00:00, -6999.0,48
2.3, 2.318, 1.6, 2.3, -6999.0,2020-11-27 22:00:00, -6999.0,48
2.1, 2.119, 1.6, 2.4, -6999.0,2020-11-27 23:00:00, -6999.0,48
1.5, 1.481, 1.5, 2.4, -6999.0,2020-11-28 00:00:00, -6999.0,48
0.8, 0.777, 0.7, 2.4, -6999.0,2020-11-28 01:00:00, -6999.0,48
1.5, 1.461, 0.7, 2.4, -6999.0,2020-11-28 02:00:00, -6999.0,48
1.3, 1.332, 0.7, 2.4, -6999.0,2020-11-28 03:00:00, -6999.0,48
-0.3, -0.294, -0.3, 2.4, -6999.0,2020-11-28 04:00:00, -6999.0,48
-0.9, -0.943, -0.9, 2.4, -6999.0,2020-11-28 05:00:00, -6999.0,48
-0.8, -0.779, -0.9, 2.4, -6999.0,2020-11-28 06:00:00, -6999.0,48
-0.7, -0.712, -0.8, -0.7, -6999.0,2020-11-28 07:00:00, -6999.0,48
-0.6, -0.606, -0.8, -0.6, -6999.0,2020-11-28 08:00:00, -6999.0,48
