CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,snwfl_amt_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,week_of_year
None, -1.731, 59.91, None, None, None, None, 22.22, 0.0, 4.747, 138.6, -8.0, None, -1.7, -1.8, None, None, None, 1.6, None, None, 60.0, None,2022-03-26 00:00:00, 243.0, None, 243.0,13
None, -1.686, 58.91, None, None, None, None, 30.61, 0.0, 3.643, 151.6, -8.0, None, -1.7, -2.1, None, None, None, 1.6, None, None, 59.0, None,2022-03-26 01:00:00, 243.0, None, 243.2,13
None, -2.299, 60.25, None, None, None, None, 47.21, 0.0, 1.49, 191.2, -8.0, None, -2.3, -2.7, None, None, None, 1.6, None, None, 60.0, None,2022-03-26 02:00:00, 243.0, None, 243.2,13
None, -1.181, 55.98, None, None, None, None, 17.39, 0.0, 0.966, 308.4, -8.0, None, -1.2, -2.7, None, None, None, 1.6, None, None, 56.0, None,2022-03-26 03:00:00, 243.0, None, 242.8,13
None, -2.276, 61.35, None, None, None, None, 61.2, 1.0, 1.662, 179.4, -8.0, None, -2.3, -2.7, None, None, None, 1.6, None, None, 61.0, None,2022-03-26 04:00:00, 243.0, None, 243.1,13
None, -1.95, 65.05, None, None, None, None, 11.59, 0.0, 4.375, 132.2, -7.0, None, -2.0, -2.7, None, None, None, 1.6, None, None, 65.0, None,2022-03-26 05:00:00, 243.0, None, 242.8,13
None, -1.622, 63.76, None, None, None, None, 17.2, 0.0, 3.365, 116.2, -7.0, None, -1.6, -2.7, None, None, None, 1.6, None, None, 64.0, None,2022-03-26 06:00:00, 243.0, None, 242.8,13
None, -1.334, 60.17, None, None, None, None, 26.51, 0.0, 2.857, 90.6, -7.0, None, -1.3, -1.7, None, None, None, -1.3, None, None, 60.0, None,2022-03-26 07:00:00, 243.0, None, 242.5,13
None, -0.636, 62.46, None, None, None, None, 13.38, 0.0, 4.765, 135.6, -6.0, None, -0.6, -1.7, None, None, None, -0.6, None, None, 62.0, None,2022-03-26 08:00:00, 243.0, None, 242.5,13
None, -0.291, 64.21, None, None, None, None, 29.85, 0.0, 4.853, 161.2, -5.0, None, -0.3, -1.7, None, None, None, 0.4, None, None, 64.0, None,2022-03-26 09:00:00, 243.0, None, 242.5,13
