pcpn_amt_pst24hrs,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,snwfl_amt_pst1hr,max_air_temp_snc_last_reset,rel_hum,time,snw_dpth,dwpt_temp,week_of_year
0.2,10.1,9.8, 0.0, 0.0,11.6, None,2022-03-26 00:00:00, None, None,13
0.2,9.8,9.7, 0.0, 0.0,11.6, None,2022-03-26 01:00:00, None, None,13
0.2,9.7,9.7, 0.0, 0.0,11.6, None,2022-03-26 02:00:00, None, None,13
0.2,9.4,9.3, 0.1, 0.0,11.6, None,2022-03-26 03:00:00, None, None,13
0.4,8.7,8.7, 0.2, 0.0,11.6, None,2022-03-26 04:00:00, None, None,13
0.6,8.1,8.1, 0.2, 0.0,11.6, None,2022-03-26 05:00:00, None, None,13
0.8,7.8,7.8, 0.2, 0.0,11.6, None,2022-03-26 06:00:00, None, None,13
1.0,7.5,7.5, 0.2, 0.0,7.8, None,2022-03-26 07:00:00, None, None,13
1.2,7.4,7.4, 0.2, 0.0,7.8, None,2022-03-26 08:00:00, None, None,13
1.2,7.8,7.4, 0.1, 0.0,7.8, None,2022-03-26 09:00:00, None, None,13
1.2,8.6,7.4, 0.1, 0.0,8.6, None,2022-03-26 11:00:00, None, None,13
1.2,9.4,7.4, 0.1, 0.0,9.4, None,2022-03-26 12:00:00, None, None,13
1.2,10.4,7.4, 0.0, 0.0,10.4, None,2022-03-26 13:00:00, None, None,13
1.2,11.4,7.4, 0.0, 0.0,11.6, None,2022-03-26 14:00:00, None, None,13
1.2,11.4,7.4, 0.0, 0.0,11.6, None,2022-03-26 15:00:00, None, None,13
1.2,12.0,7.4, 0.0, 0.0,12.0, None,2022-03-26 16:00:00, None, None,13
1.2,12.1,7.4, 0.0, 0.0,12.2, None,2022-03-26 17:00:00, None, None,13
1.2,11.7,7.4, 0.0, 0.0,12.2, None,2022-03-26 18:00:00, None, None,13
1.0,11.1,11.2, 0.0, 0.0,11.7, None,2022-03-26 19:00:00, None, None,13
1.0,10.9,10.9, 0.0, 0.0,11.7, None,2022-03-26 20:00:00, None, None,13
1.0,10.4,10.3, 0.0, 0.0,11.7, None,2022-03-26 21:00:00, None, None,13
1.0,10.3,10.3, 0.0, 0.0,11.7, None,2022-03-26 22:00:00, None, None,13
1.0,10.4,10.3, 0.0, 0.0,11.7, None,2022-03-26 23:00:00, None, None,13
1.0,10.3,10.3, 0.0, 0.0,11.7, None,2022-03-27 00:00:00, None, None,13
1.0,10.1,10.1, 0.0, 0.0,11.7, None,2022-03-27 01:00:00, None, None,13
1.0,9.5,9.5, 0.1, 0.0,11.7, None,2022-03-27 02:00:00, None, None,13
1.0,9.1,9.1, 0.0, 0.0,11.7, None,2022-03-27 03:00:00, None, None,13
0.8,8.9,9.0, 0.0, 0.0,11.7, None,2022-03-27 04:00:00, None, None,13
0.6,9.0,8.9, 0.1, 0.0,11.7, None,2022-03-27 05:00:00, None, None,13
0.4,8.7,8.7, 0.1, 0.0,11.7, None,2022-03-27 06:00:00, None, None,13
0.2,8.2,8.2, 0.0, 0.0,8.8, None,2022-03-27 07:00:00, None, None,13
0.0,8.5,8.2, 0.0, 0.0,8.8, None,2022-03-27 08:00:00, None, None,13
0.0,8.9,8.2, 0.0, 0.0,8.9, None,2022-03-27 09:00:00, None, None,13
0.0,9.8,8.2, 0.0, 0.0,9.9, None,2022-03-27 10:00:00, None, None,13
0.0,11.1,8.2, 0.0, 0.0,11.3, None,2022-03-27 11:00:00, None, None,13
0.0,12.1,8.2, 0.0, 0.0,12.3, None,2022-03-27 12:00:00, None, None,13
0.0,13.3,8.2, 0.0, 0.0,13.9, None,2022-03-27 13:00:00, None, None,13
0.0,15.0,8.2, 0.0, 0.0,15.2, None,2022-03-27 14:00:00, None, None,13
0.0,15.4,8.2, 0.0, 0.0,15.5, None,2022-03-27 15:00:00, None, None,13
0.0,14.0,8.2, 0.0, 0.0,15.6, None,2022-03-27 16:00:00, None, None,13
0.0,11.9,8.2, 0.1, 0.0,15.6, None,2022-03-27 17:00:00, None, None,13
0.2,11.0,8.2, 0.2, 0.0,15.6, None,2022-03-27 18:00:00, None, None,13
0.2,10.4,10.4, 0.1, 0.0,11.2, None,2022-03-27 19:00:00, None, None,13
0.2,10.1,9.9, 0.0, 0.0,11.2, None,2022-03-27 20:00:00, None, None,13
0.2,10.6,9.9, 0.1, 0.0,11.2, None,2022-03-27 21:00:00, None, None,13
0.2,10.0,9.8, 0.0, 0.0,11.2, None,2022-03-27 22:00:00, None, None,13
0.2,9.5,9.5, 0.1, 0.0,11.2, None,2022-03-27 23:00:00, None, None,13
0.2,9.3,9.2, 0.0, 0.0,11.2, None,2022-03-28 00:00:00, None, None,13
0.2,9.3,9.1, 0.0, 0.0,11.2, None,2022-03-28 01:00:00, None, None,13
0.2,9.2,9.1, 0.0, 0.0,11.2, None,2022-03-28 02:00:00, None, None,13
0.2,9.1,9.1, 0.0, 0.0,11.2, None,2022-03-28 03:00:00, None, None,13
0.4,8.8,8.8, 0.2, 0.0,11.2, None,2022-03-28 04:00:00, None, None,13
0.4,8.8,8.8, 0.0, 0.0,11.2, None,2022-03-28 05:00:00, None, None,13
0.4,8.7,8.7, 0.1, 0.0,11.2, None,2022-03-28 06:00:00, None, None,13
0.4,8.6,8.5, 0.1, 0.0,8.7, None,2022-03-28 07:00:00, None, None,13
0.6,8.6,8.5, 0.2, 0.0,8.7, None,2022-03-28 08:00:00, None, None,13
0.6,8.9,8.5, 0.1, 0.0,8.9, None,2022-03-28 09:00:00, None, None,13
0.6,9.3,8.5, 0.1, 0.0,9.4, None,2022-03-28 10:00:00, None, None,13
0.6,9.7,8.5, 0.0, 0.0,10.0, None,2022-03-28 11:00:00, None, None,13
0.6,10.3,8.5, 0.0, 0.0,10.5, None,2022-03-28 12:00:00, None, None,13
0.6,11.7,8.5, 0.0, 0.0,12.0, None,2022-03-28 13:00:00, None, None,13
0.6,12.8,8.5, 0.0, 0.0,13.0, None,2022-03-28 14:00:00, None, None,13
0.6,13.9,8.5, 0.0, 0.0,13.9, None,2022-03-28 15:00:00, None, None,13
0.6,14.2,8.5, 0.0, 0.0,14.3, None,2022-03-28 16:00:00, None, None,13
0.6,13.3,8.5, 0.0, 0.0,14.5, None,2022-03-28 17:00:00, None, None,13
0.4,13.5,8.5, 0.0, 0.0,14.5, None,2022-03-28 18:00:00, None, None,13
0.4,13.2,13.0, 0.0, 0.0,13.8, None,2022-03-28 19:00:00, None, None,13
0.4,10.9,10.9, 0.0, 0.0,13.8, None,2022-03-28 20:00:00, None, None,13
0.4,10.4,10.3, 0.0, 0.0,13.8, None,2022-03-28 21:00:00, None, None,13
0.4,9.9,9.7, 0.0, 0.0,13.8, None,2022-03-28 22:00:00, None, None,13
0.4,8.4,8.5, 0.0, 0.0,13.8, None,2022-03-28 23:00:00, None, None,13
0.4,8.0,8.1, 0.0, 0.0,13.8, None,2022-03-29 00:00:00, None, None,13
0.4,7.9,7.7, 0.0, 0.0,13.8, None,2022-03-29 01:00:00, None, None,13
0.4,7.7,7.5, 0.0, 0.0,13.8, None,2022-03-29 02:00:00, None, None,13
