pcpn_amt_pst24hrs,air_temp,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,max_air_temp_snc_last_reset,rel_hum,time,dwpt_temp,stn_pres,week_of_year
None,12.7,-2.3, None, 0.0, 0.0,12.9,24.0,2022-03-29 14:00:00,-7.0, 902.0,13
None,13.0,-2.3, None, 0.0, 0.0,14.0,26.0,2022-03-29 15:00:00,-6.0, 901.0,13
None,14.2,-2.3, None, 0.0, 0.0,14.5,22.0,2022-03-29 16:00:00,-7.0, 900.0,13
None,14.1,-2.3, None, 0.0, 0.0,14.5,24.0,2022-03-29 17:00:00,-7.0, 901.0,13
None,12.7,-2.3, None, 0.0, 0.0,14.5,29.0,2022-03-29 18:00:00,-5.0, 900.0,13
None,8.2,8.3, None, 0.0, 0.0,12.8,47.0,2022-03-29 19:00:00,-2.0, 900.0,13
None,4.6,4.6, None, 0.0, 0.0,12.8,63.0,2022-03-29 20:00:00,-2.0, 900.0,13
None,3.1,3.1, 1015.8, 0.0, 0.0,12.8,66.0,2022-03-29 21:00:00,-3.0, 900.0,13
None,2.1,2.2, 1016.8, 0.0, 0.0,12.8,69.0,2022-03-29 22:00:00,-3.0, 901.0,13
None,2.1,2.1, 1015.4, 0.0, 0.0,12.8,71.0,2022-03-29 23:00:00,-3.0, 900.0,13
None,1.6,1.5, 1015.2, 0.0, 0.0,12.8,75.0,2022-03-30 00:00:00,-2.0, 900.0,13
None,0.7,0.5, 1015.1, 0.0, 0.0,12.8,78.0,2022-03-30 01:00:00,-2.0, 900.0,13
None,0.2,0.1, 1015.0, 0.0, 0.0,12.8,80.0,2022-03-30 02:00:00,-3.0, 900.0,13
None,0.2,-0.2, 1015.0, 0.0, 0.0,12.8,80.0,2022-03-30 03:00:00,-3.0, 900.0,13
None,-0.2,-0.6, 1014.9, 0.0, 0.0,12.8,83.0,2022-03-30 04:00:00,-3.0, 900.0,13
None,-0.5,-0.7, 1014.9, 0.0, 0.0,12.8,86.0,2022-03-30 05:00:00,-2.0, 900.0,13
None,-0.5,-0.8, 1015.1, 0.0, 0.0,12.8,87.0,2022-03-30 06:00:00,-2.0, 900.0,13
None,0.6,-0.8, 1013.3, 0.0, 0.0,0.7,83.0,2022-03-30 07:00:00,-2.0, 898.0,13
0.3,1.3,-0.8, 1013.7, 0.3, 0.0,2.6,86.0,2022-03-30 08:00:00,-1.0, 898.0,13
0.7,1.7,-0.8, 1013.8, 0.4, 0.0,2.6,96.0,2022-03-30 09:00:00,1.0, 898.0,13
