CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,time,DEW_POINT,week_of_year
0.553,77.0,2022-03-26 00:00:00,-3.0,13
0.341,77.03,2022-03-26 01:00:00,-3.0,13
-0.284,79.6,2022-03-26 02:00:00,-3.0,13
-0.647,82.6,2022-03-26 03:00:00,-3.0,13
-1.174,84.7,2022-03-26 04:00:00,-3.0,13
1.236,77.73,2022-03-26 05:00:00,-2.0,13
0.742,79.91,2022-03-26 06:00:00,-2.0,13
-0.413,86.1,2022-03-26 07:00:00,-2.0,13
0.807,80.6,2022-03-26 08:00:00,-2.0,13
1.712,78.79,2022-03-26 09:00:00,-2.0,13
2.162,92.6,2022-03-26 11:00:00,1.0,13
4.633,76.41,2022-03-26 12:00:00,1.0,13
6.217,65.52,2022-03-26 13:00:00,1.0,13
7.945,58.06,2022-03-26 14:00:00,0.0,13
8.51,56.38,2022-03-26 15:00:00,0.0,13
8.9,54.57,2022-03-26 16:00:00,0.0,13
8.8,54.27,2022-03-26 17:00:00,0.0,13
8.3,56.36,2022-03-26 18:00:00,0.0,13
7.324,61.08,2022-03-26 19:00:00,0.0,13
6.28,66.29,2022-03-26 20:00:00,0.0,13
5.76,67.77,2022-03-26 21:00:00,0.0,13
4.566,72.5,2022-03-26 22:00:00,0.0,13
3.871,76.79,2022-03-26 23:00:00,0.0,13
3.108,82.0,2022-03-27 00:00:00,0.0,13
2.497,83.2,2022-03-27 01:00:00,0.0,13
2.517,86.0,2022-03-27 02:00:00,0.0,13
1.748,88.7,2022-03-27 03:00:00,0.0,13
1.869,89.9,2022-03-27 04:00:00,1.0,13
1.542,90.4,2022-03-27 05:00:00,0.0,13
1.32,92.0,2022-03-27 06:00:00,0.0,13
1.135,92.1,2022-03-27 07:00:00,0.0,13
1.911,94.3,2022-03-27 08:00:00,1.0,13
2.514,96.2,2022-03-27 09:00:00,2.0,13
2.791,96.6,2022-03-27 10:00:00,2.0,13
3.384,95.5,2022-03-27 11:00:00,3.0,13
3.844,93.7,2022-03-27 12:00:00,3.0,13
4.333,93.8,2022-03-27 13:00:00,3.0,13
5.413,89.0,2022-03-27 14:00:00,4.0,13
7.398,81.2,2022-03-27 15:00:00,4.0,13
8.82,74.2,2022-03-27 16:00:00,5.0,13
8.92,74.41,2022-03-27 17:00:00,5.0,13
8.22,77.72,2022-03-27 18:00:00,4.0,13
7.709,78.37,2022-03-27 19:00:00,4.0,13
5.507,86.2,2022-03-27 20:00:00,3.0,13
4.106,89.7,2022-03-27 21:00:00,3.0,13
1.714,92.7,2022-03-27 22:00:00,1.0,13
1.953,94.0,2022-03-27 23:00:00,1.0,13
2.81,94.2,2022-03-28 00:00:00,2.0,13
3.206,96.0,2022-03-28 01:00:00,3.0,13
2.079,96.3,2022-03-28 02:00:00,1.0,13
1.511,96.8,2022-03-28 03:00:00,1.0,13
1.205,96.0,2022-03-28 04:00:00,1.0,13
0.985,94.8,2022-03-28 05:00:00,0.0,13
0.606,94.5,2022-03-28 06:00:00,0.0,13
0.583,91.5,2022-03-28 07:00:00,0.0,13
0.514,87.8,2022-03-28 08:00:00,-1.0,13
1.009,81.5,2022-03-28 09:00:00,-2.0,13
1.901,74.91,2022-03-28 10:00:00,-2.0,13
2.392,71.55,2022-03-28 11:00:00,-2.0,13
2.807,67.6,2022-03-28 12:00:00,-2.0,13
3.828,62.28,2022-03-28 13:00:00,-3.0,13
5.486,51.85,2022-03-28 14:00:00,-3.0,13
6.075,51.09,2022-03-28 15:00:00,-3.0,13
6.578,48.62,2022-03-28 16:00:00,-3.0,13
6.151,48.34,2022-03-28 17:00:00,-4.0,13
6.616,49.02,2022-03-28 18:00:00,-3.0,13
5.772,50.83,2022-03-28 19:00:00,-4.0,13
1.65,65.29,2022-03-28 20:00:00,-4.0,13
-0.683,76.39,2022-03-28 21:00:00,-4.0,13
-2.109,83.1,2022-03-28 22:00:00,-5.0,13
-2.595,85.9,2022-03-28 23:00:00,-5.0,13
-3.254,87.1,2022-03-29 00:00:00,-5.0,13
-3.81,88.5,2022-03-29 01:00:00,-6.0,13
-4.656,89.0,2022-03-29 02:00:00,-6.0,13
-5.049,90.9,2022-03-29 03:00:00,-6.0,13
-5.864,91.1,2022-03-29 04:00:00,-7.0,13
-6.351,91.2,2022-03-29 05:00:00,-7.0,13
-6.858,92.1,2022-03-29 06:00:00,-8.0,13
-6.978,91.0,2022-03-29 07:00:00,-8.0,13
-3.773,87.3,2022-03-29 08:00:00,-6.0,13
1.007,70.52,2022-03-29 09:00:00,-4.0,13
3.295,59.86,2022-03-29 10:00:00,-3.0,13
5.832,50.18,2022-03-29 11:00:00,-4.0,13
7.529,37.3,2022-03-29 12:00:00,-6.0,13
8.34,30.95,2022-03-29 13:00:00,-8.0,13
9.76,24.67,2022-03-29 14:00:00,-10.0,13
9.94,27.69,2022-03-29 15:00:00,-8.0,13
10.61,29.94,2022-03-29 16:00:00,-6.0,13
10.66,34.43,2022-03-29 17:00:00,-4.0,13
10.66,35.62,2022-03-29 18:00:00,-4.0,13
9.82,38.39,2022-03-29 19:00:00,-4.0,13
8.62,40.99,2022-03-29 20:00:00,-4.0,13
8.12,43.62,2022-03-29 21:00:00,-4.0,13
7.092,47.86,2022-03-29 22:00:00,-3.0,13
6.807,50.33,2022-03-29 23:00:00,-3.0,13
6.466,54.67,2022-03-30 00:00:00,-2.0,13
5.585,58.7,2022-03-30 01:00:00,-2.0,13
5.833,56.58,2022-03-30 02:00:00,-2.0,13
4.652,62.09,2022-03-30 03:00:00,-2.0,13
4.219,64.2,2022-03-30 04:00:00,-2.0,13
4.488,66.33,2022-03-30 05:00:00,-1.0,13
4.588,67.91,2022-03-30 06:00:00,-1.0,13
4.476,66.98,2022-03-30 07:00:00,-1.0,13
0.66,95.1,2022-03-30 08:00:00,0.0,13
0.603,95.5,2022-03-30 09:00:00,0.0,13
0.496,96.3,2022-03-30 10:00:00,0.0,13
0.683,95.7,2022-03-30 11:00:00,0.0,13
0.766,95.9,2022-03-30 12:00:00,0.0,13
2.068,92.1,2022-03-30 13:00:00,1.0,13
2.138,85.6,2022-03-30 14:00:00,0.0,13
1.168,87.9,2022-03-30 15:00:00,-1.0,13
2.152,84.6,2022-03-30 16:00:00,0.0,13
1.865,83.3,2022-03-30 17:00:00,-1.0,13
1.79,87.1,2022-03-30 18:00:00,0.0,13
1.056,93.4,2022-03-30 19:00:00,0.0,13
0.239,93.3,2022-03-30 20:00:00,-1.0,13
-0.254,95.6,2022-03-30 21:00:00,-1.0,13
-0.18,95.3,2022-03-30 22:00:00,-1.0,13
-0.941,94.6,2022-03-30 23:00:00,-1.0,13
-1.827,96.1,2022-03-31 00:00:00,-2.0,13
-2.342,96.5,2022-03-31 01:00:00,-3.0,13
-3.089,95.8,2022-03-31 02:00:00,-4.0,13
-3.342,95.9,2022-03-31 03:00:00,-4.0,13
-2.896,95.7,2022-03-31 04:00:00,-3.0,13
-1.964,88.7,2022-03-31 05:00:00,-4.0,13
-2.35,93.2,2022-03-31 06:00:00,-3.0,13
-2.336,94.5,2022-03-31 07:00:00,-3.0,13
-1.669,94.6,2022-03-31 08:00:00,-2.0,13
0.794,70.5,2022-03-31 09:00:00,-4.0,13
2.656,52.8,2022-03-31 11:00:00,-6.0,13
2.768,44.74,2022-03-31 12:00:00,-8.0,13
3.673,40.86,2022-03-31 13:00:00,-9.0,13
3.84,38.99,2022-03-31 14:00:00,-9.0,13
4.854,46.38,2022-03-31 15:00:00,-5.0,13
4.816,42.7,2022-03-31 16:00:00,-7.0,13
5.342,39.86,2022-03-31 17:00:00,-8.0,13
4.813,41.88,2022-03-31 18:00:00,-7.0,13
3.845,51.84,2022-03-31 19:00:00,-5.0,13
1.303,64.67,2022-03-31 20:00:00,-5.0,13
0.509,72.69,2022-03-31 21:00:00,-4.0,13
-0.333,76.95,2022-03-31 22:00:00,-4.0,13
-1.3,82.6,2022-03-31 23:00:00,-3.0,13
-0.401,73.38,2022-04-01 00:00:00,-4.0,13
-2.494,81.4,2022-04-01 01:00:00,-5.0,13
-3.225,85.2,2022-04-01 02:00:00,-5.0,13
-4.2,87.1,2022-04-01 03:00:00,-6.0,13
-5.429,89.4,2022-04-01 04:00:00,-6.0,13
-5.747,91.7,2022-04-01 05:00:00,-7.0,13
-6.195,90.8,2022-04-01 06:00:00,-7.0,13
-4.777,90.1,2022-04-01 07:00:00,-6.0,13
-1.882,79.91,2022-04-01 08:00:00,-4.0,13
-1.053,77.26,2022-04-01 09:00:00,-4.0,13
0.272,70.9,2022-04-01 10:00:00,-4.0,13
1.265,66.43,2022-04-01 11:00:00,-4.0,13
0.498,85.2,2022-04-01 12:00:00,-1.0,13
2.937,69.15,2022-04-01 13:00:00,-2.0,13
4.789,55.15,2022-04-01 14:00:00,-4.0,13
6.615,49.64,2022-04-01 15:00:00,-3.0,13
6.086,49.39,2022-04-01 16:00:00,-4.0,13
7.031,48.89,2022-04-01 17:00:00,-3.0,13
6.385,49.94,2022-04-01 18:00:00,-3.0,13
5.215,47.78,2022-04-01 19:00:00,-5.0,13
4.004,52.06,2022-04-01 20:00:00,-5.0,13
2.653,58.15,2022-04-01 21:00:00,-5.0,13
2.547,57.47,2022-04-01 22:00:00,-5.0,13
2.631,56.13,2022-04-01 23:00:00,-5.0,13
