air_temp,CURRENT_AIR_TEMPERATURE1,min_air_temp_snc_last_reset,max_air_temp_snc_last_reset,rel_hum,time,dwpt_temp,week_of_year
2.2, None, 2.2, 9.3, None,2022-03-26 00:00:00, None,13
2.1, None, 2.1, 9.3, None,2022-03-26 01:00:00, None,13
1.7, None, 1.7, 9.3, None,2022-03-26 02:00:00, None,13
1.6, None, 1.6, 9.3, None,2022-03-26 03:00:00, None,13
1.2, None, 1.2, 9.3, None,2022-03-26 04:00:00, None,13
1.5, None, 1.2, 9.3, None,2022-03-26 05:00:00, None,13
1.1, None, 1.2, 9.3, None,2022-03-26 06:00:00, None,13
1.2, None, 1.1, 1.2, None,2022-03-26 07:00:00, None,13
1.7, None, 1.1, 1.7, None,2022-03-26 08:00:00, None,13
2.5, None, 1.1, 2.5, None,2022-03-26 09:00:00, None,13
6.1, None, 1.1, 6.0, None,2022-03-26 11:00:00, None,13
9.2, None, 1.1, 9.2, None,2022-03-26 12:00:00, None,13
10.3, None, 1.1, 10.2, None,2022-03-26 13:00:00, None,13
13.3, None, 1.1, 13.3, None,2022-03-26 14:00:00, None,13
12.0, None, 1.1, 13.3, None,2022-03-26 15:00:00, None,13
13.0, None, 1.1, 13.3, None,2022-03-26 16:00:00, None,13
10.9, None, 1.1, 13.3, None,2022-03-26 17:00:00, None,13
9.9, None, 1.1, 13.3, None,2022-03-26 18:00:00, None,13
8.6, None, 8.6, 9.9, None,2022-03-26 19:00:00, None,13
7.1, None, 7.1, 9.9, None,2022-03-26 20:00:00, None,13
5.8, None, 5.8, 9.9, None,2022-03-26 21:00:00, None,13
5.1, None, 5.1, 9.9, None,2022-03-26 22:00:00, None,13
4.8, None, 4.8, 9.9, None,2022-03-26 23:00:00, None,13
4.3, None, 4.3, 9.9, None,2022-03-27 00:00:00, None,13
3.6, None, 3.6, 9.9, None,2022-03-27 01:00:00, None,13
3.6, None, 3.6, 9.9, None,2022-03-27 02:00:00, None,13
3.7, None, 3.6, 9.9, None,2022-03-27 03:00:00, None,13
3.5, None, 3.5, 9.9, None,2022-03-27 04:00:00, None,13
3.1, None, 3.1, 9.9, None,2022-03-27 05:00:00, None,13
2.9, None, 2.9, 9.9, None,2022-03-27 06:00:00, None,13
3.1, None, 2.9, 3.1, None,2022-03-27 07:00:00, None,13
3.5, None, 2.9, 3.5, None,2022-03-27 08:00:00, None,13
4.6, None, 2.9, 4.6, None,2022-03-27 09:00:00, None,13
6.2, None, 2.9, 6.2, None,2022-03-27 10:00:00, None,13
9.7, None, 2.9, 9.6, None,2022-03-27 11:00:00, None,13
11.8, None, 2.9, 11.8, None,2022-03-27 12:00:00, None,13
12.8, None, 2.9, 12.8, None,2022-03-27 13:00:00, None,13
13.5, None, 2.9, 13.5, None,2022-03-27 14:00:00, None,13
13.8, None, 2.9, 13.9, None,2022-03-27 15:00:00, None,13
13.3, None, 2.9, 13.9, None,2022-03-27 16:00:00, None,13
12.6, None, 2.9, 13.9, None,2022-03-27 17:00:00, None,13
11.9, None, 2.9, 13.9, None,2022-03-27 18:00:00, None,13
10.0, None, 10.1, 11.9, None,2022-03-27 19:00:00, None,13
9.2, None, 9.3, 11.9, None,2022-03-27 20:00:00, None,13
7.5, None, 7.5, 11.9, None,2022-03-27 21:00:00, None,13
7.0, None, 7.0, 11.9, None,2022-03-27 22:00:00, None,13
6.9, None, 6.9, 11.9, None,2022-03-27 23:00:00, None,13
6.5, None, 6.5, 11.9, None,2022-03-28 00:00:00, None,13
6.1, None, 6.1, 11.9, None,2022-03-28 01:00:00, None,13
5.9, None, 5.9, 11.9, None,2022-03-28 02:00:00, None,13
5.9, None, 5.9, 11.9, None,2022-03-28 03:00:00, None,13
5.7, None, 5.7, 11.9, None,2022-03-28 04:00:00, None,13
5.7, None, 5.7, 11.9, None,2022-03-28 05:00:00, None,13
5.6, None, 5.6, 11.9, None,2022-03-28 06:00:00, None,13
4.9, None, 5.0, 5.6, None,2022-03-28 07:00:00, None,13
4.3, None, 4.3, 5.6, None,2022-03-28 08:00:00, None,13
4.3, None, 4.2, 5.6, None,2022-03-28 09:00:00, None,13
3.8, None, 3.8, 5.6, None,2022-03-28 10:00:00, None,13
4.3, None, 3.7, 5.6, None,2022-03-28 11:00:00, None,13
6.0, None, 3.7, 6.0, None,2022-03-28 12:00:00, None,13
6.4, None, 3.7, 6.5, None,2022-03-28 13:00:00, None,13
6.9, None, 3.7, 6.9, None,2022-03-28 14:00:00, None,13
9.9, None, 3.7, 9.9, None,2022-03-28 15:00:00, None,13
11.8, None, 3.7, 11.8, None,2022-03-28 16:00:00, None,13
10.4, None, 3.7, 11.9, None,2022-03-28 17:00:00, None,13
9.1, None, 3.7, 11.9, None,2022-03-28 18:00:00, None,13
9.0, None, 9.0, 9.6, None,2022-03-28 19:00:00, None,13
6.0, None, 6.0, 9.6, None,2022-03-28 20:00:00, None,13
4.1, None, 4.2, 9.6, None,2022-03-28 21:00:00, None,13
2.2, None, 2.3, 9.6, None,2022-03-28 22:00:00, None,13
0.8, None, 0.8, 9.6, None,2022-03-28 23:00:00, None,13
-0.1, None, -0.1, 9.6, None,2022-03-29 00:00:00, None,13
-0.5, None, -0.5, 9.6, None,2022-03-29 01:00:00, None,13
-0.7, None, -0.7, 9.6, None,2022-03-29 02:00:00, None,13
-1.2, None, -1.2, 9.6, None,2022-03-29 03:00:00, None,13
-1.6, None, -1.6, 9.6, None,2022-03-29 04:00:00, None,13
-2.2, None, -2.2, 9.6, None,2022-03-29 05:00:00, None,13
-2.8, None, -2.8, 9.6, None,2022-03-29 06:00:00, None,13
-3.3, None, -3.3, -2.8, None,2022-03-29 07:00:00, None,13
-3.1, None, -3.4, -2.8, None,2022-03-29 08:00:00, None,13
2.0, None, -3.4, 1.8, None,2022-03-29 09:00:00, None,13
10.9, None, -3.4, 10.8, None,2022-03-29 10:00:00, None,13
16.2, None, -3.4, 16.1, None,2022-03-29 11:00:00, None,13
18.5, None, -3.4, 18.6, None,2022-03-29 12:00:00, None,13
17.9, None, -3.4, 18.6, None,2022-03-29 13:00:00, None,13
19.0, None, -3.4, 19.0, None,2022-03-29 14:00:00, None,13
19.5, None, -3.4, 19.5, None,2022-03-29 15:00:00, None,13
18.7, None, -3.4, 19.5, None,2022-03-29 16:00:00, None,13
17.2, None, -3.4, 19.5, None,2022-03-29 17:00:00, None,13
15.1, None, -3.4, 19.5, None,2022-03-29 18:00:00, None,13
11.7, None, 11.8, 15.1, None,2022-03-29 19:00:00, None,13
8.8, None, 8.8, 15.1, None,2022-03-29 20:00:00, None,13
7.3, None, 7.3, 15.1, None,2022-03-29 21:00:00, None,13
6.1, None, 6.1, 15.1, None,2022-03-29 22:00:00, None,13
5.0, None, 5.0, 15.1, None,2022-03-29 23:00:00, None,13
3.8, None, 3.8, 15.1, None,2022-03-30 00:00:00, None,13
3.8, None, 3.8, 15.1, None,2022-03-30 01:00:00, None,13
