RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,rel_hum,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,air_temp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,time,week_of_year
90.9, None, None, None, None, None, -10.0, -8.7, None, None, None, None, None, None, None, None, None, None, -8.74, None, -8.6, 91.0, None, None, None, -8.7, None, None,2021-02-26 00:00:00,9
None, None, None, None, None, None, -10.0, -8.8, None, None, None, None, None, None, None, None, None, None, None, None, -8.6, 91.0, None, None, None, -8.8, None, None,2021-02-26 01:00:00,9
90.7, None, None, 8.5, 2.991, 248.8, -10.0, -8.9, None, None, 249.0, None, None, 284.0, None, 283.5, None, None, -8.86, None, -8.6, 91.0, None, 27.73, 3.0, -8.9, 1.4, 1.0,2021-02-26 03:00:00,9
90.6, None, None, None, None, None, -10.0, -8.9, None, None, None, None, None, None, None, None, None, None, -8.91, None, -8.6, 91.0, None, None, None, -8.9, None, None,2021-02-26 04:00:00,9
90.7, None, None, None, None, None, -10.0, -9.1, None, None, None, None, None, None, None, None, None, None, -9.06, None, -8.6, 91.0, None, None, None, -9.1, None, None,2021-02-26 06:00:00,9
90.8, None, None, None, None, None, -10.0, -9.2, None, None, None, None, None, None, None, None, None, None, -9.12, None, -9.1, 91.0, None, None, None, -9.1, None, None,2021-02-26 07:00:00,9
91.0, None, None, None, None, None, -9.0, -9.2, None, None, None, None, None, None, None, None, None, None, -8.4, None, -8.4, 91.0, None, None, None, -8.4, None, None,2021-02-26 08:00:00,9
89.2, None, None, None, None, None, -9.0, -9.2, None, None, None, None, None, None, None, 285.9, None, None, -7.246, None, -7.3, 89.0, None, None, None, -7.2, None, None,2021-02-26 10:00:00,9
None, None, None, None, None, None, -7.0, -9.2, None, None, None, None, None, None, None, None, None, None, None, None, -4.7, 84.0, None, None, None, -5.4, None, None,2021-02-26 12:00:00,9
82.9, None, None, None, None, None, -8.0, -9.2, None, None, None, None, None, None, None, None, None, None, -6.064, None, -4.7, 83.0, None, None, None, -6.1, None, None,2021-02-26 14:00:00,9
83.7, None, None, None, None, None, -9.0, -9.2, None, None, None, None, None, None, None, None, None, None, -7.414, None, -4.5, 84.0, None, None, None, -7.4, None, None,2021-02-26 15:00:00,9
None, None, None, None, None, None, -10.0, -9.2, None, None, None, None, None, None, None, None, None, None, None, None, -4.5, 87.0, None, None, None, -8.3, None, None,2021-02-26 16:00:00,9
88.8, None, None, 17.0, 4.677, 274.0, -11.0, -9.4, None, None, 274.0, None, None, None, None, None, None, None, -9.37, None, -4.5, 89.0, None, 41.0, 4.7, -9.4, 0.0, None,2021-02-26 17:00:00,9
90.2, None, None, 18.6, 3.909, 274.7, -11.0, -9.9, None, None, 275.0, None, None, 285.0, None, 284.5, None, None, -9.83, None, -4.5, 90.0, None, 39.57, 3.9, -9.8, 0.4, 1.0,2021-02-26 18:00:00,9
89.0, None, None, None, 3.35, 280.8, -11.0, -10.2, None, None, None, None, None, 285.0, None, 285.3, None, None, -10.18, None, -9.8, 89.0, None, 38.21, None, -10.2, 0.1, 1.0,2021-02-26 19:00:00,9
89.3, None, None, 12.1, 2.676, 290.5, -12.0, -10.3, None, None, 291.0, None, None, 286.0, None, 285.6, None, None, -10.29, None, -9.8, 89.0, None, 38.33, 2.7, -10.3, 0.0, 1.0,2021-02-26 20:00:00,9
88.6, None, None, 11.3, 2.916, 279.5, -12.0, -10.9, None, None, 280.0, None, None, 285.0, None, 284.6, None, None, -10.89, None, -9.8, 89.0, None, 27.29, 2.9, -10.9, 0.0, -1.0,2021-02-26 22:00:00,9
89.4, None, None, None, 4.277, 291.3, -12.0, -11.2, None, None, None, None, None, None, None, 281.1, None, None, -11.03, None, -9.8, 89.0, None, 25.2, None, -11.0, None, None,2021-02-26 23:00:00,9
88.9, None, None, 14.5, 3.91, 290.3, -12.0, -11.2, None, None, 290.0, None, None, 284.0, None, 283.5, None, None, -10.93, None, -9.8, 89.0, None, 30.35, 3.9, -10.9, 0.0, 3.0,2021-02-27 00:00:00,9
88.6, None, None, None, None, None, -13.0, -11.2, None, None, None, None, None, None, None, None, None, None, -11.17, None, -9.8, 89.0, None, None, None, -11.2, None, None,2021-02-27 01:00:00,9
88.9, None, None, 13.8, 3.596, 294.3, -12.0, -11.2, None, None, 294.0, None, None, 282.0, None, 282.2, None, None, -11.17, None, -9.8, 89.0, None, 42.12, 3.6, -11.2, 0.2, 3.0,2021-02-27 02:00:00,9
88.9, None, None, 16.7, 4.588, 315.8, -13.0, -11.6, None, None, 316.0, None, None, 284.0, None, 284.1, None, None, -11.59, None, -9.8, 89.0, None, 42.9, 4.6, -11.6, 0.2, 2.0,2021-02-27 03:00:00,9
88.7, None, None, 12.0, None, None, -13.0, -11.7, None, None, 317.0, None, None, 284.0, None, None, None, None, -11.75, None, -9.8, 89.0, None, None, 4.7, -11.8, 0.4, -1.0,2021-02-27 04:00:00,9
88.8, None, None, 14.8, 5.09, 306.8, -13.0, -11.9, None, None, 307.0, None, None, 284.0, None, 283.9, None, None, -11.85, None, -9.8, 89.0, None, 33.09, 5.1, -11.9, 0.2, 1.0,2021-02-27 05:00:00,9
None, None, None, 17.9, None, None, -13.0, -11.9, None, None, 303.0, None, None, 284.0, None, None, None, None, None, None, -9.8, 89.0, None, None, 6.9, -11.9, 0.1, 0.0,2021-02-27 06:00:00,9
84.9, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -9.7, None, None, None, None, None, None, None, None, None,2021-02-27 09:00:00,9
None, None, None, 16.9, None, None, -9.0, -11.9, None, None, 276.0, None, None, 283.0, None, None, None, None, None, None, -5.3, 73.0, None, None, 4.2, -5.3, 0.4, 3.0,2021-02-27 12:00:00,9
80.2, None, None, 13.7, 3.287, 279.0, -11.0, -11.9, None, None, 279.0, None, None, 282.0, None, 281.7, None, None, -8.94, None, -5.3, 80.0, None, 47.05, 3.3, -8.9, -0.6, -1.0,2021-02-27 13:00:00,9
77.35, None, None, 15.7, 4.178, 280.3, -13.0, -11.9, None, None, 280.0, None, None, 281.0, None, 280.9, None, None, -9.88, None, -5.3, 77.0, None, 40.94, 4.2, -9.9, 0.0, -1.0,2021-02-27 14:00:00,9
81.1, None, None, None, None, None, -13.0, -11.9, None, None, None, None, None, 280.0, None, 280.4, None, None, -10.73, None, -5.3, 81.0, None, None, None, -10.7, 0.0, 0.0,2021-02-27 15:00:00,9
80.8, None, None, 15.7, 3.216, 273.4, -13.0, -11.9, None, None, 273.0, None, None, 280.0, None, 280.0, None, None, -10.36, None, -5.3, 81.0, None, 46.71, 3.2, -10.4, -0.1, 0.0,2021-02-27 16:00:00,9
83.8, None, None, None, None, None, -13.0, -11.9, None, None, None, None, None, None, None, None, None, None, -10.76, None, -5.3, 84.0, None, None, None, -10.8, None, None,2021-02-27 17:00:00,9
85.0, None, None, None, 2.79, 275.6, -14.0, -12.1, None, None, None, None, None, None, None, 278.8, None, None, -12.14, None, -5.3, 85.0, None, 28.12, None, -12.1, 0.0, None,2021-02-27 18:00:00,9
79.4, None, None, None, None, None, -15.0, -12.5, None, None, None, None, None, None, None, None, None, None, -12.4, None, -12.1, 79.0, None, None, None, -12.4, 0.0, None,2021-02-27 19:00:00,9
80.5, None, None, None, None, None, -15.0, -12.5, None, None, None, None, None, None, None, None, None, None, -12.13, None, -12.1, 81.0, None, None, None, -12.1, None, None,2021-02-27 20:00:00,9
79.72, None, None, None, None, None, -15.0, -12.5, None, None, None, None, None, None, None, None, None, None, -12.15, None, -12.1, 80.0, None, None, None, -12.2, None, None,2021-02-27 21:00:00,9
82.2, None, None, None, None, None, -14.0, -12.5, None, None, None, None, None, None, None, None, None, None, -11.79, None, -11.8, 82.0, None, None, None, -11.8, None, None,2021-02-27 22:00:00,9
86.9, None, None, 8.3, 2.426, 251.7, -13.0, -12.5, None, None, 252.0, None, None, 277.0, None, 276.7, None, None, -11.69, None, -11.6, 87.0, None, 34.31, 2.4, -11.7, 0.1, 1.0,2021-02-28 03:00:00,9
None, None, None, 10.4, 3.038, 285.8, None, None, None, None, 286.0, None, None, None, None, None, None, None, None, None, None, None, None, 18.16, 3.0, None, None, None,2021-02-28 06:00:00,9
88.9, None, None, 7.6, 2.6, 272.8, -11.0, -11.4, None, None, 273.0, None, None, 278.0, None, 278.3, None, None, -9.96, None, -10.0, 89.0, None, 20.62, 2.6, -10.0, 0.0, 3.0,2021-02-28 08:00:00,9
87.5, None, None, None, 3.861, 250.1, -10.0, -11.4, None, None, None, None, None, None, None, 278.4, None, None, -8.84, None, -8.8, 88.0, None, 18.79, None, -8.8, 0.3, None,2021-02-28 09:00:00,9
85.6, None, None, 6.3, 1.986, 267.4, -10.0, -11.4, None, None, 267.0, None, None, 278.0, None, 278.1, None, None, -8.04, None, -8.1, 86.0, None, 20.63, 2.0, -8.0, 0.0, 0.0,2021-02-28 10:00:00,9
86.3, None, None, 7.3, 1.687, 270.7, -9.0, -11.4, None, None, 271.0, None, None, 278.0, None, 277.9, None, None, -7.598, None, -7.6, 86.0, None, 23.49, 1.7, -7.6, 0.2, 0.0,2021-02-28 11:00:00,9
89.0, None, None, 12.0, 4.452, 254.8, -9.0, -11.4, None, None, 255.0, None, None, 278.0, None, 277.8, None, None, -8.15, None, -7.2, 89.0, None, 23.75, 4.5, -8.2, -0.2, 0.0,2021-02-28 12:00:00,9
86.8, None, None, 10.2, 2.938, 258.7, -9.0, -11.4, None, None, 259.0, None, None, 277.0, None, 277.4, None, None, -7.404, None, -7.2, 87.0, None, 21.85, 2.9, -7.4, 0.0, 0.0,2021-02-28 13:00:00,9
84.2, None, None, 8.1, 2.657, 246.7, -8.0, -11.4, None, None, 247.0, None, None, 277.0, None, 277.1, None, None, -6.31, None, -6.3, 84.0, None, 30.82, 2.7, -6.3, 0.0, 0.0,2021-02-28 14:00:00,9
87.6, None, None, 9.1, 3.381, 299.2, -8.0, -11.4, None, None, 299.0, None, None, 277.0, None, 276.9, None, None, -6.613, None, -6.2, 88.0, None, 19.32, 3.4, -6.6, -0.3, 0.0,2021-02-28 15:00:00,9
90.0, None, None, None, 2.725, 263.7, -8.0, -11.4, None, None, None, None, None, 277.0, None, 276.6, None, None, -6.832, None, -6.2, 90.0, None, 26.82, None, -6.8, -0.1, 0.0,2021-02-28 16:00:00,9
