CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,rel_hum,time,stn_pres,week_of_year
-5.174, 90.5, -3.0, 0.0, 22.58, 0.0, 330.9, -6.0, 0.0, -5.2, -5.7, 1052.3, -6999.0, -6.0, 922.0, 331.0, 91.0,2021-02-26 00:00:00, 922.0,9
-5.399, 90.8, -3.0, 0.0, 14.94, 0.0, 325.8, -6.0, 0.0, -5.4, -5.7, 1052.2, -6999.0, -6.0, 922.0, 326.0, 91.0,2021-02-26 01:00:00, 922.0,9
-5.811, 91.0, -3.0, 0.0, 26.86, 0.0, 335.0, -7.0, 0.0, -5.8, -5.8, 1053.4, -6999.0, -7.0, 923.0, 335.0, 91.0,2021-02-26 02:00:00, 923.0,9
-6.173, 91.0, -3.0, 0.0, 9.05, 0.0, 331.8, -7.0, 0.0, -6.2, -6.2, 1053.4, -6999.0, -7.0, 923.0, 332.0, 91.0,2021-02-26 03:00:00, 923.0,9
-6.594, 91.0, -3.0, 0.0, 12.52, 0.0, 320.0, -8.0, 0.0, -6.6, -6.6, 1053.4, -6999.0, -8.0, 923.0, 320.0, 91.0,2021-02-26 04:00:00, 923.0,9
-7.134, 91.2, -3.0, 0.0, 7.972, 0.0, 327.9, -8.0, 0.0, -7.1, -7.1, 1053.6, -6999.0, -8.0, 923.0, 328.0, 91.0,2021-02-26 05:00:00, 923.0,9
-7.157, 91.5, -3.0, 0.0, 12.15, 0.0, 325.1, -8.0, 0.0, -7.2, -7.3, 1053.7, -6999.0, -8.0, 923.0, 325.0, 92.0,2021-02-26 06:00:00, 923.0,9
-7.274, 90.9, -7.1, 0.0, 7.029, 0.0, 330.8, -8.0, 0.0, -7.3, -7.6, 1055.0, -6999.0, -8.0, 924.0, 331.0, 91.0,2021-02-26 07:00:00, 924.0,9
-6.586, 90.4, -6.6, 0.0, 10.76, 0.0, 328.9, -8.0, 0.0, -6.6, -7.6, 1055.0, -6999.0, -8.0, 924.0, 329.0, 90.0,2021-02-26 08:00:00, 924.0,9
-4.33, 88.9, -4.4, 0.0, 28.49, 0.0, 339.2, -6.0, 0.0, -4.3, -7.6, 1055.9, -6999.0, -6.0, 925.0, 339.0, 89.0,2021-02-26 09:00:00, 925.0,9
-2.828, 85.1, -2.8, 0.0, 42.83, 0.0, 116.5, -5.0, 0.0, -2.8, -7.6, 1055.7, -6999.0, -5.0, 925.0, 117.0, 85.0,2021-02-26 10:00:00, 925.0,9
-2.077, 79.96, -2.1, 0.1, 32.41, 0.0, 110.6, -5.0, 0.0, -2.1, -7.6, 1054.4, -6999.0, -5.0, 924.0, 111.0, 80.0,2021-02-26 11:00:00, 924.0,9
