pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,snwfl_amt_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,DEW_POINT,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,week_of_year
None, None, -6.904, 95.0, None, None, None, 31.8, 50.84, 0.0, 11.05, 222.4, -7.0, 11.1, -6.9, -7.2, 0.6, None, 222.0, -6.7, None, None, 95.0, None,2021-02-26 00:00:00, 248.0, None, 247.9,9
None, None, -7.073, 94.7, None, None, None, 26.4, 44.72, 0.0, 10.32, 204.3, -8.0, 10.3, -7.1, -7.3, 0.4, None, 204.0, -6.7, None, None, 95.0, None,2021-02-26 01:00:00, 249.0, None, 248.7,9
None, None, -7.217, 94.7, None, None, None, 33.3, 28.45, 0.0, 16.24, 165.9, -8.0, 16.2, -7.2, -7.3, 0.3, None, 166.0, -6.7, None, None, 95.0, None,2021-02-26 02:00:00, 248.0, None, 248.3,9
None, None, -7.225, 94.3, None, None, None, 38.6, 57.58, 0.0, 22.6, 144.8, -8.0, 22.6, -7.2, -7.3, 0.1, None, 145.0, -6.7, None, None, 94.0, None,2021-02-26 03:00:00, 248.0, None, 247.9,9
None, None, -7.449, 94.3, None, None, None, 17.4, 66.29, 0.0, 5.335, 111.2, -8.0, 5.3, -7.4, -7.7, 0.2, None, 111.0, -6.7, None, None, 94.0, None,2021-02-26 04:00:00, 248.0, None, 247.6,9
None, None, -7.653, 94.6, None, None, None, 18.8, 66.87, 0.0, 4.964, 158.4, -8.0, 5.0, -7.7, -7.8, 0.4, None, 158.0, -6.7, None, None, 95.0, None,2021-02-26 05:00:00, 247.0, None, 246.5,9
13.8, None, -7.632, 94.4, None, None, None, 19.1, 65.92, 0.0, 5.225, 118.7, -9.0, 5.2, -7.6, -7.8, 0.0, None, 119.0, -6.7, None, None, 94.0, None,2021-02-26 06:00:00, 247.0, None, 247.4,9
12.3, None, -7.897, 94.1, None, None, None, 12.8, 57.39, 0.0, 3.582, 175.0, -9.0, 3.6, -7.9, -8.0, 0.0, None, 175.0, -6.7, None, None, 94.0, None,2021-02-26 07:00:00, 247.0, None, 246.5,9
11.9, None, -7.89, 94.2, None, None, None, 17.8, 63.81, 0.0, 5.814, 63.97, -9.0, 5.8, -7.9, -8.0, 0.2, None, 64.0, -7.7, None, None, 94.0, None,2021-02-26 08:00:00, 246.0, None, 246.2,9
11.2, None, -7.714, 94.4, None, None, None, 18.8, 26.58, 1.0, 8.53, 16.44, -8.0, 8.5, -7.7, -8.0, 0.0, None, 16.0, -7.3, None, None, 94.0, None,2021-02-26 09:00:00, 247.0, None, 246.5,9
10.6, None, -6.507, 94.8, None, None, None, 17.3, 41.49, 0.0, 6.101, 35.98, -7.0, 6.1, -6.5, -8.0, 0.0, None, 36.0, -5.9, None, None, 95.0, None,2021-02-26 10:00:00, 246.0, None, 245.9,9
9.4, None, -4.593, 90.9, None, None, None, 15.1, 29.34, 0.0, 7.303, 22.0, -5.0, 7.3, -4.6, -8.0, 0.0, None, 22.0, -2.1, None, None, 91.0, None,2021-02-26 11:00:00, 244.0, None, 244.3,9
8.6, None, -2.544, 89.3, None, None, None, 19.8, 19.22, 0.0, 10.29, 15.32, -3.0, 10.3, -2.5, -8.0, 0.2, None, 15.0, -1.8, None, None, 89.0, None,2021-02-26 12:00:00, 244.0, None, 243.9,9
8.6, None, -0.988, 85.0, None, None, None, 16.7, 25.29, 0.0, 8.09, 12.54, -3.0, 8.1, -1.0, -8.0, 0.6, None, 13.0, -0.2, None, None, 85.0, None,2021-02-26 13:00:00, 243.0, None, 242.7,9
8.7, None, -1.456, 83.9, None, None, None, 24.4, 26.62, 0.0, 10.82, 18.37, -5.0, 10.8, -1.5, -8.0, 0.6, None, 18.0, -0.2, None, None, 84.0, None,2021-02-26 14:00:00, 243.0, None, 243.2,9
8.4, None, -2.654, 82.1, None, None, None, 45.5, 35.91, -3.0, 13.51, 23.77, -5.0, 13.5, -2.7, -8.0, 0.5, None, 24.0, -0.2, None, None, 82.0, None,2021-02-26 15:00:00, 243.0, None, None,9
8.0, None, -4.241, 87.6, None, None, None, 46.8, 23.75, 0.0, 25.8, 16.23, -6.0, 25.8, -4.2, -8.0, 0.1, None, 16.0, -0.2, None, None, 88.0, None,2021-02-26 16:00:00, 243.0, None, 242.6,9
7.6, None, -5.882, 90.7, None, None, None, 40.2, 31.64, 0.0, 18.03, 18.81, -8.0, 18.0, -5.9, -8.0, 0.1, None, 19.0, -0.2, None, None, 91.0, None,2021-02-26 17:00:00, 243.0, None, 242.7,9
7.6, None, -6.728, 92.0, None, None, None, 31.3, 36.21, 0.0, 11.29, 24.92, -8.0, 11.3, -6.7, -8.0, 0.2, None, 25.0, -0.2, None, None, 92.0, None,2021-02-26 18:00:00, 243.0, None, 242.7,9
7.1, None, -7.151, 93.5, None, None, None, 18.6, 38.65, 0.0, 5.132, 36.42, -8.0, 5.1, -7.2, -8.0, 0.1, None, 36.0, -0.2, None, None, 94.0, None,2021-02-26 19:00:00, 243.0, None, 242.9,9
7.4, None, -7.577, 94.3, None, None, None, 12.8, 50.28, 0.0, 4.27, 40.01, -9.0, 4.3, -7.6, -7.8, 0.3, None, 40.0, -7.3, None, None, 94.0, None,2021-02-26 20:00:00, 243.0, None, 243.2,9
7.0, None, -8.06, 93.6, None, None, None, 15.0, 62.09, 0.0, 4.064, 81.8, -9.0, 4.1, -8.1, -8.5, 0.0, None, 82.0, -7.3, None, None, 94.0, None,2021-02-26 21:00:00, 243.0, None, 243.4,9
6.0, None, -8.44, 94.5, None, None, None, 32.7, 53.51, 0.0, 9.74, 17.95, -9.0, 9.7, -8.4, -8.7, 0.0, None, 18.0, -7.3, None, None, 95.0, None,2021-02-26 22:00:00, 243.0, None, 243.2,9
6.7, None, -8.43, 93.2, None, None, None, 15.7, 66.53, 0.0, 3.22, 125.4, -9.0, 3.2, -8.4, -8.8, 2.2, None, 125.0, -7.3, None, None, 93.0, None,2021-02-26 23:00:00, 246.0, None, 246.2,9
None, None, -9.13, 91.3, None, None, None, 6.8, 40.85, 0.0, 3.205, 25.93, -11.0, 3.2, -9.1, -9.4, -0.1, None, 26.0, -7.3, None, None, 91.0, None,2021-02-27 00:00:00, 246.0, None, 245.9,9
None, None, -9.5, 90.6, None, None, None, 13.1, 13.86, 0.0, 7.451, 31.55, -11.0, 7.5, -9.5, -9.9, -0.1, None, 32.0, -7.3, None, None, 91.0, None,2021-02-27 01:00:00, 245.0, None, 245.4,9
None, None, -10.22, 91.0, None, None, None, 16.9, 31.56, 0.0, 8.14, 48.29, -11.0, 8.1, -10.2, -10.6, 0.1, None, 48.0, -7.3, None, None, 91.0, None,2021-02-27 02:00:00, 245.0, None, 245.0,9
None, None, -10.58, 91.4, None, None, None, 18.8, 24.75, 0.0, 10.08, 35.58, -12.0, 10.1, -10.6, -10.9, -0.2, None, 36.0, -7.3, None, None, 91.0, None,2021-02-27 03:00:00, 245.0, None, 244.6,9
