air_temp,min_air_temp_snc_last_reset,snwfl_amt_pst1hr,max_air_temp_snc_last_reset,rel_hum,time,snw_dpth,dwpt_temp,week_of_year
14.6,14.0, None,22.5,49.0,2022-07-16 00:00:00, None,4.0,29
13.7,13.5, None,22.5,53.0,2022-07-16 01:00:00, None,4.0,29
13.7,12.9, None,22.5,54.0,2022-07-16 02:00:00, None,5.0,29
13.1,12.9, None,22.5,57.0,2022-07-16 03:00:00, None,5.0,29
12.6,12.5, None,22.5,56.0,2022-07-16 04:00:00, None,4.0,29
11.3,11.2, None,22.5,60.0,2022-07-16 05:00:00, None,3.0,29
11.5,11.2, None,22.5,59.0,2022-07-16 06:00:00, None,4.0,29
12.4,11.1, None,12.7,52.0,2022-07-16 07:00:00, None,2.0,29
13.6,11.1, None,13.4,47.0,2022-07-16 08:00:00, None,2.0,29
15.9,11.1, None,15.9,41.0,2022-07-16 09:00:00, None,2.0,29
17.6,11.1, None,17.5,34.0,2022-07-16 10:00:00, None,2.0,29
19.0,11.1, None,19.0,31.0,2022-07-16 11:00:00, None,2.0,29
20.7,11.1, None,21.1,34.0,2022-07-16 12:00:00, None,4.0,29
21.1,11.1, None,22.1,31.0,2022-07-16 13:00:00, None,3.0,29
23.8,11.1, None,24.7,29.0,2022-07-16 14:00:00, None,4.0,29
23.9,11.1, None,25.8,26.0,2022-07-16 15:00:00, None,4.0,29
23.7,11.1, None,25.8,29.0,2022-07-16 16:00:00, None,5.0,29
22.7,11.1, None,25.8,29.0,2022-07-16 17:00:00, None,4.0,29
22.1,11.1, None,25.8,32.0,2022-07-16 18:00:00, None,5.0,29
20.7,20.7, None,22.5,34.0,2022-07-16 19:00:00, None,4.0,29
18.4,18.3, None,22.5,36.0,2022-07-16 20:00:00, None,3.0,29
17.1,16.9, None,22.5,38.0,2022-07-16 21:00:00, None,3.0,29
16.3,16.0, None,22.5,43.0,2022-07-16 22:00:00, None,4.0,29
15.5,15.4, None,22.5,47.0,2022-07-16 23:00:00, None,4.0,29
14.5,14.3, None,22.5,51.0,2022-07-17 00:00:00, None,4.0,29
13.8,13.4, None,22.5,52.0,2022-07-17 01:00:00, None,4.0,29
13.1,12.9, None,22.5,57.0,2022-07-17 02:00:00, None,5.0,29
12.8,12.6, None,22.5,57.0,2022-07-17 03:00:00, None,4.0,29
12.7,12.4, None,22.5,57.0,2022-07-17 04:00:00, None,4.0,29
12.3,11.5, None,22.5,59.0,2022-07-17 05:00:00, None,4.0,29
12.5,11.5, None,22.5,61.0,2022-07-17 06:00:00, None,5.0,29
12.6,12.0, None,12.8,60.0,2022-07-17 07:00:00, None,5.0,29
14.2,12.0, None,14.1,50.0,2022-07-17 08:00:00, None,4.0,29
15.9,12.0, None,15.9,50.0,2022-07-17 09:00:00, None,5.0,29
17.4,12.0, None,17.6,42.0,2022-07-17 10:00:00, None,4.0,29
19.2,12.0, None,19.5,42.0,2022-07-17 11:00:00, None,7.0,29
20.4,12.0, None,20.2,39.0,2022-07-17 12:00:00, None,6.0,29
20.3,12.0, None,21.1,42.0,2022-07-17 13:00:00, None,8.0,29
20.3,12.0, None,22.3,49.0,2022-07-17 14:00:00, None,8.0,29
21.5,12.0, None,22.6,39.0,2022-07-17 15:00:00, None,7.0,29
23.3,12.0, None,24.8,34.0,2022-07-17 16:00:00, None,8.0,29
21.1,12.0, None,24.8,38.0,2022-07-17 17:00:00, None,6.0,29
20.9,12.0, None,24.8,37.0,2022-07-17 18:00:00, None,5.0,29
19.9,19.9, None,21.5,37.0,2022-07-17 19:00:00, None,5.0,29
17.1,17.1, None,21.5,45.0,2022-07-17 20:00:00, None,5.0,29
15.5,14.9, None,21.5,45.0,2022-07-17 21:00:00, None,4.0,29
15.2,14.8, None,21.5,42.0,2022-07-17 22:00:00, None,2.0,29
16.9,14.8, None,21.5,35.0,2022-07-17 23:00:00, None,2.0,29
13.5,13.0, None,21.5,55.0,2022-07-18 00:00:00, None,4.0,29
13.3,11.7, None,21.5,62.0,2022-07-18 01:00:00, None,6.0,29
9.7,9.5, None,21.5,92.0,2022-07-18 02:00:00, None,8.0,29
9.4,8.9, None,21.5,89.0,2022-07-18 03:00:00, None,8.0,29
9.5,8.9, None,21.5,91.0,2022-07-18 04:00:00, None,8.0,29
9.0,8.9, None,21.5,96.0,2022-07-18 05:00:00, None,9.0,29
8.5,8.5, None,21.5,97.0,2022-07-18 06:00:00, None,8.0,29
8.7,8.4, None,9.1,96.0,2022-07-18 07:00:00, None,8.0,29
8.5,8.2, None,9.2,84.0,2022-07-18 08:00:00, None,7.0,29
8.7,7.4, None,9.2,92.0,2022-07-18 09:00:00, None,7.0,29
6.5,6.4, None,9.2,98.0,2022-07-18 10:00:00, None,6.0,29
5.8,5.6, None,9.2,98.0,2022-07-18 11:00:00, None,5.0,29
6.0,5.6, None,9.2,97.0,2022-07-18 12:00:00, None,5.0,29
6.5,4.9, None,9.2,97.0,2022-07-18 14:00:00, None,6.0,29
7.2,4.9, None,9.2,97.0,2022-07-18 15:00:00, None,7.0,29
8.1,4.9, None,9.2,84.0,2022-07-18 16:00:00, None,6.0,29
7.4,4.9, None,9.2,86.0,2022-07-18 17:00:00, None,5.0,29
9.3,4.9, None,9.8,79.0,2022-07-18 18:00:00, None,6.0,29
10.0,9.1, None,10.4,75.0,2022-07-18 19:00:00, None,6.0,29
9.1,9.1, None,10.4,82.0,2022-07-18 20:00:00, None,6.0,29
8.4,8.4, None,10.4,87.0,2022-07-18 21:00:00, None,6.0,29
8.2,8.0, None,10.4,89.0,2022-07-18 22:00:00, None,7.0,29
8.1,7.9, None,10.4,89.0,2022-07-18 23:00:00, None,6.0,29
8.1,7.9, None,10.4,91.0,2022-07-19 00:00:00, None,7.0,29
7.8,7.7, None,10.4,93.0,2022-07-19 01:00:00, None,7.0,29
8.0,7.7, None,10.4,91.0,2022-07-19 02:00:00, None,7.0,29
8.0,7.7, None,10.4,90.0,2022-07-19 03:00:00, None,6.0,29
7.4,7.4, None,10.4,92.0,2022-07-19 04:00:00, None,6.0,29
7.4,7.2, None,10.4,91.0,2022-07-19 05:00:00, None,6.0,29
8.0,7.1, None,10.4,85.0,2022-07-19 06:00:00, None,6.0,29
7.9,7.5, None,8.1,85.0,2022-07-19 07:00:00, None,6.0,29
8.9,7.5, None,8.9,81.0,2022-07-19 08:00:00, None,6.0,29
10.7,7.5, None,10.7,75.0,2022-07-19 09:00:00, None,7.0,29
12.5,7.5, None,12.4,69.0,2022-07-19 10:00:00, None,7.0,29
15.2,7.5, None,15.3,62.0,2022-07-19 11:00:00, None,7.0,29
17.1,7.5, None,17.6,57.0,2022-07-19 12:00:00, None,9.0,29
16.1,7.5, None,18.7,59.0,2022-07-19 13:00:00, None,9.0,29
20.8,7.5, None,20.6,52.0,2022-07-19 14:00:00, None,9.0,29
20.1,7.5, None,20.9,46.0,2022-07-19 15:00:00, None,8.0,29
20.7,7.5, None,21.4,39.0,2022-07-19 16:00:00, None,6.0,29
20.3,7.5, None,21.5,40.0,2022-07-19 17:00:00, None,6.0,29
18.7,7.5, None,21.5,44.0,2022-07-19 18:00:00, None,6.0,29
15.9,15.9, None,19.0,52.0,2022-07-19 19:00:00, None,6.0,29
15.4,15.3, None,19.0,52.0,2022-07-19 20:00:00, None,5.0,29
14.6,14.2, None,19.0,55.0,2022-07-19 21:00:00, None,6.0,29
13.0,12.6, None,19.0,62.0,2022-07-19 22:00:00, None,6.0,29
13.1,12.3, None,19.0,59.0,2022-07-19 23:00:00, None,5.0,29
11.6,11.5, None,19.0,68.0,2022-07-20 00:00:00, None,6.0,29
11.5,11.0, None,19.0,67.0,2022-07-20 01:00:00, None,6.0,29
10.8,10.8, None,19.0,71.0,2022-07-20 02:00:00, None,6.0,29
10.9,10.3, None,19.0,69.0,2022-07-20 03:00:00, None,5.0,29
10.7,10.3, None,19.0,70.0,2022-07-20 04:00:00, None,6.0,29
9.7,9.7, None,19.0,74.0,2022-07-20 05:00:00, None,6.0,29
12.2,9.7, None,19.0,62.0,2022-07-20 06:00:00, None,5.0,29
12.4,11.2, None,12.3,62.0,2022-07-20 07:00:00, None,5.0,29
12.1,11.2, None,12.8,64.0,2022-07-20 08:00:00, None,6.0,29
14.0,11.2, None,14.0,57.0,2022-07-20 09:00:00, None,6.0,29
16.4,11.2, None,16.3,54.0,2022-07-20 10:00:00, None,8.0,29
17.8,11.2, None,17.7,47.0,2022-07-20 11:00:00, None,7.0,29
19.2,11.2, None,20.5,42.0,2022-07-20 12:00:00, None,7.0,29
21.6,11.2, None,21.9,41.0,2022-07-20 13:00:00, None,7.0,29
22.4,11.2, None,23.4,29.0,2022-07-20 14:00:00, None,4.0,29
22.4,11.2, None,24.1,28.0,2022-07-20 15:00:00, None,4.0,29
21.5,11.2, None,24.4,33.0,2022-07-20 16:00:00, None,5.0,29
22.6,11.2, None,24.4,34.0,2022-07-20 17:00:00, None,7.0,29
19.6,11.2, None,24.4,38.0,2022-07-20 18:00:00, None,5.0,29
19.8,19.0, None,20.7,38.0,2022-07-20 19:00:00, None,5.0,29
16.5,16.0, None,20.7,41.0,2022-07-20 20:00:00, None,4.0,29
15.8,15.7, None,20.7,43.0,2022-07-20 21:00:00, None,3.0,29
14.7,14.8, None,20.7,44.0,2022-07-20 22:00:00, None,3.0,29
14.1,14.0, None,20.7,46.0,2022-07-20 23:00:00, None,3.0,29
14.8,13.9, None,20.7,42.0,2022-07-21 00:00:00, None,2.0,29
12.7,12.5, None,20.7,50.0,2022-07-21 01:00:00, None,2.0,29
12.1,12.0, None,20.7,51.0,2022-07-21 02:00:00, None,2.0,29
12.2,11.7, None,20.7,49.0,2022-07-21 03:00:00, None,2.0,29
12.9,11.7, None,20.7,45.0,2022-07-21 04:00:00, None,1.0,29
12.8,11.7, None,20.7,45.0,2022-07-21 05:00:00, None,1.0,29
12.2,11.7, None,20.7,51.0,2022-07-21 06:00:00, None,2.0,29
12.9,12.0, None,12.8,44.0,2022-07-21 07:00:00, None,1.0,29
13.9,12.0, None,14.0,43.0,2022-07-21 08:00:00, None,1.0,29
15.5,12.0, None,15.5,42.0,2022-07-21 09:00:00, None,2.0,29
18.2,12.0, None,18.3,37.0,2022-07-21 10:00:00, None,3.0,29
20.5,12.0, None,20.4,38.0,2022-07-21 11:00:00, None,5.0,29
21.3,12.0, None,21.3,34.0,2022-07-21 12:00:00, None,5.0,29
20.7,12.0, None,22.9,34.0,2022-07-21 13:00:00, None,3.0,29
23.7,12.0, None,24.8,29.0,2022-07-21 14:00:00, None,6.0,29
24.5,12.0, None,25.1,25.0,2022-07-21 15:00:00, None,4.0,29
23.6,12.0, None,25.2,30.0,2022-07-21 16:00:00, None,6.0,29
21.6,12.0, None,25.2,29.0,2022-07-21 17:00:00, None,3.0,29
21.3,12.0, None,25.2,28.0,2022-07-21 18:00:00, None,3.0,29
19.8,19.8, None,21.4,29.0,2022-07-21 19:00:00, None,1.0,29
18.0,17.9, None,21.4,35.0,2022-07-21 20:00:00, None,2.0,29
16.7,16.3, None,21.4,39.0,2022-07-21 21:00:00, None,3.0,29
16.0,15.9, None,21.4,41.0,2022-07-21 22:00:00, None,3.0,29
16.1,15.7, None,21.4,42.0,2022-07-21 23:00:00, None,3.0,29
15.0,15.0, None,21.4,46.0,2022-07-22 00:00:00, None,3.0,29
13.2,13.2, None,21.4,52.0,2022-07-22 01:00:00, None,4.0,29
12.7,12.4, None,21.4,54.0,2022-07-22 02:00:00, None,4.0,29
13.8,12.4, None,21.4,47.0,2022-07-22 03:00:00, None,3.0,29
14.2,12.4, None,21.4,43.0,2022-07-22 04:00:00, None,2.0,29
14.0,12.4, None,21.4,42.0,2022-07-22 05:00:00, None,1.0,29
14.5,12.4, None,21.4,40.0,2022-07-22 06:00:00, None,1.0,29
12.6,12.2, None,15.3,50.0,2022-07-22 07:00:00, None,2.0,29
14.7,12.2, None,15.3,40.0,2022-07-22 08:00:00, None,1.0,29
15.9,12.2, None,16.3,47.0,2022-07-22 09:00:00, None,4.0,29
15.8,12.2, None,16.3,47.0,2022-07-22 10:00:00, None,5.0,29
16.3,12.2, None,16.7,46.0,2022-07-22 11:00:00, None,4.0,29
18.9,12.2, None,19.4,41.0,2022-07-22 12:00:00, None,5.0,29
19.5,12.2, None,20.9,38.0,2022-07-22 13:00:00, None,5.0,29
22.0,12.2, None,22.3,32.0,2022-07-22 14:00:00, None,5.0,29
13.5,12.2, None,22.3,55.0,2022-07-22 15:00:00, None,4.0,29
10.0,8.6, None,22.3,79.0,2022-07-22 16:00:00, None,7.0,29
9.4,8.6, None,22.3,88.0,2022-07-22 17:00:00, None,7.0,29
9.3,6.3, None,22.3,86.0,2022-07-22 18:00:00, None,7.0,29
11.2,8.6, None,11.0,65.0,2022-07-22 19:00:00, None,5.0,29
9.8,8.6, None,11.3,77.0,2022-07-22 20:00:00, None,6.0,29
11.0,8.6, None,11.3,67.0,2022-07-22 21:00:00, None,6.0,29
10.8,8.6, None,11.8,68.0,2022-07-22 22:00:00, None,5.0,29
10.3,8.6, None,11.8,72.0,2022-07-22 23:00:00, None,6.0,29
