pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,DEW_POINT,pcpn_amt_pst1hr,avg_wnd_dir_10m_pst10mts,snwfl_amt_pst1hr,rel_hum,time,snw_dpth,stn_pres,week_of_year
None, 12.21, 92.6, 24.4, None, 50.96, 3.244, 344.4, 11.0, None, 12.2, 12.2, 11.0, 0.0, None, 0.0, 93.0,2022-07-16 00:00:00, None, None,29
None, 12.17, 93.4, 24.4, None, 68.68, 1.244, 349.1, 11.0, None, 12.2, 12.2, 11.0, 0.0, None, 0.0, 93.0,2022-07-16 01:00:00, None, None,29
None, 12.1, 92.6, 24.4, None, 60.46, 2.576, 350.4, 11.0, None, 12.1, 12.0, 11.0, 0.0, None, 0.0, 93.0,2022-07-16 02:00:00, None, None,29
None, 11.82, 92.4, 24.4, None, 72.93, 1.738, 301.3, 11.0, None, 11.8, 11.7, 11.0, 0.0, None, 0.0, 92.0,2022-07-16 03:00:00, None, None,29
None, 11.62, 93.7, 24.4, None, 65.59, 1.227, 164.5, 11.0, None, 11.6, 11.5, 11.0, 0.0, None, 0.0, 94.0,2022-07-16 04:00:00, None, None,29
None, 11.3, 94.0, 24.4, None, 64.67, 0.88, 167.7, 10.0, None, 11.3, 11.3, 10.0, 0.0, None, 0.0, 94.0,2022-07-16 05:00:00, None, None,29
None, 11.34, 93.7, 24.4, None, 51.95, 1.393, 327.2, 10.0, None, 11.3, 11.3, 10.0, 0.0, None, 0.0, 94.0,2022-07-16 06:00:00, None, None,29
None, 12.3, 86.6, 12.3, None, 43.94, 2.26, 335.8, 10.0, None, 12.3, 11.2, 10.0, 0.0, None, 0.0, 87.0,2022-07-16 07:00:00, None, None,29
None, 15.6, 70.73, 15.2, None, 33.91, 4.4, 358.0, 11.0, None, 15.6, 11.2, 11.0, 0.0, None, 0.0, 71.0,2022-07-16 08:00:00, None, None,29
None, 17.7, 55.24, 17.7, None, 31.1, 7.554, 9.13, 8.0, None, 17.7, 11.2, 8.0, 0.0, None, 0.0, 55.0,2022-07-16 09:00:00, None, None,29
None, 18.68, 45.65, 18.8, None, 27.33, 7.854, 358.4, 7.0, None, 18.7, 11.2, 7.0, 0.0, None, 0.0, 46.0,2022-07-16 10:00:00, None, None,29
None, 19.5, 45.32, 19.3, None, 59.77, 5.182, 31.61, 7.0, None, 19.5, 11.2, 7.0, 0.0, None, 0.0, 45.0,2022-07-16 11:00:00, None, None,29
None, 19.08, 42.87, 20.2, None, 36.56, 7.505, 6.802, 6.0, None, 19.1, 11.2, 6.0, 0.0, None, 0.0, 43.0,2022-07-16 12:00:00, None, None,29
None, 21.41, 38.5, 21.5, None, 32.19, 6.538, 5.927, 7.0, None, 21.4, 11.2, 7.0, 0.0, None, 0.0, 39.0,2022-07-16 13:00:00, None, None,29
None, 20.63, 38.62, 21.5, None, 32.42, 8.87, 1.461, 6.0, None, 20.6, 11.2, 6.0, 0.0, None, 0.0, 39.0,2022-07-16 14:00:00, None, None,29
None, 20.65, 37.89, 21.5, None, 31.95, 8.92, 3.485, 6.0, None, 20.7, 11.2, 6.0, 0.0, None, 0.0, 38.0,2022-07-16 15:00:00, None, None,29
None, 22.03, 35.45, 22.1, None, 48.62, 6.836, 358.5, 6.0, None, 22.0, 11.2, 6.0, 0.0, None, 0.0, 35.0,2022-07-16 16:00:00, None, None,29
None, 21.38, 37.58, 22.8, None, 43.01, 6.591, 358.5, 6.0, None, 21.4, 11.2, 6.0, 0.0, None, 0.0, 38.0,2022-07-16 17:00:00, None, None,29
None, 21.66, 37.18, 23.2, None, 31.58, 5.997, 8.06, 7.0, None, 21.7, 11.2, 7.0, 0.0, None, 0.0, 37.0,2022-07-16 18:00:00, None, None,29
None, 21.28, 40.74, 22.1, None, 39.45, 4.984, 11.82, 7.0, None, 21.3, 21.3, 7.0, 0.0, None, 0.0, 41.0,2022-07-16 19:00:00, None, None,29
None, 19.85, 42.22, 22.1, None, 48.34, 6.036, 325.0, 7.0, None, 19.9, 19.9, 7.0, 0.0, None, 0.0, 42.0,2022-07-16 20:00:00, None, None,29
None, 18.38, 48.3, 22.1, None, 39.24, 5.846, 331.3, 7.0, None, 18.4, 18.6, 7.0, 0.0, None, 0.0, 48.0,2022-07-16 21:00:00, None, None,29
None, 14.29, 63.27, 22.1, None, 65.09, 1.595, 285.0, 8.0, None, 14.3, 14.3, 8.0, 0.0, None, 0.0, 63.0,2022-07-16 22:00:00, None, None,29
None, 12.07, 69.9, 22.1, None, 69.8, 1.503, 291.6, 7.0, None, 12.1, 12.1, 7.0, 0.0, None, 0.0, 70.0,2022-07-16 23:00:00, None, None,29
None, 10.28, 74.34, 22.1, None, 50.92, 0.174, 178.5, 6.0, None, 10.3, 10.3, 6.0, 0.0, None, 0.0, 74.0,2022-07-17 00:00:00, None, None,29
None, 8.81, 81.2, 22.1, None, 54.5, 0.121, 184.3, 6.0, None, 8.8, 8.8, 6.0, 0.0, None, 0.0, 81.0,2022-07-17 01:00:00, None, None,29
None, 8.47, 80.2, 22.1, None, 72.69, 0.227, 305.4, 5.0, None, 8.5, 8.2, 5.0, 0.0, None, 0.0, 80.0,2022-07-17 02:00:00, None, None,29
None, 8.99, 81.5, 22.1, None, 64.07, 2.23, 168.8, 6.0, None, 9.0, 8.2, 6.0, 0.0, None, 0.0, 82.0,2022-07-17 03:00:00, None, None,29
None, 7.947, 92.1, 22.1, None, 72.42, 2.282, 200.9, 7.0, None, 7.9, 7.8, 7.0, 0.0, None, 0.0, 92.0,2022-07-17 04:00:00, None, None,29
None, 8.83, 89.0, 22.1, None, 71.87, 2.634, 176.4, 7.0, None, 8.8, 7.8, 7.0, 0.0, None, 0.0, 89.0,2022-07-17 05:00:00, None, None,29
None, 9.0, 95.3, 22.1, None, 76.36, 2.173, 260.5, 8.0, None, 9.0, 7.8, 8.0, 0.0, None, 0.0, 95.0,2022-07-17 06:00:00, None, None,29
None, 10.55, 93.5, 10.8, None, 63.33, 1.355, 160.4, 10.0, None, 10.6, 9.0, 10.0, 0.0, None, 0.0, 94.0,2022-07-17 07:00:00, None, None,29
None, 11.91, 89.8, 12.1, None, 65.86, 2.976, 156.2, 11.0, None, 11.9, 9.0, 11.0, 0.0, None, 0.0, 90.0,2022-07-17 08:00:00, None, None,29
None, 12.75, 88.6, 12.8, None, 72.27, 0.504, 35.44, 11.0, None, 12.8, 9.0, 11.0, 0.0, None, 0.0, 89.0,2022-07-17 09:00:00, None, None,29
None, 16.09, 68.26, 16.0, None, 64.97, 1.87, 23.42, 10.0, None, 16.1, 9.0, 10.0, 0.0, None, 0.0, 68.0,2022-07-17 10:00:00, None, None,29
None, 19.02, 53.13, 19.3, None, 42.1, 3.82, 164.8, 9.0, None, 19.0, 9.0, 9.0, 0.0, None, 0.0, 53.0,2022-07-17 11:00:00, None, None,29
None, 19.85, 46.19, 19.8, None, 58.24, 7.102, 344.3, 8.0, None, 19.9, 9.0, 8.0, 0.0, None, 0.0, 46.0,2022-07-17 12:00:00, None, None,29
None, 21.28, 40.29, 21.2, None, 21.73, 9.41, 349.6, 8.0, None, 21.3, 9.0, 8.0, 0.0, None, 0.0, 40.0,2022-07-17 13:00:00, None, None,29
None, 22.52, 40.77, 22.3, None, 33.63, 8.29, 351.9, 8.0, None, 22.5, 9.0, 8.0, 0.0, None, 0.0, 41.0,2022-07-17 14:00:00, None, None,29
None, 23.31, 38.04, 23.8, None, 45.42, 9.9, 359.2, 8.0, None, 23.3, 9.0, 8.0, 0.0, None, 0.0, 38.0,2022-07-17 15:00:00, None, None,29
None, 22.06, 41.36, 23.8, None, 68.07, 9.08, 159.6, 8.0, None, 22.1, 9.0, 8.0, 0.0, None, 0.0, 41.0,2022-07-17 16:00:00, None, None,29
None, 18.8, 57.21, 23.8, None, 71.41, 5.893, 285.7, 10.0, None, 18.8, 9.0, 10.0, 0.0, None, 0.0, 57.0,2022-07-17 17:00:00, None, None,29
None, 21.79, 42.19, 23.8, None, 30.68, 6.587, 334.3, 8.0, None, 21.8, 9.0, 8.0, 0.0, None, 0.0, 42.0,2022-07-17 18:00:00, None, None,29
None, 21.92, 40.56, 22.1, None, 25.54, 6.91, 353.2, 8.0, None, 21.9, 21.4, 8.0, 0.0, None, 0.0, 41.0,2022-07-17 19:00:00, None, None,29
None, 20.23, 42.37, 22.1, None, 33.36, 5.387, 352.3, 7.0, None, 20.2, 20.3, 7.0, 0.0, None, 0.0, 42.0,2022-07-17 20:00:00, None, None,29
None, 16.77, 58.18, 22.1, None, 35.1, 5.138, 323.3, 8.0, None, 16.8, 16.9, 8.0, 0.0, None, 0.0, 58.0,2022-07-17 21:00:00, None, None,29
None, 13.7, 69.23, 22.1, None, 33.69, 6.372, 327.8, 8.0, None, 13.7, 13.8, 8.0, 0.0, None, 0.0, 69.0,2022-07-17 22:00:00, None, None,29
None, 11.53, 77.52, 22.1, None, 67.23, 1.513, 257.9, 8.0, None, 11.5, 11.4, 8.0, 0.0, None, 0.0, 78.0,2022-07-17 23:00:00, None, None,29
None, 9.8, 82.7, 22.1, None, 78.41, 0.217, 277.3, 7.0, None, 9.8, 9.9, 7.0, 0.0, None, 0.0, 83.0,2022-07-18 00:00:00, None, None,29
None, 8.7, 86.3, 22.1, None, 77.69, 0.578, 63.13, 6.0, None, 8.7, 8.7, 6.0, 0.0, None, 0.0, 86.0,2022-07-18 01:00:00, None, None,29
None, 7.713, 89.4, 22.1, None, 79.75, 0.265, 14.31, 6.0, None, 7.7, 7.7, 6.0, 0.0, None, 0.0, 89.0,2022-07-18 02:00:00, None, None,29
None, 7.015, 89.6, 22.1, None, 67.18, 0.638, 247.3, 6.0, None, 7.0, 7.0, 6.0, 0.0, None, 0.0, 90.0,2022-07-18 03:00:00, None, None,29
None, 6.027, 91.4, 22.1, None, 67.99, 0.211, 190.7, 5.0, None, 6.0, 6.0, 5.0, 0.0, None, 0.0, 91.0,2022-07-18 04:00:00, None, None,29
None, 5.253, 93.0, 22.1, None, 70.27, 0.235, 1.72, 4.0, None, 5.3, 5.3, 4.0, 0.0, None, 0.0, 93.0,2022-07-18 05:00:00, None, None,29
None, 5.606, 94.1, 22.1, None, 75.66, 0.191, 167.5, 5.0, None, 5.6, 4.9, 5.0, 0.0, None, 0.0, 94.0,2022-07-18 06:00:00, None, None,29
None, 9.49, 77.89, 9.4, None, 64.82, 2.063, 107.2, 6.0, None, 9.5, 5.4, 6.0, 0.0, None, 0.0, 78.0,2022-07-18 07:00:00, None, None,29
None, 12.71, 61.86, 12.8, None, 20.24, 15.14, 348.1, 6.0, None, 12.7, 5.4, 6.0, 0.0, None, 0.0, 62.0,2022-07-18 08:00:00, None, None,29
None, 14.78, 57.95, 14.8, None, 17.63, 19.6, 353.5, 7.0, None, 14.8, 5.4, 7.0, 0.0, None, 0.0, 58.0,2022-07-18 09:00:00, None, None,29
None, 18.02, 50.32, 18.6, None, 32.2, 13.11, 357.7, 7.0, None, 18.0, 5.4, 7.0, 0.0, None, 0.0, 50.0,2022-07-18 10:00:00, None, None,29
None, 21.26, 41.74, 21.1, None, 33.25, 9.53, 4.066, 8.0, None, 21.3, 5.4, 8.0, 0.0, None, 0.0, 42.0,2022-07-18 11:00:00, None, None,29
None, 21.91, 30.25, 22.4, None, 43.38, 8.47, 16.04, 4.0, None, 21.9, 5.4, 4.0, 0.0, None, 0.0, 30.0,2022-07-18 12:00:00, None, None,29
None, 23.49, 28.91, 23.5, None, 29.8, 14.09, 356.5, 4.0, None, 23.5, 5.4, 4.0, 0.0, None, 0.0, 29.0,2022-07-18 13:00:00, None, None,29
None, 21.68, 34.71, 23.9, None, 33.49, 14.9, 4.391, 5.0, None, 21.7, 5.4, 5.0, 0.0, None, 0.0, 35.0,2022-07-18 14:00:00, None, None,29
None, 20.13, 43.33, 23.9, None, 29.26, 13.47, 350.3, 7.0, None, 20.1, 5.4, 7.0, 0.0, None, 0.0, 43.0,2022-07-18 15:00:00, None, None,29
None, 20.17, 43.97, 23.9, None, 31.41, 12.31, 358.0, 7.0, None, 20.2, 5.4, 7.0, 0.0, None, 0.0, 44.0,2022-07-18 16:00:00, None, None,29
