RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,PRECIP_DETECTOR_RATIO,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,air_temp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,rel_hum,time,stn_pres,week_of_year
17.01, None, None, None, 6.805, 271.6, -13.0, 11.5, -13.0, None, None, None, None, None, None, None, None, 11.48, None, 20.4, None, None, 28.51, None, 11.5, 0.0, None, 17.0,2022-07-16 00:00:00, None,29
17.28, None, None, None, 7.61, 278.9, -13.0, 10.5, -13.0, None, None, None, None, None, None, None, None, 10.55, None, 20.4, None, None, 27.91, None, 10.6, 0.0, None, 17.0,2022-07-16 01:00:00, None,29
17.21, None, None, None, 6.962, 279.8, -13.0, 10.3, -13.0, None, None, None, None, None, None, None, None, 10.6, None, 20.4, None, None, 27.26, None, 10.6, 0.0, None, 17.0,2022-07-16 02:00:00, None,29
17.48, None, None, None, 4.468, 270.7, -14.0, 9.9, -14.0, None, None, None, None, None, None, None, None, 9.88, None, 20.4, None, None, 32.06, None, 9.9, 0.0, None, 17.0,2022-07-16 03:00:00, None,29
17.62, None, None, None, 3.326, 269.9, -14.0, 9.4, -14.0, None, None, None, None, None, None, None, None, 9.43, None, 20.4, None, None, 31.47, None, 9.4, 0.0, None, 18.0,2022-07-16 04:00:00, None,29
17.79, None, None, None, 3.404, 268.7, -14.0, 8.9, -14.0, None, None, None, None, None, None, None, None, 8.87, None, 20.4, None, None, 33.01, None, 8.9, 0.0, None, 18.0,2022-07-16 05:00:00, None,29
16.9, None, None, None, 2.858, 287.0, -12.0, 9.1, -12.0, None, None, None, None, None, None, None, None, 11.83, None, 13.1, None, None, 25.41, None, 11.8, None, None, 17.0,2022-07-16 10:00:00, None,29
16.72, None, None, None, 0.954, 342.2, -12.0, 9.1, -12.0, None, None, None, None, None, None, None, None, 12.45, None, 13.8, None, None, 60.55, None, 12.5, 0.0, None, 17.0,2022-07-16 11:00:00, None,29
15.1, None, None, None, 2.263, 213.9, -9.0, 9.1, -9.0, None, None, None, None, None, None, None, None, 17.84, None, 19.2, None, None, 51.67, None, 17.8, None, None, 15.0,2022-07-16 16:00:00, None,29
15.59, None, None, None, 2.153, 316.2, -10.0, 9.1, -10.0, None, None, None, None, None, None, None, None, 16.19, None, 19.4, None, None, 57.67, None, 16.2, 0.0, None, 16.0,2022-07-16 17:00:00, None,29
16.61, None, None, None, 3.02, 316.4, -12.0, 12.6, -12.0, None, None, None, None, None, None, None, None, 12.8, None, 17.4, None, None, 33.9, None, 12.8, None, None, 17.0,2022-07-16 23:00:00, None,29
16.67, None, None, None, 2.945, 185.5, -12.0, 12.2, -12.0, None, None, None, None, None, None, None, None, 12.59, None, 17.4, None, None, 58.06, None, 12.6, 0.0, None, 17.0,2022-07-17 00:00:00, None,29
None, None, None, None, None, None, -12.0, 12.2, None, None, None, None, None, None, None, None, None, None, None, 17.4, None, None, None, None, 12.5, 0.0, None, 17.0,2022-07-17 01:00:00, None,29
16.99, None, None, None, 4.309, 142.1, -13.0, 11.4, -13.0, None, None, None, None, None, None, None, None, 11.53, None, 17.4, None, None, 17.3, None, 11.5, None, None, 17.0,2022-07-17 03:00:00, None,29
17.2, None, None, None, 3.083, 249.1, -13.0, 10.8, -13.0, None, None, None, None, None, None, None, None, 10.84, None, 17.4, None, None, 49.7, None, 10.8, 0.0, None, 17.0,2022-07-17 04:00:00, None,29
17.27, None, None, None, 5.599, 275.7, -13.0, 9.9, -13.0, None, None, None, None, None, None, None, None, 10.6, None, 17.4, None, None, 21.26, None, 10.6, 0.0, None, 17.0,2022-07-17 05:00:00, None,29
16.97, None, None, None, 1.842, 2.514, -13.0, 9.9, -13.0, None, None, None, None, None, None, None, None, 11.61, None, 12.4, None, None, 58.49, None, 11.6, None, None, 17.0,2022-07-17 08:00:00, None,29
None, None, None, None, None, None, -10.0, 8.3, None, None, None, None, None, None, None, None, None, None, None, 16.5, None, None, None, None, 15.8, None, None, 16.0,2022-07-17 13:00:00, None,29
16.28, None, None, None, 0.254, 264.9, -11.0, 8.3, -11.0, None, None, None, None, None, None, None, None, 13.7, None, 16.5, None, None, 77.2, None, 13.7, 0.0, None, 16.0,2022-07-17 14:00:00, None,29
15.61, None, None, None, 1.513, 295.0, -10.0, 8.3, -10.0, None, None, None, None, None, None, None, None, 16.14, None, 17.4, None, None, 44.1, None, 16.1, 0.0, None, 16.0,2022-07-17 15:00:00, None,29
16.58, None, None, None, 5.09, 313.1, -12.0, 8.3, -12.0, None, None, None, None, None, None, None, None, 12.9, None, 17.6, None, None, 33.88, None, 12.9, 0.0, None, 17.0,2022-07-17 16:00:00, None,29
16.28, None, None, None, 12.99, 302.8, -11.0, 8.3, -11.0, None, None, None, None, None, None, None, None, 13.9, None, 17.6, None, None, 22.26, None, 13.9, 0.0, None, 16.0,2022-07-17 17:00:00, None,29
16.55, None, None, None, 9.9, 318.1, -12.0, 8.3, -12.0, None, None, None, None, None, None, None, None, 12.78, None, 17.6, None, None, 23.97, None, 12.8, 0.0, None, 17.0,2022-07-17 18:00:00, None,29
16.98, None, None, None, 4.216, 329.1, -13.0, 11.0, -13.0, None, None, None, None, None, None, None, None, 11.35, None, 13.7, None, None, 42.2, None, 11.4, 0.0, None, 17.0,2022-07-17 19:00:00, None,29
17.05, None, None, None, 4.872, 31.49, -13.0, 11.0, -13.0, None, None, None, None, None, None, None, None, 11.13, None, 13.7, None, None, 33.77, None, 11.1, 0.0, None, 17.0,2022-07-17 20:00:00, None,29
17.12, None, None, None, 9.36, 70.8, -13.0, 10.6, -13.0, None, None, None, None, None, None, None, None, 11.11, None, 13.7, None, None, 15.1, None, 11.1, 0.0, None, 17.0,2022-07-17 21:00:00, None,29
None, None, None, None, None, None, -13.0, 10.2, None, None, None, None, None, None, None, None, None, None, None, 13.7, None, None, None, None, 10.5, 0.0, None, 17.0,2022-07-17 22:00:00, None,29
17.18, None, None, None, 11.8, 56.45, -13.0, 10.2, -13.0, None, None, None, None, None, None, None, None, 10.91, None, 13.7, None, None, 12.11, None, 10.9, 0.0, None, 17.0,2022-07-17 23:00:00, None,29
17.06, None, None, None, 9.39, 63.72, -13.0, 9.7, -13.0, None, None, None, None, None, None, None, None, 11.3, None, 13.7, None, None, 19.9, None, 11.3, 0.0, None, 17.0,2022-07-18 00:00:00, None,29
17.09, None, None, None, 7.06, 45.17, -13.0, 9.5, -13.0, None, None, None, None, None, None, None, None, 11.2, None, 13.7, None, None, 32.7, None, 11.2, 0.0, None, 17.0,2022-07-18 01:00:00, None,29
17.08, None, None, None, 6.115, 25.41, -13.0, 9.5, -13.0, None, None, None, None, None, None, None, None, 11.23, None, 13.7, None, None, 36.65, None, 11.2, 0.0, None, 17.0,2022-07-18 02:00:00, None,29
17.08, None, None, None, 5.844, 32.86, -13.0, 9.5, -13.0, None, None, None, None, None, None, None, None, 11.25, None, 13.7, None, None, 16.16, None, 11.3, 0.0, None, 17.0,2022-07-18 03:00:00, None,29
17.15, None, None, None, 2.407, 35.18, -13.0, 9.5, -13.0, None, None, None, None, None, None, None, None, 11.0, None, 13.7, None, None, 38.2, None, 11.0, 0.0, None, 17.0,2022-07-18 04:00:00, None,29
17.43, None, None, None, 0.689, 130.5, -14.0, 9.5, -14.0, None, None, None, None, None, None, None, None, 10.06, None, 13.7, None, None, 68.2, None, 10.1, 0.0, None, 17.0,2022-07-18 05:00:00, None,29
17.4, None, None, None, 4.84, 305.1, -13.0, 9.5, -13.0, None, None, None, None, None, None, None, None, 10.17, None, 13.7, None, None, 7.81, None, 10.2, 0.0, None, 17.0,2022-07-18 06:00:00, None,29
17.51, None, None, None, 6.549, 303.3, -14.0, 9.1, -14.0, None, None, None, None, None, None, None, None, 9.79, None, 10.2, None, None, 12.47, None, 9.8, 0.0, None, 18.0,2022-07-18 07:00:00, None,29
17.54, None, None, None, 7.76, 307.0, -14.0, 9.0, -14.0, None, None, None, None, None, None, None, None, 9.71, None, 11.2, None, None, 22.76, None, 9.7, 0.0, None, 18.0,2022-07-18 08:00:00, None,29
