CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,rel_hum,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,MEASURED_WIND_DIRECTION1,MEASURED_WIND_SPEED1,air_temp,min_air_temp_snc_last_reset,DEW_POINT,avg_wnd_dir_10m_pst10mts,dwpt_temp,time,week_of_year
None, 86.9, None, None, None,10.25, None,241.6,11.59, None, None, None, None, None,2017-12-17 00:00:00,51
None, 87.2, None, None, None,11.47, None,251.0,13.64, None, None, None, None, None,2017-12-17 01:00:00,51
None, 87.2, None, None, None,9.23, None,250.2,18.85, None, None, None, None, None,2017-12-17 02:00:00,51
None, 87.5, None, None, None,7.37, None,251.2,22.78, None, None, None, None, None,2017-12-17 03:00:00,51
None, 87.7, None, None, None,7.52, None,249.5,21.05, None, None, None, None, None,2017-12-17 04:00:00,51
None, 87.8, None, None, None,7.21, None,252.2,21.15, None, None, None, None, None,2017-12-17 05:00:00,51
None, 88.0, None, None, None,8.26, None,251.1,20.7, None, None, None, None, None,2017-12-17 06:00:00,51
None, 88.4, None, None, None,7.33, None,253.2,30.62, None, None, None, None, None,2017-12-17 07:00:00,51
None, 88.6, None, None, None,7.47, None,253.6,32.32, None, None, None, None, None,2017-12-17 08:00:00,51
None, 88.7, None, None, None,9.6, None,256.2,27.38, None, None, None, None, None,2017-12-17 09:00:00,51
None, 88.7, None, None, None,7.54, None,253.3,25.29, None, None, None, None, None,2017-12-17 10:00:00,51
None, 88.7, None, None, None,7.59, None,252.7,21.41, None, None, None, None, None,2017-12-17 11:00:00,51
None, 88.9, None, None, None,10.12, None,257.4,18.73, None, None, None, None, None,2017-12-17 12:00:00,51
None, 89.0, None, None, None,12.15, None,257.5,16.04, None, None, None, None, None,2017-12-17 13:00:00,51
None, 89.0, None, None, None,9.01, None,253.3,15.34, None, None, None, None, None,2017-12-17 14:00:00,51
None, 89.2, None, None, None,7.37, None,252.7,11.68, None, None, None, None, None,2017-12-17 15:00:00,51
None, 89.2, None, None, None,6.69, None,251.5,9.54, None, None, None, None, None,2017-12-17 16:00:00,51
None, 89.5, None, None, None,6.602, None,251.0,11.84, None, None, None, None, None,2017-12-17 17:00:00,51
None, 89.6, None, None, None,6.084, None,249.8,9.83, None, None, None, None, None,2017-12-17 18:00:00,51
None, 89.5, None, None, None,6.826, None,252.2,14.17, None, None, None, None, None,2017-12-17 19:00:00,51
None, 89.8, None, None, None,4.864, None,252.7,19.85, None, None, None, None, None,2017-12-17 20:00:00,51
None, 89.7, None, None, None,5.801, None,252.3,18.56, None, None, None, None, None,2017-12-17 21:00:00,51
None, 89.8, None, None, None,6.47, None,250.9,37.47, None, None, None, None, None,2017-12-17 22:00:00,51
None, 89.8, None, None, None,8.16, None,251.7,45.23, None, None, None, None, None,2017-12-17 23:00:00,51
None, 89.8, None, None, None,8.03, None,250.8,48.42, None, None, None, None, None,2017-12-18 00:00:00,51
None, 90.0, None, None, None,9.0, None,250.2,47.46, None, None, None, None, None,2017-12-18 01:00:00,51
None, 90.0, None, None, None,7.42, None,250.0,46.76, None, None, None, None, None,2017-12-18 02:00:00,51
None, 90.2, None, None, None,7.57, None,250.7,46.64, None, None, None, None, None,2017-12-18 03:00:00,51
None, 90.0, None, None, None,7.44, None,250.9,45.71, None, None, None, None, None,2017-12-18 04:00:00,51
None, 89.8, None, None, None,7.42, None,252.2,37.99, None, None, None, None, None,2017-12-18 05:00:00,51
None, 87.5, None, None, None,14.93, None,266.8,8.69, None, None, None, None, None,2017-12-18 07:00:00,51
None, 87.1, None, None, None,13.54, None,276.8,31.52, None, None, None, None, None,2017-12-18 08:00:00,51
None, 86.8, None, None, None,13.31, None,280.9,31.57, None, None, None, None, None,2017-12-18 09:00:00,51
None, 86.8, None, None, None,16.83, None,278.7,19.96, None, None, None, None, None,2017-12-18 10:00:00,51
None, 87.1, None, None, None,15.79, None,265.2,14.97, None, None, None, None, None,2017-12-18 11:00:00,51
None, 87.1, None, None, None,9.84, None,257.6,16.9, None, None, None, None, None,2017-12-18 12:00:00,51
None, 86.7, None, None, None,9.01, None,256.4,17.67, None, None, None, None, None,2017-12-18 13:00:00,51
None, 86.5, None, None, None,9.1, None,257.2,15.55, None, None, None, None, None,2017-12-18 14:00:00,51
None, 86.1, None, None, None,12.36, None,265.4,15.04, None, None, None, None, None,2017-12-18 15:00:00,51
None, 85.7, None, None, None,8.7, None,260.1,13.66, None, None, None, None, None,2017-12-18 16:00:00,51
None, 85.8, None, None, None,9.23, None,258.2,11.83, None, None, None, None, None,2017-12-18 17:00:00,51
None, 85.6, None, None, None,8.85, None,253.1,12.57, None, None, None, None, None,2017-12-18 18:00:00,51
None, 85.7, None, None, None,11.71, None,250.7,9.42, None, None, None, None, None,2017-12-18 19:00:00,51
None, 85.0, None, None, None,9.32, None,251.7,6.092, None, None, None, None, None,2017-12-18 20:00:00,51
None, 85.0, None, None, None,8.98, None,239.8,6.168, None, None, None, None, None,2017-12-18 21:00:00,51
None, 85.2, None, None, None,13.81, None,248.8,4.45, None, None, None, None, None,2017-12-18 22:00:00,51
None, 85.2, None, None, None,7.51, None,243.5,5.142, None, None, None, None, None,2017-12-18 23:00:00,51
None, 85.0, None, None, None,10.13, None,236.8,3.06, None, None, None, None, None,2017-12-19 00:00:00,51
None, 85.2, None, None, None,14.36, None,198.8,2.401, None, None, None, None, None,2017-12-19 01:00:00,51
None, 85.4, None, None, None,0.252, None,176.7,0.0, None, None, None, None, None,2017-12-19 02:00:00,51
None, 85.4, None, None, None,0.218, None,176.5,0.0, None, None, None, None, None,2017-12-19 03:00:00,51
None, 85.4, None, None, None,0.181, None,176.2,0.0, None, None, None, None, None,2017-12-19 04:00:00,51
None, 85.3, None, None, None,17.22, None,171.4,0.0, None, None, None, None, None,2017-12-19 05:00:00,51
None, 85.2, None, None, None,15.02, None,114.9,0.0, None, None, None, None, None,2017-12-19 06:00:00,51
None, 85.2, None, None, None,21.23, None,116.2,1.647, None, None, None, None, None,2017-12-19 07:00:00,51
None, 85.3, None, None, None,21.26, None,122.7,7.49, None, None, None, None, None,2017-12-19 08:00:00,51
None, 85.4, None, None, None,21.94, None,126.0,8.6, None, None, None, None, None,2017-12-19 09:00:00,51
-13.31, 85.4, None, None, None,26.37, None,131.6,7.53, None, None, None, None, None,2017-12-19 10:00:00,51
-13.32, 85.4, None, None, None,17.49, None,122.3,10.85, None, None, -15.0, None, None,2017-12-19 11:00:00,51
-13.17, 85.6, None, None, None,19.29, None,125.7,10.9, None, None, -15.0, None, None,2017-12-19 12:00:00,51
-13.04, 85.7, None, None, None,14.46, None,118.9,11.55, None, None, -15.0, None, None,2017-12-19 13:00:00,51
-12.99, 85.7, None, None, None,12.46, None,116.9,11.97, None, None, -15.0, None, None,2017-12-19 14:00:00,51
-12.93, 85.6, None, None, None,12.54, None,118.2,11.12, None, None, -15.0, None, None,2017-12-19 15:00:00,51
-13.03, 85.4, None, None, None,14.39, None,118.3,10.36, None, None, -15.0, None, None,2017-12-19 16:00:00,51
-13.21, 85.5, None, None, None,9.14, None,110.8,14.45, None, None, -15.0, None, None,2017-12-19 17:00:00,51
-13.21, 85.4, None, None, None,8.74, None,108.3,14.72, None, None, -15.0, None, None,2017-12-19 18:00:00,51
-13.16, 85.4, None, None, None,10.64, None,113.6,11.55, None, None, -15.0, None, None,2017-12-19 19:00:00,51
-13.07, 85.6, None, None, None,15.67, None,125.3,2.391, None, None, -15.0, None, None,2017-12-19 20:00:00,51
-12.97, 85.6, None, None, None,16.49, None,124.1,0.0, None, None, -15.0, None, None,2017-12-19 21:00:00,51
-12.92, 85.5, None, None, None,22.69, None,129.2,0.0, None, None, -15.0, None, None,2017-12-19 22:00:00,51
-12.97, 85.6, None, None, None,22.64, None,127.5,0.0, None, None, -15.0, None, None,2017-12-19 23:00:00,51
-13.07, 85.4, None, None, None,12.57, None,120.6,0.0, None, None, -15.0, None, None,2017-12-20 00:00:00,51
-13.31, 85.4, None, None, None,7.53, None,111.6,0.0, None, None, -15.0, None, None,2017-12-20 01:00:00,51
-13.31, 85.3, None, None, None,11.48, None,119.2,0.0, None, None, -15.0, None, None,2017-12-20 02:00:00,51
-13.36, 85.3, None, None, None,19.21, None,118.2,0.0, None, None, -15.0, None, None,2017-12-20 03:00:00,51
-13.41, 85.2, None, None, None,14.61, None,117.2,0.0, None, None, -15.0, None, None,2017-12-20 04:00:00,51
-13.45, 85.2, None, None, None,12.79, None,117.0,0.0, None, None, -15.0, None, None,2017-12-20 05:00:00,51
-13.74, 84.8, None, None, None,48.08, None,71.6,0.0, None, None, -16.0, None, None,2017-12-20 06:00:00,51
-14.03, 84.7, None, None, None,19.66, None,3.574,0.0, None, None, -16.0, None, None,2017-12-20 07:00:00,51
-14.66, 84.2, None, None, None,16.25, None,1.397,6.362, None, None, -17.0, None, None,2017-12-20 08:00:00,51
-21.21, 84.2, None, None, None,13.53, None,357.3,12.86, None, None, -23.0, None, None,2017-12-20 09:00:00,51
-11.81, 86.0, None, None, None,20.38, None,357.5,2.949, None, None, -13.0, None, None,2017-12-20 10:00:00,51
-12.81, 84.0, None, None, None,71.8, None,31.74,0.0, None, None, -15.0, None, None,2017-12-20 11:00:00,51
-12.68, 85.1, None, None, None,18.23, None,303.2,0.0, None, None, -14.0, None, None,2017-12-20 12:00:00,51
-10.95, 86.6, None, None, None,11.23, None,291.2,0.0, None, None, -13.0, None, None,2017-12-20 13:00:00,51
-11.05, 86.8, None, None, None,14.59, None,275.0,0.0, None, None, -13.0, None, None,2017-12-20 14:00:00,51
-11.57, 86.7, None, None, None,14.57, None,283.2,0.0, None, None, -13.0, None, None,2017-12-20 15:00:00,51
-12.81, 85.5, None, None, None,10.4, None,272.0,0.0, None, None, -15.0, None, None,2017-12-20 16:00:00,51
-14.62, 84.1, None, None, None,12.98, None,295.6,0.0, None, None, -16.0, None, None,2017-12-20 17:00:00,51
-15.09, 83.8, None, None, None,11.1, None,284.7,0.0, None, None, -17.0, None, None,2017-12-20 18:00:00,51
-15.28, 83.6, None, None, None,13.14, None,300.7,0.0, None, None, -17.0, None, None,2017-12-20 19:00:00,51
-15.23, 83.7, None, None, None,11.26, None,288.4,0.0, None, None, -17.0, None, None,2017-12-20 20:00:00,51
-14.75, 84.2, None, None, None,14.48, None,296.9,0.0, None, None, -17.0, None, None,2017-12-20 21:00:00,51
-14.41, 84.3, None, None, None,12.63, None,283.0,0.0, None, None, -16.0, None, None,2017-12-20 22:00:00,51
-14.12, 84.6, None, None, None,16.38, None,272.4,0.0, None, None, -16.0, None, None,2017-12-20 23:00:00,51
-14.46, 84.4, None, None, None,5.502, None,251.3,0.0, None, None, -16.0, None, None,2017-12-21 00:00:00,51
-14.31, 84.6, None, None, None,6.222, None,254.3,0.0, None, None, -16.0, None, None,2017-12-21 01:00:00,51
-13.78, 85.0, None, None, None,15.23, None,277.6,0.001, None, None, -16.0, None, None,2017-12-21 02:00:00,51
