RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,rel_hum,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,air_temp,mslp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,time,stn_pres,week_of_year
96.5, None, None, None, None, None, None, None, -3.0,886.0, None, None, None, None, None, 35.6, None, None, -2.532, None, None, None, None, None, None, None, None, None, None,2017-12-17 00:00:00, None,51
94.8, None, None, None, None, None, None, None, -3.0,887.0, None, None, None, None, None, 35.57, None, None, -2.237, None, None, None, None, None, None, None, None, None, None,2017-12-17 01:00:00, None,51
93.0, None, None, None, None, None, None, None, -3.0,888.0, None, None, None, None, None, 35.41, None, None, -2.094, None, None, None, None, None, None, None, None, None, None,2017-12-17 02:00:00, None,51
90.9, None, None, None, None, None, None, None, -3.0,889.0, None, None, None, None, None, 35.16, None, None, -2.193, None, None, None, None, None, None, None, None, None, None,2017-12-17 03:00:00, None,51
89.3, None, None, None, None, None, None, None, -4.0,889.0, None, None, None, None, None, 35.7, None, None, -2.528, None, None, None, None, None, None, None, None, None, None,2017-12-17 04:00:00, None,51
88.5, None, None, None, None, None, None, None, -4.0,890.0, None, None, None, None, None, 35.67, None, None, -3.01, None, None, None, None, None, None, None, None, None, None,2017-12-17 05:00:00, None,51
90.5, None, None, None, None, None, None, None, -5.0,890.0, None, None, None, None, None, 35.34, None, None, -3.682, None, None, None, None, None, None, None, None, None, None,2017-12-17 06:00:00, None,51
81.9, None, None, None, None, None, None, None, -5.0,891.0, None, None, None, None, None, 35.43, None, None, -3.007, None, None, None, None, None, None, None, None, None, None,2017-12-17 07:00:00, None,51
84.2, None, None, None, None, None, None, None, -5.0,891.0, None, None, None, None, None, 35.19, None, None, -3.44, None, None, None, None, None, None, None, None, None, None,2017-12-17 08:00:00, None,51
85.1, None, None, None, None, None, None, None, -5.0,892.0, None, None, None, None, None, 35.36, None, None, -3.585, None, None, None, None, None, None, None, None, None, None,2017-12-17 09:00:00, None,51
82.7, None, None, None, None, None, None, None, -6.0,892.0, None, None, None, None, None, 35.06, None, None, -3.681, None, None, None, None, None, None, None, None, None, None,2017-12-17 10:00:00, None,51
83.7, None, None, None, None, None, None, None, -6.0,892.0, None, None, None, None, None, 34.92, None, None, -3.633, None, None, None, None, None, None, None, None, None, None,2017-12-17 11:00:00, None,51
83.0, None, None, None, None, None, None, None, -6.0,892.0, None, None, None, None, None, 34.88, None, None, -3.585, None, None, None, None, None, None, None, None, None, None,2017-12-17 12:00:00, None,51
83.2, None, None, None, None, None, None, None, -6.0,892.0, None, None, None, None, None, 34.87, None, None, -3.537, None, None, None, None, None, None, None, None, None, None,2017-12-17 13:00:00, None,51
80.2, None, None, None, None, None, None, None, -6.0,892.0, None, None, None, None, None, 35.16, None, None, -3.392, None, None, None, None, None, None, None, None, None, None,2017-12-17 14:00:00, None,51
80.8, None, None, None, None, None, None, None, -6.0,892.0, None, None, None, None, None, 35.24, None, None, -3.585, None, None, None, None, None, None, None, None, None, None,2017-12-17 15:00:00, None,51
80.5, None, None, None, None, None, None, None, -6.0,892.0, None, None, None, None, None, 35.17, None, None, -3.44, None, None, None, None, None, None, None, None, None, None,2017-12-17 16:00:00, None,51
82.4, None, None, None, None, None, None, None, -6.0,892.0, None, None, None, None, None, 34.79, None, None, -3.633, None, None, None, None, None, None, None, None, None, None,2017-12-17 17:00:00, None,51
81.5, None, None, None, None, None, None, None, -6.0,892.0, None, None, None, None, None, 34.73, None, None, -3.729, None, None, None, None, None, None, None, None, None, None,2017-12-17 18:00:00, None,51
84.8, None, None, None, None, None, None, None, -6.0,892.0, None, None, None, None, None, 34.59, None, None, -4.355, None, None, None, None, None, None, None, None, None, None,2017-12-17 19:00:00, None,51
84.5, None, None, None, None, None, None, None, -6.0,893.0, None, None, None, None, None, 34.67, None, None, -4.109, None, None, None, None, None, None, None, None, None, None,2017-12-17 20:00:00, None,51
82.7, None, None, None, None, None, None, None, -6.0,893.0, None, None, None, None, None, 34.48, None, None, -4.111, None, None, None, None, None, None, None, None, None, None,2017-12-17 21:00:00, None,51
84.6, None, None, None, None, None, None, None, -6.0,893.0, None, None, None, None, None, 34.51, None, None, -4.444, None, None, None, None, None, None, None, None, None, None,2017-12-17 22:00:00, None,51
87.5, None, None, None, None, None, None, None, -7.0,894.0, None, None, None, None, None, 34.4, None, None, -4.966, None, None, None, None, None, None, None, None, None, None,2017-12-17 23:00:00, None,51
87.2, None, None, None, None, None, None, None, -7.0,894.0, None, None, None, None, None, 34.21, None, None, -5.442, None, None, None, None, None, None, None, None, None, None,2017-12-18 00:00:00, None,51
87.8, None, None, None, None, None, None, None, -7.0,895.0, None, None, None, None, None, 34.08, None, None, -5.826, None, None, None, None, None, None, None, None, None, None,2017-12-18 01:00:00, None,51
87.8, None, None, None, None, None, None, None, -8.0,895.0, None, None, None, None, None, 34.21, None, None, -6.307, None, None, None, None, None, None, None, None, None, None,2017-12-18 02:00:00, None,51
86.5, None, None, None, None, None, None, None, -9.0,896.0, None, None, None, None, None, 33.76, None, None, -7.03, None, None, None, None, None, None, None, None, None, None,2017-12-18 03:00:00, None,51
89.1, None, None, None, None, None, None, None, -11.0,897.0, None, None, None, None, None, 33.9, None, None, -9.48, None, None, None, None, None, None, None, None, None, None,2017-12-18 04:00:00, None,51
91.5, None, None, None, None, None, None, None, -12.0,897.0, None, None, None, None, None, 34.12, None, None, -10.82, None, None, None, None, None, None, None, None, None, None,2017-12-18 05:00:00, None,51
91.3, None, None, None, None, None, None, None, -11.0,898.0, None, None, None, None, None, 33.89, None, None, -10.33, None, None, None, None, None, None, None, None, None, None,2017-12-18 07:00:00, None,51
