RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,PRECIP_DETECTOR_RATIO,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,air_temp,mslp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,rel_hum,time,stn_pres,week_of_year
95.8, None, None, None, 2.073, 322.3, None, None,1.0,927.0, None, None, None, None, None, 59.92, None, None,1.435, None, None, None, None, 65.68, None, None, None, None, None, None,2019-03-26 00:00:00, None,13
96.1, None, None, None, 2.014, 205.4, None, None,1.0,927.0, None, None, None, None, None, 60.17, None, None,1.447, None, None, None, None, 67.04, None, None, None, None, None, None,2019-03-26 01:00:00, None,13
96.3, None, None, None, 1.727, 329.8, None, None,1.0,926.0, None, None, None, None, None, 60.22, None, None,1.591, None, None, None, None, 60.98, None, None, None, None, None, None,2019-03-26 02:00:00, None,13
96.5, None, None, None, 0.811, 249.6, None, None,1.0,926.0, None, None, None, None, None, 60.15, None, None,1.28, None, None, None, None, 67.76, None, None, None, None, None, None,2019-03-26 03:00:00, None,13
96.5, None, None, None, 1.295, 327.6, None, None,1.0,925.0, None, None, None, None, None, 60.14, None, None,1.008, None, None, None, None, 44.73, None, None, None, None, None, None,2019-03-26 04:00:00, None,13
96.7, None, None, None, 0.977, 245.3, None, None,0.0,925.0, None, None, None, None, None, 60.22, None, None,0.924, None, None, None, None, 51.96, None, None, None, None, None, None,2019-03-26 05:00:00, None,13
96.8, None, None, None, 0.924, 247.8, None, None,1.0,924.0, None, None, None, None, None, 60.27, None, None,0.98, None, None, None, None, 41.6, None, None, None, None, None, None,2019-03-26 06:00:00, None,13
96.8, None, None, None, 0.382, 229.3, None, None,0.0,924.0, None, None, None, None, None, 60.15, None, None,0.93, None, None, None, None, 30.25, None, None, None, None, None, None,2019-03-26 07:00:00, None,13
96.9, None, None, None, 0.183, 286.2, None, None,0.0,924.0, None, None, None, None, None, 60.08, None, None,0.736, None, None, None, None, 64.18, None, None, None, None, None, None,2019-03-26 08:00:00, None,13
96.9, None, None, None, 0.919, 315.9, None, None,1.0,924.0, None, None, None, None, None, 60.43, None, None,1.007, None, None, None, None, 66.19, None, None, None, None, None, None,2019-03-26 09:00:00, None,13
