CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,snwfl_amt_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,week_of_year
None, -0.174, 69.53, None, None, None, None,49.95, None, 4.466,1.068, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-03-26 00:00:00, None, None,13
None, -0.914, 81.2, None, None, None, None,20.62, None, 13.35,353.3, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-03-26 01:00:00, None, None,13
None, -1.879, 94.9, None, None, None, None,15.94, None, 14.65,348.4, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-03-26 02:00:00, None, None,13
None, -2.197, 95.0, None, None, None, None,35.35, None, 12.09,3.746, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-03-26 03:00:00, None, None,13
None, -2.977, 94.4, None, None, None, None,26.34, None, 13.43,342.8, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-03-26 04:00:00, None, None,13
None, -3.88, 93.7, None, None, None, None,33.97, None, 15.6,316.5, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-03-26 05:00:00, None, None,13
None, -4.337, 93.1, None, None, None, None,33.17, None, 14.27,320.0, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-03-26 06:00:00, None, None,13
None, -4.23, 93.2, None, None, None, None,33.51, None, 10.88,330.0, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-03-26 07:00:00, None, None,13
None, -4.032, 93.4, None, None, None, None,32.95, None, 9.96,327.2, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-03-26 08:00:00, None, None,13
None, -4.123, 93.2, None, None, None, None,28.81, None, 12.13,332.7, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-03-26 09:00:00, None, None,13
None, -4.159, 93.2, None, None, None, None,30.43, None, 14.71,331.5, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-03-26 10:00:00, None, None,13
None, -4.363, 93.0, None, None, None, None,28.58, None, 18.92,325.8, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-03-26 11:00:00, None, None,13
None, -4.436, 92.9, None, None, None, None,26.24, None, 19.38,323.3, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-03-26 12:00:00, None, None,13
None, -4.25, 92.9, None, None, None, None,27.01, None, 15.46,321.1, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-03-26 13:00:00, None, None,13
None, -4.157, 92.9, None, None, None, None,27.58, None, 14.99,319.3, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-03-26 14:00:00, None, None,13
None, -4.417, 92.6, None, None, None, None,27.76, None, 20.07,324.4, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-03-26 15:00:00, None, None,13
None, -4.016, 92.9, None, None, None, None,25.38, None, 22.38,317.5, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-03-26 16:00:00, None, None,13
None, -3.999, 92.4, None, None, None, None,26.1, None, 19.37,333.4, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-03-26 17:00:00, None, None,13
None, -4.179, 92.2, None, None, None, None,26.46, None, 19.63,335.5, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-03-26 18:00:00, None, None,13
None, -4.038, 93.0, None, None, None, None,27.78, None, 15.25,335.9, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-03-26 19:00:00, None, None,13
None, -4.223, 92.6, None, None, None, None,22.38, None, 13.16,350.8, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-03-26 20:00:00, None, None,13
None, -4.357, 92.3, None, None, None, None,20.34, None, 13.61,351.0, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-03-26 21:00:00, None, None,13
None, -4.558, 91.4, None, None, None, None,25.19, None, 9.12,1.148, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-03-26 22:00:00, None, None,13
None, -4.447, 90.7, None, None, None, None,17.42, None, 10.15,354.1, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-03-26 23:00:00, None, None,13
None, -4.555, 88.1, None, None, None, None,15.12, None, 12.37,341.2, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-03-27 00:00:00, None, None,13
None, -4.199, 85.6, None, None, None, None,17.97, None, 9.39,338.3, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-03-27 01:00:00, None, None,13
None, -4.007, 80.6, None, None, None, None,22.84, None, 3.914,39.35, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-03-27 02:00:00, None, None,13
None, -3.744, 77.79, None, None, None, None,46.21, None, 3.115,174.0, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-03-27 03:00:00, None, None,13
None, -3.926, 78.14, None, None, None, None,7.69, None, 11.66,193.0, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-03-27 04:00:00, None, None,13
None, -3.881, 79.69, None, None, None, None,14.13, None, 16.02,175.3, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-03-27 05:00:00, None, None,13
None, -3.965, 83.9, None, None, None, None,12.4, None, 24.32,158.3, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-03-27 06:00:00, None, None,13
None, -4.028, 84.1, None, None, None, None,10.1, None, 26.7,165.2, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-03-27 07:00:00, None, None,13
None, -3.541, 79.46, None, None, None, None,11.88, None, 26.93,172.4, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-03-27 08:00:00, None, None,13
None, -3.767, 83.8, None, None, None, None,13.46, None, 27.39,170.4, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-03-27 09:00:00, None, None,13
None, -3.589, 82.7, None, None, None, None,19.19, None, 24.66,188.5, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-03-27 10:00:00, None, None,13
None, -2.675, 83.3, None, None, None, None,20.44, None, 19.14,241.8, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-03-27 11:00:00, None, None,13
None, -2.295, 81.9, None, None, None, None,21.3, None, 19.31,253.3, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-03-27 12:00:00, None, None,13
None, -0.83, 76.3, None, None, None, None,20.01, None, 18.12,279.7, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-03-27 13:00:00, None, None,13
None, -0.548, 70.47, None, None, None, None,23.56, None, 15.1,273.3, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-03-27 14:00:00, None, None,13
None, 0.953, 66.42, None, None, None, None,26.55, None, 15.61,269.7, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-03-27 15:00:00, None, None,13
None, 1.878, 56.31, None, None, None, None,27.57, None, 14.28,269.7, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-03-27 16:00:00, None, None,13
None, 1.472, 57.54, None, None, None, None,24.71, None, 17.79,248.8, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-03-27 17:00:00, None, None,13
None, 1.481, 57.53, None, None, None, None,28.71, None, 15.57,240.7, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-03-27 18:00:00, None, None,13
None, 1.138, 57.78, None, None, None, None,20.12, None, 24.51,227.2, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-03-27 19:00:00, None, None,13
None, 0.849, 59.01, None, None, None, None,16.4, None, 27.37,221.6, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-03-27 20:00:00, None, None,13
None, 0.29, 64.25, None, None, None, None,13.86, None, 29.05,223.2, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-03-27 21:00:00, None, None,13
None, 0.126, 64.81, None, None, None, None,11.45, None, 33.55,227.0, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-03-27 22:00:00, None, None,13
None, -0.164, 66.45, None, None, None, None,11.46, None, 32.73,239.0, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-03-27 23:00:00, None, None,13
None, -0.389, 66.71, None, None, None, None,13.06, None, 27.77,242.0, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-03-28 00:00:00, None, None,13
None, -0.725, 68.61, None, None, None, None,12.02, None, 25.61,233.7, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-03-28 01:00:00, None, None,13
None, -0.828, 68.23, None, None, None, None,11.31, None, 26.11,235.1, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-03-28 02:00:00, None, None,13
None, -1.073, 68.52, None, None, None, None,10.94, None, 26.03,221.6, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-03-28 03:00:00, None, None,13
None, -0.983, 68.01, None, None, None, None,16.3, None, 18.6,213.0, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-03-28 04:00:00, None, None,13
None, -1.368, 70.97, None, None, None, None,18.58, None, 17.5,209.0, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-03-28 05:00:00, None, None,13
None, -1.498, 71.82, None, None, None, None,20.48, None, 17.38,206.3, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-03-28 06:00:00, None, None,13
None, -1.87, 76.75, None, None, None, None,11.04, None, 20.93,208.1, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-03-28 07:00:00, None, None,13
None, -1.89, 76.09, None, None, None, None,9.87, None, 18.33,205.5, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-03-28 08:00:00, None, None,13
None, -1.921, 74.91, None, None, None, None,11.6, None, 15.55,208.1, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-03-28 09:00:00, None, None,13
