AirTemperature,Rain,WindSpeed,time,WindDirection,RelativeHumidity,week_of_year
6.1,0.0, 8.6,2019-11-05 00:00:00, 39.0,100.0,45
6.1,0.0, 6.8,2019-11-05 00:15:00, 33.0,100.0,45
6.0,0.0, 9.5,2019-11-05 00:30:00, 16.0,100.0,45
6.0,0.0, 9.4,2019-11-05 00:45:00, 23.0,100.0,45
6.0,0.0, 10.3,2019-11-05 01:00:00, 31.0,100.0,45
6.0,0.0, 8.6,2019-11-05 01:15:00, 26.0,100.0,45
6.1,0.0, 8.2,2019-11-05 01:30:00, 25.0,100.0,45
6.1,0.0, 7.0,2019-11-05 01:45:00, 20.0,100.0,45
6.1,0.0, 10.0,2019-11-05 02:00:00, 30.0,100.0,45
6.2,0.0, 8.5,2019-11-05 02:15:00, 33.0,100.0,45
6.2,0.0, 8.2,2019-11-05 02:30:00, 29.0,100.0,45
6.2,0.0, 9.2,2019-11-05 02:45:00, 32.0,100.0,45
6.2,0.0, 6.8,2019-11-05 03:00:00, 37.0,100.0,45
6.2,0.0, 6.8,2019-11-05 03:15:00, 50.0,100.0,45
6.2,0.0, 6.4,2019-11-05 03:30:00, 47.0,100.0,45
6.2,0.0, 6.6,2019-11-05 03:45:00, 45.0,99.0,45
6.2,0.0, 6.5,2019-11-05 04:00:00, 53.0,99.0,45
6.2,0.0, 6.4,2019-11-05 04:15:00, 51.0,99.0,45
6.2,0.0, 7.9,2019-11-05 04:30:00, 41.0,99.0,45
6.2,0.0, 8.3,2019-11-05 04:45:00, 44.0,99.0,45
6.1,0.0, 7.0,2019-11-05 05:00:00, 38.0,99.0,45
6.1,0.0, 5.4,2019-11-05 05:15:00, 32.0,99.0,45
6.0,0.0, 6.9,2019-11-05 05:30:00, 20.0,99.0,45
6.0,0.0, 9.1,2019-11-05 05:45:00, 29.0,99.0,45
5.9,0.0, 9.8,2019-11-05 06:00:00, 26.0,99.0,45
5.9,0.0, 8.2,2019-11-05 06:15:00, 28.0,99.0,45
5.9,0.0, 8.3,2019-11-05 06:30:00, 33.0,99.0,45
5.9,0.0, 8.1,2019-11-05 06:45:00, 29.0,98.0,45
