SolarRadiation,AirTemperature,Precipitation,Rain,WindSpeed,SnowDepth,time,WindDirection,RelativeHumidity,week_of_year
0.0,6.7, 0.0,0.0,3.2, -0.002,2019-11-05 00:00:00,350.0,100.0,45
None,6.8, None,0.0,1.7, None,2019-11-05 00:15:00,273.0,99.0,45
None,6.8, None,0.0,3.8, None,2019-11-05 00:30:00,34.0,97.0,45
None,6.9, None,0.0,3.4, None,2019-11-05 00:45:00,29.0,95.0,45
0.0,7.0, 0.0,0.0,1.8, -0.003,2019-11-05 01:00:00,24.0,95.0,45
None,6.9, None,0.0,2.6, None,2019-11-05 01:15:00,314.0,96.0,45
None,7.0, None,0.0,3.3, None,2019-11-05 01:30:00,1.0,95.0,45
None,6.9, None,0.0,2.6, None,2019-11-05 01:45:00,50.0,96.0,45
0.0,7.0, 0.0,0.0,1.6, -0.002,2019-11-05 02:00:00,77.0,96.0,45
None,6.9, None,0.0,1.8, None,2019-11-05 02:15:00,54.0,97.0,45
None,6.8, None,0.0,1.6, None,2019-11-05 02:30:00,3.0,97.0,45
None,6.8, None,0.0,1.4, None,2019-11-05 02:45:00,146.0,97.0,45
0.0,6.8, 0.0,0.0,1.8, -0.002,2019-11-05 03:00:00,223.0,97.0,45
None,6.8, None,0.0,3.0, None,2019-11-05 03:15:00,152.0,98.0,45
None,6.8, None,0.0,2.5, None,2019-11-05 03:30:00,111.0,98.0,45
None,6.8, None,0.0,1.5, None,2019-11-05 03:45:00,197.0,98.0,45
0.0,6.8, 0.0,0.0,2.5, -0.003,2019-11-05 04:00:00,146.0,98.0,45
None,6.8, None,0.0,2.6, None,2019-11-05 04:15:00,122.0,97.0,45
None,6.8, None,0.0,1.9, None,2019-11-05 04:30:00,132.0,97.0,45
None,6.8, None,0.0,2.6, None,2019-11-05 04:45:00,114.0,97.0,45
0.0,6.8, 0.0,0.0,1.7, -0.001,2019-11-05 05:00:00,0.0,97.0,45
None,6.8, None,0.0,2.2, None,2019-11-05 05:15:00,306.0,97.0,45
None,6.7, None,0.0,2.1, None,2019-11-05 05:30:00,330.0,97.0,45
None,6.7, None,0.0,2.2, None,2019-11-05 05:45:00,309.0,98.0,45
0.0,6.6, 0.0,0.0,0.5, -0.002,2019-11-05 06:00:00,250.0,98.0,45
None,6.6, None,0.0,1.2, None,2019-11-05 06:15:00,284.0,98.0,45
None,6.5, None,0.0,1.1, None,2019-11-05 06:30:00,318.0,98.0,45
None,6.5, None,0.0,1.3, None,2019-11-05 06:45:00,206.0,98.0,45
0.0,6.5, 0.0,0.0,1.7, -0.002,2019-11-05 07:00:00,352.0,98.0,45
None,6.6, None,0.0,3.0, None,2019-11-05 07:15:00,356.0,97.0,45
None,6.6, None,0.0,1.8, None,2019-11-05 07:30:00,103.0,98.0,45
None,6.6, None,0.0,2.6, None,2019-11-05 07:45:00,45.0,97.0,45
8.0,6.8, 0.0,0.0,3.5, -0.001,2019-11-05 08:00:00,352.0,95.0,45
None,7.1, None,0.0,3.5, None,2019-11-05 08:15:00,33.0,92.0,45
None,7.3, None,0.0,5.6, None,2019-11-05 08:30:00,24.0,90.0,45
None,7.3, None,0.0,4.4, None,2019-11-05 08:45:00,352.0,90.0,45
43.0,7.5, 0.0,0.0,4.9, -0.003,2019-11-05 09:00:00,19.0,87.0,45
None,7.6, None,0.0,5.2, None,2019-11-05 09:15:00,336.0,87.0,45
None,7.7, None,0.0,4.7, None,2019-11-05 09:30:00,352.0,86.0,45
None,7.7, None,0.0,5.4, None,2019-11-05 09:45:00,350.0,88.0,45
73.0,7.6, 0.0,0.0,6.6, -0.003,2019-11-05 10:00:00,328.0,89.0,45
None,7.8, None,0.0,5.6, None,2019-11-05 10:15:00,338.0,87.0,45
