RelativeHumidity,AirTemperature,time,Rain,week_of_year
95.0,7.2,2019-11-05 00:00:00,0.0,45
95.0,7.2,2019-11-05 00:15:00,0.0,45
94.0,7.2,2019-11-05 00:30:00,0.0,45
93.0,7.3,2019-11-05 00:45:00,0.0,45
93.0,7.3,2019-11-05 01:00:00,0.0,45
92.0,7.4,2019-11-05 01:15:00,0.0,45
91.0,7.5,2019-11-05 01:30:00,0.0,45
91.0,7.6,2019-11-05 01:45:00,0.0,45
92.0,7.5,2019-11-05 02:00:00,0.0,45
92.0,7.5,2019-11-05 02:15:00,0.0,45
91.0,7.5,2019-11-05 02:30:00,0.0,45
92.0,7.5,2019-11-05 02:45:00,0.0,45
93.0,7.5,2019-11-05 03:00:00,0.0,45
92.0,7.5,2019-11-05 03:15:00,0.0,45
93.0,7.5,2019-11-05 03:30:00,0.0,45
94.0,7.3,2019-11-05 03:45:00,0.0,45
94.0,7.3,2019-11-05 04:00:00,0.0,45
95.0,7.1,2019-11-05 04:15:00,0.0,45
95.0,7.1,2019-11-05 04:30:00,0.0,45
96.0,7.0,2019-11-05 04:45:00,0.0,45
97.0,6.9,2019-11-05 05:00:00,0.0,45
97.0,6.8,2019-11-05 05:15:00,0.0,45
97.0,6.8,2019-11-05 05:30:00,0.0,45
97.0,6.8,2019-11-05 05:45:00,0.0,45
97.0,6.9,2019-11-05 06:00:00,0.0,45
96.0,7.0,2019-11-05 06:15:00,0.0,45
96.0,7.0,2019-11-05 06:30:00,0.0,45
96.0,7.0,2019-11-05 06:45:00,0.0,45
95.0,7.1,2019-11-05 07:00:00,0.0,45
96.0,6.9,2019-11-05 07:15:00,0.0,45
96.0,7.0,2019-11-05 07:30:00,0.0,45
95.0,7.1,2019-11-05 07:45:00,0.0,45
95.0,7.2,2019-11-05 08:00:00,0.0,45
95.0,7.2,2019-11-05 08:15:00,0.0,45
95.0,7.3,2019-11-05 08:30:00,0.0,45
94.0,7.5,2019-11-05 08:45:00,0.0,45
91.0,7.6,2019-11-05 09:00:00,0.0,45
90.0,7.7,2019-11-05 09:15:00,0.0,45
88.0,8.0,2019-11-05 09:30:00,0.0,45
87.0,8.1,2019-11-05 09:45:00,0.0,45
88.0,8.2,2019-11-05 10:00:00,0.0,45
88.0,8.2,2019-11-05 10:15:00,0.0,45
89.0,8.2,2019-11-05 10:30:00,0.0,45
92.0,8.2,2019-11-05 10:45:00,0.0,45
93.0,8.2,2019-11-05 11:00:00,0.0,45
92.0,8.0,2019-11-05 11:15:00,0.0,45
87.0,8.3,2019-11-05 11:30:00,0.0,45
84.0,8.5,2019-11-05 11:45:00,0.0,45
84.0,8.6,2019-11-05 12:00:00,0.0,45
83.0,8.7,2019-11-05 12:15:00,0.0,45
83.0,8.5,2019-11-05 12:30:00,0.0,45
83.0,8.5,2019-11-05 12:45:00,0.0,45
83.0,8.4,2019-11-05 13:00:00,0.0,45
85.0,8.3,2019-11-05 13:15:00,0.0,45
86.0,8.3,2019-11-05 13:30:00,0.0,45
87.0,8.2,2019-11-05 13:45:00,0.0,45
88.0,8.2,2019-11-05 14:00:00,0.0,45
90.0,8.1,2019-11-05 14:15:00,0.0,45
90.0,8.1,2019-11-05 14:30:00,0.0,45
90.0,8.1,2019-11-05 14:45:00,0.0,45
90.0,8.2,2019-11-05 15:00:00,0.0,45
90.0,8.1,2019-11-05 15:15:00,0.0,45
92.0,7.9,2019-11-05 15:30:00,0.0,45
91.0,7.9,2019-11-05 15:45:00,0.0,45
89.0,8.0,2019-11-05 16:00:00,0.0,45
90.0,8.0,2019-11-05 16:15:00,0.0,45
92.0,7.9,2019-11-05 16:30:00,0.0,45
93.0,7.7,2019-11-05 16:45:00,0.0,45
94.0,7.5,2019-11-05 17:00:00,0.0,45
93.0,7.4,2019-11-05 17:15:00,0.0,45
94.0,7.3,2019-11-05 17:30:00,0.0,45
93.0,7.2,2019-11-05 17:45:00,0.0,45
93.0,7.2,2019-11-05 18:00:00,0.0,45
94.0,7.1,2019-11-05 18:15:00,0.0,45
94.0,6.9,2019-11-05 18:30:00,0.0,45
95.0,6.9,2019-11-05 18:45:00,0.0,45
95.0,6.7,2019-11-05 19:00:00,0.0,45
95.0,6.6,2019-11-05 19:15:00,0.0,45
95.0,6.6,2019-11-05 19:30:00,0.0,45
95.0,6.6,2019-11-05 19:45:00,0.0,45
95.0,6.6,2019-11-05 20:00:00,0.0,45
95.0,6.5,2019-11-05 20:15:00,0.0,45
94.0,6.3,2019-11-05 20:30:00,0.0,45
94.0,6.2,2019-11-05 20:45:00,0.0,45
92.0,6.0,2019-11-05 21:00:00,0.0,45
93.0,5.8,2019-11-05 21:15:00,0.0,45
94.0,5.5,2019-11-05 21:30:00,0.0,45
94.0,5.4,2019-11-05 21:45:00,0.0,45
93.0,5.5,2019-11-05 22:00:00,0.0,45
93.0,5.5,2019-11-05 22:15:00,0.0,45
94.0,5.4,2019-11-05 22:30:00,0.0,45
94.0,5.3,2019-11-05 22:45:00,0.0,45
94.0,5.3,2019-11-05 23:00:00,0.0,45
93.0,5.3,2019-11-05 23:15:00,0.0,45
93.0,5.4,2019-11-05 23:30:00,0.0,45
93.0,5.4,2019-11-05 23:45:00,0.0,45
93.0,5.4,2019-11-06 00:00:00,0.0,45
91.0,5.6,2019-11-06 00:15:00,0.0,45
91.0,5.7,2019-11-06 00:30:00,0.0,45
91.0,5.7,2019-11-06 00:45:00,0.0,45
92.0,5.6,2019-11-06 01:00:00,0.0,45
91.0,5.6,2019-11-06 01:15:00,0.0,45
91.0,5.6,2019-11-06 01:30:00,0.0,45
92.0,5.6,2019-11-06 01:45:00,0.0,45
91.0,5.6,2019-11-06 02:00:00,0.0,45
92.0,5.5,2019-11-06 02:15:00,0.0,45
92.0,5.5,2019-11-06 02:30:00,0.0,45
92.0,5.5,2019-11-06 02:45:00,0.0,45
91.0,5.7,2019-11-06 03:00:00,0.0,45
91.0,5.6,2019-11-06 03:15:00,0.0,45
91.0,5.6,2019-11-06 03:30:00,0.0,45
