wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,relative_humidity,time,snw_dpth,week_of_year,pcpn_amt_pst24hrs,SWE,cum_pcpn_amt,ONE_DAY_SNOW,air_temp_2,air_temp_1,MAX_TEMP,ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,MIN_TEMP,SNOW_ON_THE_GROUND
109.0, 95.0, 5.8, 0.0, -1.1, 7.7, -0.4, -0.5, 110.0, 0.0, 0.8, 90.0,2022-11-26 00:00:00, None,48,,,,,,,,,,,,
199.0, 90.0, 7.7, 0.0, -1.9, 4.8, -0.5, -0.4, 109.0, 0.0, 0.8, 98.0,2022-11-26 01:00:00, None,48,,,,,,,,,,,,
102.0, 98.0, 4.8, 0.0, -0.7, 5.3, -0.4, -0.7, 199.0, 0.0, 0.8, 97.0,2022-11-26 02:00:00, None,48,,,,,,,,,,,,
162.0, 97.0, 5.3, 0.0, -1.1, 2.7, -0.7, -0.5, 102.0, 0.0, 0.8, 97.0,2022-11-26 03:00:00, None,48,,,,,,,,,,,,
152.0, 97.0, 2.7, 0.0, -0.9, 4.6, -0.5, -0.4, 162.0, 0.0, 0.8, 96.0,2022-11-26 04:00:00, None,48,,,,,,,,,,,,
129.0, None, None, 0.0, None, 3.5, None, -1.4, None, None, None, 98.0,2022-11-26 05:00:00, None,48,,,,,,,,,,,,
135.0, None, None, 0.0, None, 1.9, None, -1.7, None, None, None, 99.0,2022-11-26 06:00:00, None,48,,,,,,,,,,,,
143.0, 99.0, 1.9, 0.0, -1.8, 3.6, -1.7, -1.5, 135.0, 0.0, 0.8, 99.0,2022-11-26 07:00:00, None,48,,,,,,,,,,,,
138.0, None, None, 0.0, None, 4.6, None, -0.9, None, None, None, 95.0,2022-11-26 08:00:00, None,48,,,,,,,,,,,,
222.0, 95.0, 4.6, 0.0, -1.6, 1.9, -0.9, -0.6, 138.0, 0.0, 0.8, 95.0,2022-11-26 09:00:00, None,48,,,,,,,,,,,,
3.0, 95.0, 1.9, 0.2, -1.3, 3.0, -0.6, 0.1, 222.0, 0.0, 0.8, 93.0,2022-11-26 10:00:00, None,48,,,,,,,,,,,,
225.0, 93.0, None, 0.0, -0.9, 2.8, 0.1, -0.3, 3.0, 0.2, 1.0, 97.0,2022-11-26 11:00:00, None,48,,,,,,,,,,,,
182.0, 97.0, 2.8, 0.2, -0.7, 2.2, -0.3, 0.2, 225.0, 0.0, 1.0, 96.0,2022-11-26 12:00:00, None,48,,,,,,,,,,,,
6.0, 96.0, 2.2, 0.4, -0.4, 2.9, 0.2, 0.4, 182.0, 0.2, 1.2, 94.0,2022-11-26 13:00:00, None,48,,,,,,,,,,,,
100.0, 94.0, 2.9, 0.0, -0.5, 2.2, 0.4, 0.0, 6.0, 0.4, 1.6, 97.0,2022-11-26 14:00:00, None,48,,,,,,,,,,,,
158.0, 97.0, 2.2, 0.2, -0.4, 2.3, 0.0, -0.3, 100.0, 0.0, 1.6, 99.0,2022-11-26 15:00:00, None,48,,,,,,,,,,,,
1.0, 99.0, 2.3, 0.0, -0.4, 5.0, -0.3, -0.5, 158.0, 0.2, 1.4, 99.0,2022-11-26 16:00:00, None,48,,,,,,,,,,,,
291.0, 99.0, None, 0.0, -0.6, 2.1, -0.5, -0.6, 1.0, 0.0, 1.2, 99.0,2022-11-26 17:00:00, None,48,,,,,,,,,,,,
228.0, 99.0, 2.1, 0.0, -0.7, 2.6, -0.6, -0.3, 291.0, 0.0, 1.0, 98.0,2022-11-26 18:00:00, None,48,,,,,,,,,,,,
178.0, 98.0, 2.6, 0.0, -0.6, 3.6, -0.3, -0.2, 228.0, 0.0, 1.0, 99.0,2022-11-26 19:00:00, None,48,,,,,,,,,,,,
93.0, 99.0, 3.6, 0.0, -0.3, 5.4, -0.2, 0.1, 178.0, 0.0, 1.0, 99.0,2022-11-26 20:00:00, None,48,,,,,,,,,,,,
76.0, 99.0, 5.4, 0.0, 0.0, 4.9, 0.1, -0.3, 93.0, 0.0, 1.0, 99.0,2022-11-26 21:00:00, None,48,,,,,,,,,,,,
237.0, 99.0, 4.9, 0.0, -0.4, 3.6, -0.3, -0.4, 76.0, 0.0, 1.0, 99.0,2022-11-26 22:00:00, None,48,,,,,,,,,,,,
, 99.0, 3.6, None, -0.5, None, -0.4, None, 237.0, 0.0, 1.0, None,2022-11-26 23:00:00, None,48,,,,,,,,,,,,
121.0, 84.0, 6.2, 0.0, -1.2, 4.5, 1.2, 0.6, 30.0, 0.0, 1.0, 94.0,2022-11-27 00:00:00, None,48,,,,,,,,,,,,
122.0, 94.0, 4.5, 0.0, -0.3, 4.0, 0.6, 0.6, 121.0, 0.0, 1.0, 94.0,2022-11-27 01:00:00, None,48,,,,,,,,,,,,
87.0, 94.0, None, 0.0, -0.3, 6.8, 0.6, 0.7, 122.0, 0.0, 1.0, 93.0,2022-11-27 02:00:00, None,48,,,,,,,,,,,,
317.0, 93.0, 6.8, 0.0, -0.3, 13.4, 0.7, 0.5, 87.0, 0.0, 1.0, 96.0,2022-11-27 03:00:00, None,48,,,,,,,,,,,,
151.0, 96.0, 13.4, 0.0, -0.1, 6.6, 0.5, 0.3, 317.0, 0.0, 1.0, 84.0,2022-11-27 04:00:00, None,48,,,,,,,,,,,,
194.0, 84.0, 6.6, 0.0, -2.1, 20.6, 0.3, -0.1, 151.0, 0.0, 1.0, 87.0,2022-11-27 05:00:00, None,48,,,,,,,,,,,,
166.0, None, None, 0.0, None, 20.2, None, 0.3, None, None, None, 78.0,2022-11-27 06:00:00, None,48,,,,,,,,,,,,
183.0, 78.0, 20.2, 0.0, -3.1, 13.8, 0.3, 0.1, 166.0, 0.0, 1.0, 76.0,2022-11-27 07:00:00, None,48,,,,,,,,,,,,
192.0, 76.0, 13.8, 0.0, -3.6, 6.8, 0.1, -0.1, 183.0, 0.0, 1.0, 75.0,2022-11-27 08:00:00, None,48,,,,,,,,,,,,
175.0, 75.0, 6.8, 0.0, -4.0, 14.6, -0.1, 0.3, 192.0, 0.0, 1.0, 61.0,2022-11-27 09:00:00, None,48,,,,,,,,,,,,
350.0, 61.0, 14.6, 0.0, -6.3, 8.4, 0.3, -1.0, 175.0, 0.0, 1.0, 76.0,2022-11-27 10:00:00, None,48,,,,,,,,,,,,
26.0, None, None, 0.0, None, 7.1, None, 0.4, None, None, None, 74.0,2022-11-27 11:00:00, None,48,,,,,,,,,,,,
177.0, 74.0, 7.1, 0.2, -3.7, 16.8, 0.4, 1.2, 26.0, 0.0, 0.8, 63.0,2022-11-27 12:00:00, None,48,,,,,,,,,,,,
195.0, 63.0, 16.8, 0.0, -5.1, 16.7, 1.2, 0.6, 177.0, 0.2, 0.8, 57.0,2022-11-27 13:00:00, None,48,,,,,,,,,,,,
106.0, 57.0, 16.7, 0.0, -6.9, 3.5, 0.6, 1.5, 195.0, 0.0, 0.4, 55.0,2022-11-27 14:00:00, None,48,,,,,,,,,,,,
182.0, 55.0, 3.5, 0.2, -6.6, 15.5, 1.5, 0.0, 106.0, 0.0, 0.4, 58.0,2022-11-27 15:00:00, None,48,,,,,,,,,,,,
160.0, 58.0, 15.5, 0.0, -7.3, 8.2, 0.0, -2.7, 182.0, 0.2, 0.4, 73.0,2022-11-27 16:00:00, None,48,,,,,,,,,,,,
139.0, 73.0, 8.2, 0.0, -6.9, 7.5, -2.7, -3.4, 160.0, 0.0, 0.4, 89.0,2022-11-27 17:00:00, None,48,,,,,,,,,,,,
72.0, 89.0, 7.5, 0.0, -5.0, 4.4, -3.4, -3.0, 139.0, 0.0, 0.4, 88.0,2022-11-27 18:00:00, None,48,,,,,,,,,,,,
208.0, 88.0, 4.4, 0.0, -4.7, 4.6, -3.0, -2.4, 72.0, 0.0, 0.4, 86.0,2022-11-27 19:00:00, None,48,,,,,,,,,,,,
186.0, 86.0, 4.6, 0.0, -4.4, 8.2, -2.4, -2.9, 208.0, 0.0, 0.4, 88.0,2022-11-27 20:00:00, None,48,,,,,,,,,,,,
190.0, 88.0, 8.2, 0.0, -4.6, 4.1, -2.9, -3.0, 186.0, 0.0, 0.4, 93.0,2022-11-27 21:00:00, None,48,,,,,,,,,,,,
204.0, None, None, 0.0, None, 3.8, None, -3.2, None, None, None, 95.0,2022-11-27 22:00:00, None,48,,,,,,,,,,,,
, 95.0, 3.8, None, -3.9, None, -3.2, None, 204.0, 0.0, 0.4, None,2022-11-27 23:00:00, None,48,,,,,,,,,,,,
25.0, 96.0, 7.3, 0.0, -3.7, 10.7, -3.2, -3.5, 328.0, 0.0, 0.4, 73.0,2022-11-28 00:00:00, None,48,,,,,,,,,,,,
66.0, 73.0, 10.7, 0.0, -7.6, 5.3, -3.5, -4.2, 25.0, 0.0, 0.4, 74.0,2022-11-28 01:00:00, None,48,,,,,,,,,,,,
115.0, 74.0, 5.3, 0.0, -8.1, 3.5, -4.2, -4.8, 66.0, 0.0, 0.4, 77.0,2022-11-28 02:00:00, None,48,,,,,,,,,,,,
188.0, None, None, 0.0, None, 8.7, None, -5.6, None, None, None, 73.0,2022-11-28 03:00:00, None,48,,,,,,,,,,,,
194.0, 73.0, 8.7, 0.0, -9.7, 11.0, -5.6, -6.2, 188.0, 0.0, 0.4, 69.0,2022-11-28 04:00:00, None,48,,,,,,,,,,,,
173.0, None, None, 0.0, None, 6.2, None, -6.6, None, None, None, 68.0,2022-11-28 05:00:00, None,48,,,,,,,,,,,,
185.0, 68.0, 6.2, 0.0, -11.5, 11.7, -6.6, -7.2, 173.0, 0.0, 0.4, 65.0,2022-11-28 06:00:00, None,48,,,,,,,,,,,,
178.0, 65.0, 11.7, 0.0, -12.7, 16.2, -7.2, -7.5, 185.0, 0.0, 0.4, 63.0,2022-11-28 07:00:00, None,48,,,,,,,,,,,,
185.0, 63.0, 16.2, 0.0, -13.3, 19.0, -7.5, -7.7, 178.0, 0.0, 0.4, 71.0,2022-11-28 08:00:00, None,48,,,,,,,,,,,,
183.0, 71.0, None, 0.0, -12.0, 20.2, -7.7, -7.7, 185.0, 0.0, 0.4, 74.0,2022-11-28 09:00:00, None,48,,,,,,,,,,,,
