air_temp,min_air_temp_snc_last_reset,snwfl_amt_pst1hr,max_air_temp_snc_last_reset,rel_hum,time,snw_dpth,dwpt_temp,week_of_year
5.3,5.0, None,6.7,88.0,2022-09-17 00:00:00, None,4.0,38
4.9,4.9, None,6.7,90.0,2022-09-17 01:00:00, None,4.0,38
4.7,4.7, None,6.7,90.0,2022-09-17 02:00:00, None,3.0,38
4.5,4.4, None,6.7,93.0,2022-09-17 03:00:00, None,3.0,38
4.4,4.3, None,6.7,90.0,2022-09-17 04:00:00, None,3.0,38
3.9,3.9, None,6.7,92.0,2022-09-17 05:00:00, None,3.0,38
4.1,3.9, None,6.7,90.0,2022-09-17 06:00:00, None,2.0,38
3.8,3.7, None,4.1,94.0,2022-09-17 07:00:00, None,3.0,38
4.3,3.7, None,4.3,92.0,2022-09-17 08:00:00, None,3.0,38
5.0,3.7, None,5.0,87.0,2022-09-17 09:00:00, None,3.0,38
4.7,3.7, None,5.6,83.0,2022-09-17 10:00:00, None,2.0,38
5.9,3.7, None,6.2,76.0,2022-09-17 11:00:00, None,2.0,38
7.9,3.7, None,8.6,57.0,2022-09-17 12:00:00, None,0.0,38
10.2,3.7, None,10.2,46.0,2022-09-17 13:00:00, None,-1.0,38
11.1,3.7, None,11.7,40.0,2022-09-17 14:00:00, None,-1.0,38
10.2,3.7, None,11.7,41.0,2022-09-17 15:00:00, None,-2.0,38
9.1,3.7, None,11.7,46.0,2022-09-17 16:00:00, None,-2.0,38
8.9,3.7, None,11.7,51.0,2022-09-17 17:00:00, None,-1.0,38
8.4,3.7, None,11.7,46.0,2022-09-17 18:00:00, None,-3.0,38
6.7,6.7, None,8.7,51.0,2022-09-17 19:00:00, None,-3.0,38
6.9,6.6, None,8.7,49.0,2022-09-17 20:00:00, None,-3.0,38
6.8,6.6, None,8.7,50.0,2022-09-17 21:00:00, None,-3.0,38
5.5,5.3, None,8.7,58.0,2022-09-17 22:00:00, None,-2.0,38
6.1,5.3, None,8.7,56.0,2022-09-17 23:00:00, None,-2.0,38
6.7,5.3, None,8.7,52.0,2022-09-18 00:00:00, None,-2.0,38
5.8,5.3, None,8.7,60.0,2022-09-18 01:00:00, None,-1.0,38
6.1,4.7, None,8.7,61.0,2022-09-18 02:00:00, None,-1.0,38
4.8,4.6, None,8.7,67.0,2022-09-18 03:00:00, None,-1.0,38
5.7,4.6, None,8.7,62.0,2022-09-18 04:00:00, None,-1.0,38
4.5,4.6, None,8.7,68.0,2022-09-18 05:00:00, None,-1.0,38
4.7,4.2, None,8.7,65.0,2022-09-18 06:00:00, None,-1.0,38
4.8,4.2, None,4.9,66.0,2022-09-18 07:00:00, None,-1.0,38
6.2,4.2, None,6.6,59.0,2022-09-18 08:00:00, None,-1.0,38
6.9,4.2, None,7.0,61.0,2022-09-18 09:00:00, None,0.0,38
9.4,4.2, None,9.2,49.0,2022-09-18 10:00:00, None,0.0,38
10.4,4.2, None,11.0,50.0,2022-09-18 11:00:00, None,0.0,38
12.1,4.2, None,12.4,44.0,2022-09-18 12:00:00, None,0.0,38
12.9,4.2, None,14.1,45.0,2022-09-18 13:00:00, None,2.0,38
14.6,4.2, None,14.6,45.0,2022-09-18 14:00:00, None,3.0,38
13.9,4.2, None,14.7,49.0,2022-09-18 15:00:00, None,3.0,38
13.0,4.2, None,15.1,50.0,2022-09-18 16:00:00, None,3.0,38
13.7,4.2, None,15.3,44.0,2022-09-18 17:00:00, None,2.0,38
11.2,4.2, None,15.3,53.0,2022-09-18 18:00:00, None,2.0,38
9.8,9.8, None,11.3,54.0,2022-09-18 19:00:00, None,1.0,38
11.0,9.6, None,11.3,50.0,2022-09-18 20:00:00, None,1.0,38
10.7,9.6, None,11.3,52.0,2022-09-18 21:00:00, None,1.0,38
9.2,9.1, None,11.3,56.0,2022-09-18 22:00:00, None,1.0,38
8.7,8.6, None,11.3,59.0,2022-09-18 23:00:00, None,1.0,38
9.2,8.4, None,11.3,59.0,2022-09-19 00:00:00, None,2.0,38
7.7,7.7, None,11.3,67.0,2022-09-19 01:00:00, None,2.0,38
7.3,6.8, None,11.3,71.0,2022-09-19 02:00:00, None,2.0,38
6.1,6.0, None,11.3,91.0,2022-09-19 03:00:00, None,5.0,38
5.8,5.7, None,11.3,88.0,2022-09-19 04:00:00, None,4.0,38
5.8,5.4, None,11.3,85.0,2022-09-19 05:00:00, None,3.0,38
5.1,5.1, None,11.3,88.0,2022-09-19 06:00:00, None,3.0,38
5.5,5.0, None,5.5,87.0,2022-09-19 07:00:00, None,4.0,38
5.7,5.0, None,5.8,86.0,2022-09-19 08:00:00, None,3.0,38
6.6,5.0, None,6.6,81.0,2022-09-19 09:00:00, None,3.0,38
8.4,5.0, None,8.4,70.0,2022-09-19 10:00:00, None,3.0,38
10.0,5.0, None,10.2,66.0,2022-09-19 11:00:00, None,4.0,38
10.0,5.0, None,11.8,64.0,2022-09-19 12:00:00, None,4.0,38
