pcpn_amt_pst24hrs,air_temp,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,max_air_temp_snc_last_reset,rel_hum,time,dwpt_temp,stn_pres,week_of_year
12.0,8.5,8.6, 1014.0, 0.0, 0.0,15.4,94.0,2022-09-17 00:00:00,8.0, 921.0,38
12.0,7.8,7.8, 1013.9, 0.0, 0.0,15.4,95.0,2022-09-17 01:00:00,7.0, 921.0,38
12.0,7.2,7.2, 1014.1, 0.0, 0.0,15.4,94.0,2022-09-17 02:00:00,6.0, 921.0,38
12.0,7.3,6.9, 1014.0, 0.0, 0.0,15.4,94.0,2022-09-17 03:00:00,6.0, 921.0,38
12.0,6.0,6.0, 1014.0, 0.0, 0.0,15.4,95.0,2022-09-17 04:00:00,5.0, 921.0,38
12.0,5.5,5.3, 1014.1, 0.0, 0.0,15.4,96.0,2022-09-17 05:00:00,5.0, 921.0,38
12.0,5.8,5.3, 1015.2, 0.0, 0.0,15.4,96.0,2022-09-17 06:00:00,5.0, 922.0,38
12.0,5.1,5.1, 1015.4, 0.0, 0.0,6.0,96.0,2022-09-17 07:00:00,4.0, 922.0,38
12.0,5.7,5.1, 1016.7, 0.0, 0.0,6.0,94.0,2022-09-17 08:00:00,5.0, 923.0,38
12.0,6.6,5.1, 1016.7, 0.0, 0.0,6.6,88.0,2022-09-17 09:00:00,5.0, 923.0,38
12.0,8.1,5.1, 1015.5, 0.0, 0.0,8.2,81.0,2022-09-17 10:00:00,5.0, 922.0,38
11.8,9.8,5.1, 1015.4, 0.0, 0.0,10.1,75.0,2022-09-17 11:00:00,6.0, 922.0,38
11.8,11.9,5.1, 1015.3, 0.0, 0.0,12.2,63.0,2022-09-17 12:00:00,5.0, 922.0,38
11.8,14.8,5.1, 1014.0, 0.0, 0.0,14.6,48.0,2022-09-17 13:00:00,4.0, 921.0,38
11.6,15.9,5.1, 1013.9, 0.0, 0.0,15.8,42.0,2022-09-17 14:00:00,3.0, 921.0,38
11.6,15.9,5.1, 1012.8, 0.0, 0.0,16.4,39.0,2022-09-17 15:00:00,2.0, 920.0,38
11.1,16.1,5.1, 1012.9, 0.0, 0.0,16.5,41.0,2022-09-17 16:00:00,3.0, 920.0,38
11.1,16.2,5.1, 1011.8, 0.0, 0.0,16.5,41.0,2022-09-17 17:00:00,3.0, 919.0,38
11.1,14.9,5.1, 1013.0, 0.0, 0.0,16.5,54.0,2022-09-17 18:00:00,6.0, 920.0,38
11.1,11.8,11.7, 1014.5, 0.0, 0.0,15.0,58.0,2022-09-17 19:00:00,4.0, 921.0,38
0.0,10.1,10.1, 1013.6, 0.0, 0.0,15.0,67.0,2022-09-17 20:00:00,4.0, 920.0,38
0.0,8.7,8.7, 1014.7, 0.0, 0.0,15.0,69.0,2022-09-17 21:00:00,3.0, 921.0,38
