CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,snwfl_amt_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,week_of_year
None, 2.584, 99.8, None, None, None, None, 17.33, None, 2.436, 286.6, 3.0, None, 2.6, 2.2, None, None, None, 5.1, None, None, 100.0, None,2022-09-17 00:00:00, None, None, None,38
None, 2.297, 99.8, None, None, None, None, 43.31, None, 2.675, 320.3, 2.0, None, 2.3, 2.2, None, None, None, 5.1, None, None, 100.0, None,2022-09-17 01:00:00, None, None, None,38
None, 1.994, 99.8, None, None, None, None, 30.17, None, 2.516, 306.5, 2.0, None, 2.0, 2.1, None, None, None, 5.1, None, None, 100.0, None,2022-09-17 02:00:00, None, None, None,38
None, 1.945, 99.8, None, None, None, None, 70.49, None, 1.784, 10.34, 2.0, None, 1.9, 1.3, None, None, None, 5.1, None, None, 100.0, None,2022-09-17 03:00:00, None, None, None,38
None, 2.264, 99.8, None, None, None, None, 56.42, None, 1.065, 351.2, 2.0, None, 2.3, 1.3, None, None, None, 5.1, None, None, 100.0, None,2022-09-17 04:00:00, None, None, None,38
None, 2.227, 99.8, None, None, None, None, 29.59, None, 3.142, 93.3, 2.0, None, 2.2, 1.3, None, None, None, 5.1, None, None, 100.0, None,2022-09-17 05:00:00, None, None, None,38
None, 1.96, 99.8, None, None, None, None, 17.42, None, 3.784, 115.4, 2.0, None, 2.0, 1.3, None, None, None, 5.1, None, None, 100.0, None,2022-09-17 06:00:00, None, None, None,38
None, 2.036, 99.8, None, None, None, None, 12.88, None, 4.861, 128.4, 2.0, None, 2.0, 1.8, None, None, None, 2.1, None, None, 100.0, None,2022-09-17 07:00:00, None, None, None,38
None, 3.625, 99.9, None, None, None, None, 17.41, None, 3.815, 118.5, 4.0, None, 3.6, 1.8, None, None, None, 3.9, None, None, 100.0, None,2022-09-17 08:00:00, None, None, None,38
None, 3.997, 99.9, None, None, None, None, 21.49, None, 2.705, 106.2, 4.0, None, 4.0, 1.8, None, None, None, 4.0, None, None, 100.0, None,2022-09-17 09:00:00, None, None, None,38
None, 6.13, 88.5, None, None, None, None, 28.64, None, 3.211, 119.3, 4.0, None, 6.1, 1.8, None, None, None, 5.9, None, None, 89.0, None,2022-09-17 10:00:00, None, None, None,38
None, 5.549, 89.6, None, None, None, None, 39.6, None, 3.479, 124.2, 4.0, None, 5.5, 1.8, None, None, None, 6.1, None, None, 90.0, None,2022-09-17 11:00:00, None, None, None,38
None, 4.446, 98.6, None, None, None, None, 38.51, None, 1.435, 239.7, 4.0, None, 4.4, 1.8, None, None, None, 6.1, None, None, 99.0, None,2022-09-17 12:00:00, None, None, None,38
None, 4.932, 88.6, None, None, None, None, 40.25, None, 2.058, 229.1, 3.0, None, 4.9, 1.8, None, None, None, 6.1, None, None, 89.0, None,2022-09-17 13:00:00, None, None, None,38
None, 5.866, 81.9, None, None, None, None, 51.44, None, 1.636, 222.2, 3.0, None, 5.9, 1.8, None, None, None, 6.6, None, None, 82.0, None,2022-09-17 14:00:00, None, None, None,38
None, 7.72, 77.19, None, None, None, None, 57.08, None, 1.713, 185.3, 4.0, None, 7.7, 1.8, None, None, None, 8.1, None, None, 77.0, None,2022-09-17 15:00:00, None, None, None,38
None, 7.764, 73.3, None, None, None, None, 60.59, None, 1.657, 264.4, 3.0, None, 7.8, 1.8, None, None, None, 9.2, None, None, 73.0, None,2022-09-17 16:00:00, None, None, None,38
None, 6.692, 74.49, None, None, None, None, 46.63, None, 1.9, 272.7, 3.0, None, 6.7, 1.8, None, None, None, 9.2, None, None, 74.0, None,2022-09-17 17:00:00, None, None, None,38
None, 5.625, 85.7, None, None, None, None, 49.84, None, 1.756, 337.6, 4.0, None, 5.6, 1.8, None, None, None, 9.2, None, None, 86.0, None,2022-09-17 18:00:00, None, None, None,38
