air_temp,min_air_temp_snc_last_reset,snwfl_amt_pst1hr,max_air_temp_snc_last_reset,rel_hum,time,dwpt_temp,week_of_year
13.3,13.1, None,15.7,64.0,2022-09-17 00:00:00,7.0,38
13.0,12.7, None,15.7,67.0,2022-09-17 01:00:00,7.0,38
13.4,12.7, None,15.7,66.0,2022-09-17 02:00:00,7.0,38
13.3,12.7, None,15.7,65.0,2022-09-17 03:00:00,7.0,38
12.9,12.7, None,15.7,70.0,2022-09-17 04:00:00,8.0,38
12.3,11.9, None,15.7,84.0,2022-09-17 05:00:00,10.0,38
11.8,11.6, None,15.7,95.0,2022-09-17 06:00:00,11.0,38
12.1,-4662.0, None,12.0,90.0,2022-09-17 07:00:00,11.0,38
12.9,-4662.0, None,12.9,78.0,2022-09-17 08:00:00,9.0,38
13.3,-4662.0, None,13.4,100.0,2022-09-17 09:00:00,13.0,38
14.1,-4662.0, None,15.6,85.0,2022-09-17 10:00:00,12.0,38
14.0,-4662.0, None,15.6,69.0,2022-09-17 11:00:00,8.0,38
15.1,-4662.0, None,15.6,60.0,2022-09-17 12:00:00,7.0,38
14.3,-4662.0, None,15.6,69.0,2022-09-17 13:00:00,9.0,38
14.8,-4662.0, None,15.6,72.0,2022-09-17 14:00:00,10.0,38
15.1,-4662.0, None,15.6,68.0,2022-09-17 15:00:00,9.0,38
16.0,-4662.0, None,15.9,71.0,2022-09-17 16:00:00,11.0,38
15.6,-4662.0, None,16.0,71.0,2022-09-17 17:00:00,11.0,38
15.5,-4662.0, None,16.0,69.0,2022-09-17 18:00:00,10.0,38
15.7,15.5, None,15.8,64.0,2022-09-17 19:00:00,9.0,38
15.8,15.5, None,15.9,64.0,2022-09-17 20:00:00,9.0,38
15.9,15.5, None,16.3,65.0,2022-09-17 21:00:00,9.0,38
16.1,15.5, None,16.3,63.0,2022-09-17 22:00:00,9.0,38
16.1,15.5, None,16.6,58.0,2022-09-17 23:00:00,8.0,38
16.5,15.5, None,16.9,53.0,2022-09-18 00:00:00,7.0,38
16.7,15.5, None,16.9,47.0,2022-09-18 01:00:00,5.0,38
15.8,15.5, None,16.9,44.0,2022-09-18 02:00:00,3.0,38
15.1,14.9, None,17.2,45.0,2022-09-18 03:00:00,3.0,38
15.1,14.9, None,17.2,43.0,2022-09-18 05:00:00,2.0,38
15.1,14.9, None,17.2,42.0,2022-09-18 06:00:00,2.0,38
15.5,14.9, None,16.1,40.0,2022-09-18 07:00:00,2.0,38
15.9,14.9, None,16.1,37.0,2022-09-18 08:00:00,1.0,38
15.3,14.9, None,16.1,42.0,2022-09-18 09:00:00,2.0,38
16.0,14.7, None,16.1,59.0,2022-09-18 10:00:00,8.0,38
16.6,14.7, None,16.7,57.0,2022-09-18 11:00:00,8.0,38
16.6,14.7, None,17.1,54.0,2022-09-18 12:00:00,7.0,38
17.9,14.7, None,17.9,48.0,2022-09-18 13:00:00,6.0,38
19.3,14.7, None,19.4,40.0,2022-09-18 14:00:00,4.0,38
19.4,14.7, None,19.7,37.0,2022-09-18 15:00:00,4.0,38
20.3,14.7, None,20.4,27.0,2022-09-18 16:00:00,-2.0,38
20.1,14.7, None,20.8,30.0,2022-09-18 17:00:00,1.0,38
20.8,14.7, None,21.0,24.0,2022-09-18 18:00:00,-1.0,38
20.9,20.5, None,21.0,25.0,2022-09-18 19:00:00,0.0,38
17.8,18.0, None,21.1,44.0,2022-09-18 20:00:00,6.0,38
16.7,16.8, None,21.1,56.0,2022-09-18 21:00:00,8.0,38
17.4,16.6, None,21.1,46.0,2022-09-18 22:00:00,5.0,38
18.2,16.6, None,21.1,39.0,2022-09-18 23:00:00,4.0,38
16.7,16.6, None,21.1,47.0,2022-09-19 00:00:00,5.0,38
15.9,15.6, None,21.1,50.0,2022-09-19 01:00:00,6.0,38
15.6,15.6, None,21.1,52.0,2022-09-19 02:00:00,5.0,38
15.2,14.5, None,21.1,52.0,2022-09-19 03:00:00,5.0,38
14.5,14.4, None,21.1,58.0,2022-09-19 04:00:00,6.0,38
