pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,DEW_POINT,pcpn_amt_pst1hr,avg_wnd_dir_10m_pst10mts,snwfl_amt_pst1hr,rel_hum,time,snw_dpth,stn_pres,week_of_year
None, 5.837, 90.4, 10.1, None, 39.52, 4.947, 23.97, 4.0, None, 5.8, 5.6, 4.0, 0.0, None, 0.0, 90.0,2022-09-17 00:00:00, None, None,38
None, 5.513, 89.8, 10.1, None, 34.22, 4.212, 28.28, 4.0, None, 5.5, 5.4, 4.0, 0.0, None, 0.0, 90.0,2022-09-17 01:00:00, None, None,38
None, 5.28, 88.6, 10.1, None, 37.12, 4.015, 14.88, 4.0, None, 5.3, 5.3, 4.0, 0.0, None, 0.0, 89.0,2022-09-17 02:00:00, None, None,38
None, 5.199, 90.4, 10.1, None, 43.18, 3.137, 31.83, 4.0, None, 5.2, 5.2, 4.0, 0.0, None, 0.0, 90.0,2022-09-17 03:00:00, None, None,38
None, 4.995, 92.2, 10.1, None, 36.8, 2.71, 18.98, 4.0, None, 5.0, 4.9, 4.0, 0.0, None, 0.0, 92.0,2022-09-17 04:00:00, None, None,38
None, 4.622, 92.6, 10.1, None, 44.34, 3.094, 349.5, 3.0, None, 4.6, 4.6, 3.0, 0.0, None, 0.0, 93.0,2022-09-17 05:00:00, None, None,38
None, 4.478, 92.3, 10.1, None, 31.59, 3.636, 347.8, 3.0, None, 4.5, 4.2, 3.0, 0.0, None, 0.0, 92.0,2022-09-17 06:00:00, None, None,38
None, 5.013, 86.7, 5.0, None, 62.45, 3.239, 333.5, 3.0, None, 5.0, 4.4, 3.0, 0.0, None, 0.0, 87.0,2022-09-17 07:00:00, None, None,38
None, 5.089, 87.7, 5.4, None, 34.68, 4.824, 11.86, 3.0, None, 5.1, 4.4, 3.0, 0.0, None, 0.0, 88.0,2022-09-17 08:00:00, None, None,38
None, 5.859, 84.8, 5.8, None, 47.08, 3.104, 17.13, 3.0, None, 5.9, 4.4, 3.0, 0.0, None, 0.0, 85.0,2022-09-17 09:00:00, None, None,38
None, 6.374, 80.7, 6.5, None, 33.09, 5.358, 8.12, 3.0, None, 6.4, 4.4, 3.0, 0.0, None, 0.0, 81.0,2022-09-17 10:00:00, None, None,38
None, 7.598, 72.05, 7.7, None, 48.72, 4.371, 8.37, 3.0, None, 7.6, 4.4, 3.0, 0.0, None, 0.0, 72.0,2022-09-17 11:00:00, None, None,38
None, 8.39, 71.63, 9.2, None, 31.51, 7.549, 7.4, 3.0, None, 8.4, 4.4, 3.0, 0.0, None, 0.0, 72.0,2022-09-17 12:00:00, None, None,38
None, 9.43, 66.49, 9.4, None, 30.21, 6.39, 5.646, 3.0, None, 9.4, 4.4, 3.0, 0.0, None, 0.0, 66.0,2022-09-17 13:00:00, None, None,38
None, 9.57, 67.65, 9.7, None, 54.25, 3.605, 31.46, 4.0, None, 9.6, 4.4, 4.0, 0.0, None, 0.0, 68.0,2022-09-17 14:00:00, None, None,38
None, 9.59, 63.83, 10.5, None, 47.39, 4.391, 8.99, 3.0, None, 9.6, 4.4, 3.0, 0.0, None, 0.0, 64.0,2022-09-17 15:00:00, None, None,38
None, 9.05, 66.1, 10.5, None, 21.99, 7.284, 358.1, 3.0, None, 9.1, 4.4, 3.0, 0.0, None, 0.0, 66.0,2022-09-17 16:00:00, None, None,38
None, 9.03, 68.95, 10.5, None, 27.85, 5.337, 3.976, 3.0, None, 9.0, 4.4, 3.0, 0.0, None, 0.0, 69.0,2022-09-17 17:00:00, None, None,38
None, 8.68, 67.61, 10.5, None, 23.97, 6.401, 358.7, 3.0, None, 8.7, 4.4, 3.0, 0.0, None, 0.0, 68.0,2022-09-17 18:00:00, None, None,38
None, 7.987, 70.56, 8.8, None, 48.94, 4.691, 342.6, 3.0, None, 8.0, 8.0, 3.0, 0.0, None, 0.0, 71.0,2022-09-17 19:00:00, None, None,38
None, 7.503, 77.89, 8.8, None, 20.56, 7.905, 356.9, 4.0, None, 7.5, 7.4, 4.0, 0.0, None, 0.0, 78.0,2022-09-17 20:00:00, None, None,38
None, 7.449, 78.04, 8.8, None, 21.74, 9.36, 354.8, 4.0, None, 7.4, 7.3, 4.0, 0.0, None, 0.0, 78.0,2022-09-17 21:00:00, None, None,38
None, 6.993, 81.8, 8.8, None, 20.42, 10.73, 357.0, 4.0, None, 7.0, 7.0, 4.0, 0.0, None, 0.0, 82.0,2022-09-17 22:00:00, None, None,38
None, 6.831, 80.4, 8.8, None, 19.93, 11.1, 358.8, 4.0, None, 6.8, 6.7, 4.0, 0.0, None, 0.0, 80.0,2022-09-17 23:00:00, None, None,38
None, 6.588, 83.6, 8.8, None, 21.74, 10.83, 359.9, 4.0, None, 6.6, 6.6, 4.0, 0.0, None, 0.0, 84.0,2022-09-18 00:00:00, None, None,38
None, 6.46, 84.0, 8.8, None, 25.1, 9.46, 4.642, 4.0, None, 6.5, 6.3, 4.0, 0.0, None, 0.0, 84.0,2022-09-18 01:00:00, None, None,38
None, 6.222, 84.9, 8.8, None, 26.7, 7.121, 5.186, 4.0, None, 6.2, 6.2, 4.0, 0.0, None, 0.0, 85.0,2022-09-18 02:00:00, None, None,38
None, 5.686, 87.6, 8.8, None, 20.9, 8.27, 5.49, 3.0, None, 5.7, 5.7, 3.0, 0.0, None, 0.0, 88.0,2022-09-18 03:00:00, None, None,38
None, 5.031, 85.4, 8.8, None, 25.29, 5.507, 9.01, 3.0, None, 5.0, 5.1, 3.0, 0.0, None, 0.0, 85.0,2022-09-18 04:00:00, None, None,38
