CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,snwfl_amt_pst1hr,stn_pres,week_of_year
None, 2.65, 19.66, None, None, None, None, 0.0, 0.0, 0.0, -18.0, None, 2.7, 2.4, 0.2, -18.0, None, None, 50.8, None, None, 20.0, None,2022-09-17 00:00:00, None, None, None, None,38
None, 3.202, 19.55, None, None, None, None, 0.0, 0.0, 0.0, -18.0, None, 3.2, 2.4, 0.0, -18.0, None, None, 50.8, None, None, 20.0, None,2022-09-17 01:00:00, None, None, None, None,38
None, 2.517, 19.76, None, None, None, None, 0.0, 0.0, 0.0, -18.0, None, 2.5, 0.8, 0.1, -18.0, None, None, 50.8, None, None, 20.0, None,2022-09-17 02:00:00, None, None, None, None,38
None, 1.797, 19.91, None, None, None, None, 3.226, 0.006, 358.8, -19.0, None, 1.8, 0.8, 0.0, -19.0, None, None, 50.8, None, None, 20.0, None,2022-09-17 03:00:00, None, None, None, None,38
None, 1.103, 20.18, None, None, None, None, 0.006, 0.001, 13.96, -19.0, None, 1.1, 0.8, 0.0, -19.0, None, None, 50.8, None, None, 20.0, None,2022-09-17 04:00:00, None, None, None, None,38
None, 0.485, 20.24, None, None, None, None, 0.75, 0.009, 19.72, -20.0, None, 0.5, -0.2, 0.0, -20.0, None, None, 50.8, None, None, 20.0, None,2022-09-17 05:00:00, None, None, None, None,38
None, -0.151, 20.56, None, None, None, None, 0.0, 0.0, 0.0, -18.0, None, -0.2, -0.4, -0.1, -18.0, None, None, 50.8, None, None, 21.0, None,2022-09-17 06:00:00, None, None, None, None,38
None, -0.414, 20.51, None, None, None, None, 0.0, 0.0, 0.0, -18.0, None, -0.4, -0.6, 0.0, -18.0, None, None, -0.1, None, None, 21.0, None,2022-09-17 07:00:00, None, None, None, None,38
None, 0.212, 20.39, None, None, None, None, 0.0, 0.0, 0.0, -20.0, None, 0.2, -0.6, -0.1, -20.0, None, None, 0.2, None, None, 20.0, None,2022-09-17 08:00:00, None, None, None, None,38
None, 4.72, 19.03, None, None, None, None, 3.063, 0.009, 231.4, -17.0, None, 4.7, -0.6, 0.4, -17.0, None, None, 4.7, None, None, 19.0, None,2022-09-17 09:00:00, None, None, None, None,38
None, 6.361, 18.54, None, None, None, None, 12.45, 0.442, 228.3, -16.0, None, 6.4, -0.6, 1.0, -16.0, None, None, 6.4, None, None, 19.0, None,2022-09-17 10:00:00, None, None, None, None,38
None, 7.42, 18.22, None, None, None, None, 20.69, 3.479, 223.9, -15.0, None, 7.4, -0.6, 0.7, -15.0, None, None, 7.4, None, None, 18.0, None,2022-09-17 11:00:00, None, None, None, None,38
None, 8.64, 17.86, None, None, None, None, 20.54, 6.437, 202.5, -14.0, None, 8.6, -0.6, 0.9, -14.0, None, None, 8.8, None, None, 18.0, None,2022-09-17 12:00:00, None, None, None, None,38
None, 10.32, 17.36, None, None, None, None, 21.47, 8.75, 192.3, -13.0, None, 10.3, -0.6, 0.8, -13.0, None, None, 10.3, None, None, 17.0, None,2022-09-17 13:00:00, None, None, None, None,38
None, 11.79, 16.91, None, None, None, None, 23.34, 8.37, 197.8, -12.0, None, 11.8, -0.6, 0.8, -12.0, None, None, 11.8, None, None, 17.0, None,2022-09-17 14:00:00, None, None, None, None,38
None, 12.39, 16.73, None, None, None, None, 32.73, 7.19, 212.5, -12.0, None, 12.4, -0.6, 0.6, -12.0, None, None, 12.5, None, None, 17.0, None,2022-09-17 15:00:00, None, None, None, None,38
None, 12.74, 16.63, None, None, None, None, 25.84, 8.76, 197.6, -12.0, None, 12.7, -0.6, 0.3, -12.0, None, None, 12.8, None, None, 17.0, None,2022-09-17 16:00:00, None, None, None, None,38
None, 11.85, 16.89, None, None, None, None, 26.92, 8.53, 197.5, -12.0, None, 11.9, -0.6, 0.2, -12.0, None, None, 12.9, None, None, 17.0, None,2022-09-17 17:00:00, None, None, None, None,38
None, 9.33, 17.65, None, None, None, None, 20.02, 3.911, 193.2, -14.0, None, 9.3, -0.6, -0.2, -14.0, None, None, 12.9, None, None, 18.0, None,2022-09-17 18:00:00, None, None, None, None,38
None, 5.115, 18.92, None, None, None, None, 0.236, 0.005, 215.2, -17.0, None, 5.1, 5.1, -0.4, -17.0, None, None, 9.3, None, None, 19.0, None,2022-09-17 19:00:00, None, None, None, None,38
None, 3.712, 19.34, None, None, None, None, 0.0, 0.0, 0.0, -18.0, None, 3.7, 3.7, -0.9, -18.0, None, None, 9.3, None, None, 19.0, None,2022-09-17 20:00:00, None, None, None, None,38
None, 3.27, 19.47, None, None, None, None, 0.0, 0.0, 0.0, -18.0, None, 3.3, 3.3, -0.7, -18.0, None, None, 9.3, None, None, 19.0, None,2022-09-17 21:00:00, None, None, None, None,38
None, 3.26, 19.47, None, None, None, None, 0.0, 0.0, 0.0, -18.0, None, 3.3, 3.1, -0.5, -18.0, None, None, 9.3, None, None, 19.0, None,2022-09-17 22:00:00, None, None, None, None,38
None, 3.279, 19.47, None, None, None, None, 0.0, 0.0, 0.0, -18.0, None, 3.3, 3.1, -0.5, -18.0, None, None, 9.3, None, None, 19.0, None,2022-09-17 23:00:00, None, None, None, None,38
None, 2.978, 19.56, None, None, None, None, 0.0, 0.0, 0.0, -18.0, None, 3.0, 3.0, -0.3, -18.0, None, None, 9.3, None, None, 20.0, None,2022-09-18 00:00:00, None, None, None, None,38
None, 2.303, 19.76, None, None, None, None, 0.0, 0.0, 0.0, -18.0, None, 2.3, 2.3, -0.2, -18.0, None, None, 9.3, None, None, 20.0, None,2022-09-18 01:00:00, None, None, None, None,38
None, 1.807, 19.91, None, None, None, None, 0.0, 0.0, 0.0, -19.0, None, 1.8, 1.8, -0.3, -19.0, None, None, 9.3, None, None, 20.0, None,2022-09-18 02:00:00, None, None, None, None,38
None, 1.526, 19.93, None, None, None, None, 0.0, 0.0, 0.0, -19.0, None, 1.5, 1.5, -0.2, -19.0, None, None, 9.3, None, None, 20.0, None,2022-09-18 03:00:00, None, None, None, None,38
None, 1.629, 19.96, None, None, None, None, 0.0, 0.0, 0.0, -19.0, None, 1.6, 1.5, -0.2, -19.0, None, None, 9.3, None, None, 20.0, None,2022-09-18 04:00:00, None, None, None, None,38
None, 1.478, 20.01, None, None, None, None, 0.0, 0.0, 0.0, -19.0, None, 1.5, 1.4, -0.1, -19.0, None, None, 9.3, None, None, 20.0, None,2022-09-18 05:00:00, None, None, None, None,38
None, 1.159, 20.1, None, None, None, None, 0.0, 0.0, 0.0, -19.0, None, 1.2, 1.2, -0.2, -19.0, None, None, 9.3, None, None, 20.0, None,2022-09-18 06:00:00, None, None, None, None,38
None, 1.375, 20.04, None, None, None, None, 0.0, 0.0, 0.0, -19.0, None, 1.4, 1.2, -0.1, -19.0, None, None, 1.4, None, None, 20.0, None,2022-09-18 07:00:00, None, None, None, None,38
None, 2.402, 19.73, None, None, None, None, 0.0, 0.0, 0.0, -18.0, None, 2.4, 1.2, -0.2, -18.0, None, None, 2.4, None, None, 20.0, None,2022-09-18 08:00:00, None, None, None, None,38
None, 6.948, 18.37, None, None, None, None, 0.0, 0.0, 0.0, -15.0, None, 6.9, 1.2, 0.5, -15.0, None, None, 6.9, None, None, 18.0, None,2022-09-18 09:00:00, None, None, None, None,38
None, 7.2, 18.29, None, None, None, None, 36.15, 0.11, 242.4, -15.0, None, 7.2, 1.2, 1.0, -15.0, None, None, 7.2, None, None, 18.0, None,2022-09-18 10:00:00, None, None, None, None,38
None, 8.29, 17.96, None, None, None, None, 14.09, 1.079, 192.6, -15.0, None, 8.3, 1.2, 1.0, -15.0, None, None, 8.3, None, None, 18.0, None,2022-09-18 11:00:00, None, None, None, None,38
None, 10.12, 17.41, None, None, None, None, 20.75, 3.298, 194.1, -14.0, None, 10.1, 1.2, 1.2, -14.0, None, None, 10.1, None, None, 17.0, None,2022-09-18 12:00:00, None, None, None, None,38
None, 12.18, 16.8, None, None, None, None, 23.15, 6.632, 189.5, -12.0, None, 12.2, 1.2, 1.0, -12.0, None, None, 12.2, None, None, 17.0, None,2022-09-18 13:00:00, None, None, None, None,38
None, 13.89, 16.28, None, None, None, None, 20.55, 8.03, 188.1, -11.0, None, 13.9, 1.2, 0.9, -11.0, None, None, 13.9, None, None, 16.0, None,2022-09-18 14:00:00, None, None, None, None,38
None, 14.82, 16.0, None, None, None, None, 20.99, 8.79, 191.3, -11.0, None, 14.8, 1.2, 0.5, -11.0, None, None, 14.9, None, None, 16.0, None,2022-09-18 15:00:00, None, None, None, None,38
None, 15.22, 15.88, None, None, None, None, 21.39, 7.13, 188.7, -10.0, None, 15.2, 1.2, 0.4, -10.0, None, None, 15.5, None, None, 16.0, None,2022-09-18 16:00:00, None, None, None, None,38
None, 15.27, 15.87, None, None, None, None, 23.52, 5.616, 186.8, -10.0, None, 15.3, 1.2, 0.2, -10.0, None, None, 15.7, None, None, 16.0, None,2022-09-18 17:00:00, None, None, None, None,38
None, 12.45, 16.72, None, None, None, None, 11.77, 0.792, 195.2, -12.0, None, 12.5, 1.2, -0.2, -12.0, None, None, 15.7, None, None, 17.0, None,2022-09-18 18:00:00, None, None, None, None,38
None, 10.22, 17.38, None, None, None, None, 0.198, 0.0, 311.4, -13.0, None, 10.2, 10.2, -0.8, -13.0, None, None, 12.5, None, None, 17.0, None,2022-09-18 19:00:00, None, None, None, None,38
None, 8.84, 17.8, None, None, None, None, 0.0, 0.0, 327.5, -14.0, None, 8.8, 8.8, -1.1, -14.0, None, None, 12.5, None, None, 18.0, None,2022-09-18 20:00:00, None, None, None, None,38
