pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,snwfl_amt_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,DEW_POINT,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,week_of_year
None, None, 1.156, 89.6, None, None, None, None, 0.0, 0.0, 0.0, 0.026, -1.0, None, 1.2, 0.9, 0.0, None, None, 2.3, None, None, 90.0, None,2022-09-17 00:00:00, 3.0, None, 2.776,38
None, None, 0.881, 92.5, None, None, None, None, 0.0, 0.0, 0.0, 0.023, 0.0, None, 0.9, 0.5, 0.0, None, None, 2.3, None, None, 93.0, None,2022-09-17 01:00:00, 3.0, None, 2.926,38
None, None, 0.788, 94.0, None, None, None, None, 0.0, 0.0, 0.0, 0.026, 0.0, None, 0.8, 0.5, 0.0, None, None, 2.3, None, None, 94.0, None,2022-09-17 02:00:00, 3.0, None, 2.795,38
None, None, 0.814, 94.8, None, None, None, None, 0.0, 0.0, 0.0, 0.046, 0.0, None, 0.8, 0.5, 0.0, None, None, 2.3, None, None, 95.0, None,2022-09-17 03:00:00, 3.0, None, 2.502,38
None, None, 0.746, 93.7, None, None, None, None, 0.0, 0.0, 0.0, 0.012, -1.0, None, 0.7, 0.5, 0.0, None, None, 2.3, None, None, 94.0, None,2022-09-17 04:00:00, 2.0, None, 2.394,38
None, None, 0.887, 87.8, None, None, None, None, 0.0, 0.0, 0.0, 0.035, -1.0, None, 0.9, 0.5, 0.0, None, None, 2.3, None, None, 88.0, None,2022-09-17 05:00:00, 2.0, None, 2.16,38
None, None, 0.823, 86.7, None, None, None, None, 0.0, 0.0, 0.0, 0.031, -1.0, None, 0.8, 0.5, 0.0, None, None, 2.3, None, None, 87.0, None,2022-09-17 06:00:00, 2.0, None, 1.927,38
None, None, 0.614, 89.4, None, None, None, None, 0.0, 0.0, 0.0, 0.009, -1.0, None, 0.6, 0.5, 0.0, None, None, 2.3, None, None, 89.0, None,2022-09-17 07:00:00, 2.0, None, 1.855,38
None, None, 0.885, 88.8, None, None, None, None, 0.0, 0.0, 0.0, 0.009, -1.0, None, 0.9, 0.5, -0.2, None, None, 1.5, None, None, 89.0, None,2022-09-17 08:00:00, 2.0, None, 1.562,38
None, None, 1.67, 83.1, None, None, None, None, 0.0, 0.0, 0.0, 0.01, -1.0, None, 1.7, 0.5, 0.1, None, None, 2.1, None, None, 83.0, None,2022-09-17 09:00:00, 2.0, None, 2.044,38
None, None, 3.661, 74.46, None, None, None, None, 0.0, 0.0, 0.0, 0.009, 0.0, None, 3.7, 0.5, -0.6, None, None, 5.0, None, None, 74.0, None,2022-09-17 10:00:00, 1.0, None, 0.902,38
None, None, 6.318, 64.67, None, None, None, None, 0.0, 0.0, 0.0, 0.007, 0.0, None, 6.3, 0.5, 0.6, None, None, 7.9, None, None, 65.0, None,2022-09-17 11:00:00, 2.0, None, 2.292,38
None, None, 7.65, 61.17, None, None, None, None, 0.0, 2.0, 0.0, 0.007, 0.0, None, 7.7, 0.5, 0.5, None, None, 7.9, None, None, 61.0, None,2022-09-17 12:00:00, 3.0, None, 3.334,38
None, None, 8.14, 56.56, None, None, None, None, 0.0, 2.0, 0.0, 0.013, 0.0, None, 8.1, 0.5, 0.3, None, None, 8.6, None, None, 57.0, None,2022-09-17 13:00:00, 4.0, None, 4.057,38
None, None, 9.06, 54.31, None, None, None, None, 0.0, 1.0, 0.0, 0.022, 0.0, None, 9.1, 0.5, 0.1, None, None, 9.8, None, None, 54.0, None,2022-09-17 14:00:00, 3.0, None, 3.048,38
None, None, 9.33, 57.59, None, None, None, None, 0.0, 0.0, 0.0, 0.021, 1.0, None, 9.3, 0.5, 0.2, None, None, 9.8, None, None, 58.0, None,2022-09-17 15:00:00, 6.0, None, 6.207,38
None, None, 8.9, 54.74, None, None, None, None, 0.0, 0.0, 0.0, 0.019, -1.0, None, 8.9, 0.5, 0.2, None, None, 9.8, None, None, 55.0, None,2022-09-17 16:00:00, 6.0, None, 5.853,38
None, None, 8.5, 53.53, None, None, None, None, 0.0, 0.0, 0.0, 0.016, -1.0, None, 8.5, 0.5, 0.0, None, None, 9.8, None, None, 54.0, None,2022-09-17 17:00:00, 6.0, None, 5.901,38
None, None, 7.595, 54.02, None, None, None, None, 0.0, 0.0, 0.0, 0.013, -2.0, None, 7.6, 0.5, 0.0, None, None, 9.8, None, None, 54.0, None,2022-09-17 18:00:00, 7.0, None, 6.701,38
None, None, 6.302, 54.7, None, None, None, None, 0.0, 1.0, 0.0, 0.015, -2.0, None, 6.3, 0.5, -0.2, None, None, 9.8, None, None, 55.0, None,2022-09-17 19:00:00, 7.0, None, 7.121,38
None, None, 5.298, 59.25, None, None, None, None, 0.0, 1.0, 0.0, 0.017, -2.0, None, 5.3, 4.9, -0.4, None, None, 5.7, None, None, 59.0, None,2022-09-17 20:00:00, 7.0, None, None,38
None, None, 4.669, 62.36, None, None, None, None, 0.0, 1.0, 0.0, 0.009, -2.0, None, 4.7, 4.4, -0.3, None, None, 5.7, None, None, 62.0, None,2022-09-17 21:00:00, 7.0, None, None,38
None, None, 4.271, 63.2, None, None, None, None, 0.0, 1.0, 0.0, 0.008, -2.0, None, 4.3, 4.0, -0.3, None, None, 5.7, None, None, 63.0, None,2022-09-17 22:00:00, 7.0, None, None,38
None, None, 3.923, 63.28, None, None, None, None, 0.0, -7.0, 0.0, 0.013, -2.0, None, 3.9, 3.7, -0.1, None, None, 5.7, None, None, 63.0, None,2022-09-17 23:00:00, 0.0, None, 0.108,38
None, None, 3.677, 66.4, None, None, None, None, 0.0, 0.0, 0.0, 0.009, -2.0, None, 3.7, 3.4, -0.2, None, None, 5.7, None, None, 66.0, None,2022-09-18 00:00:00, 0.0, None, 0.236,38
None, None, 3.278, 68.73, None, None, None, None, 0.0, 0.0, 0.0, 0.008, -2.0, None, 3.3, 3.1, -0.1, None, None, 5.7, None, None, 69.0, None,2022-09-18 01:00:00, 0.0, None, None,38
None, None, 3.047, 69.12, None, None, None, None, 0.0, 0.0, 0.0, 0.007, -2.0, None, 3.0, 2.9, -0.1, None, None, 5.7, None, None, 69.0, None,2022-09-18 02:00:00, 7.0, None, 6.991,38
None, None, 2.77, 71.95, None, None, None, None, 0.0, 7.0, 0.0, 0.012, -2.0, None, 2.8, 2.2, 0.0, None, None, 5.7, None, None, 72.0, None,2022-09-18 03:00:00, 7.0, None, 7.14,38
None, None, 2.912, 71.77, None, None, None, None, 0.0, 7.0, 0.0, 0.012, -2.0, None, 2.9, 2.2, -0.1, None, None, 5.7, None, None, 72.0, None,2022-09-18 04:00:00, 0.0, None, None,38
None, None, 3.146, 69.12, None, None, None, None, 0.0, 7.0, 0.0, 0.013, -2.0, None, 3.1, 2.2, 0.0, None, None, 5.7, None, None, 69.0, None,2022-09-18 05:00:00, 0.0, None, None,38
