WSPD_SCLR,time,week_of_year
1.11,2017-03-05 00:00:00,10
1.19,2017-03-05 01:00:00,10
1.633,2017-03-05 02:00:00,10
1.325,2017-03-05 03:00:00,10
0.724,2017-03-05 04:00:00,10
0.842,2017-03-05 05:00:00,10
0.855,2017-03-05 06:00:00,10
0.572,2017-03-05 07:00:00,10
0.642,2017-03-05 08:00:00,10
0.455,2017-03-05 09:00:00,10
0.894,2017-03-05 10:00:00,10
1.505,2017-03-05 11:00:00,10
1.152,2017-03-05 12:00:00,10
2.036,2017-03-05 13:00:00,10
2.073,2017-03-05 14:00:00,10
1.798,2017-03-05 15:00:00,10
1.581,2017-03-05 16:00:00,10
1.369,2017-03-05 17:00:00,10
1.019,2017-03-05 18:00:00,10
1.63,2017-03-05 19:00:00,10
1.939,2017-03-05 20:00:00,10
1.842,2017-03-05 21:00:00,10
2.35,2017-03-05 22:00:00,10
2.366,2017-03-05 23:00:00,10
2.152,2017-03-06 00:00:00,10
1.245,2017-03-06 01:00:00,10
1.214,2017-03-06 02:00:00,10
0.957,2017-03-06 03:00:00,10
2.059,2017-03-06 04:00:00,10
2.264,2017-03-06 05:00:00,10
2.128,2017-03-06 06:00:00,10
2.703,2017-03-06 07:00:00,10
3.249,2017-03-06 08:00:00,10
3.456,2017-03-06 09:00:00,10
3.21,2017-03-06 10:00:00,10
3.309,2017-03-06 11:00:00,10
3.704,2017-03-06 12:00:00,10
3.874,2017-03-06 13:00:00,10
4.078,2017-03-06 14:00:00,10
4.548,2017-03-06 15:00:00,10
4.662,2017-03-06 16:00:00,10
4.573,2017-03-06 17:00:00,10
5.026,2017-03-06 18:00:00,10
5.79,2017-03-06 19:00:00,10
5.592,2017-03-06 20:00:00,10
5.714,2017-03-06 21:00:00,10
5.947,2017-03-06 22:00:00,10
5.627,2017-03-06 23:00:00,10
5.093,2017-03-07 00:00:00,10
4.894,2017-03-07 01:00:00,10
4.709,2017-03-07 02:00:00,10
4.338,2017-03-07 03:00:00,10
4.929,2017-03-07 04:00:00,10
4.916,2017-03-07 05:00:00,10
4.788,2017-03-07 06:00:00,10
4.671,2017-03-07 07:00:00,10
4.403,2017-03-07 08:00:00,10
4.338,2017-03-07 09:00:00,10
3.732,2017-03-07 10:00:00,10
3.436,2017-03-07 11:00:00,10
3.215,2017-03-07 12:00:00,10
3.401,2017-03-07 13:00:00,10
3.154,2017-03-07 14:00:00,10
2.652,2017-03-07 15:00:00,10
2.468,2017-03-07 16:00:00,10
2.675,2017-03-07 17:00:00,10
2.124,2017-03-07 18:00:00,10
3.123,2017-03-07 19:00:00,10
3.759,2017-03-07 20:00:00,10
3.745,2017-03-07 21:00:00,10
4.007,2017-03-07 22:00:00,10
4.095,2017-03-07 23:00:00,10
4.045,2017-03-08 00:00:00,10
4.056,2017-03-08 01:00:00,10
3.143,2017-03-08 02:00:00,10
3.2,2017-03-08 03:00:00,10
2.984,2017-03-08 04:00:00,10
2.903,2017-03-08 05:00:00,10
2.582,2017-03-08 06:00:00,10
3.13,2017-03-08 07:00:00,10
3.155,2017-03-08 08:00:00,10
3.279,2017-03-08 09:00:00,10
3.046,2017-03-08 10:00:00,10
2.309,2017-03-08 11:00:00,10
1.988,2017-03-08 12:00:00,10
1.464,2017-03-08 13:00:00,10
1.927,2017-03-08 14:00:00,10
1.905,2017-03-08 15:00:00,10
1.816,2017-03-08 16:00:00,10
1.769,2017-03-08 17:00:00,10
0.938,2017-03-08 18:00:00,10
