pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,snwfl_amt_pst1hr,stn_pres,week_of_year
None, 16.3, None, None, None, None, None, None, None, -6999.0, None, 16.3, 15.4, -0.4, None, None, None, 21.3, None, None, -6999.0, None,2021-06-25 00:00:00, -6999.0, None, -6999.0, -6999.0,26
None, 16.76, None, None, None, None, None, None, None, -6999.0, None, 16.8, 15.4, -0.4, None, None, None, 21.3, None, None, -6999.0, None,2021-06-25 01:00:00, -6999.0, None, -6999.0, -6999.0,26
None, 16.03, None, None, None, None, None, None, None, -6999.0, None, 16.0, 15.4, -0.2, None, None, None, 21.3, None, None, -6999.0, None,2021-06-25 02:00:00, -6999.0, None, -6999.0, -6999.0,26
None, 16.07, None, None, None, None, None, None, None, -6999.0, None, 16.1, 15.4, -0.2, None, None, None, 21.3, None, None, -6999.0, None,2021-06-25 03:00:00, -6999.0, None, -6999.0, -6999.0,26
None, 15.57, None, None, None, None, None, None, None, -6999.0, None, 15.6, 15.4, 0.0, None, None, None, 21.3, None, None, -6999.0, None,2021-06-25 04:00:00, -6999.0, None, -6999.0, -6999.0,26
None, 16.72, None, None, None, None, None, None, None, -6999.0, None, 16.7, 15.4, -0.3, None, None, None, 21.3, None, None, -6999.0, None,2021-06-25 05:00:00, -6999.0, None, -6999.0, -6999.0,26
None, 16.28, None, None, None, None, None, None, None, -6999.0, None, 16.3, 15.4, -0.2, None, None, None, 21.3, None, None, -6999.0, None,2021-06-25 06:00:00, -6999.0, None, -6999.0, -6999.0,26
None, 18.55, None, None, None, None, None, None, None, -6999.0, None, 18.6, 16.2, -0.2, None, None, None, 18.6, None, None, -6999.0, None,2021-06-25 07:00:00, -6999.0, None, -6999.0, -6999.0,26
None, 20.58, None, None, None, None, None, None, None, -6999.0, None, 20.6, 16.2, -0.2, None, None, None, 20.6, None, None, -6999.0, None,2021-06-25 08:00:00, -6999.0, None, -6999.0, -6999.0,26
None, 21.88, None, None, None, None, None, None, None, -6999.0, None, 21.9, 16.2, 0.2, None, None, None, 21.9, None, None, -6999.0, None,2021-06-25 09:00:00, -6999.0, None, -6999.0, -6999.0,26
