pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,rel_hum,dwpt_temp,air_temp,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,snwfl_amt_pst1hr,time,snw_dpth,HEIGHT_OF_SNOW,stn_pres,week_of_year
None, 12.27, 84.8, 14.5, 85.0, 10.0, 12.3, 12.2, 1020.0, 0.0, 10.0, 925.0, None,2021-06-25 00:00:00, None, None, 925.0,26
None, 11.93, 87.8, 14.5, 88.0, 10.0, 11.9, 11.9, 1020.0, 0.0, 10.0, 925.0, None,2021-06-25 01:00:00, None, None, 925.0,26
None, 11.78, 87.5, 14.5, 88.0, 10.0, 11.8, 11.8, 1019.9, 0.0, 10.0, 925.0, None,2021-06-25 02:00:00, None, None, 925.0,26
None, 11.42, 88.9, 14.5, 89.0, 10.0, 11.4, 11.4, 1019.9, 0.0, 10.0, 925.0, None,2021-06-25 03:00:00, None, None, 925.0,26
None, 11.51, 88.6, 14.5, 89.0, 10.0, 11.5, 11.4, 1019.8, 0.0, 10.0, 925.0, None,2021-06-25 04:00:00, None, None, 925.0,26
None, 11.66, 87.6, 14.5, 88.0, 10.0, 11.7, 11.4, 1019.8, 0.0, 10.0, 925.0, None,2021-06-25 05:00:00, None, None, 925.0,26
None, 11.95, 86.4, 14.5, 86.0, 10.0, 12.0, 11.4, 1020.9, 0.0, 10.0, 926.0, None,2021-06-25 06:00:00, None, None, 926.0,26
None, 12.57, 85.0, 12.5, 85.0, 10.0, 12.6, 11.9, 1020.9, 0.0, 10.0, 926.0, None,2021-06-25 07:00:00, None, None, 926.0,26
None, 13.15, 79.81, 13.5, 80.0, 10.0, 13.2, 11.9, 1022.0, 0.0, 10.0, 927.0, None,2021-06-25 08:00:00, None, None, 927.0,26
None, 14.57, 78.13, 14.5, 78.0, 11.0, 14.6, 11.9, 1021.9, 0.0, 11.0, 927.0, None,2021-06-25 09:00:00, None, None, 927.0,26
None, 15.85, 73.55, 15.8, 74.0, 11.0, 15.9, 11.9, 1022.9, 0.0, 11.0, 928.0, None,2021-06-25 10:00:00, None, None, 928.0,26
None, 17.57, 67.57, 17.5, 68.0, 12.0, 17.6, 11.9, 1022.8, 0.0, 12.0, 928.0, None,2021-06-25 11:00:00, None, None, 928.0,26
None, 20.08, 57.02, 20.0, 57.0, 12.0, 20.1, 11.9, 1023.7, 0.0, 12.0, 929.0, None,2021-06-25 12:00:00, None, None, 929.0,26
0.4, 22.7, 47.8, 22.9, 48.0, 11.0, 22.7, 11.9, 1023.4, 0.0, 11.0, 929.0, None,2021-06-25 13:00:00, None, None, 929.0,26
0.2, 23.83, 46.76, 24.3, 47.0, 12.0, 23.8, 11.9, 1024.5, 0.0, 12.0, 930.0, None,2021-06-25 14:00:00, None, None, 930.0,26
0.2, 24.35, 45.52, 24.7, 46.0, 12.0, 24.4, 11.9, 1024.4, 0.1, 12.0, 930.0, None,2021-06-25 15:00:00, None, None, 930.0,26
0.9, 25.81, 45.62, 26.0, 46.0, 13.0, 25.8, 11.9, 1023.2, 0.7, 13.0, 929.0, None,2021-06-25 16:00:00, None, None, 929.0,26
None, 25.1, 46.07, 26.2, 46.0, 13.0, 25.1, 11.9, 1024.3, -0.6, 13.0, 930.0, None,2021-06-25 17:00:00, None, None, 930.0,26
None, 25.4, 41.95, 26.2, 42.0, 11.0, 25.4, 11.9, 1023.2, -0.1, 11.0, 929.0, None,2021-06-25 18:00:00, None, None, 929.0,26
None, 21.54, 56.02, 25.5, 56.0, 12.0, 21.5, 21.6, 1024.6, -0.1, 12.0, 930.0, None,2021-06-25 19:00:00, None, None, 930.0,26
