pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,rel_hum,max_wnd_spd_10m_pst1hr,avg_wnd_spd_10m_pst10mts,dwpt_temp,air_temp,min_air_temp_snc_last_reset,DEW_POINT,pcpn_amt_pst1hr,avg_wnd_dir_10m_pst10mts,snwfl_amt_pst1hr,time,snw_dpth,HEIGHT_OF_SNOW,stn_pres,week_of_year
None, 15.86, 71.11, 25.0, 71.0, None, None, 11.0, 15.9, 15.9, 11.0, -0.5, None, None,2021-06-25 00:00:00, None, None, None,26
None, 15.09, 75.78, 25.0, 76.0, None, None, 11.0, 15.1, 14.9, 11.0, -0.6, None, None,2021-06-25 01:00:00, None, None, None,26
None, 14.76, 76.86, 25.0, 77.0, None, None, 11.0, 14.8, 14.6, 11.0, -0.5, None, None,2021-06-25 02:00:00, None, None, None,26
None, 14.42, 76.38, 25.0, 76.0, None, None, 10.0, 14.4, 13.8, 10.0, -0.3, None, None,2021-06-25 03:00:00, None, None, None,26
None, 13.21, 78.7, 25.0, 79.0, None, None, 10.0, 13.2, 13.2, 10.0, -0.2, None, None,2021-06-25 04:00:00, None, None, None,26
None, 12.74, 80.4, 25.0, 80.0, None, None, 10.0, 12.7, 12.7, 10.0, -0.2, None, None,2021-06-25 05:00:00, None, None, None,26
None, 12.38, 85.3, 25.0, 85.0, None, None, 10.0, 12.4, 12.3, 10.0, -0.2, None, None,2021-06-25 06:00:00, None, None, None,26
None, 15.1, 80.8, 15.0, 81.0, None, None, 12.0, 15.1, 12.3, 12.0, -0.7, None, None,2021-06-25 07:00:00, None, None, None,26
None, 19.11, 66.8, 19.0, 67.0, None, None, 13.0, 19.1, 12.3, 13.0, -0.4, None, None,2021-06-25 08:00:00, None, None, None,26
None, 19.66, 63.56, 21.4, 64.0, None, None, 12.0, 19.7, 12.3, 12.0, 1.4, None, None,2021-06-25 09:00:00, None, None, None,26
None, 22.14, 56.9, 22.1, 57.0, None, None, 13.0, 22.1, 12.3, 13.0, 1.3, None, None,2021-06-25 10:00:00, None, None, None,26
None, 21.11, 57.83, 22.6, 58.0, None, None, 12.0, 21.1, 12.3, 12.0, 1.5, None, None,2021-06-25 11:00:00, None, None, None,26
None, 22.97, 48.84, 23.3, 49.0, None, None, 11.0, 23.0, 12.3, 11.0, 0.3, None, None,2021-06-25 12:00:00, None, None, None,26
None, 24.0, 51.1, 24.4, 51.0, None, None, 13.0, 24.0, 12.3, 13.0, 0.4, None, None,2021-06-25 13:00:00, None, None, None,26
None, 25.64, 46.31, 26.0, 46.0, None, None, 13.0, 25.6, 12.3, 13.0, 0.5, None, None,2021-06-25 14:00:00, None, None, None,26
None, 27.8, 34.58, 28.7, 35.0, None, None, 11.0, 27.8, 12.3, 11.0, 1.6, None, None,2021-06-25 15:00:00, None, None, None,26
None, 28.49, 41.71, 29.1, 42.0, None, None, 14.0, 28.5, 12.3, 14.0, 0.9, None, None,2021-06-25 16:00:00, None, None, None,26
None, 28.24, 44.15, 29.1, 44.0, None, None, 15.0, 28.2, 12.3, 15.0, -0.8, None, None,2021-06-25 17:00:00, None, None, None,26
None, 25.74, 54.5, 29.1, 55.0, None, None, 16.0, 25.7, 12.3, 16.0, -0.9, None, None,2021-06-25 18:00:00, None, None, None,26
None, 25.44, 54.44, 25.7, 54.0, None, None, 15.0, 25.4, 24.9, 15.0, -0.6, None, None,2021-06-25 19:00:00, None, None, None,26
None, 26.74, 48.03, 27.9, 48.0, None, None, 15.0, 26.7, 24.5, 15.0, -0.9, None, None,2021-06-25 20:00:00, None, None, None,26
None, 23.81, 58.73, 27.9, 59.0, None, None, 15.0, 23.8, 22.0, 15.0, -0.4, None, None,2021-06-25 21:00:00, None, None, None,26
None, 19.51, 69.4, 27.9, 69.0, None, None, 14.0, 19.5, 19.5, 14.0, -0.8, None, None,2021-06-25 22:00:00, None, None, None,26
None, 19.23, 68.35, 27.9, 68.0, None, None, 13.0, 19.2, 18.9, 13.0, -1.1, None, None,2021-06-25 23:00:00, None, None, None,26
None, 17.41, 73.55, 27.9, 74.0, None, None, 13.0, 17.4, 17.5, 13.0, -0.9, None, None,2021-06-26 00:00:00, None, None, None,26
None, 16.12, 77.2, 27.9, 77.0, None, None, 12.0, 16.1, 16.1, 12.0, -0.5, None, None,2021-06-26 01:00:00, None, None, None,26
None, 16.09, 77.54, 27.9, 78.0, None, None, 12.0, 16.1, 15.7, 12.0, -0.6, None, None,2021-06-26 02:00:00, None, None, None,26
None, 16.6, 76.4, 27.9, 76.0, None, None, 12.0, 16.6, 15.7, 12.0, -0.5, None, None,2021-06-26 03:00:00, None, None, None,26
None, 16.35, 79.88, 27.9, 80.0, None, None, 13.0, 16.4, 15.7, 13.0, -0.2, None, None,2021-06-26 04:00:00, None, None, None,26
None, 16.76, 80.5, 27.9, 81.0, None, None, 13.0, 16.8, 15.7, 13.0, -0.1, None, None,2021-06-26 05:00:00, None, None, None,26
