pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,rel_hum,dwpt_temp,air_temp,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,snwfl_amt_pst1hr,time,snw_dpth,stn_pres,week_of_year
0.0, 15.7, 62.19, 22.0, 62.0, 8.0, 15.7, 15.7, 1024.6, 0.0, 8.0, 927.0, 0.0,2021-06-25 00:00:00, -6999.0, 927.0,26
0.0, 15.05, 64.74, 22.0, 65.0, 8.0, 15.1, 15.0, 1024.6, 0.0, 8.0, 927.0, 0.0,2021-06-25 01:00:00, -6999.0, 927.0,26
0.0, 13.76, 70.43, 22.0, 70.0, 8.0, 13.8, 13.7, 1025.8, 0.0, 8.0, 928.0, 0.0,2021-06-25 02:00:00, -6999.0, 928.0,26
0.0, 13.2, 73.15, 22.0, 73.0, 9.0, 13.2, 13.1, 1025.9, 0.0, 9.0, 928.0, 0.0,2021-06-25 03:00:00, -6999.0, 928.0,26
0.0, 12.44, 76.61, 22.0, 77.0, 9.0, 12.4, 12.2, 1025.8, 0.0, 9.0, 928.0, 0.0,2021-06-25 04:00:00, -6999.0, 928.0,26
0.0, 11.75, 80.5, 22.0, 81.0, 8.0, 11.8, 11.8, 1025.8, 0.0, 8.0, 928.0, 0.0,2021-06-25 05:00:00, -6999.0, 928.0,26
0.0, 11.9, 81.4, 22.0, 81.0, 9.0, 11.9, 11.6, 1025.8, 0.0, 9.0, 928.0, 0.0,2021-06-25 06:00:00, -6999.0, 928.0,26
0.0, 13.05, 78.35, 13.3, 78.0, 10.0, 13.1, 11.9, 1026.8, 0.0, 10.0, 929.0, 0.0,2021-06-25 07:00:00, -6999.0, 929.0,26
0.0, 15.39, 71.13, 15.4, 71.0, 10.0, 15.4, 11.9, 1026.7, 0.0, 10.0, 929.0, 0.0,2021-06-25 08:00:00, -6999.0, 929.0,26
0.0, 17.29, 60.02, 17.5, 60.0, 10.0, 17.3, 11.9, 1026.6, 0.0, 10.0, 929.0, 0.0,2021-06-25 09:00:00, -6999.0, 929.0,26
0.0, 18.91, 58.01, 19.0, 58.0, 11.0, 18.9, 11.9, 1026.5, 0.0, 11.0, 929.0, 0.0,2021-06-25 10:00:00, -6999.0, 929.0,26
0.0, 20.22, 55.36, 20.3, 55.0, 11.0, 20.2, 11.9, 1027.6, 0.0, 11.0, 930.0, 0.0,2021-06-25 11:00:00, -6999.0, 930.0,26
0.0, 21.96, 53.46, 22.4, 53.0, 12.0, 22.0, 11.9, 1026.5, 0.0, 12.0, 929.0, 0.0,2021-06-25 12:00:00, -6999.0, 929.0,26
0.0, 23.51, 49.13, 23.9, 49.0, 12.0, 23.5, 11.9, 1026.4, 0.0, 12.0, 929.0, 0.0,2021-06-25 13:00:00, -6999.0, 929.0,26
0.0, 24.96, 46.57, 25.0, 47.0, 13.0, 25.0, 11.9, 1025.3, 0.0, 13.0, 928.0, 0.0,2021-06-25 14:00:00, -6999.0, 928.0,26
0.0, 25.51, 44.86, 26.0, 45.0, 13.0, 25.5, 11.9, 1026.4, 0.0, 13.0, 929.0, 0.0,2021-06-25 15:00:00, -6999.0, 929.0,26
0.0, 27.46, 41.29, 27.4, 41.0, 13.0, 27.5, 11.9, 1025.2, 0.0, 13.0, 928.0, 0.0,2021-06-25 16:00:00, -6999.0, 928.0,26
0.0, 27.71, 40.98, 27.9, 41.0, 14.0, 27.7, 11.9, 1024.1, 0.0, 14.0, 927.0, 0.0,2021-06-25 17:00:00, -6999.0, 927.0,26
0.0, 28.06, 40.59, 28.2, 41.0, 13.0, 28.1, 11.9, 1024.0, 0.0, 13.0, 927.0, 0.0,2021-06-25 18:00:00, -6999.0, 927.0,26
0.0, 27.8, 40.87, 28.3, 41.0, 13.0, 27.8, 27.6, 1024.0, 0.0, 13.0, 927.0, 0.0,2021-06-25 19:00:00, -6999.0, 927.0,26
0.0, 27.12, 42.52, 28.3, 43.0, 13.0, 27.1, 27.1, 1023.8, 0.0, 13.0, 927.0, 0.0,2021-06-25 20:00:00, -6999.0, 927.0,26
0.0, 26.09, 45.75, 28.3, 46.0, 13.0, 26.1, 26.1, 1023.8, 0.0, 13.0, 927.0, 0.0,2021-06-25 21:00:00, -6999.0, 927.0,26
0.0, 22.85, 56.86, 28.3, 57.0, 14.0, 22.9, 22.9, 1025.0, 0.0, 14.0, 928.0, 0.0,2021-06-25 22:00:00, -6999.0, 928.0,26
0.0, 21.07, 63.63, 28.3, 64.0, 14.0, 21.1, 20.9, 1025.1, 0.0, 14.0, 928.0, 0.0,2021-06-25 23:00:00, -6999.0, 928.0,26
0.0, 20.58, 64.09, 28.3, 64.0, 14.0, 20.6, 20.1, 1024.9, 0.0, 14.0, 928.0, 0.0,2021-06-26 00:00:00, -6999.0, 928.0,26
0.0, 19.47, 68.27, 28.3, 68.0, 14.0, 19.5, 19.1, 1024.9, 0.0, 14.0, 928.0, 0.0,2021-06-26 01:00:00, -6999.0, 928.0,26
0.0, 18.69, 72.08, 28.3, 72.0, 13.0, 18.7, 18.5, 1024.9, 0.0, 13.0, 928.0, 0.0,2021-06-26 02:00:00, -6999.0, 928.0,26
0.0, 17.62, 75.54, 28.3, 76.0, 13.0, 17.6, 17.4, 1024.9, 0.0, 13.0, 928.0, 0.0,2021-06-26 03:00:00, -6999.0, 928.0,26
0.0, 16.31, 80.7, 28.3, 81.0, 13.0, 16.3, 16.3, 1026.0, 0.0, 13.0, 929.0, 0.0,2021-06-26 04:00:00, -6999.0, 929.0,26
0.0, 15.81, 82.8, 28.3, 83.0, 13.0, 15.8, 15.6, 1026.0, 0.0, 13.0, 929.0, 0.0,2021-06-26 05:00:00, -6999.0, 929.0,26
0.0, 15.82, 84.5, 28.3, 85.0, 13.0, 15.8, 15.6, 1026.0, 0.0, 13.0, 929.0, 0.0,2021-06-26 06:00:00, -6999.0, 929.0,26
0.0, 16.81, 80.5, 16.7, 81.0, 14.0, 16.8, 15.6, 1025.9, 0.0, 14.0, 929.0, 0.0,2021-06-26 07:00:00, -6999.0, 929.0,26
