air_temp,CURRENT_AIR_TEMPERATURE1,min_air_temp_snc_last_reset,max_air_temp_snc_last_reset,rel_hum,time,dwpt_temp,week_of_year
17.1, 17.1, 17.1, 27.6, -6999.0,2021-06-25 00:00:00, -6999.0,26
16.8, 16.83, 16.8, 27.6, -6999.0,2021-06-25 01:00:00, -6999.0,26
16.9, 16.86, 16.8, 27.6, -6999.0,2021-06-25 02:00:00, -6999.0,26
15.8, 15.8, 15.8, 27.6, -6999.0,2021-06-25 03:00:00, -6999.0,26
14.9, 14.85, 14.9, 27.6, -6999.0,2021-06-25 04:00:00, -6999.0,26
14.6, 14.6, 14.6, 27.6, -6999.0,2021-06-25 05:00:00, -6999.0,26
15.8, 15.75, 14.4, 27.6, -6999.0,2021-06-25 06:00:00, -6999.0,26
23.2, 23.15, 15.7, 23.1, -6999.0,2021-06-25 07:00:00, -6999.0,26
25.4, 25.37, 15.7, 25.4, -6999.0,2021-06-25 08:00:00, -6999.0,26
26.9, 26.86, 15.7, 26.8, -6999.0,2021-06-25 09:00:00, -6999.0,26
28.7, 28.69, 15.7, 28.7, -6999.0,2021-06-25 10:00:00, -6999.0,26
29.2, 29.18, 15.7, 29.2, -6999.0,2021-06-25 11:00:00, -6999.0,26
30.5, 30.46, 15.7, 30.5, -6999.0,2021-06-25 12:00:00, -6999.0,26
31.3, 31.26, 15.7, 31.2, -6999.0,2021-06-25 13:00:00, -6999.0,26
32.5, 32.48, 15.7, 32.5, -6999.0,2021-06-25 14:00:00, -6999.0,26
33.3, 33.32, 15.7, 33.3, -6999.0,2021-06-25 15:00:00, -6999.0,26
33.8, 33.83, 15.7, 33.8, -6999.0,2021-06-25 16:00:00, -6999.0,26
34.6, 34.61, 15.7, 34.6, -6999.0,2021-06-25 17:00:00, -6999.0,26
34.9, 34.93, 15.7, 35.0, -6999.0,2021-06-25 18:00:00, -6999.0,26
34.7, 34.65, 34.7, 34.9, -6999.0,2021-06-25 19:00:00, -6999.0,26
33.3, 33.32, 33.4, 34.9, -6999.0,2021-06-25 20:00:00, -6999.0,26
30.6, 30.64, 30.7, 34.9, -6999.0,2021-06-25 21:00:00, -6999.0,26
26.2, 26.17, 26.2, 34.9, -6999.0,2021-06-25 22:00:00, -6999.0,26
23.1, 23.13, 23.2, 34.9, -6999.0,2021-06-25 23:00:00, -6999.0,26
21.5, 21.47, 21.5, 34.9, -6999.0,2021-06-26 00:00:00, -6999.0,26
21.1, 21.12, 21.1, 34.9, -6999.0,2021-06-26 01:00:00, -6999.0,26
20.1, 20.11, 20.1, 34.9, -6999.0,2021-06-26 02:00:00, -6999.0,26
19.1, 19.12, 19.1, 34.9, -6999.0,2021-06-26 03:00:00, -6999.0,26
18.5, 18.46, 18.5, 34.9, -6999.0,2021-06-26 04:00:00, -6999.0,26
17.9, 17.87, 17.9, 34.9, -6999.0,2021-06-26 05:00:00, -6999.0,26
19.4, 19.38, 17.6, 34.9, -6999.0,2021-06-26 06:00:00, -6999.0,26
27.3, 27.34, 19.3, 27.2, -6999.0,2021-06-26 07:00:00, -6999.0,26
30.6, 30.6, 19.3, 30.5, -6999.0,2021-06-26 08:00:00, -6999.0,26
34.0, 33.96, 19.3, 33.9, -6999.0,2021-06-26 09:00:00, -6999.0,26
37.2, 37.16, 19.3, 37.1, -6999.0,2021-06-26 10:00:00, -6999.0,26
38.1, 38.12, 19.3, 38.1, -6999.0,2021-06-26 11:00:00, -6999.0,26
38.5, 38.51, 19.3, 38.5, -6999.0,2021-06-26 12:00:00, -6999.0,26
39.4, 39.42, 19.3, 39.4, -6999.0,2021-06-26 13:00:00, -6999.0,26
40.4, 40.42, 19.3, 40.4, -6999.0,2021-06-26 14:00:00, -6999.0,26
41.1, 41.1, 19.3, 41.1, -6999.0,2021-06-26 15:00:00, -6999.0,26
41.6, 41.59, 19.3, 41.6, -6999.0,2021-06-26 16:00:00, -6999.0,26
42.0, 41.96, 19.3, 42.0, -6999.0,2021-06-26 17:00:00, -6999.0,26
41.5, 41.45, 19.3, 42.2, -6999.0,2021-06-26 18:00:00, -6999.0,26
38.9, 38.9, 38.9, 41.5, -6999.0,2021-06-26 19:00:00, -6999.0,26
37.1, 37.1, 37.1, 41.5, -6999.0,2021-06-26 20:00:00, -6999.0,26
35.4, 35.4, 35.4, 41.5, -6999.0,2021-06-26 21:00:00, -6999.0,26
30.0, 29.97, 30.1, 41.5, -6999.0,2021-06-26 22:00:00, -6999.0,26
25.4, 25.39, 25.4, 41.5, -6999.0,2021-06-26 23:00:00, -6999.0,26
23.1, 23.06, 23.1, 41.5, -6999.0,2021-06-27 00:00:00, -6999.0,26
21.5, 21.49, 21.5, 41.5, -6999.0,2021-06-27 01:00:00, -6999.0,26
20.5, 20.48, 20.5, 41.5, -6999.0,2021-06-27 02:00:00, -6999.0,26
19.5, 19.52, 19.5, 41.5, -6999.0,2021-06-27 03:00:00, -6999.0,26
18.6, 18.56, 18.6, 41.5, -6999.0,2021-06-27 04:00:00, -6999.0,26
17.8, 17.82, 17.8, 41.5, -6999.0,2021-06-27 05:00:00, -6999.0,26
19.3, 19.29, 17.5, 41.5, -6999.0,2021-06-27 06:00:00, -6999.0,26
28.3, 28.31, 19.2, 28.2, -6999.0,2021-06-27 07:00:00, -6999.0,26
34.8, 34.84, 19.2, 34.8, -6999.0,2021-06-27 08:00:00, -6999.0,26
39.0, 39.04, 19.2, 39.0, -6999.0,2021-06-27 09:00:00, -6999.0,26
41.7, 41.67, 19.2, 41.6, -6999.0,2021-06-27 10:00:00, -6999.0,26
42.0, 41.96, 19.2, 42.1, -6999.0,2021-06-27 11:00:00, -6999.0,26
41.7, 41.72, 19.2, 42.1, -6999.0,2021-06-27 12:00:00, -6999.0,26
43.0, 42.95, 19.2, 43.0, -6999.0,2021-06-27 13:00:00, -6999.0,26
43.0, 43.0, 19.2, 43.0, -6999.0,2021-06-27 14:00:00, -6999.0,26
43.6, 43.61, 19.2, 43.6, -6999.0,2021-06-27 15:00:00, -6999.0,26
43.7, 43.71, 19.2, 43.7, -6999.0,2021-06-27 16:00:00, -6999.0,26
44.9, 44.86, 19.2, 44.9, -6999.0,2021-06-27 17:00:00, -6999.0,26
44.8, 44.77, 19.2, 44.9, -6999.0,2021-06-27 18:00:00, -6999.0,26
44.6, 44.6, 44.6, 44.8, -6999.0,2021-06-27 19:00:00, -6999.0,26
42.9, 42.94, 43.0, 44.8, -6999.0,2021-06-27 20:00:00, -6999.0,26
39.7, 39.67, 39.8, 44.8, -6999.0,2021-06-27 21:00:00, -6999.0,26
32.8, 32.81, 32.9, 44.8, -6999.0,2021-06-27 22:00:00, -6999.0,26
28.1, 28.11, 28.2, 44.8, -6999.0,2021-06-27 23:00:00, -6999.0,26
25.8, 25.75, 25.8, 44.8, -6999.0,2021-06-28 00:00:00, -6999.0,26
24.3, 24.25, 24.3, 44.8, -6999.0,2021-06-28 01:00:00, -6999.0,26
23.4, 23.35, 23.4, 44.8, -6999.0,2021-06-28 02:00:00, -6999.0,26
22.4, 22.37, 22.4, 44.8, -6999.0,2021-06-28 03:00:00, -6999.0,26
21.4, 21.43, 21.5, 44.8, -6999.0,2021-06-28 04:00:00, -6999.0,26
20.6, 20.61, 20.6, 44.8, -6999.0,2021-06-28 05:00:00, -6999.0,26
21.8, 21.76, 20.4, 44.8, -6999.0,2021-06-28 06:00:00, -6999.0,26
29.6, 29.56, 21.7, 29.4, -6999.0,2021-06-28 07:00:00, -6999.0,26
35.8, 35.79, 21.7, 35.7, -6999.0,2021-06-28 08:00:00, -6999.0,26
40.1, 40.06, 21.7, 40.0, -6999.0,2021-06-28 09:00:00, -6999.0,26
41.9, 41.91, 21.7, 41.9, -6999.0,2021-06-28 10:00:00, -6999.0,26
42.7, 42.69, 21.7, 43.1, -6999.0,2021-06-28 11:00:00, -6999.0,26
42.2, 42.2, 21.7, 43.1, -6999.0,2021-06-28 12:00:00, -6999.0,26
42.4, 42.37, 21.7, 43.1, -6999.0,2021-06-28 13:00:00, -6999.0,26
43.0, 42.95, 21.7, 43.1, -6999.0,2021-06-28 14:00:00, -6999.0,26
43.8, 43.81, 21.7, 43.8, -6999.0,2021-06-28 15:00:00, -6999.0,26
45.0, 45.03, 21.7, 45.0, -6999.0,2021-06-28 16:00:00, -6999.0,26
45.8, 45.84, 21.7, 45.8, -6999.0,2021-06-28 17:00:00, -6999.0,26
46.0, 45.96, 21.7, 46.0, -6999.0,2021-06-28 18:00:00, -6999.0,26
45.4, 45.4, 45.4, 46.0, -6999.0,2021-06-28 19:00:00, -6999.0,26
43.2, 43.23, 43.3, 46.0, -6999.0,2021-06-28 20:00:00, -6999.0,26
39.3, 39.28, 39.4, 46.0, -6999.0,2021-06-28 21:00:00, -6999.0,26
33.5, 33.48, 33.6, 46.0, -6999.0,2021-06-28 22:00:00, -6999.0,26
30.0, 29.97, 30.0, 46.0, -6999.0,2021-06-28 23:00:00, -6999.0,26
28.7, 28.68, 28.7, 46.0, -6999.0,2021-06-29 00:00:00, -6999.0,26
27.4, 27.4, 27.4, 46.0, -6999.0,2021-06-29 01:00:00, -6999.0,26
26.5, 26.49, 26.5, 46.0, -6999.0,2021-06-29 02:00:00, -6999.0,26
25.1, 25.08, 25.1, 46.0, -6999.0,2021-06-29 03:00:00, -6999.0,26
23.6, 23.63, 23.7, 46.0, -6999.0,2021-06-29 04:00:00, -6999.0,26
22.2, 22.17, 22.2, 46.0, -6999.0,2021-06-29 05:00:00, -6999.0,26
22.7, 22.67, 21.7, 46.0, -6999.0,2021-06-29 06:00:00, -6999.0,26
30.3, 30.31, 22.6, 30.2, -6999.0,2021-06-29 07:00:00, -6999.0,26
37.0, 36.96, 22.6, 36.9, -6999.0,2021-06-29 08:00:00, -6999.0,26
42.1, 42.13, 22.6, 42.1, -6999.0,2021-06-29 09:00:00, -6999.0,26
44.6, 44.62, 22.6, 44.6, -6999.0,2021-06-29 10:00:00, -6999.0,26
45.3, 45.3, 22.6, 45.3, -6999.0,2021-06-29 11:00:00, -6999.0,26
45.6, 45.57, 22.6, 45.6, -6999.0,2021-06-29 12:00:00, -6999.0,26
46.2, 46.16, 22.6, 46.1, -6999.0,2021-06-29 13:00:00, -6999.0,26
46.8, 46.8, 22.6, 46.9, -6999.0,2021-06-29 14:00:00, -6999.0,26
46.6, 46.61, 22.6, 46.9, -6999.0,2021-06-29 15:00:00, -6999.0,26
46.6, 46.63, 22.6, 46.9, -6999.0,2021-06-29 16:00:00, -6999.0,26
47.2, 47.2, 22.6, 47.3, -6999.0,2021-06-29 17:00:00, -6999.0,26
45.7, 45.66, 22.6, 47.3, -6999.0,2021-06-29 18:00:00, -6999.0,26
44.5, 44.49, 44.2, 45.8, -6999.0,2021-06-29 19:00:00, -6999.0,26
39.5, 39.53, 39.6, 45.8, -6999.0,2021-06-29 20:00:00, -6999.0,26
34.3, 34.28, 34.4, 45.8, -6999.0,2021-06-29 21:00:00, -6999.0,26
31.5, 31.54, 31.6, 45.8, -6999.0,2021-06-29 22:00:00, -6999.0,26
29.7, 29.68, 29.7, 45.8, -6999.0,2021-06-29 23:00:00, -6999.0,26
28.3, 28.33, 28.3, 45.8, -6999.0,2021-06-30 00:00:00, -6999.0,26
27.0, 27.01, 27.0, 45.8, -6999.0,2021-06-30 01:00:00, -6999.0,26
25.8, 25.79, 25.8, 45.8, -6999.0,2021-06-30 02:00:00, -6999.0,26
24.7, 24.66, 24.7, 45.8, -6999.0,2021-06-30 03:00:00, -6999.0,26
23.8, 23.75, 23.8, 45.8, -6999.0,2021-06-30 04:00:00, -6999.0,26
22.8, 22.78, 22.8, 45.8, -6999.0,2021-06-30 05:00:00, -6999.0,26
23.4, 23.37, 22.5, 45.8, -6999.0,2021-06-30 06:00:00, -6999.0,26
29.6, 29.56, 23.3, 29.4, -6999.0,2021-06-30 07:00:00, -6999.0,26
36.1, 36.12, 23.3, 36.0, -6999.0,2021-06-30 08:00:00, -6999.0,26
41.3, 41.25, 23.3, 41.2, -6999.0,2021-06-30 09:00:00, -6999.0,26
43.6, 43.56, 23.3, 43.6, -6999.0,2021-06-30 10:00:00, -6999.0,26
43.0, 43.0, 23.3, 43.6, -6999.0,2021-06-30 11:00:00, -6999.0,26
43.7, 43.65, 23.3, 43.6, -6999.0,2021-06-30 12:00:00, -6999.0,26
44.9, 44.88, 23.3, 44.9, -6999.0,2021-06-30 13:00:00, -6999.0,26
45.5, 45.46, 23.3, 45.5, -6999.0,2021-06-30 14:00:00, -6999.0,26
45.4, 45.35, 23.3, 45.5, -6999.0,2021-06-30 15:00:00, -6999.0,26
45.8, 45.79, 23.3, 45.8, -6999.0,2021-06-30 16:00:00, -6999.0,26
45.8, 45.84, 23.3, 45.9, -6999.0,2021-06-30 17:00:00, -6999.0,26
45.8, 45.77, 23.3, 45.9, -6999.0,2021-06-30 18:00:00, -6999.0,26
42.8, 42.77, 42.8, 45.8, -6999.0,2021-06-30 19:00:00, -6999.0,26
39.7, 39.72, 39.8, 45.8, -6999.0,2021-06-30 20:00:00, -6999.0,26
36.2, 36.24, 36.3, 45.8, -6999.0,2021-06-30 21:00:00, -6999.0,26
31.4, 31.4, 31.5, 45.8, -6999.0,2021-06-30 22:00:00, -6999.0,26
28.7, 28.66, 28.7, 45.8, -6999.0,2021-06-30 23:00:00, -6999.0,26
27.0, 27.02, 27.0, 45.8, -6999.0,2021-07-01 00:00:00, -6999.0,26
25.3, 25.27, 25.3, 45.8, -6999.0,2021-07-01 01:00:00, -6999.0,26
23.8, 23.84, 23.9, 45.8, -6999.0,2021-07-01 02:00:00, -6999.0,26
22.5, 22.45, 22.5, 45.8, -6999.0,2021-07-01 03:00:00, -6999.0,26
21.2, 21.17, 21.2, 45.8, -6999.0,2021-07-01 04:00:00, -6999.0,26
20.1, 20.12, 20.2, 45.8, -6999.0,2021-07-01 05:00:00, -6999.0,26
19.7, 19.65, 19.5, 45.8, -6999.0,2021-07-01 06:00:00, -6999.0,26
22.7, 22.65, 19.6, 22.6, -6999.0,2021-07-01 07:00:00, -6999.0,26
25.3, 25.34, 19.6, 25.3, -6999.0,2021-07-01 08:00:00, -6999.0,26
27.7, 27.7, 19.6, 27.7, -6999.0,2021-07-01 09:00:00, -6999.0,26
28.8, 28.82, 19.6, 28.8, -6999.0,2021-07-01 10:00:00, -6999.0,26
32.2, 32.2, 19.6, 32.2, -6999.0,2021-07-01 11:00:00, -6999.0,26
35.2, 35.21, 19.6, 35.2, -6999.0,2021-07-01 12:00:00, -6999.0,26
37.3, 37.3, 19.6, 37.3, -6999.0,2021-07-01 13:00:00, -6999.0,26
38.4, 38.39, 19.6, 38.3, -6999.0,2021-07-01 14:00:00, -6999.0,26
38.2, 38.21, 19.6, 39.0, -6999.0,2021-07-01 15:00:00, -6999.0,26
37.9, 37.87, 19.6, 39.0, -6999.0,2021-07-01 16:00:00, -6999.0,26
