pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,time,max_air_temp_snc_last_reset,MINIMUM_AIR_TEMPERATURE,dwpt_temp,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,snwfl_amt_pst1hr,rel_hum,MAXIMUM_AIR_TEMPERATURE,PRECIPITATION_NEW,snw_dpth,HEIGHT_OF_SNOW,week_of_year
None, None, 10.81, 95.2,2021-06-25 00:00:00, 14.6, None, 10.0, 10.8, 10.8, 0.0, None, 95.0, None, None, None, None,26
None, None, 10.26, 97.9,2021-06-25 01:00:00, 14.6, None, 10.0, 10.3, 10.0, 0.1, None, 98.0, None, None, None, None,26
None, None, 9.63, 96.3,2021-06-25 02:00:00, 14.6, None, 9.0, 9.6, 9.5, -0.1, None, 96.0, None, None, None, None,26
None, None, 9.32, 97.7,2021-06-25 03:00:00, 14.6, None, 9.0, 9.3, 9.1, 0.0, None, 98.0, None, None, None, None,26
None, None, 9.8, 96.2,2021-06-25 04:00:00, 14.6, None, 9.0, 9.8, 9.1, 0.0, None, 96.0, None, None, None, None,26
None, None, 9.08, 98.2,2021-06-25 05:00:00, 14.6, None, 9.0, 9.1, 8.6, 0.1, None, 98.0, None, None, None, None,26
None, None, 9.19, 98.3,2021-06-25 06:00:00, 14.6, None, 9.0, 9.2, 8.6, 0.2, None, 98.0, None, None, None, None,26
None, None, 9.5, 98.6,2021-06-25 07:00:00, 9.7, None, 9.0, 9.5, 8.6, 0.1, None, 99.0, None, None, None, None,26
None, None, 9.99, 98.5,2021-06-25 08:00:00, 10.1, None, 10.0, 10.0, 8.6, 0.1, None, 99.0, None, None, None, None,26
None, None, 11.9, 98.1,2021-06-25 09:00:00, 12.1, None, 12.0, 11.9, 8.6, 0.0, None, 98.0, None, None, None, None,26
None, None, 14.35, 85.8,2021-06-25 10:00:00, 14.3, None, 12.0, 14.4, 8.6, 0.1, None, 86.0, None, None, None, None,26
None, None, 15.72, 79.57,2021-06-25 11:00:00, 15.8, None, 12.0, 15.7, 8.6, 0.0, None, 80.0, None, None, None, None,26
None, None, 17.32, 78.19,2021-06-25 12:00:00, 17.2, None, 13.0, 17.3, 8.6, 0.4, None, 78.0, None, None, None, None,26
None, None, 18.24, 68.66,2021-06-25 13:00:00, 18.3, None, 12.0, 18.2, 8.6, 0.1, None, 69.0, None, None, None, None,26
None, None, 19.34, 63.35,2021-06-25 14:00:00, 19.4, None, 12.0, 19.3, 8.6, 0.1, None, 63.0, None, None, None, None,26
None, None, 19.49, 64.36,2021-06-25 15:00:00, 20.5, None, 13.0, 19.5, 8.6, 0.1, None, 64.0, None, None, None, None,26
None, None, 21.33, 61.26,2021-06-25 16:00:00, 21.3, None, 14.0, 21.3, 8.6, 0.0, None, 61.0, None, None, None, None,26
None, None, 21.46, 58.79,2021-06-25 17:00:00, 21.8, None, 13.0, 21.5, 8.6, 0.2, None, 59.0, None, None, None, None,26
None, None, 21.58, 57.7,2021-06-25 18:00:00, 22.1, None, 13.0, 21.6, 8.6, -0.1, None, 58.0, None, None, None, None,26
None, None, 21.56, 59.02,2021-06-25 19:00:00, 22.7, None, 13.0, 21.6, 20.9, 0.0, None, 59.0, None, None, None, None,26
None, None, 20.17, 73.69,2021-06-25 20:00:00, 22.7, None, 15.0, 20.2, 20.3, -0.1, None, 74.0, None, None, None, None,26
None, None, 17.92, 80.3,2021-06-25 21:00:00, 22.7, None, 14.0, 17.9, 18.0, -0.3, None, 80.0, None, None, None, None,26
None, None, 13.46, 89.1,2021-06-25 22:00:00, 22.7, None, 12.0, 13.5, 13.5, -0.4, None, 89.0, None, None, None, None,26
None, None, 11.25, 91.3,2021-06-25 23:00:00, 22.7, None, 10.0, 11.3, 11.4, -0.2, None, 91.0, None, None, None, None,26
None, None, 11.26, 91.0,2021-06-26 00:00:00, 22.7, None, 10.0, 11.3, 10.4, -0.6, None, 91.0, None, None, None, None,26
None, None, 10.58, 95.5,2021-06-26 01:00:00, 22.7, None, 10.0, 10.6, 10.4, -0.1, None, 96.0, None, None, None, None,26
None, None, 10.0, 97.0,2021-06-26 02:00:00, 22.7, None, 9.0, 10.0, 9.3, 0.0, None, 97.0, None, None, None, None,26
None, None, 9.19, 97.5,2021-06-26 03:00:00, 22.7, None, 9.0, 9.2, 8.8, 0.1, None, 98.0, None, None, None, None,26
None, None, 8.52, 97.7,2021-06-26 04:00:00, 22.7, None, 8.0, 8.5, 8.2, 0.1, None, 98.0, None, None, None, None,26
None, None, 8.05, 96.9,2021-06-26 05:00:00, 22.7, None, 7.0, 8.1, 7.6, 0.2, None, 97.0, None, None, None, None,26
None, None, 7.959, 94.1,2021-06-26 06:00:00, 22.7, None, 7.0, 8.0, 7.2, -0.1, None, 94.0, None, None, None, None,26
None, None, 7.092, 97.1,2021-06-26 07:00:00, 8.2, None, 7.0, 7.1, 7.0, 0.2, None, 97.0, None, None, None, None,26
None, None, 8.11, 95.5,2021-06-26 08:00:00, 8.2, None, 7.0, 8.1, 6.8, -0.3, None, 96.0, None, None, None, None,26
None, None, 14.01, 90.6,2021-06-26 09:00:00, 14.0, None, 13.0, 14.0, 6.8, -0.1, None, 91.0, None, None, None, None,26
None, None, 17.36, 74.91,2021-06-26 10:00:00, 17.2, None, 13.0, 17.4, 6.8, 0.2, None, 75.0, None, None, None, None,26
None, None, 19.5, 66.28,2021-06-26 11:00:00, 20.0, None, 13.0, 19.5, 6.8, 0.9, None, 66.0, None, None, None, None,26
None, None, 22.64, 54.71,2021-06-26 12:00:00, 22.5, None, 13.0, 22.6, 6.8, 0.9, None, 55.0, None, None, None, None,26
None, None, 24.73, 47.33,2021-06-26 13:00:00, 24.9, None, 13.0, 24.7, 6.8, 0.3, None, 47.0, None, None, None, None,26
None, None, 26.57, 42.92,2021-06-26 14:00:00, 26.6, None, 13.0, 26.6, 6.8, 0.5, None, 43.0, None, None, None, None,26
None, None, 27.49, 40.08,2021-06-26 15:00:00, 27.8, None, 13.0, 27.5, 6.8, -0.1, None, 40.0, None, None, None, None,26
None, None, 28.63, 40.02,2021-06-26 16:00:00, 28.8, None, 14.0, 28.6, 6.8, -0.6, None, 40.0, None, None, None, None,26
None, None, 29.6, 34.36,2021-06-26 17:00:00, 29.7, None, 11.0, 29.6, 6.8, -0.1, None, 34.0, None, None, None, None,26
None, None, 26.89, 43.66,2021-06-26 18:00:00, 30.2, None, 13.0, 26.9, 6.8, -0.2, None, 44.0, None, None, None, None,26
None, None, 23.37, 55.59,2021-06-26 19:00:00, 27.2, None, 13.0, 23.4, 23.5, -0.4, None, 56.0, None, None, None, None,26
None, None, 20.46, 64.43,2021-06-26 20:00:00, 27.2, None, 14.0, 20.5, 20.4, -0.8, None, 64.0, None, None, None, None,26
None, None, 16.57, 75.7,2021-06-26 21:00:00, 27.2, None, 12.0, 16.6, 16.7, -0.7, None, 76.0, None, None, None, None,26
None, None, 14.81, 84.3,2021-06-26 22:00:00, 27.2, None, 12.0, 14.8, 14.1, -0.4, None, 84.0, None, None, None, None,26
None, None, 12.47, 84.7,2021-06-26 23:00:00, 27.2, None, 10.0, 12.5, 12.2, -0.2, None, 85.0, None, None, None, None,26
None, None, 11.63, 84.1,2021-06-27 00:00:00, 27.2, None, 9.0, 11.6, 11.5, 0.2, None, 84.0, None, None, None, None,26
None, None, 11.7, 91.4,2021-06-27 01:00:00, 27.2, None, 10.0, 11.7, 10.5, 0.0, None, 91.0, None, None, None, None,26
None, None, 9.26, 94.2,2021-06-27 02:00:00, 27.2, None, 9.0, 9.3, 9.3, 0.2, None, 94.0, None, None, None, None,26
None, None, 9.94, 93.8,2021-06-27 03:00:00, 27.2, None, 9.0, 9.9, 8.8, 0.2, None, 94.0, None, None, None, None,26
None, None, 8.94, 96.4,2021-06-27 04:00:00, 27.2, None, 8.0, 8.9, 8.8, 0.2, None, 96.0, None, None, None, None,26
None, None, 9.0, 95.0,2021-06-27 05:00:00, 27.2, None, 8.0, 9.0, 8.3, -0.1, None, 95.0, None, None, None, None,26
None, None, 8.17, 97.2,2021-06-27 06:00:00, 27.2, None, 8.0, 8.2, 7.8, 0.0, None, 97.0, None, None, None, None,26
None, None, 8.05, 97.6,2021-06-27 07:00:00, 8.8, None, 8.0, 8.1, 7.8, 0.3, None, 98.0, None, None, None, None,26
None, None, 7.52, 95.6,2021-06-27 08:00:00, 8.8, None, 7.0, 7.5, 7.3, 0.2, None, 96.0, None, None, None, None,26
None, None, 15.6, 77.6,2021-06-27 09:00:00, 15.5, None, 12.0, 15.6, 7.3, -0.5, None, 78.0, None, None, None, None,26
None, None, 19.58, 69.18,2021-06-27 10:00:00, 19.5, None, 14.0, 19.6, 7.3, 0.3, None, 69.0, None, None, None, None,26
None, None, 23.93, 44.27,2021-06-27 11:00:00, 23.9, None, 11.0, 23.9, 7.3, 1.6, None, 44.0, None, None, None, None,26
