station_observations
WDIR_VECT, TEMP_MEAN, WSPD_SCLR, time, avg_air_temp_pst1hr
243.8, -1.1, 17.1607, 2019-01-01 00:00:00, -1.13369
249.4, -0.7, 13.2915, 2019-01-01 01:00:00, -0.661125
255.7, -0.4, 11.3521, 2019-01-01 02:00:00, -0.40443
244.7, -1.2, 9.22937, 2019-01-01 03:00:00, -1.18758
245.5, -1.1, 10.221, 2019-01-01 04:00:00, -1.09203
247.3, -1.1, 9.62165, 2019-01-01 05:00:00, -1.11465
238.4, -0.8, 10.307, 2019-01-01 06:00:00, -0.785373
237.8, -0.5, 9.39446, 2019-01-01 07:00:00, -0.50279
243.4, -0.4, 9.40236, 2019-01-01 08:00:00, -0.425583
254.0, -0.7, 9.32388, 2019-01-01 09:00:00, -0.66036
252.7, -0.3, 8.64274, 2019-01-01 10:00:00, -0.288596
248.8, 0.7, 9.21672, 2019-01-01 11:00:00, 0.699652
240.5, 1.8, 11.0948, 2019-01-01 12:00:00, 1.78889
238.0, 1.8, 10.9433, 2019-01-01 13:00:00, 1.7908
237.1, 1.9, 9.94767, 2019-01-01 14:00:00, 1.85504
237.6, 2.1, 10.0808, 2019-01-01 15:00:00, 2.06699
243.4, 2.2, 10.701, 2019-01-01 16:00:00, 2.23133
242.3, 2.3, 10.3686, 2019-01-01 17:00:00, 2.34172
248.1, 2.2, 8.40455, 2019-01-01 18:00:00, 2.21156
225.2, 2.6, 5.16875, 2019-01-01 19:00:00, 2.55351
208.0, 4.0, 7.13441, 2019-01-01 20:00:00, 4.02665
207.5, 4.0, 5.17192, 2019-01-01 21:00:00, 3.96907
212.7, 3.9, 6.46455, 2019-01-01 22:00:00, 3.93398
211.2, 4.7, 8.05388, 2019-01-01 23:00:00, 4.6895
198.5, 4.5, 6.14234, 2019-01-02 00:00:00, 4.48994
209.1, 4.4, 4.23728, 2019-01-02 01:00:00, 4.40175
244.2, 5.3, 9.21241, 2019-01-02 02:00:00, 5.27089
250.1, 5.2, 6.16384, 2019-01-02 03:00:00, 5.24286
252.6, 4.8, 7.34981, 2019-01-02 04:00:00, 4.80036
230.8, 5.0, 12.1251, 2019-01-02 05:00:00, 4.95532
227.4, 4.5, 13.6378, 2019-01-02 06:00:00, 4.52206
221.2, 4.3, 11.3176, 2019-01-02 07:00:00, 4.25103
214.5, 4.2, 8.52055, 2019-01-02 08:00:00, 4.1695
206.9, 3.9, 7.67461, 2019-01-02 09:00:00, 3.87862
212.6, 3.9, 7.41191, 2019-01-02 10:00:00, 3.85543
224.3, 3.5, 8.25728, 2019-01-02 11:00:00, 3.54699
222.4, 3.9, 8.48225, 2019-01-02 12:00:00, 3.92851
218.0, 3.7, 8.55347, 2019-01-02 13:00:00, 3.68446
222.9, 3.7, 7.80628, 2019-01-02 14:00:00, 3.73007
225.8, 3.3, 8.37731, 2019-01-02 15:00:00, 3.33789
230.8, 3.1, 9.7148, 2019-01-02 16:00:00, 3.05111
229.3, 2.5, 8.44458, 2019-01-02 17:00:00, 2.53033
239.4, 2.1, 7.01647, 2019-01-02 18:00:00, 2.13151
