station_observations
WDIR_VECT, BAR_PRESS, TEMP_MEAN, WSPD_SCLR, HUMIDITY, avg_rel_hum_pst1hr, time, avg_air_temp_pst1hr
146.1, None, 3.3, 0.746168, 70.7, 70.6927, 2019-01-01 00:00:00, 3.25765
139.9, None, 3.5, 1.15716, 69.8, 69.798, 2019-01-01 01:00:00, 3.49672
127.5, None, 3.5, 1.63961, 70.4, 70.4468, 2019-01-01 02:00:00, 3.53243
130.0, None, 3.4, 1.60036, 71.7, 71.6814, 2019-01-01 03:00:00, 3.42852
127.8, None, 3.2, 1.45057, 73.9, 73.8901, 2019-01-01 04:00:00, 3.21188
143.2, None, 3.2, 1.35897, 72.6, 72.6409, 2019-01-01 05:00:00, 3.21867
142.6, None, 3.1, 1.55268, 74.2, 74.1992, 2019-01-01 06:00:00, 3.07593
148.4, None, 3.5, 1.57489, 74.0, 73.9758, 2019-01-01 07:00:00, 3.48383
155.2, None, 2.9, 0.586265, 77.8, 77.8386, 2019-01-01 08:00:00, 2.91448
172.6, None, 3.3, 0.665418, 76.4, 76.3818, 2019-01-01 09:00:00, 3.30384
135.8, None, 3.7, 0.913528, 77.5, 77.5238, 2019-01-01 10:00:00, 3.66268
132.5, None, 5.4, 1.96338, 69.7, 69.7199, 2019-01-01 11:00:00, 5.35481
115.5, None, 6.0, 1.86093, 69.7, 69.7046, 2019-01-01 12:00:00, 6.04408
108.0, None, 6.0, 1.60305, 72.6, 72.6308, 2019-01-01 13:00:00, 5.96281
116.8, None, 6.2, 1.38761, 72.5, 72.4832, 2019-01-01 14:00:00, 6.1858
97.5, None, 5.7, 2.20311, 75.6, 75.5788, 2019-01-01 15:00:00, 5.74004
105.6, None, 5.4, 2.03699, 76.1, 76.0575, 2019-01-01 16:00:00, 5.41963
127.2, None, 5.4, 1.67818, 75.2, 75.2164, 2019-01-01 17:00:00, 5.41416
138.1, None, 5.2, 1.36773, 76.4, 76.4352, 2019-01-01 18:00:00, 5.15126
140.5, None, 4.9, 1.11651, 77.4, 77.3686, 2019-01-01 19:00:00, 4.91371
136.9, None, 4.8, 1.29539, 78.1, 78.1396, 2019-01-01 20:00:00, 4.81666
126.2, None, 4.7, 1.17427, 79.4, 79.3852, 2019-01-01 21:00:00, 4.68603
135.5, None, 4.7, 1.13053, 79.8, 79.7747, 2019-01-01 22:00:00, 4.70586
133.6, None, 4.7, 1.48776, 80.0, 80.0086, 2019-01-01 23:00:00, 4.6978
140.0, None, 4.7, 1.71341, 79.2, 79.2364, 2019-01-02 00:00:00, 4.70891
152.5, None, 4.2, 1.37789, 80.8, 80.7513, 2019-01-02 01:00:00, 4.24081
142.6, None, 3.8, 1.86714, 82.5, 82.5308, 2019-01-02 02:00:00, 3.76305
135.7, None, 4.1, 2.05293, 81.6, 81.6456, 2019-01-02 03:00:00, 4.10777
113.5, None, 4.0, 2.11962, 82.5, 82.5473, 2019-01-02 04:00:00, 4.01937
138.8, None, 3.7, 3.14123, 84.2, 84.163, 2019-01-02 05:00:00, 3.7333
159.7, None, 4.1, 2.42903, 82.6, 82.6124, 2019-01-02 06:00:00, 4.12205
138.3, None, 4.0, 2.18846, 83.5, 83.4948, 2019-01-02 07:00:00, 4.00578
147.1, None, 4.4, 1.1981, 84.5, 84.474, 2019-01-02 08:00:00, 4.37602
137.8, None, 4.5, 2.22661, 84.1, 84.1159, 2019-01-02 09:00:00, 4.5371
136.5, None, 4.7, 2.89546, 83.6, 83.6034, 2019-01-02 10:00:00, 4.74583
134.3, None, 5.0, 2.11184, 82.4, 82.442, 2019-01-02 11:00:00, 5.04497
146.3, None, 5.3, 1.55549, 82.6, 82.6094, 2019-01-02 12:00:00, 5.27071
132.5, None, 5.0, 2.15457, 85.8, 85.8394, 2019-01-02 13:00:00, 5.0444
130.8, None, 5.1, 2.187, 86.4, 86.3995, 2019-01-02 14:00:00, 5.06522
123.0, None, 4.5, 2.40123, 86.2, 86.1765, 2019-01-02 15:00:00, 4.51745
133.6, None, 4.1, 1.83002, 89.3, 89.2599, 2019-01-02 16:00:00, 4.11843
134.9, None, 4.2, 1.94678, 90.1, 90.0967, 2019-01-02 17:00:00, 4.16126
133.8, None, 4.1, 2.20916, 91.0, 90.9585, 2019-01-02 18:00:00, 4.12771
128.1, None, 4.3, 1.26487, 90.3, 90.2874, 2019-01-02 19:00:00, 4.32479
132.4, None, 4.3, 1.01982, 90.3, 90.3117, 2019-01-02 20:00:00, 4.29679
122.4, None, 4.4, 1.17109, 91.4, 91.3653, 2019-01-02 21:00:00, 4.36402
113.2, None, 4.7, 1.35578, 91.8, 91.8128, 2019-01-02 22:00:00, 4.71819
129.8, None, 5.3, 1.60238, 91.5, 91.4942, 2019-01-02 23:00:00, 5.26492
94.7, None, 5.6, 1.42159, 91.0, 91.0, 2019-01-03 00:00:00, 5.63839
85.4, None, 5.7, 1.09224, 91.4, 91.424, 2019-01-03 01:00:00, 5.74543
99.8, None, 6.0, 1.10858, 92.1, 92.0843, 2019-01-03 02:00:00, 5.99891
90.7, None, 6.2, 1.06441, 92.3, 92.2542, 2019-01-03 03:00:00, 6.21779
95.8, None, 6.4, 1.24699, 93.0, 93.0, 2019-01-03 04:00:00, 6.44559
114.0, None, 7.5, 2.00384, 93.1, 93.0544, 2019-01-03 05:00:00, 7.52814
156.4, None, 7.9, 2.96201, 92.7, 92.7083, 2019-01-03 06:00:00, 7.92337
138.9, None, 8.0, 2.41227, 93.0, 93.0, 2019-01-03 07:00:00, 7.99244
150.2, None, 8.2, 3.1395, 92.3, 92.2733, 2019-01-03 08:00:00, 8.17636
