station_observations
WDIR_VECT, TEMP_MEAN, WSPD_SCLR, HUMIDITY, time, avg_air_temp_pst1hr
324.2, -6.9, 0.481999, None, 2019-01-06 17:00:00, -6.92
2.6, -7.3, 1.464, None, 2019-01-06 18:00:00, -7.27
348.7, -7.8, 1.704, None, 2019-01-06 19:00:00, -7.78
349.6, -8.3, 1.766, None, 2019-01-06 20:00:00, -8.28
344.6, -8.6, 1.295, None, 2019-01-06 21:00:00, -8.56
330.1, -8.6, 1.203, None, 2019-01-06 22:00:00, -8.57
329.3, -9.0, 1.378, None, 2019-01-06 23:00:00, -8.96
333.8, -9.6, 1.433, None, 2019-01-07 00:00:00, -9.57
354.6, -10.3, 1.548, None, 2019-01-07 01:00:00, -10.31
345.2, -11.3, 1.673, None, 2019-01-07 02:00:00, -11.25
334.9, -11.6, 1.183, None, 2019-01-07 03:00:00, -11.58
346.1, -11.8, 1.234, None, 2019-01-07 04:00:00, -11.75
7.6, -12.1, 1.147, None, 2019-01-07 05:00:00, -12.12
18.5, -12.5, 1.006, None, 2019-01-07 06:00:00, -12.53
0.6, -12.9, 0.252, None, 2019-01-07 07:00:00, -12.88
156.1, -12.8, 0.041, None, 2019-01-07 08:00:00, -12.83
153.6, -13.0, 0.361999, None, 2019-01-07 09:00:00, -13.01
None, -13.2, None, None, 2019-01-07 10:00:00, -13.19
None, -13.0, None, None, 2019-01-07 11:00:00, -12.95
None, -11.8, None, None, 2019-01-07 12:00:00, -11.75
None, -9.8, None, None, 2019-01-07 13:00:00, -9.84
218.3, -8.8, 0.925, None, 2019-01-07 14:00:00, -8.83
257.3, -8.9, 1.064, None, 2019-01-07 15:00:00, -8.86
293.0, -9.1, 0.187998, None, 2019-01-07 16:00:00, -9.06
17.2, -11.7, 0.202, None, 2019-01-07 17:00:00, -11.71
354.0, -12.8, 0.953, None, 2019-01-07 18:00:00, -12.8
336.1, -13.2, 0.565998, None, 2019-01-07 19:00:00, -13.19
342.1, -13.4, 0.933, None, 2019-01-07 20:00:00, -13.39
336.2, -13.6, 0.981998, None, 2019-01-07 21:00:00, -13.55
354.3, -13.9, 0.984, None, 2019-01-07 22:00:00, -13.85
341.2, -14.4, 0.994, None, 2019-01-07 23:00:00, -14.43
346.9, -15.0, 0.990998, None, 2019-01-08 00:00:00, -14.95
347.6, -15.5, 0.731, None, 2019-01-08 01:00:00, -15.5
340.6, -15.8, 0.565998, None, 2019-01-08 02:00:00, -15.77
5.0, -16.1, 0.187998, None, 2019-01-08 03:00:00, -16.1
355.1, -16.5, 0.566999, None, 2019-01-08 04:00:00, -16.47
356.4, -16.7, 0.536, None, 2019-01-08 05:00:00, -16.71
358.3, -16.8, 0.612999, None, 2019-01-08 06:00:00, -16.82
349.5, -16.9, 0.6, None, 2019-01-08 07:00:00, -16.93
352.3, -16.7, 1.092, None, 2019-01-08 08:00:00, -16.65
350.9, -16.4, 1.247, None, 2019-01-08 09:00:00, -16.42
348.0, -15.8, 1.2, None, 2019-01-08 10:00:00, -15.77
6.1, -15.0, 1.484, None, 2019-01-08 11:00:00, -15.0
13.5, -14.2, 1.599, None, 2019-01-08 12:00:00, -14.19
23.0, -13.3, 1.816, None, 2019-01-08 13:00:00, -13.34
33.6, -12.1, 2.392, None, 2019-01-08 14:00:00, -12.09
23.1, -11.5, 1.53, None, 2019-01-08 15:00:00, -11.54
25.3, -11.3, 1.415, None, 2019-01-08 16:00:00, -11.27
22.6, -11.3, 2.247, None, 2019-01-08 17:00:00, -11.26
27.4, -11.0, 2.887, None, 2019-01-08 18:00:00, -10.99
37.8, -10.5, 2.974, None, 2019-01-08 19:00:00, -10.45
46.0, -10.1, 3.379, None, 2019-01-08 20:00:00, -10.07
35.4, -9.8, 3.225, None, 2019-01-08 21:00:00, -9.82
32.1, -9.6, 3.424, None, 2019-01-08 22:00:00, -9.63
31.2, -9.3, 3.395, None, 2019-01-08 23:00:00, -9.29
36.8, -8.9, 3.279, None, 2019-01-09 00:00:00, -8.87
44.4, -8.2, 3.144, None, 2019-01-09 01:00:00, -8.24
35.2, -8.3, 3.185, None, 2019-01-09 02:00:00, -8.33
25.2, -8.4, 2.603, None, 2019-01-09 03:00:00, -8.37
22.7, -8.1, 2.539, None, 2019-01-09 04:00:00, -8.14
21.0, -7.9, 2.809, None, 2019-01-09 05:00:00, -7.91
18.5, -7.8, 2.402, None, 2019-01-09 06:00:00, -7.8
21.2, -7.4, 2.432, None, 2019-01-09 07:00:00, -7.39
21.8, -7.5, 2.56, None, 2019-01-09 08:00:00, -7.52
13.3, -7.4, 2.188, None, 2019-01-09 09:00:00, -7.45
21.4, -7.3, 2.544, None, 2019-01-09 10:00:00, -7.31
23.3, -7.3, 2.971, None, 2019-01-09 11:00:00, -7.3
24.5, -7.0, 2.861, None, 2019-01-09 12:00:00, -6.962
24.3, -6.4, 2.389, None, 2019-01-09 13:00:00, -6.367
28.7, -6.0, 2.354, None, 2019-01-09 14:00:00, -6.013
34.2, -5.7, 2.697, None, 2019-01-09 15:00:00, -5.743
33.8, -5.6, 2.695, None, 2019-01-09 16:00:00, -5.566
28.4, -5.4, 3.043, None, 2019-01-09 17:00:00, -5.43
30.5, -5.4, 2.727, None, 2019-01-09 18:00:00, -5.402
25.9, -5.5, 2.806, None, 2019-01-09 19:00:00, -5.516
21.4, -5.6, 2.722, None, 2019-01-09 20:00:00, -5.61
26.3, -5.4, 3.012, None, 2019-01-09 21:00:00, -5.428
28.6, -5.2, 3.131, None, 2019-01-09 22:00:00, -5.224
22.7, -5.1, 2.779, None, 2019-01-09 23:00:00, -5.117
21.9, -5.1, 2.303, None, 2019-01-10 00:00:00, -5.051
9.2, -5.0, 1.904, None, 2019-01-10 01:00:00, -5.044
12.8, -5.2, 1.714, None, 2019-01-10 02:00:00, -5.166
12.8, -5.2, 1.391, None, 2019-01-10 03:00:00, -5.173
3.3, -4.9, 1.299, None, 2019-01-10 04:00:00, -4.927
353.5, -4.7, 1.188, None, 2019-01-10 05:00:00, -4.668
346.1, -4.3, 1.339, None, 2019-01-10 06:00:00, -4.302
338.4, -4.2, 1.03, None, 2019-01-10 07:00:00, -4.174
330.8, -3.6, 0.541998, None, 2019-01-10 08:00:00, -3.609
153.7, -2.2, 0.518998, None, 2019-01-10 09:00:00, -2.224
7.2, -2.4, 1.055, None, 2019-01-10 10:00:00, -2.421
351.4, -1.7, 0.430999, None, 2019-01-10 11:00:00, -1.666
9.2, -1.7, 0.885999, None, 2019-01-10 12:00:00, -1.681
336.0, -1.4, 0.739, None, 2019-01-10 13:00:00, -1.386
331.9, -1.0, 0.879, None, 2019-01-10 14:00:00, -0.961
150.8, -0.2, 0.630999, None, 2019-01-10 15:00:00, -0.231
67.8, -0.2, 0.507, None, 2019-01-10 16:00:00, -0.224
30.2, -0.2, 0.764998, None, 2019-01-10 17:00:00, -0.23
7.3, -0.4, 0.987999, None, 2019-01-10 18:00:00, -0.397
5.9, -0.9, 1.044, None, 2019-01-10 19:00:00, -0.922999
40.3, -0.6, 0.929, None, 2019-01-10 20:00:00, -0.574
23.5, -0.4, 0.875, None, 2019-01-10 21:00:00, -0.448
106.1, -0.2, 0.805, None, 2019-01-10 22:00:00, -0.225998
89.4, 0.2, 1.067, None, 2019-01-10 23:00:00, 0.240998
85.6, 0.8, 0.933, None, 2019-01-11 00:00:00, 0.791998
48.5, 0.8, 0.889998, None, 2019-01-11 01:00:00, 0.819
121.3, 1.5, 0.961, None, 2019-01-11 02:00:00, 1.474
139.2, 2.1, 1.954, None, 2019-01-11 03:00:00, 2.138
142.0, 2.5, 2.06, None, 2019-01-11 04:00:00, 2.489
158.2, 3.1, 3.147, None, 2019-01-11 05:00:00, 3.138
165.4, 3.4, 3.859, None, 2019-01-11 06:00:00, 3.375
170.5, 3.5, 4.484, None, 2019-01-11 07:00:00, 3.461
169.7, 3.7, 4.408, None, 2019-01-11 08:00:00, 3.678
170.7, 3.8, 4.563, None, 2019-01-11 09:00:00, 3.829
174.0, 4.1, 4.829, None, 2019-01-11 10:00:00, 4.08
173.6, 4.4, 4.831, None, 2019-01-11 11:00:00, 4.357
171.6, 4.6, 5.322, None, 2019-01-11 12:00:00, 4.572
170.4, 4.7, 4.478, None, 2019-01-11 13:00:00, 4.678
178.7, 4.7, 3.895, None, 2019-01-11 14:00:00, 4.73
172.7, 4.8, 3.546, None, 2019-01-11 15:00:00, 4.798
175.4, 5.0, 3.529, None, 2019-01-11 16:00:00, 4.956
176.3, 4.9, 3.318, None, 2019-01-11 17:00:00, 4.873
178.0, 4.8, 2.88, None, 2019-01-11 18:00:00, 4.803
170.5, 4.7, 3.294, None, 2019-01-11 19:00:00, 4.709
172.9, 4.7, 3.235, None, 2019-01-11 20:00:00, 4.677
180.0, 4.8, 3.916, None, 2019-01-11 21:00:00, 4.847
178.5, 4.9, 3.834, None, 2019-01-11 22:00:00, 4.95
193.0, 5.1, 3.362, None, 2019-01-11 23:00:00, 5.067
196.7, 4.9, 2.324, None, 2019-01-12 00:00:00, 4.932
170.7, 4.7, 3.345, None, 2019-01-12 01:00:00, 4.689
167.1, 4.4, 4.176, None, 2019-01-12 02:00:00, 4.42
172.6, 4.3, 4.146, None, 2019-01-12 03:00:00, 4.346
174.8, 4.5, 3.887, None, 2019-01-12 04:00:00, 4.458
179.8, 4.5, 3.436, None, 2019-01-12 05:00:00, 4.528
178.5, 4.3, 2.813, None, 2019-01-12 06:00:00, 4.348
173.3, 4.2, 2.835, None, 2019-01-12 07:00:00, 4.202
184.3, 4.1, 1.208, None, 2019-01-12 08:00:00, 4.1
198.2, 4.3, 2.407, None, 2019-01-12 09:00:00, 4.258
161.9, 3.8, 1.478, None, 2019-01-12 10:00:00, 3.775
117.1, 2.5, 0.782, None, 2019-01-12 11:00:00, 2.538
75.1, 2.2, 1.168, None, 2019-01-12 12:00:00, 2.208
85.7, 2.7, 0.959999, None, 2019-01-12 13:00:00, 2.696
74.3, 3.3, 0.871999, None, 2019-01-12 14:00:00, 3.321
114.5, 3.4, 0.722, None, 2019-01-12 15:00:00, 3.397
76.5, 2.5, 0.739, None, 2019-01-12 16:00:00, 2.516
35.1, 1.6, 1.057, None, 2019-01-12 17:00:00, 1.64
18.1, 1.3, 1.312, None, 2019-01-12 18:00:00, 1.307
8.1, 1.1, 1.205, None, 2019-01-12 19:00:00, 1.101
1.7, 0.8, 1.432, None, 2019-01-12 20:00:00, 0.760999
349.0, 0.4, 1.455, None, 2019-01-12 21:00:00, 0.374
340.3, 0.6, 1.221, None, 2019-01-12 22:00:00, 0.565998
2.3, 0.7, 1.676, None, 2019-01-12 23:00:00, 0.686999
16.5, 0.6, 1.747, None, 2019-01-13 00:00:00, 0.583
31.8, 0.8, 1.107, None, 2019-01-13 01:00:00, 0.778998
13.1, 0.6, 0.783999, None, 2019-01-13 02:00:00, 0.648
148.8, 1.4, 1.461, None, 2019-01-13 03:00:00, 1.446
168.5, 1.8, 1.156, None, 2019-01-13 04:00:00, 1.828
156.6, 1.8, 1.183, None, 2019-01-13 05:00:00, 1.751
178.4, 2.2, 1.86, None, 2019-01-13 06:00:00, 2.161
178.7, 2.1, 1.801, None, 2019-01-13 07:00:00, 2.115
180.3, 1.9, 1.013, None, 2019-01-13 08:00:00, 1.907
78.0, 0.8, 0.973999, None, 2019-01-13 09:00:00, 0.751999
31.6, 0.7, 0.370999, None, 2019-01-13 10:00:00, 0.689
68.7, 1.6, 0.638, None, 2019-01-13 11:00:00, 1.607
114.4, 3.0, 0.456, None, 2019-01-13 12:00:00, 2.973
104.5, 2.9, 0.736998, None, 2019-01-13 13:00:00, 2.917
82.1, 2.9, 0.936999, None, 2019-01-13 14:00:00, 2.855
111.6, 2.5, 0.954999, None, 2019-01-13 15:00:00, 2.499
58.2, 1.6, 0.569998, None, 2019-01-13 16:00:00, 1.567
35.4, 1.0, 0.760999, None, 2019-01-13 17:00:00, 0.962998
338.3, 0.1, 1.181, None, 2019-01-13 18:00:00, 0.128
354.1, -0.3, 1.189, None, 2019-01-13 19:00:00, -0.287999
351.5, -0.7, 1.223, None, 2019-01-13 20:00:00, -0.702
358.3, -1.0, 1.002, None, 2019-01-13 21:00:00, -1.02
340.9, -1.3, 1.32, None, 2019-01-13 22:00:00, -1.25
336.6, -1.7, 1.24, None, 2019-01-13 23:00:00, -1.691
69.0, -2.1, 0.731, None, 2019-01-14 00:00:00, -2.097
320.5, -2.4, 1.091, None, 2019-01-14 01:00:00, -2.428
14.1, -2.8, 0.508, None, 2019-01-14 02:00:00, -2.799
339.6, -3.5, 1.297, None, 2019-01-14 03:00:00, -3.54
333.2, -4.0, 1.172, None, 2019-01-14 04:00:00, -3.981
339.4, -4.1, 1.029, None, 2019-01-14 05:00:00, -4.131
338.0, -4.1, 0.760999, None, 2019-01-14 06:00:00, -4.069
344.5, -4.4, 0.912, None, 2019-01-14 07:00:00, -4.356
342.9, -5.0, 1.291, None, 2019-01-14 08:00:00, -5.021
340.4, -5.1, 0.819998, None, 2019-01-14 09:00:00, -5.132
347.5, -3.6, 0.257999, None, 2019-01-14 10:00:00, -3.619
34.3, -3.2, 0.626999, None, 2019-01-14 11:00:00, -3.234
43.6, -2.4, 0.885999, None, 2019-01-14 12:00:00, -2.362
58.0, -1.6, 1.472, None, 2019-01-14 13:00:00, -1.646
54.2, -0.7, 1.364, None, 2019-01-14 14:00:00, -0.677999
58.2, 0.4, 1.472, None, 2019-01-14 15:00:00, 0.437999
37.4, -0.2, 1.7, None, 2019-01-14 16:00:00, -0.199
14.5, -1.1, 1.441, None, 2019-01-14 17:00:00, -1.09
1.8, -1.8, 1.524, None, 2019-01-14 18:00:00, -1.81
355.6, -2.1, 1.59, None, 2019-01-14 19:00:00, -2.12
3.0, -2.2, 1.779, None, 2019-01-14 20:00:00, -2.193
359.4, -2.6, 1.253, None, 2019-01-14 21:00:00, -2.58
351.6, -3.3, 1.142, None, 2019-01-14 22:00:00, -3.327
20.7, -3.7, 1.364, None, 2019-01-14 23:00:00, -3.701
3.4, -4.4, 1.091, None, 2019-01-15 00:00:00, -4.391
342.9, -4.7, 0.565998, None, 2019-01-15 01:00:00, -4.697
6.4, -5.1, 0.308999, None, 2019-01-15 02:00:00, -5.066
212.0, -5.6, 0.231998, None, 2019-01-15 03:00:00, -5.564
219.5, -5.7, 0.356, None, 2019-01-15 04:00:00, -5.698
75.0, -6.0, 0.395999, None, 2019-01-15 05:00:00, -5.959
78.3, -6.6, 0.404, None, 2019-01-15 06:00:00, -6.642
171.0, -6.6, 0.316, None, 2019-01-15 07:00:00, -6.586
206.0, -6.6, 0.741998, None, 2019-01-15 08:00:00, -6.569
225.6, -6.8, 0.527998, None, 2019-01-15 09:00:00, -6.825
211.8, -6.5, 0.407999, None, 2019-01-15 10:00:00, -6.536
183.3, -6.5, 0.732999, None, 2019-01-15 11:00:00, -6.512
208.3, -6.3, 0.617999, None, 2019-01-15 12:00:00, -6.302
193.0, -6.2, 0.605, None, 2019-01-15 13:00:00, -6.182
104.3, -6.0, 0.384, None, 2019-01-15 14:00:00, -6.014
234.0, -5.8, 0.314999, None, 2019-01-15 15:00:00, -5.827
324.3, -5.8, 0.231, None, 2019-01-15 16:00:00, -5.772
37.8, -5.9, 0.145998, None, 2019-01-15 17:00:00, -5.878
31.2, -6.1, 0.426999, None, 2019-01-15 18:00:00, -6.119
17.6, -6.8, 0.717, None, 2019-01-15 19:00:00, -6.822
14.6, -7.2, 0.451, None, 2019-01-15 20:00:00, -7.19
348.1, -7.3, 0.899999, None, 2019-01-15 21:00:00, -7.31
294.6, -7.1, 0.680998, None, 2019-01-15 22:00:00, -7.08
262.2, -6.7, 0.435, None, 2019-01-15 23:00:00, -6.739
181.9, -6.6, 0.352999, None, 2019-01-16 00:00:00, -6.577
91.7, -6.7, 0.43, None, 2019-01-16 01:00:00, -6.73
96.4, -7.0, 0.268, None, 2019-01-16 02:00:00, -6.978
66.2, -7.1, 0.476999, None, 2019-01-16 03:00:00, -7.06
64.7, -7.2, 0.569, None, 2019-01-16 04:00:00, -7.24
46.5, -7.6, 0.634998, None, 2019-01-16 05:00:00, -7.59
36.6, -7.7, 0.18, None, 2019-01-16 06:00:00, -7.7
54.4, -7.8, 0.493, None, 2019-01-16 07:00:00, -7.84
66.5, -8.2, 0.504998, None, 2019-01-16 08:00:00, -8.16
27.4, -8.4, 0.665, None, 2019-01-16 09:00:00, -8.4
15.6, -8.8, 0.799, None, 2019-01-16 10:00:00, -8.81
37.3, -9.1, 0.776, None, 2019-01-16 11:00:00, -9.06
29.9, -8.9, 0.423, None, 2019-01-16 12:00:00, -8.95
58.6, -8.6, 0.739, None, 2019-01-16 13:00:00, -8.61
61.9, -8.1, 0.912998, None, 2019-01-16 14:00:00, -8.15
43.0, -7.8, 1.256, None, 2019-01-16 15:00:00, -7.84
13.8, -8.3, 0.902998, None, 2019-01-16 16:00:00, -8.31
0.4, -8.9, 0.717998, None, 2019-01-16 17:00:00, -8.87
10.0, -9.2, 0.948, None, 2019-01-16 18:00:00, -9.17
12.3, -8.6, 1.825, None, 2019-01-16 19:00:00, -8.65
21.3, -8.8, 2.21, None, 2019-01-16 20:00:00, -8.77
19.5, -9.3, 2.227, None, 2019-01-16 21:00:00, -9.25
19.2, -9.9, 2.178, None, 2019-01-16 22:00:00, -9.85
20.7, -10.3, 3.266, None, 2019-01-16 23:00:00, -10.34
15.7, -10.7, 2.724, None, 2019-01-17 00:00:00, -10.65
11.5, -11.3, 3.231, None, 2019-01-17 01:00:00, -11.28
6.6, -11.7, 2.88, None, 2019-01-17 02:00:00, -11.7
7.4, -11.7, 3.477, None, 2019-01-17 03:00:00, -11.65
12.1, -11.5, 3.432, None, 2019-01-17 04:00:00, -11.45
14.5, -11.2, 3.205, None, 2019-01-17 05:00:00, -11.17
9.2, -11.1, 3.322, None, 2019-01-17 06:00:00, -11.12
8.8, -11.0, 3.365, None, 2019-01-17 07:00:00, -11.04
11.1, -11.0, 3.391, None, 2019-01-17 08:00:00, -11.02
10.7, -11.1, 3.215, None, 2019-01-17 09:00:00, -11.05
10.3, -10.9, 3.357, None, 2019-01-17 10:00:00, -10.93
7.8, -10.5, 3.059, None, 2019-01-17 11:00:00, -10.53
5.1, -9.8, 3.239, None, 2019-01-17 12:00:00, -9.79
