station_observations
WDIR_VECT, BAR_PRESS, TEMP_MEAN, WSPD_SCLR, HUMIDITY, avg_rel_hum_pst1hr, time, avg_air_temp_pst1hr
9.2, 1000.0, 0.1, 0.626999, 100.0, 100.0, 2019-01-02 05:00:00, 0.122
339.5, 1000.0, 0.2, 0.286, 100.0, 100.0, 2019-01-02 06:00:00, 0.159998
46.6, 1001.0, 0.2, 0.128998, 100.0, 100.0, 2019-01-02 07:00:00, 0.158
278.5, 1001.0, 0.2, 0.472999, 100.0, 100.0, 2019-01-02 08:00:00, 0.204998
13.4, 1002.0, 0.3, 0.497999, 100.0, 100.0, 2019-01-02 09:00:00, 0.259
40.1, 1002.0, 0.3, 0.768998, 100.0, 100.0, 2019-01-02 10:00:00, 0.28
26.7, 1002.0, 0.3, 0.449, 100.0, 100.0, 2019-01-02 11:00:00, 0.342999
31.6, 1002.0, 0.3, 0.907, 100.0, 100.0, 2019-01-02 12:00:00, 0.328999
33.9, 1002.0, 0.5, 0.486, 100.0, 100.0, 2019-01-02 13:00:00, 0.537998
56.1, 1002.0, 0.8, 0.570999, 100.0, 100.0, 2019-01-02 14:00:00, 0.799
36.4, 1002.0, 0.6, 1.066, 100.0, 100.0, 2019-01-02 15:00:00, 0.591
34.1, 1002.0, 0.5, 0.547999, 100.0, 100.0, 2019-01-02 16:00:00, 0.513
30.0, 1002.0, 0.4, 1.276, 100.0, 100.0, 2019-01-02 17:00:00, 0.449999
37.0, 1002.0, 0.4, 0.674, 100.0, 100.0, 2019-01-02 18:00:00, 0.412999
32.0, 1003.0, 0.3, 0.847, 100.0, 100.0, 2019-01-02 19:00:00, 0.338999
254.6, 1003.0, 0.4, 0.62, 100.0, 100.0, 2019-01-02 20:00:00, 0.4
22.8, 1003.0, 0.4, 0.669, 100.0, 100.0, 2019-01-02 21:00:00, 0.351
38.9, 1004.0, 0.3, 0.477999, 100.0, 100.0, 2019-01-02 22:00:00, 0.291999
44.9, 1003.0, 0.3, 0.486999, 100.0, 100.0, 2019-01-02 23:00:00, 0.254999
45.8, 1003.0, 0.2, 0.495999, 100.0, 100.0, 2019-01-03 00:00:00, 0.231
42.4, 1003.0, 0.1, 0.529999, 100.0, 100.0, 2019-01-03 01:00:00, 0.081
50.5, 1003.0, -0.1, 0.759, 100.0, 100.0, 2019-01-03 02:00:00, -0.145998
48.1, 1003.0, -0.4, 0.432, 100.0, 100.0, 2019-01-03 03:00:00, -0.352999
5.8, 1003.0, -0.4, 0.423999, 100.0, 100.0, 2019-01-03 04:00:00, -0.356999
53.2, 1002.0, -0.7, 0.293998, 100.0, 100.0, 2019-01-03 05:00:00, -0.693
77.6, 1001.0, -1.1, 0.388, 100.0, 100.0, 2019-01-03 06:00:00, -1.074
59.8, 1001.0, -1.6, 0.640999, 100.0, 100.0, 2019-01-03 07:00:00, -1.569
43.0, 1000.0, -2.1, 0.56, 100.0, 100.0, 2019-01-03 08:00:00, -2.055
48.6, 1000.0, -2.5, 1.034, 100.0, 100.0, 2019-01-03 09:00:00, -2.526
34.7, 999.0, -2.9, 0.750998, 100.0, 100.0, 2019-01-03 10:00:00, -2.946
40.8, 999.0, -3.1, 0.748, 98.8, 98.8, 2019-01-03 11:00:00, -3.114
33.3, 998.0, -3.4, 1.038, 97.6, 97.6, 2019-01-03 12:00:00, -3.364
49.1, 998.0, -3.2, 1.495, 96.6, 96.6, 2019-01-03 13:00:00, -3.232
34.7, 997.0, -3.3, 1.008, 97.2, 97.2, 2019-01-03 14:00:00, -3.32
36.1, 997.0, -3.0, 0.754, 97.0, 97.0, 2019-01-03 15:00:00, -3.015
30.9, 997.0, -3.1, 0.794, 96.8, 96.8, 2019-01-03 16:00:00, -3.062
36.3, 997.0, -3.1, 1.037, 95.8, 95.8, 2019-01-03 17:00:00, -3.139
54.1, 997.0, -3.6, 0.902998, 96.4, 96.4, 2019-01-03 18:00:00, -3.6
52.3, 996.0, -4.2, 0.902998, 96.8, 96.8, 2019-01-03 19:00:00, -4.184
31.1, 996.0, -4.2, 1.12, 95.6, 95.6, 2019-01-03 20:00:00, -4.196
32.9, 997.0, -4.6, 1.53, 95.9, 95.9, 2019-01-03 21:00:00, -4.599
44.1, 997.0, -5.1, 1.082, 96.0, 96.0, 2019-01-03 22:00:00, -5.145
26.1, 997.0, -5.5, 1.526, 95.9, 95.9, 2019-01-03 23:00:00, -5.496
53.6, 996.0, -5.8, 1.215, 96.0, 96.0, 2019-01-04 00:00:00, -5.758
51.8, 996.0, -5.5, 1.03, 95.2, 95.2, 2019-01-04 01:00:00, -5.489
28.6, 997.0, -5.6, 0.638, 96.0, 96.0, 2019-01-04 02:00:00, -5.609
21.5, 997.0, -5.2, 0.931999, 96.2, 96.2, 2019-01-04 03:00:00, -5.195
36.4, 997.0, -4.8, 0.841, 96.9, 96.9, 2019-01-04 04:00:00, -4.79
26.2, 997.0, -4.4, 0.828998, 97.1, 97.1, 2019-01-04 05:00:00, -4.439
35.1, 997.0, -4.3, 0.606998, 97.4, 97.4, 2019-01-04 06:00:00, -4.289
33.3, 997.0, -3.9, 0.736998, 96.4, 96.4, 2019-01-04 07:00:00, -3.949
40.5, 998.0, -3.7, 0.497, 96.2, 96.2, 2019-01-04 08:00:00, -3.661
33.5, 998.0, -3.4, 0.527998, 95.6, 95.6, 2019-01-04 09:00:00, -3.407
36.8, 998.0, -3.2, 0.435999, 95.6, 95.6, 2019-01-04 10:00:00, -3.226
27.3, 999.0, -2.9, 0.643, 95.2, 95.2, 2019-01-04 11:00:00, -2.868
66.0, 999.0, -2.3, 0.310999, 92.9, 92.9, 2019-01-04 12:00:00, -2.295
41.4, 999.0, -1.6, 0.300998, 87.7, 87.7, 2019-01-04 13:00:00, -1.573
64.5, 999.0, -1.2, 0.328999, 87.4, 87.4, 2019-01-04 14:00:00, -1.197
17.0, 999.0, -1.0, 0.472, 86.7, 86.7, 2019-01-04 15:00:00, -0.961
10.3, 1000.0, -1.0, 0.749, 84.8, 84.8, 2019-01-04 16:00:00, -0.950999
33.4, 1000.0, -1.2, 0.619, 86.7, 86.7, 2019-01-04 17:00:00, -1.17
22.1, 1000.0, -1.3, 0.985, 86.9, 86.9, 2019-01-04 18:00:00, -1.301
2.0, 1000.0, -1.2, 1.248, 84.1, 84.1, 2019-01-04 19:00:00, -1.194
56.2, 1000.0, -1.4, 0.623, 86.5, 86.5, 2019-01-04 20:00:00, -1.393
41.2, 1000.0, -1.3, 0.435, 87.2, 87.2, 2019-01-04 21:00:00, -1.345
154.9, 1000.0, -1.4, 0.632, 89.6, 89.6, 2019-01-04 22:00:00, -1.433
191.3, 1000.0, -1.4, 0.570999, 91.3, 91.3, 2019-01-04 23:00:00, -1.448
169.1, 1001.0, -1.7, 0.257999, 95.9, 95.9, 2019-01-05 00:00:00, -1.667
85.9, 1001.0, -1.8, 0.263, 98.4, 98.4, 2019-01-05 01:00:00, -1.834
8.0, 1001.0, -1.9, 0.298, 99.3, 99.3, 2019-01-05 02:00:00, -1.854
58.2, 1001.0, -1.8, 0.505999, 98.8, 98.8, 2019-01-05 03:00:00, -1.778
17.5, 1000.0, -1.8, 0.483999, 98.8, 98.8, 2019-01-05 04:00:00, -1.816
354.4, 1000.0, -1.8, 0.465999, 98.1, 98.1, 2019-01-05 05:00:00, -1.844
31.7, 1000.0, -2.0, 0.554, 98.6, 98.6, 2019-01-05 06:00:00, -2.031
43.9, 1000.0, -2.2, 0.574998, 99.1, 99.1, 2019-01-05 07:00:00, -2.157
34.9, 1000.0, -2.1, 0.815998, 98.7, 98.7, 2019-01-05 08:00:00, -2.08
38.9, 1000.0, -1.9, 1.132, 98.2, 98.2, 2019-01-05 09:00:00, -1.937
31.0, 999.0, -1.9, 0.824998, 97.3, 97.3, 2019-01-05 10:00:00, -1.942
34.2, 999.0, -1.8, 0.624, 96.6, 96.6, 2019-01-05 11:00:00, -1.826
33.8, 999.0, -1.6, 0.421999, 95.3, 95.3, 2019-01-05 12:00:00, -1.646
81.5, 998.0, -1.4, 0.432, 93.1, 93.1, 2019-01-05 13:00:00, -1.354
20.9, 997.0, -1.2, 0.615, 91.7, 91.7, 2019-01-05 14:00:00, -1.173
187.0, 996.0, -0.9, 0.368999, 90.4, 90.4, 2019-01-05 15:00:00, -0.865998
261.0, 995.0, -0.9, 0.479, 91.7, 91.7, 2019-01-05 16:00:00, -0.883
326.4, 994.0, -1.1, 0.381, 93.5, 93.5, 2019-01-05 17:00:00, -1.086
20.3, 993.0, -1.4, 0.398, 95.5, 95.5, 2019-01-05 18:00:00, -1.433
29.2, 993.0, -1.8, 0.712998, 97.8, 97.8, 2019-01-05 19:00:00, -1.767
63.9, 992.0, -1.6, 0.312, 97.1, 97.1, 2019-01-05 20:00:00, -1.626
29.2, 991.0, -1.8, 0.411, 97.6, 97.6, 2019-01-05 21:00:00, -1.848
39.5, 991.0, -2.0, 0.144998, 98.5, 98.5, 2019-01-05 22:00:00, -1.954
42.5, 990.0, -1.9, 0.268999, 98.0, 98.0, 2019-01-05 23:00:00, -1.855
13.8, 989.0, -1.9, 0.314, 97.4, 97.4, 2019-01-06 00:00:00, -1.888
45.0, 988.0, -1.8, 0.344, 97.1, 97.1, 2019-01-06 01:00:00, -1.786
206.3, 987.0, -1.6, 0.564998, 95.8, 95.8, 2019-01-06 02:00:00, -1.579
352.2, 987.0, -1.8, 0.463999, 96.8, 96.8, 2019-01-06 03:00:00, -1.795
237.4, 987.0, -1.7, 0.497, 96.1, 96.1, 2019-01-06 04:00:00, -1.661
56.2, 986.0, -1.9, 0.411, 96.3, 96.3, 2019-01-06 05:00:00, -1.875
324.5, 986.0, -2.1, 0.314999, 97.3, 97.3, 2019-01-06 06:00:00, -2.086
268.6, 986.0, -2.1, 0.342, 95.7, 95.7, 2019-01-06 07:00:00, -2.075
272.2, 986.0, -1.9, 0.314999, 91.1, 91.1, 2019-01-06 08:00:00, -1.944
110.2, 986.0, -2.0, 0.272, 88.6, 88.6, 2019-01-06 09:00:00, -2.015
85.0, 987.0, -2.3, 0.263998, 90.7, 90.7, 2019-01-06 10:00:00, -2.275
103.1, 987.0, -2.2, 0.321999, 91.0, 91.0, 2019-01-06 11:00:00, -2.221
344.0, 988.0, -1.9, 0.551998, 88.0, 88.0, 2019-01-06 12:00:00, -1.898
176.9, 989.0, -1.3, 0.456999, 79.9, 79.9, 2019-01-06 13:00:00, -1.286
181.7, 989.0, -1.0, 0.638, 75.3, 75.3, 2019-01-06 14:00:00, -0.976
168.3, 990.0, -1.3, 0.630999, 79.5, 79.5, 2019-01-06 15:00:00, -1.254
105.2, 991.0, -1.5, 0.688, 85.8, 85.8, 2019-01-06 16:00:00, -1.531
166.4, 992.0, -1.7, 1.047, 83.1, 83.1, 2019-01-06 17:00:00, -1.735
79.4, 993.0, -2.3, 0.603999, 87.0, 87.0, 2019-01-06 18:00:00, -2.257
38.1, 994.0, -2.6, 0.46, 93.9, 93.9, 2019-01-06 19:00:00, -2.577
32.8, 995.0, -2.8, 0.680998, 95.7, 95.7, 2019-01-06 20:00:00, -2.794
177.8, 996.0, -2.7, 0.986, 87.3, 87.3, 2019-01-06 21:00:00, -2.695
186.9, 997.0, -3.0, 1.145, 83.9, 83.9, 2019-01-06 22:00:00, -2.98
27.0, 998.0, -3.4, 0.734, 91.3, 91.3, 2019-01-06 23:00:00, -3.428
355.3, 999.0, -3.7, 0.49, 94.7, 94.7, 2019-01-07 00:00:00, -3.68
7.4, 1000.0, -3.8, 0.407, 94.6, 94.6, 2019-01-07 01:00:00, -3.819
44.2, 1002.0, -3.9, 0.606, 95.4, 95.4, 2019-01-07 02:00:00, -3.887
37.8, 1003.0, -4.0, 0.470999, 96.0, 96.0, 2019-01-07 03:00:00, -3.973
59.2, 1004.0, -4.0, 0.523, 95.0, 95.0, 2019-01-07 04:00:00, -4.04
17.1, 1005.0, -4.1, 0.717998, 93.8, 93.8, 2019-01-07 05:00:00, -4.101
191.4, 1007.0, -4.0, 1.011, 90.4, 90.4, 2019-01-07 06:00:00, -3.961
238.5, 1008.0, -4.0, 0.967998, 87.7, 87.7, 2019-01-07 07:00:00, -3.99
216.3, 1009.0, -4.3, 1.078, 85.2, 85.2, 2019-01-07 08:00:00, -4.264
233.8, 1011.0, -5.1, 1.158, 86.8, 86.8, 2019-01-07 09:00:00, -5.108
319.2, 1013.0, -6.3, 0.418, 90.6, 90.6, 2019-01-07 10:00:00, -6.286
8.8, 1014.0, -6.1, 0.351999, 87.9, 87.9, 2019-01-07 11:00:00, -6.139
35.8, 1015.0, -6.3, 0.671, 89.4, 89.4, 2019-01-07 12:00:00, -6.255
62.0, 1016.0, -5.7, 0.289999, 88.4, 88.4, 2019-01-07 13:00:00, -5.738
56.2, 1017.0, -4.9, 0.788999, 82.0, 82.0, 2019-01-07 14:00:00, -4.855
58.4, 1018.0, -4.9, 0.537998, 84.5, 84.5, 2019-01-07 15:00:00, -4.94
30.4, 1019.0, -5.3, 0.853999, 85.3, 85.3, 2019-01-07 16:00:00, -5.324
30.9, 1019.0, -5.6, 1.047, 87.7, 87.7, 2019-01-07 17:00:00, -5.575
72.2, 1020.0, -5.7, 0.477999, 88.4, 88.4, 2019-01-07 18:00:00, -5.664
348.6, 1020.0, -5.4, 0.693, 85.6, 85.6, 2019-01-07 19:00:00, -5.441
9.3, 1021.0, -5.6, 0.493, 89.0, 89.0, 2019-01-07 20:00:00, -5.571
247.6, 1021.0, -5.6, 0.518998, 89.3, 89.3, 2019-01-07 21:00:00, -5.558
322.3, 1021.0, -5.8, 0.432999, 92.7, 92.7, 2019-01-07 22:00:00, -5.767
13.5, 1022.0, -5.9, 0.384, 95.3, 95.3, 2019-01-07 23:00:00, -5.946
13.0, 1022.0, -6.0, 0.847998, 95.2, 95.2, 2019-01-08 00:00:00, -6.022
9.1, 1022.0, -6.1, 0.508, 95.5, 95.5, 2019-01-08 01:00:00, -6.085
236.6, 1022.0, -6.1, 0.252999, 95.2, 95.2, 2019-01-08 02:00:00, -6.11
230.0, 1022.0, -6.1, 0.163, 96.4, 96.4, 2019-01-08 03:00:00, -6.146
174.6, 1022.0, -6.2, 0.287999, 97.2, 97.2, 2019-01-08 04:00:00, -6.189
177.1, 1022.0, -6.1, 0.337, 96.8, 96.8, 2019-01-08 05:00:00, -6.124
354.4, 1022.0, -6.1, 0.256998, 96.9, 96.9, 2019-01-08 06:00:00, -6.136
32.5, 1022.0, -6.2, 0.517, 97.0, 97.0, 2019-01-08 07:00:00, -6.171
31.4, 1021.0, -6.4, 0.527998, 97.3, 97.3, 2019-01-08 08:00:00, -6.376
18.9, 1021.0, -6.9, 0.368, 97.4, 97.4, 2019-01-08 09:00:00, -6.892
29.0, 1020.0, -7.4, 0.651, 97.4, 97.4, 2019-01-08 10:00:00, -7.44
24.2, 1020.0, -7.7, 0.765999, 97.1, 97.1, 2019-01-08 11:00:00, -7.68
23.3, 1019.0, -7.6, 0.908999, 95.9, 95.9, 2019-01-08 12:00:00, -7.61
18.0, 1017.0, -7.0, 0.695999, 94.3, 94.3, 2019-01-08 13:00:00, -7.03
44.3, 1016.0, -6.0, 0.467, 91.0, 91.0, 2019-01-08 14:00:00, -5.961
97.3, 1015.0, -4.9, 0.535, 87.6, 87.6, 2019-01-08 15:00:00, -4.856
38.8, 1013.0, -5.1, 0.736, 89.4, 89.4, 2019-01-08 16:00:00, -5.091
66.7, 1012.0, -5.3, 0.54, 91.8, 91.8, 2019-01-08 17:00:00, -5.319
47.2, 1011.0, -5.4, 0.592998, 91.7, 91.7, 2019-01-08 18:00:00, -5.368
16.1, 1010.0, -5.4, 0.499, 90.5, 90.5, 2019-01-08 19:00:00, -5.361
268.6, 1009.0, -5.1, 0.580999, 87.0, 87.0, 2019-01-08 20:00:00, -5.078
294.2, 1008.0, -4.7, 0.906, 87.1, 87.1, 2019-01-08 21:00:00, -4.696
231.2, 1008.0, -3.6, 1.172, 83.3, 83.3, 2019-01-08 22:00:00, -3.622
228.6, 1008.0, -3.1, 1.272, 80.0, 80.0, 2019-01-08 23:00:00, -3.085
246.0, 1006.0, -2.8, 1.286, 77.7, 77.7, 2019-01-09 00:00:00, -2.826
231.6, 1006.0, -2.5, 1.127, 78.0, 78.0, 2019-01-09 01:00:00, -2.486
20.7, 1005.0, -1.7, 2.285, 75.2, 75.2, 2019-01-09 02:00:00, -1.651
252.9, 1005.0, -1.5, 1.432, 76.2, 76.2, 2019-01-09 03:00:00, -1.547
204.8, 1005.0, -1.5, 1.271, 80.3, 80.3, 2019-01-09 04:00:00, -1.547
3.0, 1004.0, -2.1, 1.033, 89.8, 89.8, 2019-01-09 05:00:00, -2.146
27.3, 1003.0, -2.4, 0.824998, 91.5, 91.5, 2019-01-09 06:00:00, -2.414
21.3, 1003.0, -2.5, 0.916, 91.2, 91.2, 2019-01-09 07:00:00, -2.452
176.1, 1002.0, -2.1, 0.925998, 87.4, 87.4, 2019-01-09 08:00:00, -2.141
147.4, 1002.0, -1.7, 0.754998, 81.8, 81.8, 2019-01-09 09:00:00, -1.711
43.2, 1002.0, -2.3, 0.957, 89.8, 89.8, 2019-01-09 10:00:00, -2.338
61.4, 1002.0, -2.1, 0.587998, 88.6, 88.6, 2019-01-09 11:00:00, -2.083
329.1, 1001.0, -1.6, 0.54, 85.7, 85.7, 2019-01-09 12:00:00, -1.621
29.9, 1000.0, -0.8, 0.638, 79.5, 79.5, 2019-01-09 13:00:00, -0.820999
164.9, 1000.0, -0.5, 0.768998, 78.6, 78.6, 2019-01-09 14:00:00, -0.535
77.7, 999.0, -0.8, 1.396, 82.6, 82.6, 2019-01-09 15:00:00, -0.764998
195.5, 999.0, -1.5, 1.002, 94.1, 94.1, 2019-01-09 16:00:00, -1.499
120.0, 998.0, -1.5, 1.241, 95.2, 95.2, 2019-01-09 17:00:00, -1.544
181.1, 998.0, -1.5, 1.276, 94.4, 94.4, 2019-01-09 18:00:00, -1.484
184.2, 997.0, -1.2, 1.052, 90.7, 90.7, 2019-01-09 19:00:00, -1.201
208.9, 996.0, -1.2, 0.825999, 91.7, 91.7, 2019-01-09 20:00:00, -1.219
19.0, 996.0, -1.4, 0.822, 93.0, 93.0, 2019-01-09 21:00:00, -1.375
241.2, 996.0, -1.2, 1.007, 93.9, 93.9, 2019-01-09 22:00:00, -1.176
206.9, 996.0, -1.1, 1.299, 98.1, 98.1, 2019-01-09 23:00:00, -1.127
227.4, 996.0, -1.0, 1.133, 98.9, 98.9, 2019-01-10 00:00:00, -0.973999
226.1, 997.0, -1.0, 0.689998, 99.7, 99.7, 2019-01-10 01:00:00, -1.048
226.8, 997.0, -1.0, 0.870998, 100.0, 100.0, 2019-01-10 02:00:00, -1.003
220.5, 997.0, -1.0, 0.911, 100.0, 100.0, 2019-01-10 03:00:00, -0.954999
223.8, 997.0, -0.9, 0.629998, 100.0, 100.0, 2019-01-10 04:00:00, -0.908999
258.5, 998.0, -0.8, 0.233998, 100.0, 100.0, 2019-01-10 05:00:00, -0.848999
0.0, 999.0, -0.9, None, 100.0, 100.0, 2019-01-10 06:00:00, -0.934
0.0, 1000.0, -0.9, None, 100.0, 100.0, 2019-01-10 07:00:00, -0.861
0.0, 1001.0, -0.9, None, 100.0, 100.0, 2019-01-10 08:00:00, -0.866998
0.0, 1002.0, -0.8, None, 100.0, 100.0, 2019-01-10 09:00:00, -0.824
0.0, 1003.0, -0.8, None, 100.0, 100.0, 2019-01-10 10:00:00, -0.820999
0.0, 1004.0, -0.7, None, 100.0, 100.0, 2019-01-10 11:00:00, -0.709999
0.0, 1005.0, -0.6, None, 100.0, 100.0, 2019-01-10 12:00:00, -0.606
0.0, 1005.0, -0.4, None, 99.8, 99.8, 2019-01-10 13:00:00, -0.425
5.0, 1004.0, -0.2, None, 99.5, 99.5, 2019-01-10 14:00:00, -0.238998
0.0, 1004.0, 0.0, None, 99.5, 99.5, 2019-01-10 15:00:00, 0.0
0.0, 1004.0, -0.2, None, 99.8, 99.8, 2019-01-10 16:00:00, -0.215
0.0, 1003.0, -0.3, None, 100.0, 100.0, 2019-01-10 17:00:00, -0.277999
0.0, 1002.0, -0.3, None, 100.0, 100.0, 2019-01-10 18:00:00, -0.275999
0.0, 1001.0, -0.3, None, 100.0, 100.0, 2019-01-10 19:00:00, -0.261999
0.0, 1000.0, 0.0, None, 100.0, 100.0, 2019-01-10 20:00:00, -0.048
0.0, 1000.0, 0.0, None, 100.0, 100.0, 2019-01-10 21:00:00, 0.027
0.0, 1000.0, 0.0, None, 100.0, 100.0, 2019-01-10 22:00:00, 0.046999
268.4, 1000.0, 0.1, None, 100.0, 100.0, 2019-01-10 23:00:00, 0.068
0.0, 1000.0, 0.1, None, 100.0, 100.0, 2019-01-11 00:00:00, 0.085
0.0, 1000.0, 0.1, None, 100.0, 100.0, 2019-01-11 01:00:00, 0.082
0.0, 1000.0, 0.0, None, 100.0, 100.0, 2019-01-11 02:00:00, 0.039
0.0, 1000.0, 0.0, None, 100.0, 100.0, 2019-01-11 03:00:00, 0.039
0.0, 1000.0, 0.0, None, 100.0, 100.0, 2019-01-11 04:00:00, 0.034
0.0, 999.0, 0.0, None, 100.0, 100.0, 2019-01-11 05:00:00, 0.026
0.0, 999.0, 0.0, None, 100.0, 100.0, 2019-01-11 06:00:00, 0.017999
0.0, 999.0, 0.0, None, 100.0, 100.0, 2019-01-11 07:00:00, 0.035999
0.0, 999.0, 0.0, None, 100.0, 100.0, 2019-01-11 08:00:00, 0.039
0.0, 999.0, 0.0, None, 100.0, 100.0, 2019-01-11 09:00:00, 0.043999
0.0, 1000.0, 0.1, None, 100.0, 100.0, 2019-01-11 10:00:00, 0.054
0.0, 1001.0, 0.1, None, 100.0, 100.0, 2019-01-11 11:00:00, 0.094999
0.0, 1002.0, 0.2, None, 100.0, 100.0, 2019-01-11 12:00:00, 0.177
99.7, 1003.0, 0.3, None, 100.0, 100.0, 2019-01-11 13:00:00, 0.254999
40.1, 1003.0, 0.3, None, 100.0, 100.0, 2019-01-11 14:00:00, 0.312999
0.0, 1004.0, 0.4, None, 100.0, 100.0, 2019-01-11 15:00:00, 0.405999
0.0, 1004.0, 0.3, None, 100.0, 100.0, 2019-01-11 16:00:00, 0.337998
0.0, 1005.0, 0.2, None, 100.0, 100.0, 2019-01-11 17:00:00, 0.228
0.0, 1005.0, 0.2, None, 100.0, 100.0, 2019-01-11 18:00:00, 0.208
37.5, 1005.0, 0.2, 0.303, 100.0, 100.0, 2019-01-11 19:00:00, 0.193
46.1, 1005.0, 0.2, 0.469, 100.0, 100.0, 2019-01-11 20:00:00, 0.202
35.2, 1006.0, 0.2, 0.612999, 100.0, 100.0, 2019-01-11 21:00:00, 0.238
70.6, 1006.0, 0.2, 0.463999, 100.0, 100.0, 2019-01-11 22:00:00, 0.201
10.6, 1007.0, 0.2, 0.533999, 100.0, 100.0, 2019-01-11 23:00:00, 0.152998
37.9, 1007.0, 0.1, 0.569998, 100.0, 100.0, 2019-01-12 00:00:00, 0.131999
52.5, 1007.0, 0.2, 0.605, 100.0, 100.0, 2019-01-12 01:00:00, 0.187998
60.0, 1008.0, 0.2, 0.479999, 100.0, 100.0, 2019-01-12 02:00:00, 0.215
344.5, 1008.0, 0.2, 0.437999, 100.0, 100.0, 2019-01-12 03:00:00, 0.231998
32.9, 1009.0, 0.2, 0.568, 100.0, 100.0, 2019-01-12 04:00:00, 0.153999
55.5, 1009.0, 0.2, 0.486, 100.0, 100.0, 2019-01-12 05:00:00, 0.216998
49.3, 1009.0, 0.3, 0.469, 100.0, 100.0, 2019-01-12 06:00:00, 0.254
52.4, 1010.0, 0.2, 0.199, 100.0, 100.0, 2019-01-12 07:00:00, 0.239998
33.8, 1010.0, 0.2, 0.667999, 100.0, 100.0, 2019-01-12 08:00:00, 0.216
28.0, 1011.0, 0.3, 0.723999, 100.0, 100.0, 2019-01-12 09:00:00, 0.305999
36.6, 1011.0, 0.1, 1.148, 100.0, 100.0, 2019-01-12 10:00:00, 0.111
54.2, 1012.0, 0.0, 0.902998, 100.0, 100.0, 2019-01-12 11:00:00, 0.046999
31.3, 1012.0, 0.4, 1.364, 100.0, 100.0, 2019-01-12 12:00:00, 0.354
46.5, 1012.0, 0.6, 0.93, 100.0, 100.0, 2019-01-12 13:00:00, 0.560998
40.2, 1011.0, 0.7, 0.845, 100.0, 100.0, 2019-01-12 14:00:00, 0.72
41.2, 1012.0, 0.7, 0.683, 100.0, 100.0, 2019-01-12 15:00:00, 0.746999
34.3, 1012.0, 0.7, 1.123, 100.0, 100.0, 2019-01-12 16:00:00, 0.726
50.1, 1012.0, 0.7, 0.836, 100.0, 100.0, 2019-01-12 17:00:00, 0.690998
42.0, 1012.0, 0.7, 1.234, 100.0, 100.0, 2019-01-12 18:00:00, 0.672999
58.1, 1012.0, 0.5, 0.763998, 100.0, 100.0, 2019-01-12 19:00:00, 0.536
