station_observations
WDIR_VECT, TEMP_MEAN, WSPD_SCLR, HUMIDITY, avg_rel_hum_pst1hr, time, avg_air_temp_pst1hr
143.1, -4.0, 1.477, 88.2, 88.2, 2019-01-01 00:00:00, -4.038
158.4, -4.1, 1.698, 89.5, 89.5, 2019-01-01 01:00:00, -4.147
144.5, -4.2, 1.309, 91.9, 91.9, 2019-01-01 02:00:00, -4.207
162.5, -4.1, 1.332, 92.1, 92.1, 2019-01-01 03:00:00, -4.077
150.2, -3.9, 1.608, 91.1, 91.1, 2019-01-01 04:00:00, -3.923
151.8, -3.8, 1.436, 90.6, 90.6, 2019-01-01 05:00:00, -3.837
154.0, -3.8, 1.556, 90.6, 90.6, 2019-01-01 06:00:00, -3.803
140.2, -3.9, 1.524, 90.4, 90.4, 2019-01-01 07:00:00, -3.864
150.3, -3.7, 1.543, 89.4, 89.4, 2019-01-01 08:00:00, -3.707
152.9, -3.5, 1.528, 88.2, 88.2, 2019-01-01 09:00:00, -3.533
160.1, -3.1, 2.015, 86.9, 86.9, 2019-01-01 10:00:00, -3.138
164.4, -2.5, 1.219, 84.2, 84.2, 2019-01-01 11:00:00, -2.542
155.1, -1.8, 1.271, 81.0, 81.0, 2019-01-01 12:00:00, -1.806
155.4, -1.3, 1.795, 78.5, 78.51, 2019-01-01 13:00:00, -1.3
148.3, -0.7, 1.858, 77.4, 77.44, 2019-01-01 14:00:00, -0.722
155.6, -0.3, 1.731, 75.9, 75.94, 2019-01-01 15:00:00, -0.344
183.4, -0.3, 1.21, 76.4, 76.43, 2019-01-01 16:00:00, -0.287999
177.1, -0.4, 1.541, 77.5, 77.46, 2019-01-01 17:00:00, -0.377999
160.5, -0.4, 1.412, 78.3, 78.26, 2019-01-01 18:00:00, -0.444999
172.1, -0.6, 1.896, 79.9, 79.88, 2019-01-01 19:00:00, -0.606998
176.5, -0.7, 1.884, 76.8, 76.77, 2019-01-01 20:00:00, -0.667999
163.5, -0.7, 1.36, 76.3, 76.3, 2019-01-01 21:00:00, -0.737999
159.0, -0.8, 1.244, 78.6, 78.64, 2019-01-01 22:00:00, -0.847998
153.2, -0.9, 0.479, 80.8, 80.8, 2019-01-01 23:00:00, -0.921998
114.5, -1.0, 0.340999, 83.0, 83.0, 2019-01-02 00:00:00, -1.018
143.8, -1.1, 1.305, 82.9, 82.9, 2019-01-02 01:00:00, -1.119
154.7, -1.1, 1.679, 83.6, 83.6, 2019-01-02 02:00:00, -1.113
151.4, -1.6, 1.512, 86.1, 86.1, 2019-01-02 03:00:00, -1.624
161.5, -2.0, 3.376, 89.0, 89.0, 2019-01-02 04:00:00, -1.967
149.1, -2.0, 3.773, 88.8, 88.8, 2019-01-02 05:00:00, -2.023
157.0, -2.3, 2.32, 87.8, 87.8, 2019-01-02 06:00:00, -2.338
145.9, -2.6, 1.729, 90.0, 90.0, 2019-01-02 07:00:00, -2.591
157.0, -2.5, 1.511, 88.9, 88.9, 2019-01-02 08:00:00, -2.502
160.2, -2.5, 3.117, 89.9, 89.9, 2019-01-02 09:00:00, -2.542
173.4, -1.9, 1.815, 86.1, 86.1, 2019-01-02 10:00:00, -1.867
160.8, -1.4, 2.46, 83.4, 83.4, 2019-01-02 11:00:00, -1.41
155.1, -0.8, 1.768, 82.0, 82.0, 2019-01-02 12:00:00, -0.801998
173.6, 0.1, 0.949998, 78.4, 78.37, 2019-01-02 13:00:00, 0.068
152.4, 0.3, 1.137, 76.5, 76.52, 2019-01-02 14:00:00, 0.317
188.7, 0.5, 1.263, 75.6, 75.61, 2019-01-02 15:00:00, 0.455
156.6, 0.5, 1.495, 75.8, 75.77, 2019-01-02 16:00:00, 0.479999
167.9, 0.3, 1.951, 78.8, 78.81, 2019-01-02 17:00:00, 0.328
169.9, 0.1, 1.488, 80.8, 80.8, 2019-01-02 18:00:00, 0.108998
164.4, 0.0, 1.475, 82.1, 82.1, 2019-01-02 19:00:00, 0.014
161.4, 0.1, 0.474, 81.1, 81.1, 2019-01-02 20:00:00, 0.09
124.9, 0.0, 0.736, 82.3, 82.3, 2019-01-02 21:00:00, 0.045
161.1, 0.1, 1.019, 82.8, 82.8, 2019-01-02 22:00:00, 0.134
143.2, 0.0, 0.828, 83.5, 83.5, 2019-01-02 23:00:00, -0.028999
151.4, 0.0, 1.163, 84.1, 84.1, 2019-01-03 00:00:00, 0.009998
191.2, 0.3, 0.442999, 83.8, 83.8, 2019-01-03 01:00:00, 0.300998
136.2, 0.3, 0.565998, 83.6, 83.6, 2019-01-03 02:00:00, 0.284999
157.3, 0.3, 1.396, 84.6, 84.6, 2019-01-03 03:00:00, 0.321999
162.7, 0.2, 1.704, 86.3, 86.3, 2019-01-03 04:00:00, 0.185
164.9, 0.1, 1.448, 86.6, 86.6, 2019-01-03 05:00:00, 0.142
159.2, 0.0, 1.305, 88.0, 88.0, 2019-01-03 06:00:00, 0.024
165.7, -0.1, 1.388, 88.9, 88.9, 2019-01-03 07:00:00, -0.061999
161.1, -0.2, 1.419, 94.2, 94.2, 2019-01-03 08:00:00, -0.229
111.4, 0.0, 0.273999, 95.0, 95.0, 2019-01-03 09:00:00, 0.004999
136.3, 0.3, 0.333, 96.0, 96.0, 2019-01-03 10:00:00, 0.289999
152.1, 0.6, 0.398999, 96.7, 96.7, 2019-01-03 11:00:00, 0.647
160.6, 0.8, 0.370999, 96.9, 96.9, 2019-01-03 12:00:00, 0.843999
85.3, 1.0, 0.232998, 97.1, 97.1, 2019-01-03 13:00:00, 0.971
63.2, 1.1, 0.428, 97.4, 97.4, 2019-01-03 14:00:00, 1.101
156.9, 1.4, 0.598999, 97.4, 97.4, 2019-01-03 15:00:00, 1.4
175.5, 1.5, 0.305999, 97.3, 97.3, 2019-01-03 16:00:00, 1.463
150.9, 1.5, 0.580999, 97.5, 97.5, 2019-01-03 17:00:00, 1.534
118.6, 1.5, 0.093, 97.6, 97.6, 2019-01-03 18:00:00, 1.492
162.5, 1.7, 1.013, 97.8, 97.8, 2019-01-03 19:00:00, 1.705
180.5, 1.9, 1.363, 98.0, 98.0, 2019-01-03 20:00:00, 1.853
177.4, 1.9, 1.599, 98.1, 98.1, 2019-01-03 21:00:00, 1.934
184.7, 2.0, 1.741, 98.2, 98.2, 2019-01-03 22:00:00, 1.985
190.9, 2.0, 1.127, 98.2, 98.2, 2019-01-03 23:00:00, 2.01
190.3, 2.2, 0.829999, 98.1, 98.1, 2019-01-04 00:00:00, 2.15
179.6, 2.1, 0.902998, 98.0, 98.0, 2019-01-04 01:00:00, 2.07
146.2, 1.9, 1.107, 97.9, 97.9, 2019-01-04 02:00:00, 1.876
