station_observations
WDIR_VECT, TEMP_MEAN, WSPD_SCLR, time, avg_air_temp_pst1hr
206.5, 1.5, 2.98148, 2019-01-01 00:00:00, 1.51
224.8, 1.6, 3.26031, 2019-01-01 01:00:00, 1.56986
198.7, 1.7, 2.00708, 2019-01-01 02:00:00, 1.73639
353.4, 1.3, 1.1274, 2019-01-01 03:00:00, 1.26403
1.2, 1.0, 0.99792, 2019-01-01 04:00:00, 0.972916
150.9, 1.5, 1.59912, 2019-01-01 05:00:00, 1.47792
325.4, 1.4, 1.90547, 2019-01-01 06:00:00, 1.36889
340.3, 1.7, 1.74721, 2019-01-01 07:00:00, 1.65208
0.9, 1.9, 1.82227, 2019-01-01 08:00:00, 1.89305
182.7, 2.5, 3.35819, 2019-01-01 09:00:00, 2.45542
156.9, 2.6, 3.77542, 2019-01-01 10:00:00, 2.62944
164.9, 2.7, 4.29846, 2019-01-01 11:00:00, 2.7443
170.1, 3.1, 5.32194, 2019-01-01 12:00:00, 3.05194
171.6, 3.2, 6.49091, 2019-01-01 13:00:00, 3.22847
163.1, 3.4, 6.86355, 2019-01-01 14:00:00, 3.38403
150.9, 3.6, 5.32349, 2019-01-01 15:00:00, 3.57236
154.0, 4.2, 5.03406, 2019-01-01 16:00:00, 4.15278
147.4, 5.2, 8.8391, 2019-01-01 17:00:00, 5.16208
147.7, 5.8, 8.0887, 2019-01-01 18:00:00, 5.79861
145.3, 6.1, 6.93181, 2019-01-01 19:00:00, 6.08569
151.4, 6.4, 7.68172, 2019-01-01 20:00:00, 6.43208
151.1, 6.5, 8.44947, 2019-01-01 21:00:00, 6.54208
151.5, 6.7, 8.89675, 2019-01-01 22:00:00, 6.6918
151.5, 6.8, 10.0571, 2019-01-01 23:00:00, 6.81861
150.1, 6.8, 9.50427, 2019-01-02 00:00:00, 6.77375
156.7, 6.8, 10.1769, 2019-01-02 01:00:00, 6.7825
155.6, 6.5, 7.45738, 2019-01-02 02:00:00, 6.46097
153.5, 6.0, 5.43001, 2019-01-02 03:00:00, 5.99653
159.6, 5.5, 3.33818, 2019-01-02 04:00:00, 5.53333
162.3, 5.2, 4.55047, 2019-01-02 05:00:00, 5.21653
177.1, 5.1, 4.52309, 2019-01-02 06:00:00, 5.11375
199.0, 4.8, 3.58056, 2019-01-02 07:00:00, 4.79014
338.1, 3.8, 0.952561, 2019-01-02 08:00:00, 3.77875
