ONE_DAY_PRECIPITATION,ONE_DAY_RAIN,MIN_TEMP,ONE_DAY_SNOW,time,SNOW_ON_THE_GROUND,MAX_TEMP,week_of_year,WDIR_VECT,TEMP_MEAN,WSPD_SCLR,HUMIDITY,avg_rel_hum_pst1hr,avg_air_temp_pst1hr
, None,13.0, None,2016-08-12, None,31.5,33,,,,,,
, None,13.5, None,2016-08-13, None,32.0,33,,,,,,
, None,14.0, None,2016-08-14, None,33.0,33,,,,,,
, None,14.5, None,2016-08-15, None,35.0,33,,,,,,
, None,13.5, None,2016-08-16, None,34.0,33,,,,,,
, None,14.0, None,2016-08-17, None,32.0,33,,,,,,
, None,11.0, None,2016-08-18, None,30.5,33,,,,,,
,,,,2016-08-12 00:00:00,,,33,, None,2.187, None,52.47,20.88
,,,,2016-08-12 01:00:00,,,33,, None,2.77, None,52.45,19.99
,,,,2016-08-12 02:00:00,,,33,, None,2.654, None,52.04,19.64
,,,,2016-08-12 03:00:00,,,33,, None,2.523, None,56.73,18.48
,,,,2016-08-12 04:00:00,,,33,, None,2.812, None,61.37,17.63
,,,,2016-08-12 05:00:00,,,33,, None,2.506, None,62.11,17.28
,,,,2016-08-12 06:00:00,,,33,, None,2.451, None,60.16,17.53
,,,,2016-08-12 07:00:00,,,33,, None,1.492, None,58.27,18.96
,,,,2016-08-12 08:00:00,,,33,, None,1.2, None,54.79,21.04
,,,,2016-08-12 09:00:00,,,33,, None,1.142, None,52.54,22.56
,,,,2016-08-12 10:00:00,,,33,, None,1.371, None,47.86,23.96
,,,,2016-08-12 11:00:00,,,33,, None,1.028, None,41.85,25.68
,,,,2016-08-12 12:00:00,,,33,, None,1.636, None,35.49,27.23
,,,,2016-08-12 13:00:00,,,33,, None,1.325, None,30.72,28.81
,,,,2016-08-12 14:00:00,,,33,, None,1.704, None,26.63,30.03
,,,,2016-08-12 15:00:00,,,33,, None,1.525, None,23.12,30.88
,,,,2016-08-12 16:00:00,,,33,, None,1.349, None,22.45,31.59
,,,,2016-08-12 17:00:00,,,33,, None,1.745, None,22.46,31.65
,,,,2016-08-12 18:00:00,,,33,, None,2.845, None,22.68,31.21
,,,,2016-08-12 19:00:00,,,33,, None,2.648, None,26.95,29.84
,,,,2016-08-12 20:00:00,,,33,, None,0.939, None,34.86,27.13
,,,,2016-08-12 21:00:00,,,33,, None,1.388, None,40.87,24.61
,,,,2016-08-12 22:00:00,,,33,, None,1.605, None,42.02,23.37
,,,,2016-08-12 23:00:00,,,33,, None,1.212, None,45.33,21.94
,,,,2016-08-13 00:00:00,,,33,, None,0.917999, None,44.91,21.29
,,,,2016-08-13 01:00:00,,,33,, None,2.297, None,47.95,20.2
,,,,2016-08-13 02:00:00,,,33,, None,2.934, None,53.26,19.03
,,,,2016-08-13 03:00:00,,,33,, None,2.761, None,55.12,18.41
,,,,2016-08-13 04:00:00,,,33,, None,2.765, None,58.63,17.68
,,,,2016-08-13 05:00:00,,,33,, None,2.921, None,60.67,17.01
,,,,2016-08-13 06:00:00,,,33,, None,2.315, None,60.96,16.97
,,,,2016-08-13 07:00:00,,,33,, None,1.671, None,56.63,18.44
,,,,2016-08-13 08:00:00,,,33,, None,0.791, None,51.97,20.5
,,,,2016-08-13 09:00:00,,,33,, None,0.451999, None,49.28,22.34
,,,,2016-08-13 10:00:00,,,33,, None,0.744, None,44.97,23.76
,,,,2016-08-13 11:00:00,,,33,, None,1.209, None,38.38,25.19
,,,,2016-08-13 12:00:00,,,33,, None,1.251, None,33.85,26.76
,,,,2016-08-13 13:00:00,,,33,, None,1.443, None,30.8,28.38
,,,,2016-08-13 14:00:00,,,33,, None,1.41, None,27.21,29.48
,,,,2016-08-13 15:00:00,,,33,, None,0.927999, None,26.8,29.69
,,,,2016-08-13 16:00:00,,,33,, None,0.788999, None,27.92,30.05
,,,,2016-08-13 17:00:00,,,33,, None,1.404, None,28.15,30.81
,,,,2016-08-13 18:00:00,,,33,, None,1.719, None,31.55,29.96
,,,,2016-08-13 19:00:00,,,33,, None,1.325, None,35.09,28.72
,,,,2016-08-13 20:00:00,,,33,, None,1.279, None,50.31,25.91
,,,,2016-08-13 21:00:00,,,33,, None,1.885, None,51.62,24.83
,,,,2016-08-13 22:00:00,,,33,, None,3.533, None,34.3,25.81
,,,,2016-08-13 23:00:00,,,33,, None,4.159, None,23.55,25.82
,,,,2016-08-14 00:00:00,,,33,, None,2.482, None,27.45,23.36
,,,,2016-08-14 01:00:00,,,33,, None,2.174, None,35.25,20.81
,,,,2016-08-14 02:00:00,,,33,, None,2.847, None,36.66,20.4
,,,,2016-08-14 03:00:00,,,33,, None,1.717, None,39.65,19.43
,,,,2016-08-14 04:00:00,,,33,, None,1.277, None,42.71,18.5
,,,,2016-08-14 05:00:00,,,33,, None,1.729, None,41.83,18.81
,,,,2016-08-14 06:00:00,,,33,, None,2.21, None,44.16,18.9
,,,,2016-08-14 07:00:00,,,33,, None,1.8, None,46.75,19.12
,,,,2016-08-14 08:00:00,,,33,, None,1.17, None,40.97,22.05
,,,,2016-08-14 09:00:00,,,33,, None,0.795, None,37.23,24.62
,,,,2016-08-14 10:00:00,,,33,, None,1.106, None,37.65,26.03
,,,,2016-08-14 11:00:00,,,33,, None,1.624, None,34.72,27.43
,,,,2016-08-14 12:00:00,,,33,, None,1.167, None,30.59,29.1
,,,,2016-08-14 13:00:00,,,33,, None,1.596, None,28.18,30.56
,,,,2016-08-14 14:00:00,,,33,, None,1.626, None,26.25,31.66
,,,,2016-08-14 15:00:00,,,33,, None,1.486, None,24.42,32.53
,,,,2016-08-14 16:00:00,,,33,, None,1.115, None,21.4,33.47
,,,,2016-08-14 17:00:00,,,33,, None,1.376, None,23.1,33.28
,,,,2016-08-14 18:00:00,,,33,, None,2.213, None,31.42,30.37
,,,,2016-08-14 19:00:00,,,33,, None,2.251, None,33.99,29.47
,,,,2016-08-14 20:00:00,,,33,, None,2.327, None,42.37,27.39
,,,,2016-08-14 21:00:00,,,33,, None,2.229, None,43.45,26.19
,,,,2016-08-14 22:00:00,,,33,, None,3.448, None,40.55,26.27
,,,,2016-08-14 23:00:00,,,33,, None,3.159, None,39.61,25.52
,,,,2016-08-15 00:00:00,,,33,, None,2.57, None,37.5,23.84
,,,,2016-08-15 01:00:00,,,33,, None,1.774, None,42.8,22.44
,,,,2016-08-15 02:00:00,,,33,, None,1.505, None,44.17,20.69
,,,,2016-08-15 03:00:00,,,33,, None,2.769, None,44.23,20.2
,,,,2016-08-15 04:00:00,,,33,, None,2.676, None,47.87,19.57
,,,,2016-08-15 05:00:00,,,33,, None,2.776, None,51.4,18.6
,,,,2016-08-15 06:00:00,,,33,, None,3.041, None,52.77,18.6
,,,,2016-08-15 07:00:00,,,33,, None,1.993, None,48.3,20.55
,,,,2016-08-15 08:00:00,,,33,, None,1.155, None,44.53,22.65
,,,,2016-08-15 09:00:00,,,33,, None,0.685998, None,41.97,24.61
,,,,2016-08-15 10:00:00,,,33,, None,1.846, None,43.38,25.01
,,,,2016-08-15 11:00:00,,,33,, None,1.662, None,37.04,26.71
,,,,2016-08-15 12:00:00,,,33,, None,1.89, None,34.22,27.72
,,,,2016-08-15 13:00:00,,,33,, None,1.722, None,30.57,29.81
,,,,2016-08-15 14:00:00,,,33,, None,1.809, None,27.34,31.25
,,,,2016-08-15 15:00:00,,,33,, None,1.625, None,22.27,32.83
,,,,2016-08-15 16:00:00,,,33,, None,1.654, None,17.63,34.2
,,,,2016-08-15 17:00:00,,,33,, None,2.211, None,16.2,34.07
,,,,2016-08-15 18:00:00,,,33,, None,3.205, None,17.25,33.41
,,,,2016-08-15 19:00:00,,,33,, None,2.012, None,20.7,32.18
,,,,2016-08-15 20:00:00,,,33,, None,0.654999, None,34.92,28.48
,,,,2016-08-15 21:00:00,,,33,, None,1.171, None,39.72,26.14
,,,,2016-08-15 22:00:00,,,33,, None,2.187, None,36.3,25.27
