RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,rel_hum,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,air_temp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,time,stn_pres,week_of_year
21.66, None, None, 0.3, 0.125, 109.1, -21.0, -4.3, -21.0, None, 109.0, None, None, -6999.0, None, None, None, None, -4.022, None, -4.0, 22.0, None, 36.32, 0.1, -4.0, 0.8, -6999.0,2020-11-25 00:00:00, -6999.0,48
21.67, None, None, 0.3, 0.13, 130.3, -21.0, -4.3, -21.0, None, 130.0, None, None, -6999.0, None, None, None, None, -4.069, None, -4.0, 22.0, None, 37.11, 0.1, -4.1, 0.4, -6999.0,2020-11-25 01:00:00, -6999.0,48
21.72, None, None, 0.3, 0.105, 234.4, -21.0, -4.3, -21.0, None, 234.0, None, None, -6999.0, None, None, None, None, -4.229, None, -4.0, 22.0, None, 50.8, 0.1, -4.2, 0.2, -6999.0,2020-11-25 02:00:00, -6999.0,48
21.72, None, None, 0.4, 0.147, 266.0, -21.0, -4.3, -21.0, None, 266.0, None, None, -6999.0, None, None, None, None, -4.239, None, -4.0, 22.0, None, 33.3, 0.1, -4.2, 0.1, -6999.0,2020-11-25 03:00:00, -6999.0,48
21.72, None, None, 0.6, 0.173, 269.1, -21.0, -4.3, -21.0, None, 269.0, None, None, -6999.0, None, None, 12.1, None, -4.229, None, -4.0, 22.0, None, 22.49, 0.2, -4.2, 0.6, -6999.0,2020-11-25 04:00:00, -6999.0,48
21.81, None, None, 0.6, 0.17, 273.4, -21.0, -4.5, -21.0, None, 273.0, None, None, -6999.0, None, None, 12.1, None, -4.521, None, -4.0, 22.0, None, 24.5, 0.2, -4.5, 0.1, -6999.0,2020-11-25 05:00:00, -6999.0,48
21.91, None, None, 0.6, 0.161, 240.7, -21.0, -4.9, -21.0, None, 241.0, None, None, -6999.0, None, None, 12.0, None, -4.861, None, -4.0, 22.0, None, 26.48, 0.2, -4.9, 0.2, -6999.0,2020-11-25 06:00:00, -6999.0,48
21.94, None, None, 0.4, 0.159, 243.3, -22.0, -5.0, -22.0, None, 243.0, None, None, -6999.0, None, None, None, None, -4.965, None, -4.9, 22.0, None, 25.63, 0.2, -5.0, -0.1, -6999.0,2020-11-25 07:00:00, -6999.0,48
22.0, None, None, 0.4, 0.162, 236.3, -22.0, -5.0, -22.0, None, 236.0, None, None, -6999.0, None, None, None, None, -4.964, None, -4.8, 22.0, None, 24.52, 0.2, -5.0, 0.1, -6999.0,2020-11-25 08:00:00, -6999.0,48
21.92, None, None, 0.4, 0.158, 235.9, -21.0, -5.0, -21.0, None, 236.0, None, None, -6999.0, None, None, None, None, -4.681, None, -4.7, 22.0, None, 26.36, 0.2, -4.7, -0.1, -6999.0,2020-11-25 09:00:00, -6999.0,48
