max_air_temp_snc_last_reset,rel_hum,max_wnd_spd_10m_pst1hr,avg_wnd_spd_10m_pst10mts,dwpt_temp,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,avg_wnd_dir_10m_pst10mts,snwfl_amt_pst1hr,time,snw_dpth,stn_pres,week_of_year
-3.2,-6999.0,5.5,2.6,-6999.0,-4.5,-4.9, 0.0,293.0,-1.0,2020-11-25 00:00:00,110.0,-6999.0,48
-3.2,-6999.0,7.5,2.4,-6999.0,-4.2,-4.9, 0.0,311.0,0.0,2020-11-25 01:00:00,110.0,-6999.0,48
-3.2,-6999.0,4.7,0.3,-6999.0,-4.2,-4.9, 0.0,311.0,-1.0,2020-11-25 02:00:00,109.0,-6999.0,48
-3.2,-6999.0,6.6,1.5,-6999.0,-4.0,-4.9, 0.0,291.0,0.0,2020-11-25 03:00:00,109.0,-6999.0,48
-3.2,-6999.0,9.1,3.0,-6999.0,-4.0,-4.9, 0.0,272.0,0.0,2020-11-25 04:00:00,109.0,-6999.0,48
-3.2,-6999.0,11.4,2.7,-6999.0,-4.0,-4.9, 0.0,226.0,0.0,2020-11-25 05:00:00,109.0,-6999.0,48
-3.2,-6999.0,16.8,4.1,-6999.0,-3.9,-4.9, 0.0,237.0,0.0,2020-11-25 06:00:00,109.0,-6999.0,48
-3.8,-6999.0,14.9,7.3,-6999.0,-4.2,-4.2, 0.0,244.0,0.0,2020-11-25 07:00:00,109.0,-6999.0,48
-3.8,-6999.0,10.8,3.2,-6999.0,-4.3,-4.4, 0.0,221.0,0.0,2020-11-25 08:00:00,109.0,-6999.0,48
-3.8,-6999.0,10.5,1.7,-6999.0,-4.4,-4.4, 0.0,216.0,0.0,2020-11-25 09:00:00,109.0,-6999.0,48
-3.8,-6999.0,13.3,1.6,-6999.0,-4.3,-4.5, 0.0,212.0,0.0,2020-11-25 10:00:00,109.0,-6999.0,48
-3.8,-6999.0,12.6,0.8,-6999.0,-4.0,-4.5, 0.0,264.0,0.0,2020-11-25 11:00:00,108.0,-6999.0,48
-3.6,-6999.0,13.5,3.5,-6999.0,-3.9,-4.5, 0.0,237.0,0.0,2020-11-25 12:00:00,108.0,-6999.0,48
-3.4,-6999.0,31.5,8.4,-6999.0,-3.4,-4.5, 0.0,242.0,0.0,2020-11-25 13:00:00,108.0,-6999.0,48
-3.2,-6999.0,27.2,11.6,-6999.0,-3.5,-4.5, 0.0,241.0,0.0,2020-11-25 14:00:00,108.0,-6999.0,48
-3.2,-6999.0,40.6,14.7,-6999.0,-3.5,-4.5, 0.0,245.0,0.0,2020-11-25 15:00:00,108.0,-6999.0,48
-3.2,-6999.0,34.0,12.4,-6999.0,-3.3,-4.5, 0.0,252.0,0.0,2020-11-25 16:00:00,107.0,-6999.0,48
-3.1,-6999.0,37.8,12.7,-6999.0,-3.4,-4.5, 0.0,254.0,-1.0,2020-11-25 17:00:00,106.0,-6999.0,48
-3.1,-6999.0,24.3,11.5,-6999.0,-3.3,-4.5, 0.0,258.0,0.0,2020-11-25 18:00:00,106.0,-6999.0,48
-3.2,-6999.0,17.9,6.6,-6999.0,-3.4,-3.4, 0.0,252.0,0.0,2020-11-25 19:00:00,106.0,-6999.0,48
-3.0,-6999.0,18.6,5.9,-6999.0,-3.1,-3.4, 0.0,253.0,0.0,2020-11-25 20:00:00,106.0,-6999.0,48
-2.8,-6999.0,10.1,1.1,-6999.0,-3.2,-3.4, 0.0,340.0,-2.0,2020-11-25 21:00:00,105.0,-6999.0,48
-2.8,-6999.0,5.8,1.0,-6999.0,-3.3,-3.5, 0.0,25.0,1.0,2020-11-25 22:00:00,106.0,-6999.0,48
-2.8,-6999.0,10.4,2.2,-6999.0,-3.2,-3.5, 0.0,32.0,0.0,2020-11-25 23:00:00,106.0,-6999.0,48
-2.8,-6999.0,10.3,3.2,-6999.0,-3.2,-3.5, 0.0,22.0,0.0,2020-11-26 00:00:00,106.0,-6999.0,48
-2.8,-6999.0,12.6,5.6,-6999.0,-3.3,-3.5, 0.0,28.0,0.0,2020-11-26 01:00:00,107.0,-6999.0,48
