pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,snwfl_amt_pst1hr,stn_pres,week_of_year
52.2, -2.45, None, None, None, -6999.0, None, None, None, -6999.0, -6999.0, -2.5, -2.5, 0.1, None, None, -6999.0, -1.4, None, None, -6999.0, None,2020-11-25 00:00:00, -6999.0, None, -6999.0, -6999.0,48
53.6, -2.63, None, None, None, -6999.0, None, None, None, -6999.0, -6999.0, -2.6, -2.6, 2.2, None, None, -6999.0, -1.4, None, None, -6999.0, None,2020-11-25 01:00:00, -6999.0, None, -6999.0, -6999.0,48
53.6, -2.715, None, None, None, -6999.0, None, None, None, -6999.0, -6999.0, -2.7, -2.7, 1.0, None, None, -6999.0, -1.4, None, None, -6999.0, None,2020-11-25 02:00:00, -6999.0, None, -6999.0, -6999.0,48
52.7, -2.734, None, None, None, -6999.0, None, None, None, -6999.0, -6999.0, -2.7, -2.7, 0.4, None, None, -6999.0, -1.4, None, None, -6999.0, None,2020-11-25 03:00:00, -6999.0, None, -6999.0, -6999.0,48
51.3, -2.469, None, None, None, -6999.0, None, None, None, -6999.0, -6999.0, -2.5, -2.7, 0.0, None, None, -6999.0, -1.4, None, None, -6999.0, None,2020-11-25 04:00:00, -6999.0, None, -6999.0, -6999.0,48
51.0, -2.279, None, None, None, -6999.0, None, None, None, -6999.0, -6999.0, -2.3, -2.7, 0.4, None, None, -6999.0, -1.4, None, None, -6999.0, None,2020-11-25 05:00:00, -6999.0, None, -6999.0, -6999.0,48
49.7, -2.583, None, None, None, -6999.0, None, None, None, -6999.0, -6999.0, -2.6, -2.7, 0.0, None, None, -6999.0, -1.4, None, None, -6999.0, None,2020-11-25 06:00:00, -6999.0, None, -6999.0, -6999.0,48
48.1, -3.029, None, None, None, -6999.0, None, None, None, -6999.0, -6999.0, -3.0, -3.1, 0.2, None, None, -6999.0, -2.6, None, None, -6999.0, None,2020-11-25 07:00:00, -6999.0, None, -6999.0, -6999.0,48
45.9, -3.646, None, None, None, -6999.0, None, None, None, -6999.0, -6999.0, -3.6, -3.8, 0.2, None, None, -6999.0, -2.6, None, None, -6999.0, None,2020-11-25 08:00:00, -6999.0, None, -6999.0, -6999.0,48
None, -2.374, None, None, None, -6999.0, None, None, None, -6999.0, -6999.0, -2.4, -3.8, -0.2, None, None, -6999.0, -2.4, None, None, -6999.0, None,2020-11-25 09:00:00, -6999.0, None, -6999.0, -6999.0,48
None, -0.976, None, None, None, -6999.0, None, None, None, -6999.0, -6999.0, -1.0, -3.8, 0.3, None, None, -6999.0, -1.0, None, None, -6999.0, None,2020-11-25 10:00:00, -6999.0, None, -6999.0, -6999.0,48
None, -0.196, None, None, None, -6999.0, None, None, None, -6999.0, -6999.0, -0.2, -3.8, 1.0, None, None, -6999.0, 0.2, None, None, -6999.0, None,2020-11-25 11:00:00, -6999.0, None, -6999.0, -6999.0,48
None, -0.33, None, None, None, -6999.0, None, None, None, -6999.0, -6999.0, -0.3, -3.8, 2.5, None, None, -6999.0, 0.2, None, None, -6999.0, None,2020-11-25 12:00:00, -6999.0, None, -6999.0, -6999.0,48
None, -0.555, None, None, None, -6999.0, None, None, None, -6999.0, -6999.0, -0.6, -3.8, 0.3, None, None, -6999.0, 0.2, None, None, -6999.0, None,2020-11-25 13:00:00, -6999.0, None, -6999.0, -6999.0,48
None, -1.214, None, None, None, -6999.0, None, None, None, -6999.0, -6999.0, -1.2, -3.8, 0.3, None, None, -6999.0, 0.2, None, None, -6999.0, None,2020-11-25 14:00:00, -6999.0, None, -6999.0, -6999.0,48
None, -1.469, None, None, None, -6999.0, None, None, None, -6999.0, -6999.0, -1.5, -3.8, 0.0, None, None, -6999.0, 0.2, None, None, -6999.0, None,2020-11-25 15:00:00, -6999.0, None, -6999.0, -6999.0,48
None, -1.893, None, None, None, -6999.0, None, None, None, -6999.0, -6999.0, -1.9, -3.8, 0.1, None, None, -6999.0, 0.2, None, None, -6999.0, None,2020-11-25 16:00:00, -6999.0, None, -6999.0, -6999.0,48
None, -2.3, None, None, None, -6999.0, None, None, None, -6999.0, -6999.0, -2.3, -3.8, 0.1, None, None, -6999.0, 0.2, None, None, -6999.0, None,2020-11-25 17:00:00, -6999.0, None, -6999.0, -6999.0,48
None, -2.479, None, None, None, -6999.0, None, None, None, -6999.0, -6999.0, -2.5, -3.8, 0.0, None, None, -6999.0, 0.2, None, None, -6999.0, None,2020-11-25 18:00:00, -6999.0, None, -6999.0, -6999.0,48
None, -2.545, None, None, None, -6999.0, None, None, None, -6999.0, -6999.0, -2.5, -2.7, 0.1, None, None, -6999.0, -2.5, None, None, -6999.0, None,2020-11-25 19:00:00, -6999.0, None, -6999.0, -6999.0,48
None, -2.744, None, None, None, -6999.0, None, None, None, -6999.0, -6999.0, -2.7, -2.8, 0.0, None, None, -6999.0, -2.5, None, None, -6999.0, None,2020-11-25 20:00:00, -6999.0, None, -6999.0, -6999.0,48
None, -2.972, None, None, None, -6999.0, None, None, None, -6999.0, -6999.0, -3.0, -3.0, 0.0, None, None, -6999.0, -2.5, None, None, -6999.0, None,2020-11-25 21:00:00, -6999.0, None, -6999.0, -6999.0,48
None, -3.038, None, None, None, -6999.0, None, None, None, -6999.0, -6999.0, -3.0, -3.1, 0.2, None, None, -6999.0, -2.5, None, None, -6999.0, None,2020-11-25 22:00:00, -6999.0, None, -6999.0, -6999.0,48
None, -3.922, None, None, None, -6999.0, None, None, None, -6999.0, -6999.0, -3.9, -4.0, 0.1, None, None, -6999.0, -2.5, None, None, -6999.0, None,2020-11-25 23:00:00, -6999.0, None, -6999.0, -6999.0,48
