pcpn_amt_pst24hrs,air_temp,CURRENT_AIR_TEMPERATURE1,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,max_air_temp_snc_last_reset,rel_hum,time,dwpt_temp,week_of_year
None, 4.5, 4.482, 3.7, 0.4, 5.4, -6999.0,2020-11-25 00:00:00, -6999.0,48
None, 4.6, 4.59, 3.7, 2.0, 5.4, -6999.0,2020-11-25 01:00:00, -6999.0,48
None, 4.2, 4.237, 3.7, 1.3, 5.4, -6999.0,2020-11-25 02:00:00, -6999.0,48
None, 3.8, 3.84, 3.7, 0.2, 5.4, -6999.0,2020-11-25 03:00:00, -6999.0,48
None, 3.2, 3.189, 3.2, -0.2, 5.4, -6999.0,2020-11-25 04:00:00, -6999.0,48
None, 3.8, 3.75, 3.1, 0.6, 5.4, -6999.0,2020-11-25 05:00:00, -6999.0,48
None, 3.6, 3.627, 3.1, -0.1, 5.4, -6999.0,2020-11-25 06:00:00, -6999.0,48
None, 3.3, 3.317, 3.3, -0.3, 3.6, -6999.0,2020-11-25 07:00:00, -6999.0,48
None, 3.2, 3.213, 3.2, -0.1, 3.6, -6999.0,2020-11-25 08:00:00, -6999.0,48
None, 3.6, 3.61, 3.1, 0.9, 3.6, -6999.0,2020-11-25 09:00:00, -6999.0,48
None, 4.5, 4.473, 3.1, 1.0, 4.5, -6999.0,2020-11-25 10:00:00, -6999.0,48
None, 4.1, 4.11, 3.1, -0.9, 4.5, -6999.0,2020-11-25 11:00:00, -6999.0,48
None, 4.4, 4.438, 3.1, 0.1, 4.5, -6999.0,2020-11-25 12:00:00, -6999.0,48
None, 4.8, 4.805, 3.1, 1.1, 5.1, -6999.0,2020-11-25 13:00:00, -6999.0,48
None, 5.6, 5.623, 3.1, 0.6, 5.6, -6999.0,2020-11-25 14:00:00, -6999.0,48
None, 5.0, 5.04, 3.1, -1.6, 6.0, -6999.0,2020-11-25 15:00:00, -6999.0,48
None, 4.3, 4.335, 3.1, -1.0, 6.0, -6999.0,2020-11-25 16:00:00, -6999.0,48
None, 3.8, 3.82, 3.1, 0.0, 6.0, -6999.0,2020-11-25 17:00:00, -6999.0,48
None, 3.4, 3.427, 3.1, -0.1, 6.0, -6999.0,2020-11-25 18:00:00, -6999.0,48
None, 3.9, 3.858, 3.4, 0.8, 3.8, -6999.0,2020-11-25 19:00:00, -6999.0,48
None, 4.2, 4.168, 3.4, 0.6, 4.1, -6999.0,2020-11-25 20:00:00, -6999.0,48
None, 3.8, 3.789, 3.4, -1.0, 4.2, -6999.0,2020-11-25 21:00:00, -6999.0,48
None, 3.6, 3.607, 3.4, -0.4, 4.2, -6999.0,2020-11-25 22:00:00, -6999.0,48
None, 4.0, 3.98, 3.4, 0.8, 4.2, -6999.0,2020-11-25 23:00:00, -6999.0,48
None, 4.1, 4.128, 3.4, 0.4, 4.2, -6999.0,2020-11-26 00:00:00, -6999.0,48
None, 3.8, 3.847, 3.4, -0.8, 4.2, -6999.0,2020-11-26 01:00:00, -6999.0,48
None, 3.7, 3.672, 3.4, 0.0, 4.2, -6999.0,2020-11-26 02:00:00, -6999.0,48
None, 3.7, 3.702, 3.4, -0.1, 4.2, -6999.0,2020-11-26 03:00:00, -6999.0,48
None, 3.4, 3.371, 3.3, -0.3, 4.2, -6999.0,2020-11-26 04:00:00, -6999.0,48
None, 3.7, 3.744, 3.3, 0.7, 4.2, -6999.0,2020-11-26 05:00:00, -6999.0,48
None, 3.9, 3.9, 3.3, 0.3, 4.2, -6999.0,2020-11-26 06:00:00, -6999.0,48
None, 3.9, 3.937, 3.9, -0.1, 4.0, -6999.0,2020-11-26 07:00:00, -6999.0,48
None, 4.1, 4.143, 3.9, 0.0, 4.1, -6999.0,2020-11-26 08:00:00, -6999.0,48
None, 4.3, 4.335, 3.9, 0.6, 4.3, -6999.0,2020-11-26 09:00:00, -6999.0,48
None, 4.7, None, 3.9, 0.4, 4.7, -6999.0,2020-11-26 10:00:00, -6999.0,48
None, 4.9, 4.878, 3.9, -0.1, 5.0, -6999.0,2020-11-26 12:00:00, -6999.0,48
None, 4.9, 4.949, 3.9, 1.7, 5.1, -6999.0,2020-11-26 13:00:00, -6999.0,48
None, 5.1, 5.05, 3.9, 0.9, 5.2, -6999.0,2020-11-26 14:00:00, -6999.0,48
None, 4.6, 4.607, 3.9, 1.0, 5.2, -6999.0,2020-11-26 16:00:00, -6999.0,48
None, 4.7, 4.736, 3.9, 0.9, 5.2, -6999.0,2020-11-26 17:00:00, -6999.0,48
None, 4.8, 4.75, 3.9, 0.2, 5.2, -6999.0,2020-11-26 18:00:00, -6999.0,48
None, 4.8, 4.802, 4.7, 1.0, 4.8, -6999.0,2020-11-26 19:00:00, -6999.0,48
None, 5.2, 5.204, 4.7, 0.5, 5.2, -6999.0,2020-11-26 20:00:00, -6999.0,48
None, 5.3, 5.28, 4.7, 1.2, 5.3, -6999.0,2020-11-26 21:00:00, -6999.0,48
None, 5.4, 5.39, 4.7, -0.1, 5.4, -6999.0,2020-11-26 22:00:00, -6999.0,48
None, 5.5, 5.503, 4.7, 0.7, 5.6, -6999.0,2020-11-26 23:00:00, -6999.0,48
None, 5.7, 5.709, 4.7, 0.1, 5.7, -6999.0,2020-11-27 00:00:00, -6999.0,48
None, 5.8, 5.82, 4.7, 0.2, 6.0, -6999.0,2020-11-27 01:00:00, -6999.0,48
None, 5.9, 5.872, 4.7, 0.1, 6.0, -6999.0,2020-11-27 02:00:00, -6999.0,48
None, 6.0, 5.973, 4.7, 0.0, 6.0, -6999.0,2020-11-27 03:00:00, -6999.0,48
None, 6.1, 6.136, 4.7, 0.1, 6.1, -6999.0,2020-11-27 04:00:00, -6999.0,48
None, 6.3, 6.263, 4.7, 0.2, 6.4, -6999.0,2020-11-27 05:00:00, -6999.0,48
None, 6.5, 6.493, 4.7, 0.7, 6.5, -6999.0,2020-11-27 06:00:00, -6999.0,48
None, 6.8, 6.76, 6.5, 0.4, 6.8, -6999.0,2020-11-27 07:00:00, -6999.0,48
None, 6.8, 6.803, 6.5, 0.0, 6.8, -6999.0,2020-11-27 08:00:00, -6999.0,48
None, 7.0, 6.967, 6.5, 0.3, 7.0, -6999.0,2020-11-27 09:00:00, -6999.0,48
None, 7.1, 7.131, 6.5, 0.1, 7.2, -6999.0,2020-11-27 10:00:00, -6999.0,48
None, 7.1, 7.107, 6.5, 0.1, 7.3, -6999.0,2020-11-27 11:00:00, -6999.0,48
None, 7.1, 7.111, 6.5, 0.4, 7.3, -6999.0,2020-11-27 12:00:00, -6999.0,48
None, 7.1, 7.12, 6.5, 0.1, 7.3, -6999.0,2020-11-27 13:00:00, -6999.0,48
None, 7.1, 7.11, 6.5, 0.2, 7.3, -6999.0,2020-11-27 14:00:00, -6999.0,48
None, 7.3, 7.26, 6.5, 0.3, 7.3, -6999.0,2020-11-27 15:00:00, -6999.0,48
None, 7.4, 7.355, 6.5, -0.2, 7.4, -6999.0,2020-11-27 16:00:00, -6999.0,48
None, 8.3, 8.34, 6.5, 0.5, 8.4, -6999.0,2020-11-27 17:00:00, -6999.0,48
None, 8.0, 8.01, 6.5, -1.2, 8.7, -6999.0,2020-11-27 18:00:00, -6999.0,48
None, 7.9, 7.925, 7.5, 1.6, 8.3, -6999.0,2020-11-27 19:00:00, -6999.0,48
None, 8.0, 7.973, 7.5, 4.7, 8.5, -6999.0,2020-11-27 20:00:00, -6999.0,48
None, 7.7, 7.65, 7.5, -1.1, 8.5, -6999.0,2020-11-27 21:00:00, -6999.0,48
None, 8.0, 7.987, 7.5, 1.1, 8.5, -6999.0,2020-11-27 22:00:00, -6999.0,48
None, 9.3, 9.28, 7.5, 1.0, 9.4, -6999.0,2020-11-27 23:00:00, -6999.0,48
None, 9.0, 9.04, 7.5, 1.1, 10.0, -6999.0,2020-11-28 00:00:00, -6999.0,48
None, 6.2, 6.152, 5.9, -6.2, 10.0, -6999.0,2020-11-28 01:00:00, -6999.0,48
None, 5.4, 5.368, 5.4, 0.1, 10.0, -6999.0,2020-11-28 02:00:00, -6999.0,48
None, 5.1, 5.094, 5.1, 0.0, 10.0, -6999.0,2020-11-28 03:00:00, -6999.0,48
None, 5.3, 5.314, 5.0, 0.4, 10.0, -6999.0,2020-11-28 04:00:00, -6999.0,48
None, 5.6, 5.574, 5.0, 0.5, 10.0, -6999.0,2020-11-28 05:00:00, -6999.0,48
None, 5.5, 5.45, 5.0, -0.3, 10.0, -6999.0,2020-11-28 06:00:00, -6999.0,48
None, 5.8, 5.8, 5.5, 0.5, 5.8, -6999.0,2020-11-28 07:00:00, -6999.0,48
None, 5.5, 5.52, 5.3, -0.9, 5.8, -6999.0,2020-11-28 08:00:00, -6999.0,48
None, 5.7, 5.731, 5.3, 0.2, 5.8, -6999.0,2020-11-28 09:00:00, -6999.0,48
None, 6.2, 6.194, 5.3, 1.0, 6.1, -6999.0,2020-11-28 10:00:00, -6999.0,48
None, 6.2, 6.219, 5.3, 0.6, 7.2, -6999.0,2020-11-28 11:00:00, -6999.0,48
None, 6.8, 6.77, 5.3, -0.7, 7.2, -6999.0,2020-11-28 12:00:00, -6999.0,48
None, 7.2, 7.167, 5.3, 1.6, 7.2, -6999.0,2020-11-28 13:00:00, -6999.0,48
None, 9.2, 9.2, 5.3, 3.7, 9.1, -6999.0,2020-11-28 14:00:00, -6999.0,48
None, 8.6, 8.56, 5.3, -2.4, 10.3, -6999.0,2020-11-28 15:00:00, -6999.0,48
None, 6.3, 6.279, 5.3, -4.3, 10.3, -6999.0,2020-11-28 16:00:00, -6999.0,48
None, 4.7, 4.717, 4.7, 0.0, 10.3, -6999.0,2020-11-28 17:00:00, -6999.0,48
None, 4.2, 4.202, 4.2, -0.1, 10.3, -6999.0,2020-11-28 18:00:00, -6999.0,48
None, 3.8, 3.801, 3.7, 0.1, 4.2, -6999.0,2020-11-28 19:00:00, -6999.0,48
None, 3.3, 3.253, 3.3, 0.1, 4.2, -6999.0,2020-11-28 20:00:00, -6999.0,48
None, 3.2, 3.191, 3.2, -0.1, 4.2, -6999.0,2020-11-28 21:00:00, -6999.0,48
None, 3.7, 3.664, 3.0, 0.5, 4.2, -6999.0,2020-11-28 22:00:00, -6999.0,48
None, 3.7, 3.722, 3.0, 0.3, 4.2, -6999.0,2020-11-28 23:00:00, -6999.0,48
None, 3.5, 3.542, 3.0, -0.4, 4.2, -6999.0,2020-11-29 00:00:00, -6999.0,48
None, 3.0, 2.964, 2.9, -0.2, 4.2, -6999.0,2020-11-29 01:00:00, -6999.0,48
None, 2.8, 2.787, 2.7, -0.2, 4.2, -6999.0,2020-11-29 02:00:00, -6999.0,48
None, 2.8, 2.801, 2.7, 0.0, 4.2, -6999.0,2020-11-29 03:00:00, -6999.0,48
None, 2.9, 2.864, 2.5, 0.2, 4.2, -6999.0,2020-11-29 04:00:00, -6999.0,48
None, 2.6, 2.623, 2.5, -0.1, 4.2, -6999.0,2020-11-29 05:00:00, -6999.0,48
None, 3.0, 2.972, 2.5, 0.0, 4.2, -6999.0,2020-11-29 06:00:00, -6999.0,48
None, 2.4, 2.352, 2.1, 0.0, 3.0, -6999.0,2020-11-29 07:00:00, -6999.0,48
None, 2.6, 2.636, 2.1, 0.2, 3.0, -6999.0,2020-11-29 08:00:00, -6999.0,48
None, 2.6, 2.618, 2.1, 0.0, 3.0, -6999.0,2020-11-29 09:00:00, -6999.0,48
None, 3.2, 3.207, 2.1, 1.0, 3.6, -6999.0,2020-11-29 10:00:00, -6999.0,48
None, 4.4, 4.44, 2.1, 0.9, 4.6, -6999.0,2020-11-29 11:00:00, -6999.0,48
None, 4.9, 4.891, 2.1, 0.4, 5.1, -6999.0,2020-11-29 12:00:00, -6999.0,48
None, 4.9, 4.948, 2.1, 0.2, 5.1, -6999.0,2020-11-29 13:00:00, -6999.0,48
None, 5.3, 5.302, 2.1, 0.2, 5.5, -6999.0,2020-11-29 14:00:00, -6999.0,48
None, 4.9, 4.902, 2.1, -1.2, 5.5, -6999.0,2020-11-29 15:00:00, -6999.0,48
None, 4.9, 4.882, 2.1, -0.4, 5.5, -6999.0,2020-11-29 16:00:00, -6999.0,48
None, 4.6, 4.598, 2.1, -0.6, 5.5, -6999.0,2020-11-29 17:00:00, -6999.0,48
None, 4.7, 4.684, 2.1, 0.5, 5.5, -6999.0,2020-11-29 18:00:00, -6999.0,48
None, 4.9, 4.916, 4.6, 1.0, 4.9, -6999.0,2020-11-29 19:00:00, -6999.0,48
None, 4.9, 4.907, 4.6, 0.1, 5.1, -6999.0,2020-11-29 20:00:00, -6999.0,48
None, 4.8, 4.78, 4.6, -0.8, 5.1, -6999.0,2020-11-29 21:00:00, -6999.0,48
None, 4.9, 4.901, 4.6, 1.3, 5.1, -6999.0,2020-11-29 22:00:00, -6999.0,48
None, 5.0, 5.038, 4.6, 1.1, 5.2, -6999.0,2020-11-29 23:00:00, -6999.0,48
None, 5.4, 5.412, 4.6, 0.5, 5.4, -6999.0,2020-11-30 00:00:00, -6999.0,48
None, 5.7, 5.739, 4.6, 0.2, 6.0, -6999.0,2020-11-30 01:00:00, -6999.0,48
None, 5.3, 5.339, 4.6, -1.7, 6.0, -6999.0,2020-11-30 02:00:00, -6999.0,48
None, 6.0, 6.033, 4.6, 4.7, 6.0, -6999.0,2020-11-30 03:00:00, -6999.0,48
None, 5.9, 5.942, 4.6, 3.3, 6.3, -6999.0,2020-11-30 04:00:00, -6999.0,48
None, 5.5, 5.51, 4.6, -1.4, 6.3, -6999.0,2020-11-30 05:00:00, -6999.0,48
None, 5.5, 5.507, 4.6, 1.3, 6.3, -6999.0,2020-11-30 06:00:00, -6999.0,48
None, 5.4, 5.35, 5.3, 1.8, 5.5, -6999.0,2020-11-30 07:00:00, -6999.0,48
None, 5.2, 5.169, 5.1, 0.3, 5.5, -6999.0,2020-11-30 08:00:00, -6999.0,48
None, 5.3, 5.348, 5.1, 2.3, 5.5, -6999.0,2020-11-30 09:00:00, -6999.0,48
None, 5.7, 5.745, 5.1, 3.4, 5.7, -6999.0,2020-11-30 10:00:00, -6999.0,48
None, 6.0, 6.027, 5.1, 2.2, 6.5, -6999.0,2020-11-30 11:00:00, -6999.0,48
None, 6.1, 6.149, 5.1, -0.6, 6.5, -6999.0,2020-11-30 12:00:00, -6999.0,48
None, 6.9, 6.909, 5.1, 1.7, 6.9, -6999.0,2020-11-30 13:00:00, -6999.0,48
